74,81,18,74,18,73,28,60,30,70,61,29,59,16,57,60,81,28,92,59,31,80,73,63,51,15,18,24,33,28,66,0,58,49,87,31,30,22,40,70,64,81,85,74,24,59,73
53,92,66,66,40,92,55,104,30,88,70,75,5,73,90,2,110,68,77,78,89,67,105,78,64,70,75,34,90,85,60,58,0,11,92,85,59,71,78,83,36,63,113,109,82,4,40
46,81,55,58,30,80,43,92,24,76,59,63,10,62,78,14,98,56,70,67,79,59,94,66,52,60,65,24,80,76,50,49,11,0,82,74,47,60,66,72,30,55,102,98,73,15,36
44,8,71,26,79,21,58,64,92,21,26,66,87,83,43,94,40,62,31,29,94,30,43,24,36,80,87,80,91,105,31,87,92,82,0,78,56,70,54,17,58,37,40,49,99,97,60
83,71,19,76,44,59,34,31,60,58,57,14,84,15,38,87,59,21,95,50,15,84,50,55,50,16,16,50,12,30,69,31,85,74,78,0,32,14,24,61,79,87,63,50,24,87,88
50,51,16,46,27,43,4,45,43,40,31,18,58,29,32,62,55,10,65,29,44,53,49,32,21,26,34,30,43,51,38,30,59,47,56,32,0,18,19,39,47,55,59,52,46,63,56
69,64,5,64,32,53,20,37,48,51,47,6,70,12,35,73,58,9,83,42,25,72,51,46,38,10,16,37,24,35,57,22,71,60,70,14,18,0,18,53,65,74,63,52,29,73,74
63,47,21,53,44,35,23,26,61,34,33,13,77,31,17,81,40,13,72,25,39,61,32,30,27,29,35,48,37,52,48,40,78,66,54,24,19,18,0,36,63,65,44,34,46,82,71
42,11,53,26,64,10,42,50,78,7,12,48,78,65,27,85,33,44,40,11,76,33,32,7,20,63,70,65,74,88,26,70,83,72,17,61,39,53,36,0,52,39,34,38,82,87,57
16,59,61,31,47,63,45,88,50,59,41,66,31,73,68,38,84,58,40,52,90,31,81,49,39,70,77,43,89,92,26,64,36,30,58,79,47,65,63,52,0,26,86,86,87,41,9
9,42,72,13,66,50,55,86,73,46,33,72,57,84,63,65,72,65,14,45,100,6,72,40,37,81,89,64,98,106,17,81,63,55,37,87,55,74,65,39,26,0,73,78,101,67,24
77,32,66,60,86,23,63,36,103,27,45,57,110,74,27,116,4,57,71,35,78,67,12,37,49,73,78,90,75,93,61,85,113,102,40,63,59,63,44,34,86,73,0,15,88,117,91
80,40,55,64,78,28,56,21,95,31,46,45,107,62,19,112,11,47,78,34,64,72,5,38,48,61,65,82,60,80,63,74,109,98,49,50,52,52,34,38,86,78,15,0,74,113,93
95,93,29,92,43,82,46,55,53,80,76,33,83,16,62,84,83,38,111,70,12,99,75,75,67,19,12,48,16,5,84,24,82,73,99,24,46,29,46,82,87,101,88,74,0,83,96
58,96,68,71,42,96,58,107,30,92,75,77,10,74,93,2,114,71,81,83,90,72,109,82,68,72,77,36,92,86,65,59,4,15,97,87,63,73,82,87,41,67,117,113,83,0,44
16,63,70,33,56,68,53,96,57,64,47,75,34,82,75,42,89,67,38,58,99,30,88,55,46,79,86,52,98,101,30,73,40,36,60,88,56,74,71,57,9,24,91,93,96,44,0
