95,120,114,107,66,9,4,101,68,44,85,66,79,82,37,117,18,69,77,51,88,80,29,42,44,87,60,64,48,33,0,107,91,80,49,26,5,23,82,93,47,88,79,40,81,111,34,78
26,21,19,10,75,101,111,7,64,75,39,50,46,83,90,22,93,72,47,67,50,34,82,72,70,24,79,77,90,81,107,0,48,33,68,87,105,94,36,14,66,67,28,71,54,24,73,96
63,43,37,39,93,89,96,48,26,80,70,67,12,37,61,38,85,92,15,75,4,23,77,49,47,27,41,94,55,80,91,48,0,23,42,66,87,71,64,41,70,97,35,70,11,30,59,50
42,40,33,29,70,76,85,30,31,59,46,44,14,52,58,36,69,69,15,54,23,0,60,41,38,8,45,71,56,62,80,33,23,0,36,57,77,64,41,22,50,73,12,51,23,30,45,63
68,76,69,65,69,47,53,64,20,49,65,51,31,40,21,72,44,70,28,48,39,35,40,6,4,44,19,69,23,45,49,68,42,36,0,23,44,28,59,55,41,83,40,38,32,65,20,44
81,97,91,86,66,27,31,81,42,43,74,56,54,57,14,94,27,68,51,46,62,57,28,17,19,65,34,65,25,35,26,87,66,57,23,0,21,7,70,73,40,85,58,33,54,87,16,55
95,117,111,105,68,12,10,99,64,46,85,66,75,77,31,114,21,71,73,52,83,77,30,38,40,85,54,67,43,35,5,105,87,77,44,21,0,17,82,91,47,90,77,40,76,108,32,72
88,104,97,92,71,25,27,88,46,48,81,63,60,59,14,100,29,73,57,52,67,63,32,23,25,72,37,70,25,39,23,94,71,64,28,7,17,0,76,80,46,91,65,39,60,94,23,55
14,57,53,44,38,75,86,29,67,42,5,16,55,91,78,57,65,35,55,34,64,41,54,60,58,38,77,40,82,51,82,36,64,41,59,70,82,76,0,27,36,33,28,42,64,56,53,99
22,30,26,17,64,87,97,8,53,61,32,38,36,74,77,30,78,62,37,54,43,22,68,58,56,14,67,66,77,67,93,14,41,22,55,73,91,80,27,0,52,60,14,57,45,28,58,86
49,83,77,70,28,39,50,59,59,9,38,19,57,82,53,81,29,29,55,7,68,49,17,39,38,53,61,27,60,15,47,66,70,50,41,40,47,46,36,52,0,45,42,6,64,77,25,85
41,88,85,76,22,79,90,60,95,44,28,32,87,119,97,89,69,19,86,38,97,73,60,82,80,71,102,25,104,54,88,67,97,73,83,85,90,91,33,60,45,0,61,51,95,89,69,126
30,41,35,28,59,73,83,23,41,51,34,33,27,64,62,39,66,58,26,45,36,12,55,44,41,11,53,60,63,56,79,28,35,12,40,58,77,65,28,14,42,61,0,45,36,35,44,74
56,86,81,73,33,32,43,63,56,10,45,26,57,78,47,85,23,34,55,13,68,51,11,34,34,56,58,32,55,11,40,71,70,51,38,33,40,39,42,57,6,51,45,0,63,80,19,81
66,53,47,47,88,79,85,53,14,73,70,64,8,29,49,49,75,88,9,69,7,24,69,38,36,30,29,89,43,72,81,54,11,23,32,54,76,60,64,45,64,95,36,63,0,41,50,41
48,12,7,13,92,107,115,28,54,87,60,66,35,68,86,7,100,90,38,80,35,31,90,71,68,24,69,94,83,91,111,24,30,30,65,87,108,94,56,28,77,89,35,80,41,0,76,81
65,85,79,73,53,30,39,67,40,30,57,40,47,60,27,82,25,54,44,32,56,45,20,15,15,52,39,52,35,25,34,73,59,45,20,16,32,23,53,58,25,69,44,19,50,76,0,62
104,94,88,88,114,81,82,94,32,92,105,94,49,14,41,89,82,114,48,92,46,63,81,47,47,71,24,113,29,87,78,96,50,63,44,55,72,55,99,86,85,126,74,81,41,81,62,0
