64,30,95,41,77,24,50,81,13,63,69,27,59,58,42,57,0,45,24,2,17,16,41,54,29,71,21,66,31,85,26,56,20,38,64,34,35,91,41,63,46,48
30,59,60,7,35,22,34,42,56,31,32,32,74,68,36,44,45,0,63,47,28,32,28,10,40,26,55,21,61,43,28,38,49,17,41,46,50,54,37,25,57,19
74,14,118,62,90,41,74,103,26,86,92,51,79,79,45,81,24,63,0,22,37,31,65,70,53,87,9,85,14,106,50,81,42,60,69,57,58,114,44,76,68,71
65,28,97,43,78,25,52,84,12,66,72,29,61,59,42,59,2,47,22,0,19,17,44,56,31,72,19,68,30,87,28,59,22,40,65,36,37,94,42,65,48,50
49,37,80,25,61,8,39,66,28,49,54,19,62,58,33,47,17,28,37,19,0,9,30,37,25,54,30,49,39,69,15,45,26,23,52,32,35,76,33,47,45,33
48,29,88,31,61,9,48,72,29,57,61,28,69,66,27,56,16,32,31,17,9,0,38,40,34,56,23,54,31,75,24,54,32,31,48,41,42,83,26,48,53,41
58,67,53,20,62,32,9,43,47,23,31,15,47,41,57,18,41,28,65,44,30,38,0,37,18,50,60,39,69,48,15,15,33,11,69,22,25,51,58,53,30,12
21,64,60,17,25,30,42,40,66,35,34,43,84,78,36,52,54,10,70,56,37,40,37,0,50,16,61,16,66,41,39,46,59,27,36,57,60,53,38,15,67,27
69,58,71,33,76,32,24,62,31,42,50,8,36,32,59,29,29,40,53,31,25,34,18,50,0,65,50,56,60,67,12,30,14,24,76,7,10,69,59,65,19,30
22,79,56,32,13,47,52,36,82,40,34,58,97,90,48,60,71,26,87,72,54,56,50,16,65,0,77,13,81,34,54,54,75,41,40,71,74,48,50,15,80,37
65,9,111,54,80,32,69,95,28,79,84,46,80,79,36,76,21,55,9,19,30,23,60,61,50,77,0,76,10,98,44,75,41,53,59,55,56,107,34,66,67,64
32,80,45,25,26,44,40,25,77,27,21,49,86,79,53,48,66,21,85,68,49,54,39,16,56,13,76,0,82,24,46,42,68,32,49,61,65,38,54,25,69,26
66,2,119,61,82,40,79,103,38,88,92,57,91,90,36,87,31,61,14,30,39,31,69,66,60,81,10,82,0,105,54,85,52,62,58,66,67,114,34,69,78,72
56,103,22,44,46,65,44,5,94,25,17,62,88,81,77,48,85,43,106,87,69,75,48,41,67,34,98,24,105,0,61,42,81,47,73,70,73,14,79,49,74,37
56,52,69,22,64,21,24,57,32,38,44,4,49,44,47,32,26,28,50,28,15,24,15,39,12,54,44,46,54,61,0,31,21,14,63,19,22,66,48,52,31,23
67,83,41,32,68,48,6,36,61,16,25,29,46,39,71,6,56,38,81,59,45,54,15,46,30,54,75,42,85,42,31,0,45,25,80,30,33,40,72,61,32,19
75,50,86,43,84,35,39,77,17,56,64,18,39,37,59,43,20,49,42,22,26,32,33,59,14,75,41,68,52,81,21,45,0,35,79,16,15,84,59,72,26,44
47,60,57,9,52,23,19,43,46,26,31,16,57,51,46,29,38,17,60,40,23,31,11,27,24,41,53,32,62,47,14,25,35,0,57,30,33,53,47,42,40,10
17,56,95,48,32,44,76,74,77,72,69,68,112,107,23,86,64,41,69,65,52,48,69,36,76,40,59,49,58,73,63,80,79,57,0,83,86,88,24,24,95,61
75,64,72,39,82,40,26,65,33,44,53,15,29,25,66,27,34,46,57,36,32,41,22,57,7,71,55,61,66,70,19,30,16,30,83,0,3,71,66,71,12,35
78,65,74,43,85,42,29,68,32,47,56,18,26,23,68,30,35,50,58,37,35,42,25,60,10,74,56,65,67,73,22,33,15,33,86,3,0,74,68,75,11,38
70,112,7,53,61,74,45,13,98,28,22,66,84,77,89,45,91,54,114,94,76,83,51,53,69,48,107,38,114,14,66,40,84,53,88,71,74,0,91,63,72,43
32,32,97,41,49,26,66,78,54,68,70,52,95,92,1,76,41,37,44,42,33,26,58,38,59,50,34,54,34,79,48,72,59,47,24,66,68,91,0,36,79,54
7,67,70,32,13,39,57,50,76,49,46,57,99,93,34,67,63,25,76,65,47,48,53,15,65,15,66,25,69,49,52,61,72,42,24,71,75,63,36,0,82,42
86,76,72,49,92,52,30,69,43,48,57,27,17,12,79,27,46,57,68,48,45,53,30,67,19,80,67,69,78,74,31,32,26,40,95,12,11,72,79,82,0,42
48,70,47,13,50,32,15,33,56,15,21,25,59,52,54,24,48,19,71,50,33,41,12,27,30,37,64,26,72,37,23,19,44,10,61,35,38,43,54,42,42,0
