25,44,33,53,70,76,20,30,39,27,54,22,23,50,32,78,36,53,74,75,69,29,66,55,17,51,0,27,51,21,38,59,62,10,51,85,33,55
6,42,20,39,47,53,15,35,14,9,61,13,31,46,6,55,45,37,48,49,45,55,49,37,14,36,27,0,37,47,41,46,49,34,52,59,6,44
32,18,57,74,73,32,51,72,27,47,41,29,66,84,33,36,36,4,45,45,30,80,16,9,49,72,51,37,0,61,26,9,84,50,27,51,37,7
44,47,55,75,92,90,42,48,57,49,47,39,41,69,52,93,32,64,93,93,84,26,77,67,39,72,21,47,61,0,38,68,83,13,50,103,54,62
35,9,60,80,87,59,49,67,40,49,20,28,60,84,41,63,9,31,69,70,56,62,42,35,45,78,38,41,26,38,0,31,90,32,13,77,45,25
41,22,66,82,80,30,60,81,35,56,42,38,75,93,42,34,40,9,47,47,30,88,11,12,58,80,59,46,9,68,31,0,92,58,28,51,46,6
55,91,30,10,27,85,42,38,57,41,110,62,43,20,51,85,93,83,68,68,77,74,91,80,47,12,62,49,84,83,90,92,0,73,101,78,47,92
31,40,43,64,80,78,31,40,45,36,46,26,33,60,39,81,28,53,80,81,72,30,66,56,27,61,10,34,50,13,32,58,73,0,45,90,41,53
45,10,71,91,96,58,61,79,48,60,14,39,72,96,51,62,18,31,72,72,57,75,39,36,57,88,51,52,27,50,13,28,101,45,0,78,55,22
59,70,69,71,54,22,72,90,46,64,93,64,88,90,53,18,86,47,11,10,21,114,41,42,73,71,85,59,51,103,77,51,78,90,78,0,53,56
10,45,20,36,42,48,19,39,11,11,65,18,35,47,4,50,50,36,42,43,40,61,47,35,19,34,33,6,37,54,45,46,47,41,55,53,0,45
39,16,65,81,81,35,58,78,35,54,37,35,72,91,41,40,34,10,51,51,35,83,17,15,55,79,55,44,7,62,25,6,92,53,22,56,45,0
