80,83,73,19,68,47,75,78,24,18,36,93,57,55,71,62,56,11,37,61,33,64,46,46,52,56,16,77,34,84,83,82,22,66,43,59,8,73,76,100,35,5,0,78,48,74,37,41,63,24,45,67,68,83
70,57,42,58,10,32,24,25,71,59,59,33,21,22,43,29,22,84,45,17,62,29,63,35,46,22,75,57,49,49,25,33,80,32,39,76,70,33,51,53,60,80,78,0,32,74,64,53,60,82,83,26,67,47
54,47,33,30,25,18,41,31,39,30,42,58,11,11,31,34,18,53,13,18,44,18,34,4,20,17,50,44,30,44,36,51,56,39,7,50,39,45,39,57,28,51,48,32,0,54,32,39,38,58,52,20,46,43
10,24,33,68,74,72,93,52,50,66,91,107,63,64,32,88,71,70,50,70,92,46,28,50,33,70,87,20,80,32,55,103,94,93,49,17,68,99,26,48,40,80,74,74,54,0,37,90,15,96,36,48,8,34
43,47,41,32,58,46,73,53,13,30,56,91,44,44,39,64,50,34,21,51,56,39,9,28,21,49,49,42,47,50,58,83,56,69,25,24,30,76,42,68,4,42,37,64,32,37,0,57,26,59,19,43,31,50
92,87,72,27,43,23,39,67,53,29,6,56,39,37,71,27,32,52,40,37,10,57,64,42,58,33,29,84,10,84,71,44,31,29,41,81,38,35,79,96,53,39,41,53,39,90,57,0,75,32,75,58,82,82
17,21,22,54,59,56,77,40,40,53,76,92,47,48,20,72,55,60,35,54,77,31,17,34,17,55,74,16,64,26,44,88,81,77,34,18,56,83,18,44,28,69,63,60,38,15,26,75,0,84,33,34,7,27
101,101,89,30,72,49,71,90,48,31,25,88,63,61,87,59,59,35,51,65,21,77,68,59,70,60,9,96,32,100,94,76,2,61,56,82,29,67,94,115,56,18,24,82,58,96,59,32,84,0,69,79,89,99
45,55,54,48,78,65,93,69,22,45,72,110,64,63,52,84,69,37,40,71,72,56,20,48,37,69,60,49,64,60,74,103,67,89,45,18,41,96,52,78,24,51,45,83,52,36,19,75,33,69,0,60,33,61
44,33,17,50,27,35,46,11,53,50,62,59,20,22,17,45,29,71,30,25,64,3,39,20,22,28,71,31,50,26,16,56,77,49,24,51,59,53,25,37,40,71,67,26,20,48,43,58,34,79,60,0,41,25
12,22,27,61,67,64,85,46,44,59,83,100,55,56,25,80,63,64,42,62,84,38,21,42,25,62,80,17,72,29,49,95,87,85,41,15,61,91,21,46,33,74,68,67,46,8,31,82,7,89,33,41,0,30
26,11,10,69,51,59,70,21,63,68,85,81,45,47,12,70,54,83,47,50,87,25,43,41,30,53,90,14,73,2,23,80,97,74,43,45,75,78,9,17,50,88,83,47,43,34,50,82,27,99,61,25,30,0
