51,18,12,40,23,45,40,13,42,38,59,0,21,9,39,41,67,13,66,64,24,20,69,27,18,26,45,67,6,87,45,41,41,55,25,20,24,68,27,74,31,22,47,63,53,34,63,47
63,39,21,57,18,58,60,12,38,44,74,21,0,29,55,53,89,30,82,86,13,38,90,42,13,30,36,88,23,107,56,62,52,76,44,40,35,89,36,95,35,40,65,81,71,56,81,65
53,15,13,31,32,47,37,19,50,34,60,9,29,0,40,43,60,6,65,56,34,20,63,29,27,33,54,61,7,78,38,34,35,46,25,11,20,59,32,65,38,14,39,54,44,27,54,45
14,25,51,61,41,9,17,52,42,74,20,39,55,40,0,8,54,46,27,55,47,19,47,12,42,28,51,43,44,88,76,31,72,52,15,45,60,65,21,71,28,49,66,78,71,37,75,13
10,29,53,67,38,4,26,52,35,78,20,41,53,43,8,0,62,50,30,63,44,22,54,13,40,24,44,51,46,96,81,39,77,60,20,50,63,73,17,79,23,54,73,85,78,44,83,20
63,51,73,50,85,61,36,80,94,79,59,67,89,60,54,62,0,62,52,7,89,55,14,58,82,76,102,16,68,38,71,27,69,18,51,53,70,18,70,22,79,55,49,48,49,33,44,43
59,21,10,27,37,53,42,18,56,28,66,13,30,6,46,50,62,0,71,58,37,27,66,36,31,39,59,65,8,76,32,38,28,47,31,9,13,59,38,65,44,10,35,50,41,29,50,51
22,49,77,79,68,25,31,79,64,98,11,66,82,65,27,30,52,71,0,57,74,46,40,39,69,54,73,36,70,91,97,43,94,60,40,68,84,69,47,75,53,71,83,91,87,53,88,20
66,48,68,43,83,63,37,76,93,72,62,64,86,56,55,63,7,58,57,0,87,54,20,58,80,75,101,23,64,34,64,25,62,11,50,48,64,12,69,17,78,50,42,41,42,29,37,45
53,38,30,64,6,49,56,22,24,56,65,24,13,34,47,44,89,37,74,87,0,34,88,36,6,20,23,85,28,112,66,62,62,78,40,45,45,92,26,98,23,47,72,88,78,58,88,59
32,8,31,46,29,26,22,33,40,55,39,20,38,20,19,22,55,27,46,54,34,0,53,8,28,21,47,51,24,83,58,28,54,47,5,27,41,61,16,67,25,31,52,66,58,27,64,27
54,50,76,59,83,53,31,82,89,86,47,69,90,63,47,54,14,66,40,20,88,53,0,54,81,72,97,3,70,52,80,28,78,29,48,58,76,33,66,37,74,61,59,61,61,37,57,34
23,16,39,54,30,18,22,40,35,64,32,27,42,29,12,13,58,36,39,58,36,8,54,0,30,18,43,51,32,88,67,32,63,52,8,36,49,66,11,73,20,40,61,74,66,34,72,23
50,31,25,58,6,44,50,19,26,52,60,18,13,27,42,40,82,31,69,80,6,28,81,30,0,17,28,79,23,105,61,55,58,71,33,39,40,85,22,91,21,41,66,81,72,51,81,53
33,28,37,64,13,28,41,33,18,64,45,26,30,33,28,24,76,39,54,75,20,21,72,18,17,0,25,70,32,104,71,49,68,69,25,44,51,83,7,89,5,47,71,85,77,49,84,41
51,53,53,86,22,48,65,46,9,80,62,45,36,54,51,44,102,59,73,101,23,47,97,43,28,25,0,94,50,129,89,75,86,94,51,66,68,108,31,114,23,68,93,108,99,74,108,64
50,48,74,59,80,50,29,80,86,86,44,67,88,61,43,51,16,65,36,23,85,51,3,51,79,70,94,0,68,55,80,27,78,30,45,57,75,35,63,39,71,60,60,62,62,37,59,31
56,21,7,35,28,50,43,11,48,32,64,6,23,7,44,46,68,8,70,64,28,24,70,32,23,32,50,68,0,84,39,42,35,54,29,17,18,66,33,72,37,18,43,59,49,34,59,51
99,75,87,52,109,96,70,95,123,80,96,87,107,78,88,96,38,76,91,34,112,83,52,88,105,104,129,55,84,0,67,56,67,35,80,67,77,22,99,16,108,67,46,33,42,55,30,79
90,51,35,21,67,84,66,43,87,13,95,45,56,38,76,81,71,32,97,64,66,58,80,67,61,71,89,80,39,67,0,56,3,53,60,30,21,59,71,62,77,27,23,34,25,45,37,77
44,23,47,36,57,40,14,53,67,60,44,41,62,34,31,39,27,38,43,25,62,28,28,32,55,49,75,27,42,56,56,0,53,20,24,30,48,34,44,40,52,33,40,48,43,10,45,25
86,47,32,19,64,80,63,40,84,12,92,41,52,35,72,77,69,28,94,62,62,54,78,63,58,68,86,78,35,67,3,53,0,51,57,27,17,58,67,62,73,23,22,35,25,42,37,74
64,40,58,31,75,61,34,65,87,61,63,55,76,46,52,60,18,47,60,11,78,47,29,52,71,69,94,30,54,35,53,20,51,0,44,37,53,14,63,20,72,39,31,32,32,20,29,44
29,9,36,46,35,23,16,39,43,59,35,25,44,25,15,20,51,31,40,50,40,5,48,8,33,25,51,45,29,80,60,24,57,44,0,30,44,58,19,64,28,33,53,65,58,25,63,21
59,20,20,19,44,53,37,28,62,30,64,20,40,11,45,50,53,9,68,48,45,27,58,36,39,44,66,57,17,67,30,30,27,37,30,0,17,50,42,55,49,3,27,42,33,20,42,47
73,35,14,25,46,67,54,22,66,14,80,24,35,20,60,63,70,13,84,64,45,41,76,49,40,51,68,75,18,77,21,48,17,53,44,17,0,63,51,68,56,14,32,47,37,38,48,64
77,54,70,39,89,74,47,78,101,69,74,68,89,59,65,73,18,59,69,12,92,61,33,66,85,83,108,35,66,22,59,34,58,14,58,50,63,0,77,6,86,50,36,31,35,34,27,56
27,24,39,61,20,22,34,37,23,65,38,27,36,32,21,17,70,38,47,69,26,16,66,11,22,7,31,63,33,99,71,44,67,63,19,42,51,77,0,84,8,45,68,82,74,44,81,33
83,61,75,43,95,80,53,84,108,73,80,74,95,65,71,79,22,65,75,17,98,67,37,73,91,89,114,39,72,16,62,40,62,20,64,55,68,6,84,0,93,56,39,32,37,40,28,62
31,33,43,68,17,27,42,39,15,70,42,31,35,38,28,23,79,44,53,78,23,25,74,20,21,5,23,71,37,108,77,52,73,72,28,49,56,86,8,93,0,52,76,90,82,53,89,41
63,24,19,17,46,57,41,28,64,26,68,22,40,14,49,54,55,10,71,50,47,31,61,40,41,47,68,60,18,67,27,33,23,39,33,3,14,50,45,56,52,0,25,40,31,23,40,51
80,44,43,7,71,75,53,52,89,34,83,47,65,39,66,73,49,35,83,42,72,52,59,61,66,71,93,60,43,46,23,40,22,31,53,27,32,36,68,39,76,25,0,15,5,30,16,64
91,57,59,23,87,87,62,68,104,47,93,63,81,54,78,85,48,50,91,41,88,66,61,74,81,85,108,62,59,33,34,48,35,32,65,42,47,31,82,32,90,40,15,0,10,40,4,73
85,50,49,13,77,80,57,58,95,38,88,53,71,44,71,78,49,41,87,42,78,58,61,66,72,77,99,62,49,42,25,43,25,32,58,33,37,35,74,37,82,31,5,10,0,34,11,68
51,20,39,26,54,46,22,46,68,49,53,34,56,27,37,44,33,29,53,29,58,27,37,34,51,49,74,37,34,55,45,10,42,20,25,20,38,34,44,40,53,23,30,40,34,0,38,34
89,56,60,23,86,85,59,68,103,49,90,63,81,54,75,83,44,50,88,37,88,64,57,72,81,84,108,59,59,30,37,45,37,29,63,42,48,27,81,28,89,40,16,4,11,38,0,71
20,29,58,60,53,18,11,60,55,78,19,47,65,45,13,20,43,51,20,45,59,27,34,23,53,41,64,31,51,79,77,25,74,44,21,47,64,56,33,62,41,51,64,73,68,34,71,0
