57,73,70,109,10,30,88,89,61,63,41,18,92,8,92,67,94,51,46,62,97,57,65,4,36,26,0,38,59,35,96,44,74,63,113,52,11,41
61,78,32,90,45,18,67,59,64,51,7,19,61,31,54,49,76,60,24,41,73,22,28,34,55,46,38,0,45,24,71,6,91,77,98,15,27,2
27,40,52,49,59,61,28,39,29,6,52,49,43,59,63,8,34,33,20,9,38,35,42,60,43,43,59,45,0,25,38,43,62,49,54,40,50,44
36,54,46,75,37,36,52,54,40,30,32,23,58,33,64,32,60,36,11,26,61,29,37,35,34,28,35,24,25,0,60,25,67,54,80,28,24,25
60,65,58,22,96,89,11,18,59,37,76,82,20,93,54,29,18,67,50,33,2,51,51,95,81,81,96,71,38,60,0,66,91,80,33,58,85,69
62,79,26,85,51,24,62,53,65,49,9,25,55,37,47,46,72,61,22,38,68,16,21,41,58,50,44,6,43,25,66,0,93,79,94,9,33,3
34,25,111,88,65,97,79,99,33,58,98,80,103,80,125,68,75,31,74,72,90,93,101,78,38,48,74,91,62,67,91,93,0,13,83,95,74,92
21,18,98,80,55,85,68,87,20,45,85,68,91,69,111,55,66,18,60,58,79,79,88,67,27,36,63,77,49,54,80,79,13,0,77,81,61,78
63,59,91,12,111,115,31,52,60,50,103,104,54,113,88,49,21,71,73,56,31,80,83,115,89,92,113,98,54,80,33,94,83,77,0,88,104,96
62,79,18,79,58,33,56,45,65,47,17,34,46,46,39,41,67,63,22,34,61,7,12,50,63,56,52,15,40,28,58,9,95,81,88,0,41,13
51,68,59,99,17,24,77,78,56,54,32,8,81,9,80,57,84,47,35,51,86,46,53,10,35,25,11,27,50,24,85,33,74,61,104,41,0,30
61,79,29,88,47,20,65,57,65,50,7,22,59,34,51,48,75,61,24,40,71,19,25,37,56,48,41,2,44,25,69,3,92,78,96,13,30,0
