87,44,83,67,68,17,49,80,56,24,56,86,104,75,50,59,66,9,86,49,53,94,63,73,4,66,86,62,29,52,74,70,26,35,79,42,83,20,0,47,63,25,78,69,63,83,62,68,27,63,25,66,82
50,71,37,53,26,46,23,35,20,51,49,50,73,61,14,16,48,56,48,60,28,57,63,27,43,38,72,17,35,50,27,57,22,22,34,36,35,55,47,0,86,29,82,82,20,35,80,40,54,17,38,79,78
92,18,121,53,89,80,67,120,104,40,45,90,93,56,97,102,58,59,91,26,66,96,35,111,63,70,60,102,50,40,101,53,76,89,118,51,116,82,63,86,0,58,31,16,106,111,7,71,37,92,87,16,44
62,42,67,43,44,35,23,65,45,21,34,61,79,52,39,45,41,32,60,35,27,69,44,56,21,41,63,46,8,31,52,47,19,31,64,19,64,42,25,29,58,0,62,57,49,62,54,43,24,41,35,55,63
71,41,112,33,75,93,59,112,102,53,32,69,65,31,95,98,39,78,71,29,55,73,18,103,76,53,31,97,54,32,89,31,81,93,110,46,105,98,78,82,31,62,0,15,101,98,25,54,51,82,97,16,13
80,27,115,41,80,85,60,114,101,44,35,78,78,41,94,98,46,67,79,22,58,83,22,105,68,59,45,97,49,32,93,39,77,89,112,45,109,89,69,82,16,57,15,0,102,102,9,60,41,85,90,2,28
57,91,19,70,33,57,42,17,10,71,68,57,82,78,13,4,65,72,55,81,46,63,82,11,59,53,87,5,55,70,25,74,37,30,16,56,22,66,63,20,106,49,101,102,0,28,101,54,73,22,47,100,96
36,100,20,64,22,81,44,21,38,83,67,37,61,69,39,30,58,92,35,85,45,41,80,17,78,44,76,25,65,71,10,67,57,55,20,60,10,91,83,35,111,62,98,102,28,0,104,44,85,20,72,101,89
84,19,115,46,82,79,61,114,99,38,38,83,85,48,92,97,51,59,84,20,59,88,27,105,62,63,53,97,46,33,95,45,73,86,113,45,110,82,62,80,7,54,25,9,101,104,0,64,35,86,85,8,37
21,65,60,20,22,76,20,60,59,55,26,20,36,24,54,52,14,74,20,46,15,27,37,52,64,2,33,49,40,31,36,23,53,60,59,28,53,84,68,40,71,43,54,60,54,44,64,0,56,32,73,59,45
78,19,91,48,65,43,42,89,69,2,36,77,89,55,62,69,49,26,77,23,44,84,38,80,26,54,65,71,19,30,75,50,40,53,88,28,88,47,27,54,37,24,51,41,73,85,35,56,0,64,50,39,58
35,80,30,49,11,63,25,29,29,62,50,35,60,56,26,21,44,71,34,65,27,42,64,20,58,31,65,17,45,53,11,53,38,39,28,41,24,72,63,17,92,41,82,85,22,20,86,32,64,0,55,83,76
87,69,66,78,64,11,52,63,37,47,69,87,108,87,33,43,75,33,86,69,57,95,79,58,24,70,98,48,43,67,65,82,19,17,63,54,69,19,25,38,87,35,97,90,47,72,85,73,50,55,0,88,98
78,26,113,40,78,83,58,112,99,42,33,77,77,41,92,96,45,65,78,19,56,82,21,103,65,58,44,95,47,30,91,38,74,87,110,43,107,86,66,79,16,55,16,2,100,101,8,59,39,83,88,0,28
59,51,105,26,67,97,54,105,98,59,29,58,52,20,92,93,32,84,59,35,50,61,19,96,80,45,18,91,55,31,81,22,81,92,103,45,98,102,82,78,44,63,13,28,96,89,37,45,58,76,98,28,0
