17,58,41,28,43,76,41,37,70,77,29,53,60,61,39,74,70,39,41,25,54,67,38,75,43,48,75,36,28,58,48,31,54,37,52,32,0,21,29,32,41,51,28,24,24,21,41,44,64,54,16,35,26,43,41
24,46,62,49,25,64,20,21,74,63,16,74,76,71,54,83,55,21,54,46,65,74,32,82,64,33,86,50,10,56,65,50,71,51,73,40,21,0,50,14,34,65,18,34,44,41,46,65,50,53,30,54,42,63,59
34,85,11,12,68,101,70,66,80,103,54,24,53,65,39,77,97,66,42,6,56,73,62,80,17,75,74,37,57,77,39,24,44,40,25,46,29,50,0,61,58,50,56,40,5,9,55,21,92,73,33,23,31,26,31
38,32,73,58,30,51,15,7,69,49,27,85,78,69,57,80,41,25,57,57,65,71,24,78,74,19,84,54,4,47,69,57,75,53,83,39,32,14,61,0,45,66,10,35,56,53,43,74,35,45,35,61,46,70,65
25,77,70,65,21,95,37,52,108,92,17,80,101,102,81,114,84,24,82,59,95,106,66,114,76,64,116,77,43,90,88,71,95,78,84,71,41,34,58,45,0,92,52,64,54,49,79,79,79,87,57,74,67,81,81
69,68,51,37,91,78,81,65,33,83,79,57,12,16,12,27,80,86,10,44,8,24,47,30,44,67,24,15,63,45,14,26,16,14,47,26,51,65,50,66,92,0,55,31,49,53,26,39,77,42,36,27,25,29,19
40,30,67,51,40,48,26,10,58,48,34,79,67,58,47,69,41,35,46,51,54,60,15,68,67,19,73,43,9,38,59,48,65,43,76,29,28,18,56,10,52,55,0,25,51,49,32,67,36,35,26,53,37,62,56
42,47,48,31,60,62,50,36,45,65,49,59,42,37,21,50,59,55,21,34,31,42,23,50,46,40,52,18,32,36,33,24,40,17,53,7,24,34,40,35,64,31,25,0,36,37,16,44,55,32,8,29,12,38,30
30,80,17,12,63,96,64,61,77,98,49,29,53,64,38,76,92,61,40,5,55,71,57,79,21,70,73,35,52,73,39,23,44,38,30,43,24,44,5,56,54,49,51,36,0,5,51,24,87,69,28,23,28,28,32
25,79,21,17,59,96,61,59,80,97,44,33,58,67,41,79,91,56,43,10,58,74,57,82,26,69,77,38,49,74,44,27,49,41,35,44,21,41,9,53,49,53,49,37,5,0,53,29,85,70,29,27,30,33,36
59,42,61,44,72,53,59,41,29,58,63,71,38,25,23,36,54,67,20,48,22,28,22,36,57,41,40,21,42,22,35,34,40,19,63,9,41,46,55,43,79,26,32,16,51,53,0,54,51,19,25,38,23,45,36
54,92,14,16,87,106,85,78,73,109,72,18,38,56,32,66,104,84,35,20,47,64,68,70,5,84,60,32,70,77,25,20,27,35,9,47,44,65,21,74,79,39,67,44,24,29,54,0,100,73,40,15,32,10,20
74,8,102,85,60,17,42,28,63,13,62,114,90,72,73,78,5,56,71,86,72,69,31,75,101,17,86,71,39,37,86,80,91,69,109,54,64,50,92,35,79,77,36,55,87,85,51,100,0,38,59,84,68,93,85
71,29,80,62,76,36,60,40,25,42,70,90,53,34,41,40,40,70,39,66,35,31,20,37,76,34,48,40,45,4,53,53,57,38,82,26,54,53,73,45,87,42,35,32,69,70,19,73,38,0,41,57,42,64,55
34,52,42,25,55,68,48,37,53,70,43,54,46,45,24,57,64,51,25,27,38,50,29,58,41,44,58,20,31,45,35,22,41,21,49,16,16,30,33,35,57,36,26,8,28,29,25,40,59,41,0,26,12,35,30
49,76,24,10,78,90,74,64,59,94,64,32,30,43,17,54,89,74,21,18,34,51,53,58,18,70,51,17,57,61,16,4,21,20,24,32,35,54,23,61,74,27,53,29,23,27,38,15,84,57,26,0,16,9,8
43,59,37,20,67,74,60,48,49,77,54,48,34,37,13,49,72,63,14,24,28,43,36,51,34,53,49,9,43,46,23,12,29,11,41,15,26,42,31,46,67,25,37,12,28,30,23,32,68,42,12,16,0,25,18
56,85,23,16,86,98,83,73,62,102,72,28,28,45,23,56,97,83,26,23,37,54,61,60,14,79,51,23,66,68,15,13,18,26,18,39,43,63,26,70,81,29,62,38,28,33,45,10,93,64,35,9,25,0,10
56,76,31,19,84,89,78,67,53,93,71,38,21,36,13,47,89,80,16,26,27,44,53,50,24,71,42,14,61,58,7,10,13,16,28,31,41,59,31,65,81,19,56,30,32,36,36,20,85,55,30,8,18,10,0
