19,21,68,21,2,63,44,72,50,35,56,10,44,50,20,25,18,10,79,37,66,56,33,21,33,53,24,0,32,36,55,74,94,34,33,25,47,74,38,31,67,37,85
51,30,58,41,30,35,22,43,50,13,27,40,23,46,29,15,50,21,47,31,36,24,46,15,60,21,14,32,0,52,45,46,63,48,21,14,16,43,38,49,42,7,66
43,57,47,57,38,68,46,75,25,62,80,43,73,30,23,37,32,40,90,72,71,68,6,51,22,72,37,36,52,0,38,99,113,4,65,55,68,94,23,5,95,53,70
71,68,13,75,55,38,25,43,14,59,68,65,69,8,35,35,62,51,62,76,41,46,33,55,60,56,36,55,45,38,0,85,90,34,66,57,55,73,17,39,85,41,32
89,58,95,71,71,52,60,55,93,38,18,78,30,88,76,61,92,63,38,44,50,39,93,52,105,29,61,74,46,99,85,0,27,95,41,48,31,18,83,95,10,46,91
112,82,97,95,91,52,68,51,101,60,39,100,54,95,92,76,113,83,29,70,49,45,107,73,124,41,77,94,63,113,90,27,0,109,65,70,47,19,93,110,37,60,86
43,55,44,56,36,63,42,71,22,58,76,42,69,26,19,33,32,37,85,69,67,63,2,48,25,68,33,34,48,4,34,95,109,0,62,52,64,89,18,5,91,49,67
47,17,79,30,30,53,43,61,68,9,26,36,11,65,42,32,52,25,58,10,54,39,60,13,66,30,31,33,21,65,66,41,65,62,0,9,24,47,56,61,33,27,87
41,15,71,27,22,49,36,58,59,10,31,30,19,56,32,22,44,15,58,18,51,37,50,3,57,31,21,25,14,55,57,48,70,52,9,0,25,51,46,51,41,21,80
66,40,66,52,45,30,29,37,62,16,13,54,18,57,45,30,66,36,33,33,30,15,62,27,77,5,30,47,16,68,55,31,47,64,24,25,0,27,51,65,30,14,67
92,64,81,77,72,37,49,38,83,41,21,81,36,77,72,56,93,64,19,53,34,27,87,54,104,22,57,74,43,94,73,18,19,89,47,51,27,0,74,91,27,40,74
54,55,29,60,39,45,25,52,12,50,64,48,61,11,18,24,45,36,68,65,49,47,17,43,43,54,25,38,38,23,17,83,93,18,56,46,51,74,0,23,80,36,50
39,52,49,52,33,66,45,74,27,58,77,38,69,32,19,34,27,36,88,67,70,66,6,47,20,69,34,31,49,5,39,95,110,5,61,51,65,91,23,0,91,50,72
81,50,95,62,64,56,59,60,92,32,16,70,22,87,72,57,85,57,46,34,54,41,89,45,99,29,57,67,42,95,85,10,37,91,33,41,30,27,80,91,0,44,94
57,37,53,48,35,27,17,36,47,18,28,46,27,42,31,16,55,27,41,37,30,18,47,22,64,18,16,37,7,53,41,46,60,49,27,21,14,40,36,50,44,0,59
102,94,25,103,84,38,43,36,45,78,78,95,85,40,66,61,95,78,57,97,40,53,66,79,92,65,62,85,66,70,32,91,86,67,87,80,67,74,50,72,94,59,0
