41,20,42,9,55,31,60,22,24,56,43,44,19,40,46,58,15,38,49,34,36,27,25,50,39,54,74,61,20,76,85,53,43,38,30,65,68,26,47,71,0,69,43,9,49,61,58,58,43,73,55,4
89,58,108,78,79,88,85,68,84,24,79,56,63,106,44,18,54,57,105,97,48,56,82,97,77,109,66,48,89,61,84,62,66,51,94,4,27,68,21,64,69,0,27,70,37,15,54,19,109,19,84,64
72,31,85,53,70,68,76,41,62,29,65,33,36,83,22,26,30,32,86,75,36,40,55,81,51,90,69,50,63,66,86,56,42,39,71,23,40,51,9,66,43,27,0,44,18,26,52,14,86,38,73,40
49,15,45,11,65,39,69,14,32,61,53,38,12,45,41,62,20,31,56,40,44,36,17,59,30,61,83,69,20,84,94,61,35,46,36,67,74,35,49,80,9,70,44,0,46,65,66,57,47,77,65,13
84,30,91,56,86,78,92,37,72,46,80,19,34,90,7,43,40,20,96,83,53,54,52,93,41,101,87,68,66,84,104,73,29,56,79,36,57,63,27,84,49,37,18,46,0,43,70,18,92,53,89,47
75,55,98,71,64,76,70,65,72,9,64,60,60,95,49,3,46,58,92,86,35,44,79,83,78,95,50,32,81,46,69,46,68,37,83,12,14,56,17,49,61,15,26,65,43,0,38,27,98,12,69,56
48,64,80,65,28,55,32,74,54,29,34,81,68,77,74,36,46,77,65,67,22,30,83,52,91,67,17,8,74,18,33,10,87,20,65,51,31,37,45,14,58,54,52,66,70,38,0,62,79,41,33,53
86,43,99,66,82,82,88,52,77,33,79,37,48,98,25,28,45,38,100,90,49,54,67,95,59,105,76,57,77,72,94,67,47,52,86,17,41,65,17,74,58,19,14,57,18,27,62,0,100,36,86,54
33,62,3,36,59,23,60,60,26,91,47,85,59,2,89,95,55,79,22,12,65,54,52,36,72,25,91,86,29,95,93,69,81,64,14,105,101,43,87,88,43,109,86,47,92,98,79,100,0,108,55,45
83,67,108,82,69,86,74,78,82,17,71,71,72,106,60,14,57,70,100,96,43,54,91,90,90,104,49,33,93,43,68,51,80,45,93,18,10,65,29,48,73,19,38,77,53,12,41,36,108,0,74,68
22,71,57,59,5,34,5,77,37,60,11,94,72,54,90,66,52,88,36,45,37,35,80,21,95,37,38,42,63,44,37,23,95,34,46,80,64,29,69,36,55,84,73,65,89,69,33,86,55,74,0,52
39,20,44,14,52,31,57,25,25,51,41,44,20,43,45,54,10,38,49,36,31,23,30,49,42,54,70,57,24,71,81,48,44,33,32,61,64,23,43,67,4,64,40,13,47,56,53,54,45,68,52,0
