51,85,47,31,43,49,53,48,10,50,45,55,20,72,40,68,8,85,21,71,19,35,63,31,61,48,64,87,48,75,82,0,43,80,18,38,82,38,45,35,62,29,64,71,46,42
68,43,54,64,78,22,62,35,52,31,72,31,24,32,36,27,35,42,63,39,44,21,22,56,36,29,31,45,73,61,67,43,0,37,36,44,50,59,37,33,40,24,23,46,51,36
101,7,85,101,115,47,93,52,89,57,107,53,59,14,68,27,71,17,100,47,76,49,28,92,54,45,43,8,108,79,83,80,37,0,73,78,52,86,55,59,58,55,27,60,82,57
37,80,30,27,41,34,36,55,22,32,36,38,24,68,21,56,20,75,30,55,35,39,51,20,44,53,49,81,38,56,63,18,36,73,0,19,66,55,54,44,44,35,53,53,28,51
23,85,10,30,42,30,18,71,38,24,30,30,41,76,9,55,39,75,42,46,55,54,51,18,34,67,43,86,31,38,45,38,44,78,19,0,55,74,71,62,33,51,53,40,8,68
73,60,56,86,97,33,62,85,88,33,85,27,71,62,47,27,78,38,95,11,91,72,31,74,22,78,19,59,84,33,34,82,50,52,66,55,0,108,87,84,22,74,31,16,54,86
89,88,85,67,76,75,91,35,43,80,82,83,37,73,74,86,35,98,50,97,19,38,81,69,89,41,88,91,85,109,116,38,59,86,55,74,108,0,31,26,92,34,82,100,83,29
91,57,81,76,89,58,89,3,55,66,89,67,29,42,66,62,37,69,66,77,30,17,57,74,73,10,68,59,92,97,103,45,37,55,54,71,87,31,0,10,77,19,57,83,79,3
81,62,72,66,78,53,80,13,44,60,79,62,20,47,58,60,27,71,55,73,20,12,55,63,68,16,64,64,81,91,97,35,33,59,44,62,84,26,10,0,71,11,56,79,70,7
51,66,34,63,74,18,40,76,67,12,62,9,54,63,24,31,59,49,73,15,74,60,30,51,4,69,15,66,61,21,27,62,40,58,44,33,22,92,77,71,0,60,31,8,31,75
72,59,62,59,72,42,70,20,39,49,71,51,10,44,47,52,20,64,51,63,21,5,46,55,57,18,54,61,73,79,86,29,24,55,35,51,74,34,19,11,60,0,47,68,60,16
76,35,59,79,92,22,67,55,72,30,83,25,47,32,43,4,57,22,82,22,67,44,1,69,27,48,16,35,84,53,57,64,23,27,53,53,31,82,57,56,31,47,0,34,56,57
56,68,40,70,81,25,45,82,75,21,68,17,62,66,32,32,68,49,82,12,82,67,33,59,10,76,18,67,68,19,22,71,46,60,53,40,16,100,83,79,8,68,34,0,38,82
19,90,2,34,44,34,11,80,46,26,30,31,50,82,14,58,48,78,49,46,64,62,54,23,33,76,44,90,30,32,38,46,51,82,28,8,54,83,79,70,31,60,56,38,0,77
88,59,79,73,86,57,86,6,52,64,86,66,26,43,64,61,34,70,62,76,27,15,56,70,72,11,67,61,89,95,101,42,36,57,51,68,86,29,3,7,75,16,57,82,77,0
