65,46,61,42,104,52,98,81,59,90,86,20,14,47,49,25,60,54,64,50,75,60,101,82,46,46,79,84,75,39,0,43,75,89,59,68,35,60,25,56,63,67,59,51,68,36,71,45,26
45,3,18,16,65,11,67,38,41,47,43,35,52,45,27,60,21,30,28,20,37,19,64,72,31,11,45,68,36,28,43,0,52,49,16,48,58,37,53,41,19,26,53,29,37,8,28,11,20
96,51,46,68,43,42,24,45,16,61,65,55,75,34,79,74,64,23,74,71,28,62,36,26,83,62,18,18,34,80,75,52,0,39,51,8,61,15,64,20,51,40,27,25,83,49,57,62,67
80,46,32,61,16,38,32,14,45,25,32,74,94,64,68,98,47,41,55,60,15,45,18,65,74,54,20,55,13,75,89,49,39,0,36,43,90,41,89,50,33,23,63,43,63,53,33,55,69
46,13,4,25,52,11,60,24,45,30,27,50,68,55,32,75,13,34,22,23,28,11,53,74,38,18,39,69,24,38,59,16,51,36,0,49,72,40,68,47,3,13,60,34,32,24,12,19,35
93,48,45,64,50,40,32,48,8,63,66,48,67,26,75,66,63,18,72,68,31,60,43,25,79,59,23,20,36,75,68,48,8,43,49,0,53,10,56,12,50,40,20,19,81,44,57,59,61
95,61,72,66,101,61,86,87,46,100,99,24,24,27,77,15,79,48,86,74,74,78,95,57,76,67,73,63,77,69,35,58,61,90,72,53,0,50,9,41,75,74,35,46,93,50,85,66,53
82,37,36,53,50,30,38,42,5,57,59,40,60,23,65,61,53,7,62,57,26,50,45,34,68,48,22,30,31,65,60,37,15,41,40,10,50,0,51,9,41,32,23,9,71,34,49,48,51
87,56,68,59,101,58,89,85,49,97,95,18,14,31,69,9,74,48,80,67,74,72,97,64,67,60,74,69,76,60,25,53,64,89,68,56,9,51,0,44,71,71,41,46,86,45,81,60,45
87,42,44,57,60,36,45,52,5,67,68,35,54,14,68,53,59,13,68,62,36,57,54,30,71,52,32,29,40,67,56,41,20,50,47,12,41,9,44,0,48,41,13,12,77,36,57,52,52
48,16,4,28,50,13,59,20,46,27,24,53,72,56,34,78,14,35,23,26,26,12,51,75,40,21,38,69,22,41,63,19,51,33,3,50,75,41,71,48,0,12,62,35,32,27,9,22,39
60,23,9,38,39,15,47,13,38,26,27,54,74,52,46,80,26,28,35,37,14,24,40,65,51,31,26,58,11,51,67,26,40,23,13,40,74,32,71,41,12,0,55,30,44,31,16,32,46
98,54,57,68,70,49,51,65,17,80,82,38,54,11,80,50,72,26,81,74,49,70,64,23,81,64,43,27,54,76,59,53,27,63,60,20,35,23,41,13,62,55,0,26,90,47,71,64,60
74,29,31,45,55,23,46,42,12,56,57,32,53,21,56,54,46,2,55,49,28,44,51,42,59,40,28,39,31,55,51,29,25,43,34,19,46,9,46,12,35,30,26,0,64,25,45,40,42
18,35,36,27,78,41,91,48,76,44,36,68,81,82,19,91,18,64,9,18,59,21,81,106,25,26,70,101,54,31,68,37,83,63,32,81,93,71,86,77,32,44,90,64,0,44,30,27,42
51,11,25,20,68,15,67,44,37,54,51,26,44,38,32,51,29,26,36,27,40,28,67,67,34,18,46,64,39,30,36,8,49,53,24,44,50,34,45,36,27,31,47,25,44,0,36,17,17
47,25,13,34,48,23,62,18,54,19,14,63,81,66,37,88,15,44,22,29,30,14,51,82,44,27,42,75,25,46,71,28,57,33,12,57,85,49,81,57,9,16,71,45,30,36,0,28,46
34,11,23,6,71,20,76,43,52,47,42,41,56,55,16,65,15,41,19,9,45,15,72,83,20,1,55,79,43,19,45,11,62,55,19,59,66,48,60,52,22,32,64,40,27,17,28,0,18
42,23,38,15,85,31,85,59,53,66,61,28,39,50,24,49,34,44,37,23,57,33,84,82,23,19,64,81,56,16,26,20,67,69,35,61,53,51,45,52,39,46,60,42,42,17,46,18,0
