65,45,82,96,16,34,19,27,12,18,0,75,84,12,84,70,20,34,24,83,32,49,63,64,16,85,85,9,33,56,21,87,46,30,44,88,88,46,19,62,53,42,11,80,38,27,42,77,59,74,21,31,76
26,30,63,60,66,43,56,67,69,58,75,0,37,76,87,87,54,96,51,9,83,90,40,10,62,42,13,80,80,38,69,65,49,91,57,13,15,82,65,12,22,33,85,7,45,66,51,43,15,46,79,63,67
21,45,29,22,69,50,72,88,84,65,84,37,0,91,56,63,65,92,63,44,103,76,21,39,68,4,47,85,73,28,88,30,40,87,46,44,30,68,83,40,37,47,90,44,69,87,44,11,37,16,96,86,36
70,48,92,105,27,40,20,17,6,27,12,76,91,0,96,82,25,46,28,84,19,62,71,66,25,93,86,21,46,64,11,97,55,42,55,89,91,59,12,64,57,45,21,81,34,17,52,85,62,83,8,22,87
61,73,27,44,68,66,85,103,92,71,84,87,56,96,0,17,77,69,77,96,115,44,47,83,71,52,99,79,54,51,100,28,47,66,42,97,86,41,95,82,72,73,83,94,95,103,48,46,78,41,104,104,20
61,68,37,56,55,58,74,92,79,59,70,87,63,82,17,0,67,51,67,97,102,27,48,81,58,60,100,64,38,49,87,40,41,50,34,99,89,25,83,80,69,67,67,95,87,91,41,52,75,46,91,93,28
45,24,69,81,16,15,7,26,18,8,20,54,65,25,77,67,0,48,3,62,39,53,46,43,11,68,65,27,38,39,23,74,32,43,34,67,67,47,18,41,33,21,31,59,23,25,29,60,39,58,30,26,65
78,67,78,96,32,53,51,62,47,40,34,96,92,46,69,51,48,0,50,106,65,24,70,86,36,91,109,25,18,65,56,83,52,5,45,110,106,27,54,85,74,64,25,103,70,62,48,82,81,78,54,66,70
42,21,67,78,18,13,9,27,21,10,24,51,63,28,77,67,3,50,0,59,41,54,44,40,13,65,62,29,39,36,25,72,30,45,34,64,64,48,20,38,30,18,34,56,21,26,28,58,35,56,33,27,64
35,39,71,66,75,53,64,73,77,67,83,9,44,84,96,97,62,106,59,0,88,100,49,19,71,48,3,89,90,48,76,73,59,101,67,5,15,92,72,21,32,42,94,2,51,72,61,51,25,54,85,68,75
82,59,109,120,47,54,32,15,23,44,32,83,103,19,115,102,39,65,41,88,0,82,86,72,44,106,89,41,66,78,16,113,72,62,73,93,98,78,21,71,67,56,40,85,37,17,69,99,70,98,11,19,105
67,64,58,77,38,51,59,75,61,45,49,90,76,62,44,27,53,24,54,100,82,0,56,82,42,75,104,41,16,54,69,61,41,23,33,104,97,8,66,80,69,62,44,98,76,74,38,66,76,61,71,78,48
13,30,26,34,48,31,53,71,65,45,63,40,21,71,47,48,46,70,44,49,86,56,0,35,47,22,52,64,51,7,70,30,18,65,25,51,41,48,65,35,27,31,69,48,56,70,22,13,31,12,77,70,27
22,19,61,61,55,33,46,57,59,48,64,10,39,66,83,81,43,86,40,19,72,82,35,0,52,44,22,69,70,32,59,64,41,81,49,24,25,73,55,1,13,22,74,17,35,56,43,42,5,44,68,53,63
49,32,67,80,4,19,17,33,21,4,16,62,68,25,71,58,11,36,13,71,44,42,47,52,0,69,74,18,26,40,29,71,30,31,29,76,74,36,25,50,40,29,23,69,34,33,26,61,47,58,33,35,61
24,48,25,17,70,52,74,91,86,67,85,42,4,93,52,60,68,91,65,48,106,75,22,44,69,0,52,86,73,29,90,25,41,87,46,48,35,67,85,44,41,50,91,48,73,90,45,9,41,14,98,89,33
39,42,74,69,78,56,66,75,79,70,85,13,47,86,99,100,65,109,62,3,89,104,52,22,74,52,0,91,93,51,77,76,62,103,71,5,18,95,74,24,35,45,96,5,52,73,65,54,28,58,87,70,79
67,50,80,95,15,37,28,36,22,21,9,80,85,21,79,64,27,25,29,89,41,41,64,69,18,86,91,0,26,57,30,85,45,21,42,94,92,39,29,68,58,47,5,86,47,36,41,77,65,74,29,40,73
60,52,60,78,22,38,43,58,44,29,33,80,73,46,54,38,38,18,39,90,66,16,51,70,26,73,93,26,0,47,53,65,33,14,26,94,89,13,50,69,57,49,29,87,61,58,30,63,65,59,54,61,52
13,24,33,41,41,23,46,64,57,37,56,38,28,64,51,49,39,65,36,48,78,54,7,32,40,29,51,57,47,0,62,37,13,60,21,51,43,45,57,31,21,24,62,46,49,62,17,21,27,19,70,62,32
67,43,93,104,32,38,16,6,8,28,21,69,88,11,100,87,23,56,25,76,16,69,70,59,29,90,77,30,53,62,0,97,56,52,57,81,84,65,4,57,52,41,31,73,25,6,53,83,56,82,9,11,89
41,61,4,16,70,59,81,100,91,70,87,65,30,97,28,40,74,83,72,73,113,61,30,64,71,25,76,85,65,37,97,0,41,79,42,74,61,55,93,64,57,61,90,72,86,98,44,22,60,19,104,99,12
26,27,37,50,30,18,39,58,49,28,46,49,40,55,47,41,32,52,30,59,72,41,18,41,30,41,62,45,33,13,56,41,0,47,8,62,55,33,51,40,28,25,51,57,47,57,3,32,35,28,62,58,33
73,61,75,92,26,47,46,58,43,35,30,91,87,42,66,50,43,5,45,101,62,23,65,81,31,87,103,21,14,60,52,79,47,0,40,105,101,25,50,79,68,58,22,98,65,58,43,77,75,73,50,61,66
34,34,37,53,28,24,42,61,50,29,44,57,46,55,42,34,34,45,34,67,73,33,25,49,29,46,71,42,26,21,57,42,8,40,0,71,64,24,53,48,37,32,47,65,53,60,6,36,44,33,63,61,32
38,43,72,66,80,57,69,78,82,72,88,13,44,89,97,99,67,110,64,5,93,104,51,24,76,48,5,94,94,51,81,74,62,105,71,0,14,95,77,26,36,47,99,7,56,77,65,52,29,56,90,74,77
29,42,59,52,77,55,70,83,84,70,88,15,30,91,86,89,67,106,64,15,98,97,41,25,74,35,18,92,89,43,84,61,55,101,64,14,0,88,80,27,34,46,97,17,60,81,59,39,28,44,94,78,65
59,56,51,70,32,43,53,70,56,39,46,82,68,59,41,25,47,27,48,92,78,8,48,73,36,67,95,39,13,45,65,55,33,25,24,95,88,0,61,72,60,54,42,90,69,69,30,58,67,53,67,72,42
62,39,88,99,28,33,11,8,7,24,19,65,83,12,95,83,18,54,20,72,21,66,65,55,25,85,74,29,50,57,4,93,51,50,53,77,80,61,0,53,47,36,31,69,22,8,48,78,52,77,13,11,84
22,17,61,62,54,32,44,56,57,46,62,12,40,64,82,80,41,85,38,21,71,80,35,1,50,44,24,68,69,31,57,64,40,79,48,26,27,72,53,0,11,21,73,18,34,54,42,42,4,44,67,51,63
17,8,53,57,43,21,37,51,50,36,53,22,37,57,72,69,33,74,30,32,67,69,27,13,40,41,35,58,57,21,52,57,28,68,37,36,34,60,47,11,0,11,63,30,32,50,30,37,7,38,61,48,54
26,3,57,65,33,11,25,41,38,25,42,33,47,45,73,67,21,64,18,42,56,62,31,22,29,50,45,47,49,24,41,61,25,58,32,47,46,54,36,21,11,0,52,39,24,40,26,44,17,43,50,39,56
72,55,85,101,21,42,31,37,23,26,11,85,90,21,83,67,31,25,34,94,40,44,69,74,23,91,96,5,29,62,31,90,51,22,47,99,97,42,31,73,63,52,0,91,50,38,47,83,69,79,29,42,78
34,36,70,66,73,50,61,71,74,65,80,7,44,81,94,95,59,103,56,2,85,98,48,17,69,48,5,86,87,46,73,72,57,98,65,7,17,90,69,18,30,39,91,0,48,69,59,50,22,54,83,66,74
49,25,82,89,39,29,19,22,28,31,38,45,69,34,95,87,23,70,21,51,37,76,56,35,34,73,52,47,61,49,25,86,47,65,53,56,60,69,22,34,32,24,50,48,0,21,46,68,33,68,35,17,80
66,42,94,104,36,39,17,1,14,31,27,66,87,17,103,91,25,62,26,72,17,74,70,56,33,90,73,36,58,62,6,98,57,58,60,77,81,69,8,54,50,40,38,69,21,0,55,83,53,82,14,4,91
30,27,40,54,26,17,37,56,46,25,42,51,44,52,48,41,29,48,28,61,69,38,22,43,26,45,65,41,30,17,53,44,3,43,6,65,59,30,48,42,30,26,47,59,46,55,0,35,37,32,59,56,35
20,42,20,21,62,45,67,85,79,59,77,43,11,85,46,52,60,82,58,51,99,66,13,42,61,9,54,77,63,21,83,22,32,77,36,52,39,58,78,42,37,44,83,50,68,83,35,0,39,5,91,83,25
18,14,57,59,50,28,42,55,55,43,59,15,37,62,78,75,39,81,35,25,70,76,31,5,47,41,28,65,65,27,56,60,35,75,44,29,28,67,52,4,7,17,69,22,33,53,37,39,0,41,65,51,59
22,42,16,22,59,43,65,84,77,56,74,46,16,83,41,46,58,78,56,54,98,61,12,44,58,14,58,74,59,19,82,19,28,73,33,56,44,53,77,44,38,43,79,54,68,82,32,5,41,0,89,82,21
75,52,99,111,35,46,24,13,12,34,21,79,96,8,104,91,30,54,33,85,11,71,77,68,33,98,87,29,54,70,9,104,62,50,63,90,94,67,13,67,61,50,29,83,35,14,59,91,65,89,0,19,95
65,40,94,104,39,39,19,5,19,34,31,63,86,22,104,93,26,66,27,68,19,78,70,53,35,89,70,40,61,62,11,99,58,61,61,74,78,72,11,51,48,39,42,66,17,4,56,83,51,82,19,0,91
41,56,9,28,60,52,73,92,82,60,76,67,36,87,20,28,65,70,64,75,105,48,27,63,61,33,79,73,52,32,89,12,33,66,32,77,65,42,84,63,54,56,78,74,80,91,35,25,59,21,95,91,0
