67,57,80,47,38,72,78,50,41,35,16,28,74,68,49,83,65,60,45,54,83,71,88,96,46,36,78,73,81,54,38,74,29,103,0,46,43,61,77,22,83,47,74,75,47,58
27,18,37,36,49,26,33,49,13,51,60,21,30,23,10,36,20,62,63,52,37,25,60,52,39,41,51,28,80,53,60,42,20,60,46,0,30,60,66,58,38,17,39,58,5,25
58,25,66,62,67,44,58,72,40,67,60,37,42,50,23,56,36,85,79,76,53,49,91,78,63,60,82,44,105,77,74,32,37,86,43,30,0,84,94,64,51,15,69,87,36,55
52,78,63,23,23,79,71,12,47,27,59,47,85,64,71,82,76,3,24,8,87,70,43,76,21,25,37,80,21,7,30,103,47,79,61,60,84,0,18,47,90,76,47,23,55,43
50,83,57,33,41,79,68,27,54,45,77,58,86,63,77,79,79,21,43,23,86,69,29,68,32,41,27,81,19,23,49,108,58,69,77,66,94,18,0,66,89,83,41,10,61,44
71,73,84,42,25,84,86,38,48,21,11,36,88,76,64,93,78,46,26,43,95,81,83,100,40,28,74,86,64,42,18,93,37,106,22,58,64,47,66,0,96,64,75,66,57,61
38,27,34,68,85,11,22,82,49,87,98,59,9,25,34,11,18,93,99,82,3,19,70,36,71,77,65,10,107,84,97,33,58,44,83,38,51,90,89,96,0,38,48,79,39,46
43,11,50,52,61,29,42,64,29,62,63,31,29,35,7,42,22,77,75,67,39,34,77,63,54,54,68,30,96,68,71,29,30,71,47,17,15,76,83,64,38,0,55,75,22,42
12,50,15,33,53,40,26,44,34,57,82,46,47,24,47,38,42,51,65,42,45,30,23,28,36,47,16,42,60,44,66,72,45,32,74,39,69,47,41,75,48,55,0,31,33,15
40,74,47,28,41,69,57,27,47,45,76,53,76,53,68,69,69,26,46,23,75,59,20,57,28,39,16,71,29,25,51,99,53,59,75,58,87,23,10,66,79,75,31,0,52,35
22,22,33,32,46,27,31,45,9,48,60,20,32,20,16,36,22,57,60,47,38,24,55,48,34,38,45,29,75,48,57,47,19,56,47,5,36,55,61,57,39,22,33,52,0,19
10,39,23,23,42,35,28,36,18,46,68,30,41,20,34,38,34,46,55,36,43,26,35,39,26,35,26,37,61,38,56,64,30,45,58,25,55,43,44,61,46,42,15,35,19,0
