63,49,29,66,35,56,73,23,57,11,78,14,36,11,67,78,29,59,0,94,38,67,67,33,56,78,27,18,63,58,28,16,82,79,23,35,37,56,80,54,34,22,35,96
32,64,76,29,73,46,79,72,49,82,16,85,99,104,87,16,70,34,94,0,90,53,28,93,75,71,100,77,31,44,108,95,65,31,106,73,72,40,25,60,87,77,59,75
66,26,59,62,63,71,102,45,73,39,79,25,9,48,98,75,26,60,38,90,0,86,62,6,84,103,65,33,64,46,67,54,105,89,62,18,65,64,68,32,5,50,49,120
31,70,38,45,32,16,27,44,12,56,39,66,91,71,34,46,59,38,67,53,86,0,47,85,23,21,58,56,35,56,67,59,20,22,67,68,31,27,60,70,80,44,37,35
15,36,55,1,53,33,73,47,36,56,18,57,70,78,77,13,42,10,67,28,62,47,0,65,62,68,77,49,11,16,85,71,65,35,82,44,53,22,15,32,58,53,35,79
68,31,56,65,60,70,99,43,73,35,81,21,5,42,95,78,26,62,33,93,6,85,65,0,82,102,60,30,66,50,61,49,104,90,56,20,62,64,72,37,6,47,48,119
48,76,26,61,21,29,17,39,26,48,59,60,87,57,15,65,59,52,56,75,84,23,62,82,0,22,39,51,51,67,48,43,29,45,49,70,19,40,77,77,79,35,38,41
53,91,48,67,42,37,10,59,33,69,59,81,107,80,21,67,77,59,78,71,103,21,68,102,22,0,62,71,57,78,70,66,8,40,72,87,40,48,82,91,98,56,55,18
68,71,23,76,27,54,55,31,53,28,83,40,64,21,46,86,49,67,27,100,65,58,77,60,39,62,0,37,69,73,8,11,69,77,10,59,28,59,92,75,61,24,42,80
46,33,26,49,30,43,69,12,45,8,62,10,35,29,65,61,12,42,18,77,33,56,49,30,51,71,37,0,46,40,41,26,74,65,37,22,32,40,62,38,27,17,20,89
3,42,46,10,44,21,61,41,25,51,15,55,72,72,66,16,41,4,63,31,64,35,11,66,51,57,69,46,0,23,77,64,54,26,75,46,44,11,26,39,60,46,28,68
26,20,53,16,53,40,81,42,44,48,34,45,55,69,83,28,30,19,58,44,46,56,16,50,67,78,73,40,23,0,79,65,76,49,76,29,54,29,23,16,43,49,32,90
75,75,31,83,35,63,62,37,62,32,91,42,64,19,53,93,54,75,28,108,67,67,85,61,48,70,8,41,77,79,0,14,77,85,4,62,36,67,99,79,62,31,49,88
63,60,20,70,26,52,60,23,51,18,79,29,53,13,52,80,39,61,16,95,54,59,71,49,43,66,11,26,64,65,14,0,72,75,11,48,28,55,85,65,49,18,35,85
50,90,53,64,47,36,18,62,32,73,54,84,109,85,30,62,79,57,82,65,105,20,65,104,29,8,69,74,54,76,77,72,0,34,78,88,45,46,77,90,100,60,56,15
23,68,54,34,50,23,48,56,23,67,20,75,96,86,56,29,64,30,79,31,89,22,35,90,45,40,77,65,26,49,85,75,34,0,85,70,48,25,45,66,84,58,44,45
74,71,30,81,35,62,65,35,61,29,90,38,59,14,55,92,50,73,23,106,62,67,82,56,49,72,10,37,75,76,4,11,78,85,0,58,36,66,97,76,58,29,47,90
48,13,46,44,50,53,87,32,56,30,60,21,26,47,84,57,10,41,35,73,18,68,44,20,70,87,59,22,46,29,62,48,88,70,58,0,51,45,52,19,14,38,32,103
41,59,7,52,2,26,37,20,25,28,56,41,67,41,33,60,41,43,37,72,65,31,53,62,19,40,28,32,44,54,36,28,45,48,36,51,0,33,69,61,60,15,22,58
8,44,36,20,33,11,52,32,15,44,24,50,70,64,55,27,38,11,56,40,64,27,22,64,40,48,59,40,11,29,67,55,46,25,66,45,33,0,37,43,59,36,20,61
29,41,70,16,68,47,87,61,51,69,24,68,77,91,92,16,52,25,80,25,68,60,15,72,77,82,92,62,26,23,99,85,77,45,97,52,69,37,0,36,65,67,50,90
42,6,58,33,60,54,92,45,57,47,51,40,41,66,93,45,25,35,54,60,32,70,32,37,77,91,75,38,39,16,79,65,90,66,76,19,61,43,36,0,30,52,39,105
62,24,53,58,58,65,96,40,68,33,75,20,11,44,93,71,21,55,34,87,5,80,58,6,79,98,61,27,60,43,62,49,100,84,58,14,60,59,65,30,0,45,43,115
44,48,8,52,13,34,53,7,35,12,60,25,52,28,48,62,28,43,22,77,50,44,53,47,35,56,24,17,46,49,31,18,60,58,29,38,15,36,67,52,45,0,17,74
27,37,20,34,21,23,54,12,25,23,43,30,53,44,53,44,22,25,35,59,49,37,35,48,38,55,42,20,28,32,49,35,56,44,47,32,22,20,50,39,43,17,0,71
64,105,66,77,60,51,25,76,47,87,66,99,124,98,37,74,94,71,96,75,120,35,79,119,41,18,80,89,68,90,88,85,15,45,90,103,58,61,90,105,115,74,71,0
