94,91,85,99,89,39,28,51,97,39,55,52,90,91,61,40,49,78,0,9,89,71,73,63,41,44,58,99,21,47,22,5,68,69,66,72,89,58,81,39,76,77
85,84,76,90,80,31,20,48,91,30,48,44,84,86,52,33,41,69,9,0,80,62,71,63,35,40,48,91,19,39,13,8,69,60,65,69,81,56,72,33,67,68
26,35,19,16,1,50,61,74,64,52,50,54,67,71,34,56,48,32,89,80,0,18,88,96,64,65,31,29,78,49,70,86,107,32,95,77,17,84,27,64,22,16
27,43,27,27,19,35,44,65,69,34,42,37,68,72,16,43,36,22,71,62,18,0,83,88,52,54,13,41,63,37,52,69,98,17,87,72,28,75,19,51,11,7
110,62,71,104,87,58,61,23,43,79,41,98,34,31,88,48,49,104,73,71,88,83,0,16,39,35,76,74,52,50,78,68,24,95,13,12,75,15,103,42,94,90
116,75,81,112,96,58,57,23,59,77,46,96,50,47,90,48,52,107,63,63,96,88,16,0,38,35,79,86,44,52,73,58,10,98,3,26,85,12,107,40,98,96
79,54,52,78,63,20,21,16,56,39,16,58,49,50,51,9,15,69,41,35,64,52,39,38,0,4,41,63,20,15,39,35,47,60,38,34,57,27,69,2,61,59
82,53,53,80,65,24,26,12,53,43,15,63,45,46,55,13,17,72,44,40,65,54,35,35,4,0,44,63,23,17,44,39,44,63,34,30,57,22,72,6,64,62
39,47,34,41,32,22,31,55,69,21,34,29,67,70,12,31,27,28,58,48,31,13,76,79,41,44,0,49,50,26,39,55,88,19,78,66,37,66,28,40,20,20
54,11,15,42,27,59,70,67,39,70,47,78,45,49,57,60,50,60,99,91,29,41,74,86,63,63,49,0,83,52,85,94,96,58,84,62,13,75,56,64,50,43
89,74,70,91,78,27,19,30,77,38,36,56,69,69,57,23,32,76,21,19,78,63,52,44,20,23,50,83,0,30,28,15,51,66,46,51,75,37,77,19,70,70
64,44,39,63,49,10,19,28,54,30,11,48,49,51,38,7,2,55,47,39,49,37,50,52,15,17,26,52,30,0,37,42,61,46,51,41,44,39,55,14,46,44
73,80,70,79,71,27,18,54,92,18,48,31,86,88,40,33,39,56,22,13,70,52,78,73,39,44,39,85,28,37,0,22,80,47,74,74,74,63,60,37,55,57
93,87,81,97,86,36,25,46,92,38,50,53,84,85,59,35,44,77,5,8,86,69,68,58,35,39,55,94,15,42,22,0,63,68,60,67,85,52,80,33,74,75
126,85,91,122,106,67,66,33,68,86,56,105,58,55,99,57,61,117,68,69,107,98,24,10,47,44,88,96,51,61,80,63,0,107,12,35,95,23,117,49,108,106
25,60,44,33,33,40,46,75,85,29,53,23,84,88,8,50,46,10,69,60,32,17,95,98,60,63,19,58,66,46,47,68,107,0,98,86,45,85,12,58,10,15
115,72,79,111,94,58,58,23,56,78,45,97,47,44,90,48,51,107,66,65,95,87,13,3,38,34,78,84,46,51,74,60,12,98,0,23,83,12,106,40,98,95
99,50,59,93,76,51,55,21,33,72,32,90,23,22,79,42,40,94,72,69,77,72,12,26,34,30,66,62,51,41,74,67,35,86,23,0,63,18,92,37,84,79
43,17,4,32,16,49,60,64,47,58,41,65,50,54,44,52,43,47,89,81,17,28,75,85,57,57,37,13,75,44,74,85,95,45,83,63,0,73,43,58,36,30
103,63,68,99,83,46,47,10,51,66,33,85,42,40,78,36,39,95,58,56,84,75,15,12,27,22,66,75,37,39,63,52,23,85,12,18,73,0,94,28,86,83
12,60,43,23,28,51,58,83,87,42,61,35,88,92,20,60,55,5,81,72,27,19,103,107,69,72,28,56,77,55,60,80,117,12,106,92,43,94,0,68,8,13
79,55,53,78,63,18,19,18,58,37,17,56,51,52,50,8,15,68,39,33,64,51,42,40,2,6,40,64,19,14,37,33,49,58,40,37,58,28,68,0,60,59
18,53,36,24,23,43,51,75,79,36,52,33,80,83,15,52,46,11,76,67,22,11,94,98,61,64,20,50,70,46,55,74,108,10,98,84,36,86,8,60,0,6
20,47,30,21,18,42,51,72,74,38,49,38,74,78,18,50,44,17,77,68,16,7,90,96,59,62,20,43,70,44,57,75,106,15,95,79,30,83,13,59,6,0
