43,27,78,76,19,32,69,96,71,101,63,69,43,82,31,104,63,67,78,0,60,95,65,60,71,42,75,3,88,77,61,26,43,74,89,48,40,110,61,68,41,33,63
38,47,18,17,40,54,85,43,65,59,18,15,61,68,40,55,82,21,27,60,0,43,30,78,24,23,20,56,30,66,31,49,23,57,51,34,21,63,76,21,55,31,55
56,89,38,41,76,97,129,2,107,85,58,49,105,108,66,76,125,27,58,95,43,0,69,121,59,66,22,91,17,106,36,90,66,97,83,49,62,82,119,59,98,62,97
62,41,32,28,49,44,62,68,38,35,12,20,45,38,60,38,60,51,16,65,30,69,0,57,11,24,48,62,53,36,61,43,24,28,25,60,30,44,53,10,39,49,29
90,39,87,84,61,30,9,121,27,76,65,75,19,39,80,86,3,97,74,60,78,121,57,0,68,56,99,59,107,34,100,38,56,39,66,92,61,90,4,67,24,73,30
61,50,21,18,54,54,73,58,48,34,9,10,56,48,61,33,71,44,6,71,24,59,11,68,0,29,39,68,43,47,56,51,28,37,27,58,32,40,65,4,50,50,40
41,24,38,35,25,31,64,66,48,60,20,28,38,55,36,62,59,41,35,42,23,66,24,56,29,0,44,38,54,50,45,25,0,44,50,40,6,69,54,25,31,25,37
42,67,20,23,56,75,106,22,85,70,36,29,82,87,49,63,102,11,39,75,20,22,48,99,39,44,0,72,12,85,25,68,43,76,65,36,40,70,96,38,75,43,75
41,24,74,72,16,30,69,93,68,97,59,66,41,80,28,100,62,64,74,3,56,91,62,59,68,38,72,0,84,74,58,24,39,71,86,46,36,107,60,64,39,29,60
54,77,21,24,68,85,114,15,91,68,42,33,91,91,62,60,110,23,40,88,30,17,53,107,43,54,12,84,0,90,37,79,53,80,65,48,51,65,104,42,85,55,81
92,50,68,65,69,45,33,105,7,43,48,57,37,6,85,54,35,87,50,77,66,106,36,34,47,50,85,74,90,0,94,50,50,9,34,91,57,57,29,47,36,76,13
19,62,43,44,44,71,108,38,93,90,49,46,81,98,30,85,103,14,58,61,31,36,61,100,56,45,25,58,37,94,0,63,45,87,83,13,39,92,98,53,75,29,82
51,1,64,61,22,8,48,91,44,76,44,53,19,56,41,81,42,63,58,26,49,90,43,38,51,25,68,24,79,50,63,0,26,48,65,54,27,87,38,48,15,35,37
41,24,37,34,26,31,64,66,48,59,19,27,38,54,36,61,60,40,34,43,23,66,24,56,28,0,43,39,53,50,45,26,0,43,49,40,6,68,54,24,32,26,37
85,47,59,56,64,44,41,96,13,37,40,48,37,11,79,46,41,78,41,74,57,97,28,39,37,44,76,71,80,9,87,48,43,0,26,84,50,50,35,38,35,69,11
87,64,45,42,75,64,67,81,40,11,34,37,61,32,85,19,68,71,25,89,51,83,25,66,27,50,65,86,65,34,83,65,49,26,0,85,55,24,62,30,57,75,36
6,53,49,50,33,62,101,51,88,93,50,49,73,95,17,90,96,24,61,48,34,49,60,92,58,40,36,46,48,91,13,54,40,84,85,0,34,97,91,54,67,18,78
34,26,38,36,21,34,69,63,54,65,23,29,42,61,30,65,64,36,38,40,21,62,30,61,32,6,40,36,51,57,39,27,6,50,55,34,0,73,59,28,36,19,44
101,86,49,48,94,87,91,80,63,13,50,47,85,53,101,7,91,78,35,110,63,82,44,90,40,69,70,107,65,57,92,87,68,50,24,97,73,0,85,44,80,91,60
90,39,84,81,61,30,10,119,22,72,62,72,19,35,80,81,6,95,70,61,76,119,53,4,65,54,96,60,104,29,98,38,54,35,62,91,59,85,0,63,23,73,26
57,46,21,18,50,51,72,58,48,38,5,9,53,49,57,37,70,42,10,68,21,59,10,67,4,25,38,64,42,47,53,48,24,38,30,54,28,44,63,0,47,46,39
66,16,66,63,37,9,33,98,29,68,45,54,6,42,56,75,28,73,56,41,55,98,39,24,50,31,75,39,85,36,75,15,32,35,57,67,36,80,23,47,0,49,23
16,34,49,48,15,43,83,63,72,84,41,44,54,80,10,83,77,34,55,33,31,62,49,73,50,25,43,29,55,76,29,35,26,69,75,18,19,91,73,46,49,0,62
78,36,60,57,55,32,33,97,10,47,39,48,25,19,71,56,32,76,44,63,55,97,29,30,40,37,75,60,81,13,82,37,37,11,36,78,44,60,26,39,23,62,0
