49,68,97,68,68,14,74,20,48,57,83,77,37,41,17,31,40,22,70,51,74,37,39,92,23,106,104,53,8,97,69,0,70,52,5,11,77,11,65,69,47,82,16,67,65,43
42,9,54,69,72,82,35,49,22,15,47,63,68,45,84,54,74,64,14,79,79,59,35,89,57,49,37,16,74,48,56,70,0,18,74,67,16,72,39,3,70,14,60,35,24,27
28,19,57,57,61,64,34,31,9,12,46,56,51,35,65,37,58,46,19,63,68,42,21,80,39,59,52,1,56,54,47,52,18,0,57,50,30,54,32,17,55,30,44,37,27,9
54,72,102,72,72,12,80,25,53,61,88,82,41,43,15,36,43,27,75,54,78,42,43,96,28,111,109,58,9,103,74,5,74,57,0,12,81,14,70,74,51,87,18,70,69,48
54,63,100,75,76,24,77,19,45,52,86,83,47,31,27,38,50,32,69,61,83,45,33,100,30,107,103,51,19,99,75,11,67,50,12,0,72,23,68,66,57,80,7,59,58,42
57,10,68,85,88,91,51,57,29,20,63,80,82,45,93,67,88,76,30,94,95,73,38,105,69,60,43,29,83,61,72,77,16,30,81,72,0,82,56,19,85,23,65,25,16,39
45,71,93,58,59,10,71,25,52,61,78,69,27,50,11,25,29,13,70,40,64,29,45,82,17,103,104,55,5,94,62,11,72,54,14,23,82,0,60,71,37,83,27,75,71,44
15,47,32,29,33,71,11,50,41,44,18,24,42,65,71,35,47,47,26,47,39,34,51,49,42,43,51,32,65,33,16,65,39,32,70,68,56,60,0,36,39,40,65,69,59,32
39,12,51,65,69,81,32,48,22,17,44,60,66,46,83,52,72,63,10,76,75,57,35,85,56,47,36,15,73,45,52,69,3,17,74,66,19,71,36,0,68,13,60,38,26,26
29,74,66,23,22,45,51,47,60,67,52,36,10,72,44,21,9,24,61,8,27,13,61,45,27,81,90,56,42,70,32,47,70,55,51,57,85,37,39,68,0,76,58,89,81,47
47,22,45,70,73,94,32,62,36,30,42,62,75,60,95,63,81,74,14,84,79,66,49,87,67,37,23,28,86,37,55,82,14,30,87,80,23,83,40,13,76,0,74,47,36,39
51,56,96,75,76,31,73,14,38,45,83,82,48,24,34,38,53,34,63,63,83,45,26,100,31,102,97,45,24,95,73,16,60,44,18,7,65,27,65,60,58,74,0,51,51,37
65,26,89,95,98,81,69,49,29,25,81,94,83,27,84,68,89,73,48,97,105,75,29,118,67,84,68,37,74,83,85,67,35,37,70,59,25,75,69,38,89,47,51,0,11,42
55,15,78,85,89,79,58,45,21,15,70,83,76,29,81,61,82,68,37,89,95,68,25,108,61,73,58,27,71,72,74,65,24,27,69,58,16,71,59,26,81,36,51,11,0,33
23,28,61,53,56,54,37,23,12,19,48,54,43,33,56,28,49,37,27,56,63,34,19,77,30,65,61,10,47,58,45,43,27,9,48,42,39,44,32,26,47,39,37,42,33,0
