56,88,99,64,98,12,18,43,40,63,62,0,34,68,95,80,83,92,79,78,65,21,65,101,88,4,54,42,66,99,113,62,93,79,50,116,101,10,85,53,68,75,78,45,93,66,95,93
63,61,83,72,72,25,17,9,44,52,28,34,0,37,68,73,63,63,51,46,64,28,64,78,64,35,31,47,42,79,99,61,68,52,16,94,79,23,56,54,60,65,45,40,62,61,90,66
70,26,59,77,39,56,50,27,56,43,18,68,37,0,32,63,38,27,16,9,64,53,63,47,33,68,21,57,18,51,76,61,37,19,22,62,48,59,21,58,53,54,11,46,25,56,79,32
79,7,39,83,9,83,77,59,71,47,49,95,68,32,0,57,25,6,16,24,67,77,66,19,12,95,41,71,29,28,53,66,12,16,55,31,21,88,11,67,54,50,30,61,12,58,69,5
33,53,28,31,51,70,70,71,40,21,77,80,73,63,57,0,31,60,53,65,18,59,17,45,44,77,46,38,45,35,35,20,45,50,73,53,43,79,56,28,13,9,71,36,66,14,17,52
55,21,21,58,20,71,67,57,51,24,56,83,63,38,25,31,0,28,24,36,42,62,41,18,13,81,32,51,22,15,37,41,14,20,56,33,17,78,25,45,29,24,43,41,34,33,45,20
79,7,45,84,15,80,74,54,71,48,43,92,63,27,6,60,28,0,13,18,69,74,68,25,16,92,39,71,27,34,59,67,17,14,50,38,28,84,7,68,56,52,24,60,6,60,73,9
69,9,44,74,22,67,61,42,58,38,34,79,51,16,16,53,24,13,0,12,59,61,58,30,16,79,25,59,14,35,60,57,20,3,39,45,31,71,5,57,47,45,18,48,15,50,69,15
76,20,57,83,32,66,59,37,64,47,25,78,46,9,24,65,36,18,12,0,69,62,67,41,28,78,29,65,21,48,73,66,32,16,32,56,43,69,13,64,57,56,6,53,16,60,80,26
14,62,45,15,63,56,57,64,24,21,75,65,64,64,67,18,42,69,59,69,0,45,1,60,55,61,43,22,47,51,54,3,57,56,69,70,57,65,64,11,13,19,74,24,74,9,30,62
39,69,78,48,78,10,13,34,21,42,52,21,28,53,77,59,62,74,61,62,45,0,45,81,69,19,35,23,47,77,91,42,73,60,41,96,80,19,67,33,47,54,64,23,76,45,75,73
15,60,44,17,62,56,57,64,25,20,74,65,64,63,66,17,41,68,58,67,1,45,0,58,53,62,43,22,46,50,52,3,55,55,68,69,56,65,62,12,11,17,73,24,72,7,29,61
73,21,22,75,10,89,85,71,70,42,65,101,78,47,19,45,18,25,30,41,60,81,58,0,14,100,48,70,36,10,34,59,10,27,68,15,2,95,27,63,46,40,48,60,31,50,54,16
67,9,29,71,9,76,71,56,61,35,51,88,64,33,12,44,13,16,16,28,55,69,53,14,0,87,34,61,22,19,45,54,4,13,54,30,15,82,15,56,42,37,34,50,22,46,57,7
52,87,97,60,97,12,19,44,37,61,63,4,35,68,95,77,81,92,79,78,61,19,62,100,87,0,53,39,66,97,110,58,92,78,52,115,99,13,84,50,65,72,79,42,93,63,92,92
48,34,52,56,44,41,37,26,34,25,31,54,31,21,41,46,32,39,25,29,43,35,43,48,34,53,0,36,12,47,68,40,39,25,27,63,48,47,31,37,35,37,32,24,40,36,63,38
16,65,61,25,70,34,36,49,2,27,64,42,47,57,71,38,51,71,59,65,22,23,22,70,61,39,36,0,45,64,73,19,64,57,55,83,68,43,64,10,27,35,68,11,74,24,52,67
55,21,43,61,31,54,49,35,44,26,34,66,42,18,29,45,22,27,14,21,47,47,46,36,22,66,12,45,0,37,60,45,27,12,33,52,36,59,19,43,36,36,26,34,29,39,61,26
65,28,11,66,20,86,83,72,65,37,69,99,79,51,28,35,15,34,35,48,51,77,50,10,19,97,47,64,37,0,25,51,16,32,71,19,7,93,34,56,39,32,54,56,40,42,43,24
68,54,16,66,44,101,100,94,74,49,93,113,99,76,53,35,37,59,60,73,54,91,52,34,45,110,68,73,60,25,0,55,42,57,94,31,32,110,60,63,45,38,79,68,66,48,31,49
13,60,46,17,62,52,54,61,21,19,72,62,61,61,66,20,41,67,57,66,3,42,3,59,54,58,40,19,45,51,55,0,56,54,65,70,57,62,62,8,12,19,71,21,72,8,33,61
69,12,27,73,6,80,76,61,64,38,55,93,68,37,12,45,14,17,20,32,57,73,55,10,4,92,39,64,27,16,42,56,0,17,58,25,11,86,18,59,44,38,38,54,23,48,57,7
66,9,41,71,20,66,61,44,56,34,37,79,52,19,16,50,20,14,3,16,56,60,55,27,13,78,25,57,12,32,57,54,17,0,41,43,29,71,7,54,43,41,22,46,17,47,65,14
70,49,77,79,61,41,33,7,53,52,11,50,16,22,55,73,56,50,39,32,69,41,68,68,54,52,27,55,33,71,94,65,58,41,0,84,69,40,43,60,61,65,29,46,48,63,91,54
84,36,26,85,23,104,100,86,84,56,80,116,94,62,31,53,33,38,45,56,70,96,69,15,30,115,63,83,52,19,31,70,25,43,84,0,15,110,42,76,58,51,61,75,43,62,58,30
71,23,19,73,12,88,84,71,69,41,66,101,79,48,21,43,17,28,31,43,57,80,56,2,15,99,48,68,36,7,32,57,11,29,69,15,0,95,29,61,44,38,49,59,34,48,51,18
58,80,95,67,91,9,10,32,41,60,51,10,23,59,88,79,78,84,71,69,65,19,65,95,82,13,47,43,59,93,110,62,86,71,40,110,95,0,77,53,66,72,68,43,84,65,94,85
73,6,44,79,18,73,67,47,64,42,38,85,56,21,11,56,25,7,5,13,64,67,62,27,15,84,31,64,19,34,60,62,18,7,43,42,29,77,0,62,51,48,20,53,10,54,71,12
11,61,52,19,65,44,45,55,12,21,67,53,54,58,67,28,45,68,57,64,11,33,12,63,56,50,37,10,43,56,63,8,59,54,60,76,61,53,62,0,18,25,69,14,72,14,41,63
26,48,34,28,50,57,57,58,28,10,66,68,60,53,54,13,29,56,47,57,13,47,11,46,42,65,35,27,36,39,45,12,44,43,61,58,44,66,51,18,0,7,62,23,61,3,29,49
33,45,27,34,45,64,63,62,36,13,68,75,65,54,50,9,24,52,45,56,19,54,17,40,37,72,37,35,36,32,38,19,38,41,65,51,38,72,48,25,7,0,62,30,58,11,26,44
81,26,63,88,38,67,60,36,67,52,20,78,45,11,30,71,43,24,18,6,74,64,73,48,34,79,32,68,26,54,79,71,38,22,29,61,49,68,20,69,62,62,0,57,20,65,87,32
24,54,55,33,60,34,34,41,10,19,54,45,40,46,61,36,41,60,48,53,24,23,24,60,50,42,24,11,34,56,68,21,54,46,46,75,59,43,53,14,23,30,57,0,63,22,52,57
84,13,51,89,21,81,74,53,74,52,40,93,62,25,12,66,34,6,15,16,74,76,72,31,22,93,40,74,29,40,66,72,23,17,48,43,34,84,10,72,61,58,20,63,0,64,79,16
22,52,38,25,54,56,56,59,26,12,68,66,61,56,58,14,33,60,50,60,9,45,7,50,46,63,36,24,39,42,48,8,48,47,63,62,48,65,54,14,3,11,65,22,64,0,30,53
42,66,33,37,62,85,86,88,54,38,94,95,90,79,69,17,45,73,69,80,30,75,29,54,57,92,63,52,61,43,31,33,57,65,91,58,51,94,71,41,29,26,87,52,79,30,0,64
74,6,35,78,6,80,75,58,67,42,50,93,66,32,5,52,20,9,15,26,62,73,61,16,7,92,38,67,26,24,49,61,7,14,54,30,18,85,12,63,49,44,32,57,16,53,64,0
