8,63,17,80,52,51,6,69,53,17,15,25,67,29,75,53,67,2,61,24,20,12,44,0,4,37,54,75,65,68,21,39,67,46,64,22,17,41
12,67,18,85,57,55,10,74,57,14,12,23,70,25,79,55,72,6,65,20,18,15,48,4,0,41,58,79,67,71,19,43,71,49,68,23,21,41
29,27,44,46,15,13,32,33,41,53,52,48,68,65,62,35,35,34,46,58,54,26,13,37,41,0,48,48,49,72,46,35,39,42,42,30,19,61
48,50,44,55,51,52,49,54,9,60,61,79,20,69,21,84,43,53,13,77,56,55,37,54,58,48,0,36,98,25,75,16,33,8,23,67,50,38
67,29,71,22,39,42,69,29,28,86,86,94,51,97,28,80,18,73,22,99,84,69,35,75,79,48,36,0,92,58,92,41,8,40,13,78,62,72
63,63,81,79,52,50,65,66,90,81,79,54,117,90,111,13,74,64,95,72,85,54,62,65,67,49,98,92,0,121,55,83,84,91,89,43,54,104
65,75,53,79,76,78,64,80,35,67,69,93,6,73,32,107,69,68,36,87,62,73,62,68,71,72,25,58,121,0,90,37,57,29,47,86,69,34
27,74,38,93,62,59,26,80,73,29,27,3,89,36,96,47,81,22,81,17,35,22,58,21,19,46,75,92,55,90,0,60,83,67,82,17,29,61
32,44,31,55,41,42,33,50,14,46,47,63,33,57,36,69,42,38,22,62,43,39,27,39,43,35,16,41,83,37,60,0,35,8,28,51,33,33
59,22,64,21,31,34,61,24,24,79,79,86,51,90,31,71,12,65,21,91,77,61,26,67,71,39,33,8,84,57,83,35,0,35,10,69,53,68
40,48,35,56,47,48,40,53,11,51,52,70,25,61,29,77,44,45,18,69,48,47,33,46,49,42,8,40,91,29,67,8,35,0,27,59,42,32
56,31,59,32,37,39,57,33,15,74,74,84,41,85,22,76,22,62,11,88,72,59,28,64,68,42,23,13,89,47,82,28,10,27,0,69,52,59
21,58,39,77,45,43,23,64,63,37,35,18,84,47,86,32,66,20,70,32,41,12,43,22,23,30,67,78,43,86,17,51,69,59,69,0,17,62
10,46,28,64,35,33,13,53,45,34,33,32,67,46,68,40,52,15,53,39,36,7,28,17,21,19,50,62,54,69,29,33,53,42,52,17,0,49
41,77,23,88,72,72,39,83,44,34,36,65,37,38,57,90,75,41,50,54,28,50,58,41,41,61,38,72,104,34,61,33,68,32,59,62,49,0
