81,23,52,57,64,53,27,48,94,87,58,0,36,95,48,44,53,82,66,19,32,92,19,42,46,56,22,49,49,77,85,89,39,10,53,33,40,50,52,71,58,97,57,94,96,42
48,28,20,22,41,18,8,49,60,51,34,36,0,61,35,8,33,53,46,24,25,55,19,17,19,20,35,43,35,47,51,54,5,27,58,11,42,40,42,42,56,62,30,59,69,13
16,88,57,49,75,50,69,78,1,14,70,95,61,0,84,53,50,68,47,78,83,23,76,68,50,46,96,94,83,24,10,39,60,88,85,70,98,89,63,61,77,39,65,43,33,64
77,25,27,35,18,35,33,83,84,71,17,48,35,84,0,38,69,38,82,52,16,69,45,18,54,38,29,9,1,78,74,59,32,39,90,25,17,5,78,32,91,67,20,62,101,24
41,35,16,15,39,11,17,53,52,43,32,44,8,53,38,0,33,48,44,32,31,47,27,19,17,12,42,46,37,41,43,45,7,35,61,17,47,43,43,37,59,54,27,51,64,13
33,58,48,45,72,41,38,28,49,49,65,53,33,50,69,33,0,79,13,34,59,59,35,51,15,40,64,77,69,27,44,66,37,50,36,45,75,74,13,68,30,72,59,72,42,46
68,61,33,34,20,38,58,102,68,53,23,82,53,68,38,48,79,0,87,77,51,45,71,40,65,39,66,45,37,74,60,30,48,71,110,50,55,41,91,11,108,36,25,30,96,42
31,71,59,54,83,51,51,32,45,50,76,66,46,47,82,44,13,87,0,46,72,61,48,63,27,49,77,89,81,23,43,70,49,63,38,57,88,86,17,77,30,75,70,76,31,58
62,31,44,47,63,42,19,32,76,71,56,19,24,78,52,32,34,77,46,0,36,77,6,38,28,44,34,56,51,58,69,78,29,18,39,28,50,55,33,66,42,86,53,84,76,35
73,10,28,35,32,33,20,68,82,71,27,32,25,83,16,31,59,51,72,36,0,72,30,15,45,37,15,19,16,73,73,65,24,23,76,14,16,18,65,42,77,73,27,69,95,19
31,79,44,37,56,39,64,88,25,11,53,92,55,23,69,47,59,45,61,77,72,0,74,56,52,36,86,78,68,40,19,15,52,83,95,61,85,74,73,41,89,15,48,19,56,53
61,25,39,41,56,37,13,38,74,68,49,19,19,76,45,27,35,71,48,6,30,74,0,31,26,39,30,50,45,58,66,73,24,14,45,22,44,48,37,60,47,81,46,79,77,29
59,23,12,19,24,18,18,66,68,56,17,42,17,68,18,19,51,40,63,38,15,56,31,0,36,22,30,27,18,60,58,50,13,31,75,9,30,23,60,29,74,58,15,54,83,5
34,45,33,30,57,27,25,37,48,44,50,46,19,50,54,17,15,65,27,28,45,52,26,36,0,26,52,62,54,31,41,56,22,40,46,30,61,59,26,54,42,63,45,62,51,31
38,43,11,5,34,3,28,63,46,34,27,56,20,46,38,12,40,39,49,44,37,36,39,22,26,0,50,48,37,40,36,33,16,46,72,25,52,44,52,28,68,42,22,39,63,17
84,7,43,49,47,47,27,67,95,85,43,22,35,96,29,42,64,66,77,34,15,86,30,30,52,50,0,27,29,82,85,80,35,16,73,26,18,29,67,57,77,89,43,85,104,33
86,26,37,44,26,44,39,88,94,80,26,49,43,94,9,46,77,45,89,56,19,78,50,27,62,48,27,0,10,88,83,68,40,41,95,32,11,4,84,40,97,76,30,71,111,32
76,26,26,34,17,34,33,82,83,70,16,49,35,83,1,37,69,37,81,51,16,68,45,18,54,37,29,10,0,78,73,58,31,39,90,24,18,6,77,31,91,66,19,61,101,23
8,75,52,45,74,44,55,54,22,28,68,77,47,24,78,41,27,74,23,58,73,40,58,60,31,40,82,88,78,0,21,51,48,71,61,58,89,84,38,65,53,55,62,57,23,55
12,78,46,39,65,40,59,72,10,7,60,85,51,10,74,43,44,60,43,69,73,19,66,58,41,36,85,83,73,21,0,33,49,78,80,59,88,79,57,52,73,35,55,37,37,53
44,73,37,32,43,36,61,93,40,25,42,89,54,39,59,45,66,30,70,78,65,15,73,50,56,33,80,68,58,51,33,0,49,79,101,56,76,63,79,28,96,8,38,6,70,48
49,28,15,17,36,13,11,54,59,49,28,39,5,60,32,7,37,48,49,29,24,52,24,13,22,16,35,40,31,48,49,49,0,30,63,10,40,37,47,36,62,58,24,55,71,8
74,14,42,47,54,43,18,50,87,78,48,10,27,88,39,35,50,71,63,18,23,83,14,31,40,46,16,41,39,71,78,79,30,0,57,23,33,40,52,61,60,88,47,85,91,31
69,70,77,76,99,72,57,8,83,85,92,53,58,85,90,61,36,110,38,39,76,95,45,75,46,72,73,95,90,61,80,101,63,57,0,65,90,94,22,99,9,108,87,108,67,71
59,18,19,24,34,21,8,57,69,59,27,33,11,70,25,17,45,50,57,28,14,61,22,9,30,25,26,32,24,58,59,56,10,23,65,0,31,29,52,39,66,65,25,62,80,8
89,19,41,49,35,48,37,83,98,86,34,40,42,98,17,47,75,55,88,50,16,85,44,30,61,52,18,11,18,89,88,76,40,33,90,31,0,14,81,49,92,84,37,79,112,34
82,26,32,40,21,40,37,86,89,76,21,50,40,89,5,43,74,41,86,55,18,74,48,23,59,44,29,4,6,84,79,63,37,40,94,29,14,0,82,36,95,71,25,66,107,29
46,62,59,57,83,53,44,15,61,62,75,52,42,63,78,43,13,91,17,33,65,73,37,60,26,52,67,84,77,38,57,79,47,52,22,52,81,82,0,80,16,86,70,86,48,55
60,52,21,23,15,26,46,90,62,47,15,71,42,61,32,37,68,11,77,66,42,41,60,29,54,28,57,40,31,65,52,28,36,61,99,39,49,36,80,0,96,36,14,30,87,30
61,73,75,73,98,69,57,10,76,79,91,58,56,77,91,59,30,108,30,42,77,89,47,74,42,68,77,97,91,53,73,96,62,60,9,66,92,95,16,96,0,103,86,103,58,70
47,82,46,40,51,44,70,100,40,27,50,97,62,39,67,54,72,36,75,86,73,15,81,58,63,42,89,76,66,55,35,8,58,88,108,65,84,71,86,36,103,0,47,5,71,56
59,37,11,17,12,19,33,79,65,51,5,57,30,65,20,27,59,25,70,53,27,48,46,15,45,22,43,30,19,62,55,38,24,47,87,25,37,25,70,14,86,47,0,42,85,17
49,78,42,37,46,41,67,100,44,30,45,94,59,43,62,51,72,30,76,84,69,19,79,54,62,39,85,71,61,57,37,6,55,85,108,62,79,66,86,30,103,5,42,0,75,53
27,97,75,68,97,67,77,63,31,44,91,96,69,33,101,64,42,96,31,76,95,56,77,83,51,63,104,111,101,23,37,70,71,91,67,80,112,107,48,87,58,71,85,75,0,78
54,26,10,16,28,14,16,62,63,52,21,42,13,64,24,13,46,42,58,35,19,53,29,5,31,17,33,32,23,55,53,48,8,31,71,8,34,29,55,30,70,56,17,53,78,0
