87,63,33,4,24,87,53,82,38,44,71,17,34,11,55,33,33,99,20,71,29,70,23,91,57,63,96,48,18,69,32,68,61,88,76,0,85,44,76,79,97,81,55,103,63,19,71,83,27,35,72,58
3,21,60,80,76,4,52,79,48,52,72,74,64,91,41,73,54,14,85,71,68,76,68,26,79,55,19,65,97,68,66,63,58,15,31,85,0,74,41,35,12,11,49,19,72,69,14,39,81,70,18,77
75,54,57,41,19,74,73,38,49,64,99,27,15,55,33,67,50,86,62,28,17,26,24,67,13,26,76,10,40,95,61,92,84,85,51,44,74,0,45,51,84,65,26,86,20,28,67,52,18,67,72,13
40,33,67,71,56,39,72,37,54,66,98,59,43,85,21,82,59,48,86,31,48,36,53,23,44,18,34,35,80,94,74,89,82,56,10,76,41,45,0,7,46,30,21,46,34,56,43,7,59,79,50,41
34,29,67,74,60,32,69,45,53,65,95,63,47,88,23,82,59,41,87,38,52,43,56,16,51,25,27,40,85,91,74,86,79,50,4,79,35,51,7,0,39,23,25,39,41,59,38,5,64,79,45,48
10,34,72,93,87,10,64,84,61,65,82,86,75,103,51,86,67,2,98,77,79,82,80,25,88,62,14,74,109,78,79,73,70,21,36,97,12,84,46,39,0,18,58,7,79,82,27,41,93,83,30,85
10,18,59,76,69,9,55,68,47,54,78,68,57,88,32,74,53,20,84,60,61,65,62,17,69,45,15,55,91,74,66,69,63,26,20,81,11,65,30,23,18,0,39,22,61,64,18,27,74,71,25,67
50,31,52,51,35,49,62,38,40,54,88,38,22,65,8,66,44,60,67,27,27,30,32,41,30,10,50,16,59,85,58,81,73,61,25,55,49,26,21,25,58,39,0,60,24,36,44,28,39,64,50,28
16,39,79,98,91,16,71,83,67,71,89,91,79,109,54,93,73,6,104,77,83,82,84,23,89,63,11,76,114,86,85,81,77,28,37,103,19,86,46,39,7,22,60,0,80,86,34,40,96,89,37,86
72,55,71,60,39,71,84,19,60,76,110,46,30,74,33,83,63,81,80,8,34,7,42,57,11,16,68,16,60,107,76,103,95,85,43,63,72,20,34,41,79,61,24,80,0,46,68,41,38,82,74,8
72,48,31,15,11,71,50,65,28,40,73,4,16,29,36,39,27,84,34,53,11,53,3,72,42,44,79,29,27,70,34,68,60,76,57,19,69,28,56,59,82,64,36,86,46,0,57,63,17,39,60,41
18,12,45,67,65,18,38,78,34,37,60,62,55,76,35,59,40,29,70,69,57,73,56,35,74,52,32,58,85,56,51,51,45,18,33,71,14,67,43,38,27,18,44,34,68,57,0,43,71,55,7,72
37,34,72,78,64,36,75,42,58,70,100,66,50,92,28,87,64,43,92,37,56,42,60,17,51,26,29,42,88,96,79,91,85,54,9,83,39,52,7,5,41,27,28,40,41,63,43,0,67,84,50,48
83,60,48,25,6,82,67,57,45,58,91,13,17,38,42,56,44,95,47,47,13,44,15,79,31,43,87,25,22,88,51,85,77,90,63,27,81,18,59,64,93,74,39,96,38,17,71,67,0,56,75,31
73,53,12,33,50,73,22,100,25,18,36,42,52,32,58,3,20,84,20,89,49,89,42,85,80,75,86,65,53,34,5,33,27,67,75,35,70,67,79,79,83,71,64,89,82,39,55,84,56,0,52,80
22,18,43,68,68,22,33,86,34,34,53,65,59,77,41,56,39,31,69,76,61,80,60,42,80,59,38,63,87,49,49,44,39,15,41,72,18,72,50,45,30,25,50,37,74,60,7,50,75,52,0,78
77,59,69,55,33,76,84,25,60,75,110,41,27,69,36,80,62,87,76,16,30,13,38,65,2,23,75,15,53,107,74,103,95,90,49,58,77,13,41,48,85,67,28,86,8,41,72,48,31,80,78,0
