25,84,30,48,60,34,43,20,33,38,45,40,4,52,70,13,32,33,43,59,0,73,38,35,59,60,3,75,45,36,71,53,24,33,27,50,26,65,36,17,12,73
91,13,102,77,23,43,33,54,39,35,28,41,76,94,32,71,105,62,33,42,73,0,111,99,31,52,70,4,35,69,34,60,91,70,81,57,99,15,39,86,70,10
33,121,9,63,96,72,80,56,71,75,82,74,35,55,103,41,5,64,79,90,38,111,0,27,96,88,40,113,83,64,104,77,32,61,47,82,12,104,74,32,45,112
47,107,18,37,80,68,65,46,61,64,72,58,36,28,84,29,24,68,65,70,35,99,27,0,92,66,36,102,78,70,84,54,47,68,57,85,20,95,68,42,47,102
70,44,90,83,42,24,38,46,32,33,26,46,61,97,56,63,91,36,38,59,59,31,96,92,0,68,57,29,13,42,58,72,70,44,58,26,86,15,23,66,51,23
85,53,79,32,29,57,31,43,42,38,42,25,65,49,23,49,83,75,30,9,60,52,88,66,68,0,57,56,60,82,22,12,85,81,84,82,77,59,53,78,66,61
27,81,33,46,57,32,40,17,30,35,42,37,7,51,67,12,35,32,40,56,3,70,40,36,57,57,0,72,43,36,67,50,27,34,29,49,29,63,34,20,12,71
92,15,105,81,27,44,36,56,41,37,30,45,78,98,37,73,107,62,36,47,75,4,113,102,29,56,72,0,35,68,39,65,92,70,82,55,101,13,40,87,71,6
58,48,76,71,38,11,29,33,20,22,18,36,47,84,52,49,77,27,29,52,45,35,83,78,13,60,43,35,0,33,54,62,58,35,47,24,72,22,10,54,38,31
32,82,61,80,68,27,53,40,40,45,46,57,34,87,81,47,59,7,53,76,36,69,64,70,42,82,36,68,33,0,83,79,32,2,18,19,56,55,32,32,23,64
94,31,94,53,16,56,29,51,43,37,37,30,75,71,2,62,98,76,29,14,71,34,104,84,58,22,67,39,54,83,0,33,94,83,90,78,92,46,51,87,73,44
78,63,68,19,37,57,33,38,42,39,45,25,57,37,34,40,72,72,33,19,53,60,77,54,72,12,50,65,62,79,33,0,78,78,78,82,66,66,53,70,60,68
0,103,31,71,82,48,65,43,54,59,64,64,20,71,93,37,29,35,65,83,24,91,32,47,70,85,27,92,58,32,94,78,0,30,14,52,27,81,52,7,21,89
29,83,58,79,68,28,54,39,40,45,47,56,32,85,82,46,56,8,54,76,33,70,61,68,44,81,34,70,35,2,83,78,30,0,15,22,53,57,33,29,21,66
14,94,45,75,76,38,60,40,47,52,56,60,23,78,88,40,42,21,60,80,27,81,47,57,58,84,29,82,47,18,90,78,14,15,0,37,40,70,42,15,17,79
51,70,78,88,62,25,51,47,40,44,41,57,49,98,76,59,77,17,52,75,50,57,82,85,26,82,49,55,24,19,78,82,52,22,37,0,73,42,29,50,38,50
28,109,4,53,84,61,67,44,59,63,71,62,24,48,91,29,6,55,67,78,26,99,12,20,86,77,29,101,72,56,92,66,27,53,40,73,0,92,63,24,35,100
80,29,96,80,31,32,33,49,33,31,23,42,68,95,44,66,98,49,33,50,65,15,104,95,15,59,63,13,22,55,46,66,81,57,70,42,92,0,29,76,60,9
51,52,67,61,35,5,22,23,11,14,14,28,38,74,49,39,68,25,23,46,36,39,74,68,23,53,34,40,10,32,51,53,52,33,42,29,63,29,0,47,31,37
7,98,29,64,76,43,59,36,47,53,58,57,13,65,86,30,27,32,59,76,17,86,32,42,66,78,20,87,54,32,87,70,7,29,15,50,24,76,47,0,16,85
21,82,39,58,60,27,44,23,32,37,42,43,11,64,72,24,39,21,44,63,12,70,45,47,51,66,12,71,38,23,73,60,21,21,17,38,35,60,31,16,0,69
89,21,104,84,31,41,38,56,40,38,30,47,76,100,42,73,106,58,38,51,73,10,112,102,23,61,71,6,31,64,44,68,89,66,79,50,100,9,37,85,69,0
