14,81,61,73,57,17,43,92,18,22,0,64,33,102,36,66,31,30,75,79,64,12,16,71,61,78,72,52,74,35,40,67,51,36,57,74,49,60,12,83,59,71,46,57,34,72,29,34,32,40,20,41,68,14,12,44,32,47,25,28,81,64,23,74,67,47,61,65,14,60,71,22,42,21,49,37,78,61,25,75,80,72,72,69,50,60,19
69,42,40,107,28,69,26,75,52,65,64,0,31,75,78,95,52,73,15,72,76,53,49,58,69,50,29,37,14,54,41,99,17,36,8,39,17,91,65,21,5,98,76,63,80,10,37,77,51,33,50,86,80,77,59,27,45,59,39,68,78,28,47,56,24,58,79,48,51,96,43,52,77,43,26,63,15,54,57,11,53,22,84,104,70,81,75
40,52,37,83,28,41,12,74,21,35,33,31,0,80,49,73,26,44,41,65,59,21,20,53,53,53,42,28,40,29,21,76,18,19,24,46,19,67,33,51,27,77,51,48,51,40,6,49,31,14,19,57,63,46,30,20,19,39,8,39,69,34,21,54,36,39,60,44,19,71,45,22,51,13,19,38,45,45,28,42,56,39,68,80,48,61,44
115,32,43,85,53,117,68,14,84,84,102,75,80,0,83,74,71,84,62,30,52,91,98,32,49,26,45,52,63,67,62,79,67,98,77,36,85,75,93,89,78,72,72,49,89,83,79,85,112,66,82,89,51,116,106,94,70,57,84,81,34,48,102,28,50,58,59,37,90,83,34,80,77,92,61,69,68,41,78,70,23,53,52,85,62,62,97
50,73,52,36,56,54,51,70,29,16,36,78,49,83,0,30,25,6,81,54,34,35,47,52,34,65,70,47,81,24,37,30,60,64,72,67,69,23,24,99,74,35,12,33,5,88,43,2,66,45,31,8,37,44,48,69,32,27,44,10,54,62,55,57,67,27,28,51,37,23,61,27,6,47,53,16,87,43,21,85,66,74,40,33,21,26,19
80,76,60,11,68,84,71,59,56,45,66,95,73,74,30,0,46,36,95,44,24,63,76,50,30,66,79,59,94,43,54,5,78,90,91,73,91,6,54,117,94,5,21,34,33,106,67,32,95,63,58,27,23,74,77,94,53,36,69,38,40,73,83,55,79,37,17,54,65,10,65,53,24,75,69,35,102,46,46,100,65,85,22,10,25,15,49
45,52,31,56,32,48,26,60,14,15,31,52,26,71,25,46,0,21,56,47,35,22,32,39,31,48,47,24,56,4,12,49,35,44,47,46,45,41,22,74,49,50,25,26,28,63,20,25,51,19,13,33,40,45,38,47,7,16,23,16,50,39,39,42,44,15,35,33,22,45,41,9,25,29,28,11,62,29,7,60,49,49,44,54,23,35,28
44,71,51,43,53,47,46,72,23,9,30,73,44,84,6,36,21,0,78,57,37,28,40,53,37,65,68,44,77,21,33,37,56,57,66,66,63,30,17,94,69,41,17,35,7,83,37,5,59,40,25,13,41,38,41,63,27,27,37,4,57,59,48,57,64,27,33,50,30,30,60,21,12,41,49,15,83,44,15,81,66,70,44,40,24,31,14
82,30,35,106,26,82,32,64,60,71,75,15,41,62,81,95,56,78,0,65,73,63,61,52,66,40,19,36,1,57,44,99,23,50,22,28,32,91,73,26,20,97,77,61,85,20,45,82,65,37,57,90,76,88,71,42,50,59,49,73,71,22,60,49,16,58,78,43,60,97,34,59,80,55,28,65,7,50,62,7,43,11,80,105,70,80,82
93,38,31,55,44,95,55,16,61,58,79,72,65,30,54,44,47,57,65,0,22,69,78,13,19,26,45,37,65,43,43,49,58,84,71,37,76,44,68,91,73,43,42,21,60,82,61,56,95,50,61,59,21,91,85,83,49,31,66,54,6,43,84,16,48,32,29,23,69,52,30,57,48,74,50,42,72,20,53,72,24,54,22,55,33,32,70
78,53,37,35,48,82,53,38,49,42,64,76,59,52,34,24,35,37,73,22,0,57,68,26,6,42,56,39,73,31,38,29,60,78,73,49,75,22,52,97,75,24,21,12,39,87,54,36,86,47,49,37,4,75,72,80,40,19,58,36,20,51,75,31,56,20,6,31,57,30,42,44,27,65,50,26,80,23,39,79,41,63,9,34,14,10,51
23,68,49,71,44,26,31,82,8,19,12,53,21,91,35,63,22,28,63,69,57,0,12,60,53,66,60,40,62,26,28,65,39,29,46,62,39,57,13,72,48,68,42,49,34,62,17,33,31,28,8,42,61,26,15,36,20,39,13,25,72,52,19,63,55,38,55,53,2,59,59,12,39,13,37,30,67,51,18,64,68,59,66,68,43,55,23
20,72,54,83,47,21,32,90,19,31,16,49,20,98,47,76,32,40,61,78,68,12,0,68,63,72,62,46,60,36,35,77,39,19,41,66,33,69,24,66,44,80,54,58,46,56,19,45,19,32,18,54,72,27,9,27,28,49,14,37,82,54,7,70,56,48,67,60,10,71,64,23,51,6,39,42,64,59,29,60,74,60,77,80,55,66,34
84,27,18,61,30,86,43,21,52,52,71,58,53,32,52,50,39,53,52,13,26,60,68,0,20,16,33,25,52,35,32,55,45,72,58,24,63,48,61,78,60,49,41,18,57,69,50,53,84,38,51,58,27,84,75,70,40,25,55,49,19,30,73,5,35,26,32,10,60,56,17,48,47,63,37,37,59,9,46,59,15,41,30,60,31,35,65
76,46,31,41,41,78,47,35,45,39,61,69,53,49,34,30,31,37,66,19,6,53,63,20,0,36,49,32,66,27,32,34,53,73,67,43,69,27,50,90,69,30,22,6,40,80,49,36,82,41,45,39,10,73,69,74,35,14,53,35,20,44,70,25,50,15,12,24,53,35,35,40,28,60,44,24,73,16,35,72,35,56,15,40,13,15,50
90,11,17,77,26,92,42,24,59,63,78,50,53,26,65,66,48,65,40,26,42,66,72,16,36,0,21,26,40,45,37,71,41,71,52,11,59,64,70,67,53,66,56,33,70,59,53,66,85,40,58,72,43,92,80,68,46,38,58,61,33,22,75,11,25,38,48,14,65,72,8,56,61,66,35,49,47,21,55,47,3,29,46,77,46,51,76
82,12,18,90,15,83,30,45,55,62,72,29,42,45,70,79,47,68,19,45,56,60,62,33,49,21,0,23,19,46,34,83,24,57,33,9,41,76,67,46,33,80,64,44,74,38,43,71,71,31,52,78,59,86,71,51,42,44,48,63,52,8,63,29,6,44,61,24,58,82,15,52,67,55,23,53,26,33,54,26,24,8,62,89,55,64,75
64,28,8,70,9,66,17,45,34,40,52,37,28,52,47,59,24,44,36,37,39,40,46,25,32,26,23,0,35,23,12,63,21,47,35,22,38,55,45,58,37,61,42,26,51,48,26,47,60,14,32,55,42,66,54,45,20,22,32,40,43,15,49,25,20,22,42,15,39,61,18,31,45,40,12,30,42,18,31,41,28,26,47,69,34,44,52
81,30,35,106,26,81,31,65,59,70,74,14,40,63,81,94,56,77,1,65,73,62,60,52,66,40,19,35,0,56,43,99,22,49,21,29,31,91,72,26,19,96,77,61,84,19,44,81,64,36,57,89,76,87,70,41,49,58,48,72,71,22,59,49,16,58,77,43,59,97,34,58,79,54,28,65,7,50,62,7,43,11,80,104,69,80,82
49,50,29,54,31,52,28,57,18,17,35,54,29,67,24,43,4,21,57,43,31,26,36,35,27,45,46,23,56,0,12,46,36,47,48,45,47,38,25,75,51,47,22,22,28,64,23,24,55,21,18,32,36,48,42,50,9,12,26,17,46,38,43,39,43,11,31,31,26,42,39,13,23,33,28,8,63,26,10,61,46,49,40,51,19,31,30
52,41,20,65,19,54,16,54,22,28,40,41,21,62,37,54,12,33,44,43,38,28,35,32,32,37,34,12,43,12,0,57,24,41,37,34,37,49,33,63,39,57,34,26,40,52,18,37,52,9,20,45,42,54,43,42,8,18,22,29,47,26,40,35,31,17,39,25,27,54,30,18,36,30,16,21,50,23,19,48,39,37,46,63,29,40,40
80,81,64,7,73,84,74,65,58,45,67,99,76,79,30,5,49,37,99,49,29,65,77,55,34,71,83,63,99,46,57,0,82,92,95,77,94,8,54,121,97,8,24,39,33,110,70,32,96,67,60,26,28,73,78,96,56,40,71,39,45,77,85,60,83,40,22,59,66,7,70,55,25,76,73,37,106,51,48,104,70,89,27,5,29,19,48
59,37,27,89,15,60,9,64,37,48,51,17,18,67,60,78,35,56,23,58,60,39,39,45,53,41,24,21,22,36,24,82,0,32,13,31,18,74,50,38,15,81,59,47,63,27,22,60,46,15,34,69,64,65,48,26,28,42,26,51,64,19,39,44,18,41,63,35,37,79,33,36,60,32,9,45,27,40,40,25,44,21,68,87,53,64,59
35,69,55,99,45,34,30,93,34,48,36,36,19,98,64,90,44,57,50,84,78,29,19,72,73,71,57,47,49,47,41,92,32,0,28,63,18,84,42,49,30,94,68,67,63,40,23,62,15,34,32,71,83,45,26,9,37,58,20,53,89,51,13,73,50,58,78,63,27,87,63,37,67,16,36,55,51,64,43,48,74,52,87,96,67,79,52
61,45,39,102,27,61,20,76,45,58,57,8,24,77,72,91,47,66,22,71,73,46,41,58,67,52,33,35,21,48,37,95,13,28,0,41,10,86,58,27,2,94,71,61,74,16,29,71,43,28,43,80,77,69,51,20,39,55,32,62,77,29,39,57,27,54,76,48,43,91,44,46,72,35,22,57,23,53,51,19,55,26,82,100,66,77,68
85,6,15,84,18,87,34,36,56,62,74,39,46,36,67,73,46,66,28,37,49,62,66,24,43,11,9,22,29,45,34,77,31,63,41,0,49,70,68,55,42,73,60,38,72,47,47,68,77,34,54,75,51,88,75,58,43,40,52,61,43,12,68,20,14,40,55,18,61,77,7,53,64,60,27,51,35,26,54,36,14,17,55,83,50,58,75
52,54,45,102,33,52,21,82,41,54,49,17,19,85,69,91,45,63,32,76,75,39,33,63,69,59,41,38,31,47,37,94,18,18,10,49,0,86,52,33,11,95,70,63,70,22,25,68,33,28,38,77,79,61,42,10,38,56,26,59,82,37,30,63,35,55,77,53,37,90,51,42,70,27,26,56,32,57,48,29,62,35,84,99,66,78,63
74,74,57,15,64,78,66,60,50,38,60,91,67,75,23,6,41,30,91,44,22,57,69,48,27,64,76,55,91,38,49,8,74,84,86,70,86,0,48,113,89,11,16,31,27,102,62,26,89,58,52,22,23,68,71,88,48,32,63,32,41,69,77,53,75,32,15,52,59,8,62,47,18,69,65,29,98,43,40,96,63,81,23,13,21,12,43
26,74,54,61,52,30,41,82,12,10,12,65,33,93,24,54,22,17,73,68,52,13,24,61,50,70,67,45,72,25,33,54,50,42,58,68,52,48,0,85,61,59,34,46,22,74,28,22,42,36,15,30,56,23,23,49,25,37,26,16,70,59,32,65,63,36,49,56,15,48,63,15,29,26,45,26,78,52,15,75,72,68,60,57,38,48,10
85,57,60,128,49,84,47,91,73,86,83,21,51,89,99,117,74,94,26,91,97,72,66,78,90,67,46,58,26,75,63,121,38,49,27,55,33,113,85,0,24,120,98,84,101,11,57,99,62,54,70,107,101,94,75,40,67,80,59,89,98,47,62,75,42,80,101,68,70,118,61,73,99,61,47,84,20,75,78,19,70,37,105,126,92,103,95
64,46,41,105,29,64,23,77,48,61,59,5,27,78,74,94,49,69,20,73,75,48,44,60,69,53,33,37,19,51,39,97,15,30,2,42,11,89,61,24,0,97,74,63,77,13,32,74,45,30,45,83,79,71,53,21,42,57,35,65,79,30,41,58,27,57,78,50,46,94,45,48,75,38,25,60,20,55,54,17,56,26,84,102,68,80,71
86,77,61,12,70,89,74,57,61,49,71,98,77,72,35,5,50,41,97,43,24,68,80,49,30,66,80,61,96,47,57,8,81,94,94,73,95,11,59,120,97,0,26,35,39,109,71,37,100,67,62,33,22,79,82,97,57,39,73,43,38,74,88,55,80,39,18,55,70,15,66,57,29,79,72,39,104,47,51,102,65,86,20,12,28,16,54
61,65,45,31,51,64,50,58,35,24,46,76,51,72,12,21,25,17,77,42,21,42,54,41,22,56,64,42,77,22,34,24,59,68,71,60,70,16,34,98,74,26,0,23,18,87,45,15,73,43,36,17,24,56,56,72,32,19,47,17,41,57,61,46,62,19,16,42,43,20,52,31,6,53,50,13,84,34,25,82,56,68,27,28,9,14,31
71,43,25,46,35,74,41,36,40,36,57,63,48,49,33,34,26,35,61,21,12,49,58,18,6,33,44,26,61,22,26,39,47,67,61,38,63,31,46,84,63,35,23,0,39,74,43,35,76,35,40,40,16,70,64,68,30,10,47,33,23,38,65,23,44,10,16,20,49,39,31,36,28,55,38,20,68,12,31,67,33,50,21,44,13,19,48
47,78,57,38,60,51,54,76,30,16,34,80,51,89,5,33,28,7,85,60,39,34,46,57,40,70,74,51,84,28,40,33,63,63,74,72,70,27,22,101,77,39,18,39,0,90,45,3,65,47,32,7,42,40,45,70,34,32,44,12,59,66,54,62,71,32,34,56,36,26,66,28,12,47,56,21,90,49,23,88,71,77,45,35,27,32,15
75,50,50,117,39,75,36,84,62,74,72,10,40,83,88,106,63,83,20,82,87,62,56,69,80,59,38,48,19,64,52,110,27,40,16,47,22,102,74,11,13,109,87,74,90,0,46,87,54,43,59,96,90,84,65,30,55,69,48,78,88,38,52,66,33,69,90,59,59,107,52,62,88,50,37,73,15,65,67,13,62,30,95,115,81,92,84
38,53,35,77,28,40,13,72,15,29,29,37,6,79,43,67,20,37,45,61,54,17,19,50,49,53,43,26,44,23,18,70,22,23,29,47,25,62,28,57,32,71,45,43,45,46,0,42,34,12,13,51,59,43,28,26,14,34,5,33,66,35,23,52,38,34,55,41,15,65,45,16,45,13,20,32,49,41,22,46,55,42,63,74,43,55,38
48,74,53,38,56,51,51,72,28,14,34,77,49,85,2,32,25,5,82,56,36,33,45,53,36,66,71,47,81,24,37,32,60,62,71,68,68,26,22,99,74,37,15,35,3,87,42,0,64,44,30,8,39,42,46,68,32,28,43,9,56,63,53,58,68,28,31,52,35,26,62,26,9,46,53,17,87,45,20,85,67,74,42,35,23,29,17
26,83,68,103,59,24,43,105,38,50,32,51,31,112,66,95,51,59,65,95,86,31,19,84,82,85,71,60,64,55,52,96,46,15,43,77,33,89,42,62,45,100,73,76,65,54,34,64,0,46,37,72,91,37,20,23,46,67,29,56,99,65,11,85,65,66,86,75,29,90,77,42,70,21,50,61,66,75,48,62,88,67,95,100,74,86,51
51,40,22,74,16,52,7,59,23,33,40,33,14,66,45,63,19,40,37,50,47,28,32,38,41,40,31,14,36,21,9,67,15,34,28,34,28,58,36,54,30,67,43,35,47,43,12,44,46,0,21,53,51,54,41,33,13,27,18,35,55,23,35,39,26,27,49,29,26,63,32,21,44,26,9,30,43,30,25,40,42,32,56,72,38,50,45
32,60,40,67,37,35,25,73,2,16,20,50,19,82,31,58,13,25,57,61,49,8,18,51,45,58,52,32,57,18,20,60,34,32,43,54,38,52,15,70,45,62,36,40,32,59,13,30,37,21,0,39,53,34,24,37,11,30,12,21,64,44,25,54,48,29,48,45,8,54,50,5,34,16,30,23,62,42,11,59,60,53,58,64,36,48,25
54,80,60,31,64,58,60,75,37,23,41,86,57,89,8,27,33,13,90,59,37,42,54,58,39,72,78,55,89,32,45,26,69,71,80,75,77,22,30,107,83,33,17,40,7,96,51,8,72,53,39,0,40,47,53,77,40,34,51,18,58,70,61,63,76,34,31,58,44,19,68,35,11,55,61,24,96,50,29,93,73,82,42,28,26,29,22
83,55,41,34,51,86,58,37,53,46,68,80,63,51,37,23,40,41,76,21,4,61,72,27,10,43,59,42,76,36,42,28,64,83,77,51,79,23,56,101,79,22,24,16,42,90,59,39,91,51,53,40,0,79,77,84,45,24,62,40,18,54,79,32,60,24,8,34,62,31,44,49,30,69,54,30,83,26,43,82,42,66,4,34,18,11,55
11,95,75,78,71,13,57,106,32,33,14,77,46,116,44,74,45,38,88,91,75,26,27,84,73,92,86,66,87,48,54,73,65,45,69,88,61,68,23,94,71,79,56,70,40,84,43,42,37,54,34,47,79,0,18,54,45,60,38,38,93,78,32,88,81,59,71,78,28,66,85,36,50,33,63,49,91,75,38,88,94,85,83,75,61,70,25
10,81,63,84,57,11,41,97,23,32,12,59,30,106,48,77,38,41,71,85,72,15,9,75,69,80,71,54,70,42,43,78,48,26,51,75,42,71,23,75,53,82,56,64,45,65,28,46,20,41,24,53,77,18,0,35,35,54,23,39,88,64,13,78,66,53,70,68,15,72,73,28,53,16,48,46,73,66,33,70,83,69,81,81,59,70,31
45,63,52,103,41,44,27,90,39,53,44,27,20,94,69,94,47,63,42,83,80,36,27,70,74,68,51,45,41,50,42,96,26,9,20,58,10,88,49,40,21,97,72,68,70,30,26,68,23,33,37,77,84,54,35,0,40,60,25,59,88,46,22,70,45,59,81,60,34,92,59,42,71,23,33,58,42,63,48,39,71,45,89,101,69,82,60
44,49,29,63,27,46,19,61,13,20,32,45,19,70,32,53,7,27,50,49,40,20,28,40,35,46,42,20,49,9,8,56,28,37,39,43,38,48,25,67,42,57,32,30,34,55,14,32,46,13,11,40,45,45,35,40,0,20,17,22,53,34,34,42,38,20,41,33,20,52,39,10,32,25,21,18,56,30,12,53,48,44,49,61,29,41,32
61,45,25,48,32,64,34,45,30,27,47,59,39,57,27,36,16,27,59,31,19,39,49,25,14,38,44,22,58,12,18,40,42,58,55,40,56,32,37,80,57,39,19,10,32,69,34,28,67,27,30,34,24,60,54,60,20,0,38,24,33,37,55,30,43,0,21,23,39,38,33,26,23,45,32,12,65,16,21,64,38,49,28,46,11,22,39
33,58,41,78,33,34,18,77,14,28,25,39,8,84,44,69,23,37,49,66,58,13,14,55,53,58,48,32,48,26,22,71,26,20,32,52,26,63,26,59,35,73,47,47,44,48,5,43,29,18,12,51,62,38,23,25,17,38,0,33,70,40,18,57,43,37,58,47,11,66,50,16,46,8,25,34,53,46,23,50,60,47,67,76,46,58,36
43,67,46,46,48,46,42,69,19,6,28,68,39,81,10,38,16,4,73,54,36,25,37,49,35,61,63,40,72,17,29,39,51,53,62,61,59,32,16,89,65,43,17,33,12,78,33,9,56,35,21,18,40,38,39,59,22,24,33,0,55,55,45,54,60,23,33,47,27,33,56,16,14,37,44,12,78,40,11,76,62,66,44,43,22,32,15
95,45,38,50,50,98,61,19,64,60,81,78,69,34,54,40,50,57,71,6,20,72,82,19,20,33,52,43,71,46,47,45,64,89,77,43,82,41,70,98,79,38,41,23,59,88,66,56,99,55,64,58,18,93,88,88,53,33,70,55,0,50,88,22,55,34,26,29,72,49,37,60,47,78,55,44,79,25,55,78,31,60,18,51,33,29,71
74,18,13,84,7,75,22,46,47,54,64,28,34,48,62,73,39,59,22,43,51,52,54,30,44,22,8,15,22,38,26,77,19,51,29,12,37,69,59,47,30,74,57,38,66,38,35,63,65,23,44,70,54,78,64,46,34,37,40,55,50,0,56,28,5,37,55,20,50,76,14,44,60,48,15,45,29,28,46,28,25,12,58,83,48,58,67
22,74,58,91,50,22,34,95,26,39,23,47,21,102,55,83,39,48,60,84,75,19,7,73,70,75,63,49,59,43,40,85,39,13,39,68,30,77,32,62,41,88,61,65,54,52,23,53,11,35,25,61,79,32,13,22,34,55,18,45,88,56,0,75,57,54,74,64,18,79,67,30,59,9,41,49,62,64,37,58,78,60,83,88,62,74,41
87,22,17,66,29,89,43,20,56,56,74,56,54,28,57,55,42,57,49,16,31,63,70,5,25,11,29,25,49,39,35,60,44,73,57,20,63,53,65,75,58,55,46,23,62,66,52,58,85,39,54,63,32,88,78,70,42,30,57,54,22,28,75,0,33,30,37,10,62,61,14,51,52,65,37,42,56,13,49,56,10,37,35,66,36,40,69
76,18,18,90,11,77,24,50,50,59,67,24,36,50,67,79,44,64,16,48,56,55,56,35,50,25,6,20,16,43,31,83,18,50,27,14,35,75,63,42,27,80,62,44,71,33,38,68,65,26,48,76,60,81,66,45,38,43,43,60,55,5,57,33,0,43,61,26,53,82,18,48,65,50,18,51,23,33,50,23,28,6,64,89,54,63,71
61,46,26,48,32,64,34,46,30,26,47,58,39,58,27,37,15,27,58,32,20,38,48,26,15,38,44,22,58,11,17,40,41,58,54,40,55,32,36,80,57,39,19,10,32,69,34,28,66,27,29,34,24,59,53,59,20,0,37,23,34,37,54,30,43,0,21,24,38,38,34,25,23,45,32,11,65,17,21,63,39,49,29,46,11,23,39
76,59,42,29,52,79,56,45,47,38,61,79,60,59,28,17,35,33,78,29,6,55,67,32,12,48,61,42,77,31,39,22,63,78,76,55,77,15,49,101,78,18,16,16,34,90,55,31,86,49,48,31,8,71,70,81,41,21,58,33,26,55,74,37,61,21,0,37,56,23,47,43,22,64,53,24,85,28,37,83,48,67,11,28,11,3,47
77,22,8,66,20,79,33,30,46,48,65,48,44,37,51,54,33,50,43,23,31,53,60,10,24,14,24,15,43,31,25,59,35,63,48,18,53,52,56,68,50,55,42,20,56,59,41,52,75,29,45,58,34,78,68,60,33,23,47,47,29,20,64,10,26,24,37,0,52,59,10,42,47,55,27,35,50,8,41,49,15,32,37,65,32,39,61
24,67,48,73,42,27,29,82,8,21,14,51,19,90,37,65,22,30,60,69,57,2,10,60,53,65,58,39,59,26,27,66,37,27,43,61,37,59,15,70,46,70,43,49,36,59,15,35,29,26,8,44,62,28,15,34,20,39,11,27,72,50,18,62,53,38,56,52,0,61,57,13,41,10,35,31,64,50,19,61,67,57,66,70,44,56,26
74,82,64,12,71,77,70,68,53,40,60,96,71,83,23,10,45,30,97,52,30,59,71,56,35,72,82,61,97,42,54,7,79,87,91,77,90,8,48,118,94,15,20,39,26,107,65,26,90,63,54,19,31,66,72,92,52,38,66,33,49,76,79,61,82,38,23,59,61,0,70,50,20,71,70,34,104,51,43,102,71,88,31,9,27,20,41
82,12,9,77,18,84,33,31,52,57,71,43,45,34,61,65,41,60,34,30,42,59,64,17,35,8,15,18,34,39,30,70,33,63,44,7,51,62,63,61,45,66,52,31,66,52,45,62,77,32,50,68,44,85,73,59,39,33,50,56,37,14,67,14,18,34,47,10,57,70,0,49,57,58,26,44,42,19,48,41,11,23,47,76,43,50,70
36,59,39,62,37,38,27,70,4,12,22,52,22,80,27,53,9,21,59,57,44,12,23,48,40,56,52,31,58,13,18,55,36,37,46,53,42,47,15,73,48,57,31,36,28,62,16,26,42,21,5,35,49,36,28,42,10,26,16,16,60,44,30,51,48,25,43,42,13,50,49,0,29,21,30,18,64,39,6,61,58,53,53,59,31,43,23
56,69,49,32,54,59,51,64,32,20,42,77,51,77,6,24,25,12,80,48,27,39,51,47,28,61,67,45,79,23,36,25,60,67,72,64,70,18,29,99,75,29,6,28,12,88,45,9,70,44,34,11,30,50,53,71,32,23,46,14,47,60,59,52,65,23,22,47,41,20,57,29,0,51,52,14,86,39,23,84,61,71,33,29,15,20,25
27,66,49,83,41,27,25,85,18,31,21,43,13,92,47,75,29,41,55,74,65,13,6,63,60,66,55,40,54,33,30,76,32,16,35,60,27,69,26,61,38,79,53,55,47,50,13,46,21,26,16,55,69,33,16,23,25,45,8,37,78,48,9,65,50,45,64,55,10,71,58,21,51,0,32,40,57,54,28,54,69,53,74,80,52,64,36
58,33,19,80,8,60,7,57,32,42,49,26,19,61,53,69,28,49,28,50,50,37,39,37,44,35,23,12,28,28,16,73,9,36,22,27,26,65,45,47,25,72,50,38,56,37,20,53,50,9,30,61,54,63,48,33,21,32,25,44,55,15,41,37,18,32,53,27,35,70,26,30,52,32,0,37,34,30,34,32,37,22,59,78,44,55,54
52,56,35,45,39,55,37,57,22,16,37,63,38,69,16,35,11,15,65,42,26,30,42,37,24,49,53,30,65,8,21,37,45,55,57,51,56,29,26,84,60,39,13,20,21,73,32,17,61,30,23,24,30,49,46,58,18,12,34,12,44,45,49,42,51,11,24,35,31,34,44,18,14,40,37,0,71,28,12,69,50,57,35,42,12,24,27
84,37,42,113,33,84,37,71,65,76,78,15,45,68,87,102,62,83,7,72,80,67,64,59,73,47,26,42,7,63,50,106,27,51,23,35,32,98,78,20,20,104,84,68,90,15,49,87,66,43,62,96,83,91,73,42,56,65,53,78,79,29,62,56,23,65,85,50,64,104,42,64,86,57,34,71,0,57,68,3,50,18,87,111,76,87,87
75,31,14,58,26,77,35,31,43,43,61,54,45,41,43,46,29,44,50,20,23,51,59,9,16,21,33,18,50,26,23,51,40,64,53,26,57,43,52,75,55,47,34,12,49,65,41,45,75,30,42,50,26,75,66,63,30,16,46,40,25,28,64,13,33,17,28,8,50,51,19,39,39,54,30,28,57,0,36,56,22,39,30,56,24,31,56
40,60,39,55,39,42,31,67,10,8,25,57,28,78,21,46,7,15,62,53,39,18,29,46,35,55,54,31,62,10,19,48,40,43,51,54,48,40,15,78,54,51,25,31,23,67,22,20,48,25,11,29,43,38,33,48,12,21,23,11,55,46,37,49,50,21,37,41,19,43,48,6,23,28,34,12,68,36,0,65,56,56,47,52,25,37,21
81,37,41,112,31,81,34,72,62,73,75,11,42,70,85,100,60,81,7,72,79,64,60,59,72,47,26,41,7,61,48,104,25,48,19,36,29,96,75,19,17,102,82,67,88,13,46,85,62,40,59,93,82,88,70,39,53,64,50,76,78,28,58,56,23,63,83,49,61,102,41,61,84,54,32,69,3,56,65,0,50,18,87,110,75,85,84
