76,54,24,51,41,72,74,40,48,25,77,43,53,21,99,69,0,10,91,84,37,77,44,49,51,58,14,84,40,46,77,58,28,47,32,38,53,87,103,58,97,77,33,105,49,65,59,47,78,29,92,97,96,63,106,70,53,25,92,19,56,9,36,87,33,81,84,41,46,39,92,54,61,75,83
69,53,30,55,49,71,77,36,41,36,71,33,55,27,102,69,10,0,88,79,28,72,37,59,43,59,13,83,46,44,81,59,37,48,36,49,61,84,97,61,93,76,32,109,59,58,52,50,74,38,87,95,98,63,109,72,63,31,92,28,66,3,26,92,39,78,80,43,38,28,92,65,61,78,88
29,38,74,57,86,25,51,52,50,98,25,66,50,77,55,31,91,88,0,19,68,20,53,104,51,42,77,17,72,45,52,40,86,48,67,103,89,4,26,50,8,21,59,69,101,41,42,56,15,88,18,7,48,34,59,40,103,76,31,87,109,92,81,72,71,12,7,57,57,94,22,105,37,49,69
10,37,71,62,88,34,63,43,37,96,7,52,54,74,72,40,84,79,19,0,55,7,41,106,37,48,70,33,74,40,65,44,85,49,66,103,93,20,19,57,18,33,54,86,103,24,27,59,10,87,8,26,65,40,77,50,106,74,48,84,112,82,67,85,71,24,15,57,43,79,40,108,42,61,82
44,41,42,57,65,58,75,22,18,59,47,5,53,42,97,58,37,28,68,55,0,49,15,79,17,53,27,68,56,31,78,52,55,43,44,71,76,65,72,59,72,62,30,107,78,31,27,51,53,57,62,75,91,53,104,65,82,45,81,49,86,32,13,95,49,61,60,44,11,26,78,84,52,74,90
9,30,64,55,80,28,57,36,31,88,5,47,47,67,69,34,77,72,20,7,49,0,35,98,32,41,63,29,67,32,59,38,77,41,59,95,86,19,26,50,22,28,47,82,96,20,22,51,5,80,15,27,62,33,74,45,99,67,45,77,104,76,62,80,64,20,14,50,37,74,38,100,35,55,76
32,27,39,47,61,43,62,10,4,61,34,15,41,40,83,44,44,37,53,41,15,35,0,77,7,41,30,53,50,18,66,38,53,32,38,71,70,50,60,48,58,47,23,94,76,20,15,41,38,55,49,60,78,39,90,52,79,42,66,49,84,41,28,83,44,46,46,35,6,41,63,81,39,61,79
102,68,38,46,18,78,62,68,80,23,100,84,53,37,83,72,49,59,104,106,79,98,77,0,85,61,52,90,31,67,63,63,24,57,40,10,18,99,124,54,112,83,54,82,3,95,89,47,97,22,113,107,83,69,89,66,5,34,88,31,7,58,83,61,34,91,98,48,82,87,94,6,66,64,58
27,31,47,53,69,45,67,17,5,69,29,15,47,48,86,47,51,43,51,37,17,32,7,85,0,45,38,54,57,23,70,43,61,37,46,79,78,48,55,53,54,48,31,98,83,14,9,47,35,63,45,58,80,42,93,56,87,50,67,57,92,47,29,88,51,46,43,42,5,42,63,89,42,65,84
47,14,36,14,43,17,21,31,40,58,45,56,7,39,44,11,58,59,42,48,53,41,41,61,45,0,46,29,30,22,24,3,45,11,28,60,46,38,65,9,50,22,27,53,58,47,42,14,38,47,54,46,39,8,50,12,60,37,33,48,66,62,65,43,30,30,37,17,47,77,35,62,5,20,39
62,40,17,42,39,58,64,26,34,31,63,33,41,16,89,56,14,13,77,70,27,63,30,52,38,46,0,71,34,32,67,46,28,35,23,43,51,73,89,48,83,63,19,96,51,51,45,37,64,30,78,83,85,50,96,58,55,20,79,21,59,16,31,79,26,67,69,30,34,38,79,57,48,64,75
39,30,64,43,72,12,34,48,51,87,35,68,36,67,39,17,84,83,17,33,68,29,53,90,54,29,71,0,59,39,35,27,74,37,56,90,74,13,43,35,25,7,51,53,86,47,46,43,24,76,35,18,32,21,44,24,88,66,15,77,94,87,81,54,60,9,17,46,58,94,9,90,24,31,52
71,37,16,16,13,48,37,39,52,29,69,60,22,19,62,42,40,46,72,74,56,67,50,31,57,30,34,59,0,37,40,32,16,25,12,30,20,68,93,25,80,52,26,65,28,66,60,16,65,18,81,76,60,38,68,38,31,14,61,23,37,47,64,47,7,60,66,17,56,72,64,33,35,38,43
34,9,31,29,49,28,44,9,18,55,33,33,23,34,65,27,46,44,45,40,31,32,18,67,23,22,32,39,37,0,47,20,45,14,27,63,57,40,59,29,51,32,14,76,65,29,23,24,32,47,47,51,60,21,72,34,68,34,50,44,74,47,44,65,32,34,37,19,25,56,48,70,21,43,61
67,39,53,26,49,31,3,56,65,69,64,80,26,56,22,25,77,81,52,65,78,59,66,63,70,24,67,35,40,47,0,27,56,35,45,67,46,48,78,19,61,32,50,28,60,70,66,30,55,58,69,53,20,28,28,14,61,53,27,63,66,83,90,20,44,41,50,37,72,101,34,62,27,4,17
44,11,37,17,45,15,24,29,38,59,41,53,10,40,45,10,58,59,40,44,52,38,38,63,43,3,46,27,32,20,27,0,46,11,29,62,49,35,62,12,48,20,26,55,60,44,39,16,35,48,50,44,40,5,52,13,63,38,33,49,69,62,64,46,32,27,34,18,45,76,34,64,3,22,42
79,48,14,32,12,62,53,44,56,13,79,60,37,13,78,56,28,37,86,85,55,77,53,24,61,45,28,74,16,45,56,46,0,37,18,18,24,81,104,40,93,67,31,81,23,72,66,31,76,2,92,90,76,52,84,53,27,10,76,9,31,37,60,61,14,73,79,28,58,65,80,28,49,54,57
46,11,26,15,39,25,31,21,32,50,44,46,9,29,55,21,47,48,48,49,43,41,32,57,37,11,35,37,25,14,35,11,37,0,19,54,44,43,67,15,55,30,15,64,54,42,37,10,39,40,56,53,50,16,62,23,57,28,44,39,63,51,55,51,23,36,41,8,38,66,45,59,13,31,47
61,29,8,19,23,44,41,28,40,30,60,48,21,11,67,39,32,36,67,66,44,59,38,40,46,28,23,56,12,27,45,29,18,19,0,36,32,63,85,26,75,49,14,72,38,55,49,15,58,21,74,72,63,34,73,38,41,9,61,20,47,38,52,55,5,55,60,10,44,61,63,43,32,42,51
98,66,32,46,18,78,65,62,74,13,97,77,53,30,88,72,38,49,103,103,71,95,71,10,79,60,43,90,30,63,67,62,18,54,36,0,24,98,122,55,110,83,49,88,12,90,84,46,94,15,110,107,87,68,94,68,15,28,91,22,17,48,74,67,31,90,96,46,76,78,95,17,66,67,64
90,56,34,31,11,63,44,60,73,32,89,80,39,35,65,57,53,61,89,93,76,86,70,18,78,46,51,74,20,57,46,49,24,44,32,24,0,84,111,38,97,67,47,64,14,86,80,34,84,24,100,92,65,55,71,50,15,31,71,33,20,62,82,43,27,76,84,37,77,89,77,16,52,46,40
28,33,69,53,81,20,47,48,47,93,24,64,45,73,53,27,87,84,4,20,65,19,50,99,48,38,73,13,68,40,48,35,81,43,63,98,84,0,29,46,12,17,54,67,96,39,40,51,13,83,21,10,46,29,57,36,98,72,28,83,104,88,78,68,67,8,5,52,54,91,20,100,32,45,65
28,56,91,80,106,49,77,63,56,115,26,69,72,93,81,55,103,97,26,19,72,26,60,124,55,65,89,43,93,59,78,62,104,67,85,122,111,29,0,73,19,46,74,95,122,40,45,77,27,106,11,28,74,56,85,65,125,94,57,104,130,101,83,98,90,37,28,76,60,96,48,126,59,75,95
56,23,34,8,37,25,16,37,48,54,54,62,6,38,41,18,58,61,50,57,59,50,48,54,53,9,48,35,25,29,19,12,40,15,26,55,38,46,73,0,58,29,30,48,51,56,51,11,47,42,62,53,37,17,48,13,53,35,36,46,59,64,70,35,27,38,45,17,54,82,40,54,14,16,31
29,45,81,65,94,33,59,57,54,105,26,69,58,84,62,40,97,93,8,18,72,22,58,112,54,50,83,25,80,51,61,48,93,55,75,110,97,12,19,58,0,30,65,76,109,42,45,64,19,96,14,9,55,42,66,49,111,84,38,94,117,97,84,80,79,20,14,64,60,97,29,113,45,57,77
37,23,56,36,65,5,30,41,45,79,33,62,29,60,40,10,77,76,21,33,62,28,47,83,48,22,63,7,52,32,32,20,67,30,49,83,67,17,46,29,30,0,44,54,80,43,41,36,23,69,36,24,33,14,46,19,82,58,19,70,88,79,75,52,52,9,18,38,53,88,15,83,17,28,49
48,21,17,26,37,39,46,13,26,41,48,34,23,19,70,36,33,32,59,54,30,47,23,54,31,27,19,51,26,14,50,26,31,15,14,49,47,54,74,30,65,44,0,79,52,41,34,20,47,33,62,65,66,30,77,39,56,20,59,29,61,35,40,64,20,48,51,13,29,51,59,58,28,46,60
91,67,80,54,71,55,32,84,93,93,87,109,55,83,14,51,105,109,69,86,107,82,94,82,98,53,96,53,65,76,28,55,81,64,72,88,64,67,95,48,76,54,79,0,78,96,93,59,77,82,88,67,21,55,12,42,78,80,38,89,82,111,119,21,71,62,70,66,100,130,47,78,55,32,23
99,66,36,43,15,75,58,66,78,24,98,83,50,36,79,69,49,59,101,103,78,96,76,3,83,58,51,86,28,65,60,60,23,54,38,12,14,96,122,51,109,80,52,78,0,93,87,45,94,21,110,104,80,66,85,63,3,33,85,31,8,58,83,57,32,88,95,46,81,88,90,5,63,60,54
13,33,58,58,78,41,67,27,16,81,16,28,51,59,84,45,65,58,41,24,31,20,20,95,14,47,51,47,66,29,70,44,72,42,55,90,86,39,40,56,42,43,41,96,93,0,6,53,25,74,31,48,77,42,90,55,97,61,62,69,102,61,43,90,61,38,34,49,20,55,56,99,43,66,86
17,28,51,52,72,39,63,21,10,74,19,24,46,53,81,41,59,52,42,27,27,22,15,89,9,42,45,46,60,23,66,39,66,37,49,84,80,40,45,51,45,41,34,93,87,6,0,47,26,68,35,49,74,38,87,51,90,55,60,63,96,56,39,85,54,37,34,43,15,52,56,92,39,62,82
56,21,23,5,29,31,27,30,42,44,54,54,6,26,52,25,47,50,56,59,51,51,41,47,47,14,37,43,16,24,30,16,31,10,15,46,34,51,77,11,64,36,20,59,45,53,47,0,49,33,65,60,48,21,59,23,47,24,46,35,53,53,61,44,17,43,50,7,48,72,49,49,19,27,39
15,28,64,52,79,24,52,38,34,88,11,51,44,66,63,29,78,74,15,10,53,5,38,97,35,38,64,24,65,32,55,35,76,39,58,94,84,13,27,47,19,23,47,77,94,25,26,49,0,79,16,23,56,29,68,40,97,66,39,77,103,78,65,75,63,15,8,48,41,78,32,98,32,50,72
82,50,16,34,12,64,55,47,58,11,81,62,39,15,80,59,29,38,88,87,57,80,55,22,63,47,30,76,18,47,58,48,2,40,21,15,24,83,106,42,96,69,33,82,21,74,68,33,79,0,95,93,78,54,86,56,25,13,79,9,29,38,61,62,16,76,81,31,60,66,82,27,52,56,59
18,44,79,68,95,38,67,51,45,103,15,59,60,82,74,44,92,87,18,8,62,15,49,113,45,54,78,35,81,47,69,50,92,56,74,110,100,21,11,62,14,36,62,88,110,31,35,65,16,95,0,23,67,45,78,55,113,82,49,92,119,91,74,89,79,27,18,64,51,87,41,115,48,65,86
36,43,79,61,90,28,52,58,57,103,32,74,54,82,53,34,97,95,7,26,75,27,60,107,58,46,83,18,76,51,53,44,90,53,72,107,92,10,28,53,9,24,65,67,104,48,49,60,23,93,23,0,46,38,56,42,106,81,28,92,112,98,88,72,76,17,14,62,64,101,20,108,41,50,69
71,50,72,45,69,35,22,69,76,89,67,93,43,75,7,33,96,98,48,65,91,62,78,83,80,39,85,32,60,60,20,40,76,50,63,87,65,46,74,37,55,33,66,21,80,77,74,48,56,78,67,46,0,38,12,26,80,72,17,83,86,101,104,29,64,41,49,55,84,116,26,81,39,21,29
40,12,42,23,51,9,25,31,38,65,37,54,15,45,44,5,63,63,34,40,53,33,39,69,42,8,50,21,38,21,28,5,52,16,34,68,55,29,56,17,42,14,30,55,66,42,38,21,29,54,45,38,38,0,51,13,69,44,29,55,74,66,66,48,38,21,29,24,45,78,29,70,2,23,44
83,63,82,54,76,48,32,81,89,97,79,105,54,85,6,46,106,109,59,77,104,74,90,89,93,50,96,44,68,72,28,52,84,62,73,94,71,57,85,48,66,46,77,12,85,90,87,59,68,86,78,56,12,51,0,38,85,82,29,92,90,112,116,29,73,53,61,66,96,128,37,86,51,31,30
53,25,47,21,50,16,12,43,51,67,49,67,17,50,31,11,70,72,40,50,65,45,52,66,56,12,58,24,38,34,14,13,53,23,38,68,50,36,65,13,49,19,39,42,63,55,51,23,40,56,55,42,26,13,38,0,65,48,22,59,71,75,78,35,40,28,37,29,58,90,27,66,13,10,31
102,69,40,45,18,78,59,70,82,28,101,87,53,40,80,72,53,63,103,106,82,99,79,5,87,60,55,88,31,68,61,63,27,57,41,15,15,98,125,53,111,82,56,78,3,97,90,47,97,25,113,106,80,69,85,65,0,37,86,34,5,62,86,57,36,90,98,49,85,91,92,1,66,61,54
69,38,3,27,19,53,50,33,45,21,68,50,30,4,75,49,25,31,76,74,45,67,42,34,50,37,20,66,14,34,53,38,10,28,9,28,31,72,94,35,84,58,20,80,33,61,55,24,66,13,82,81,72,44,82,48,37,0,70,11,42,33,51,61,8,64,69,20,48,58,72,39,41,50,58
55,40,69,44,72,22,27,59,64,90,50,81,39,72,24,23,92,92,31,48,81,45,66,88,67,33,79,15,61,50,27,33,76,44,61,91,71,28,57,36,38,19,59,38,85,62,60,46,39,79,49,28,17,29,29,22,86,70,0,81,92,95,94,43,63,24,32,51,72,106,8,88,30,25,42
78,49,13,38,21,65,60,42,53,11,78,54,41,10,85,60,19,28,87,84,49,77,49,31,57,48,21,77,23,44,63,49,9,39,20,22,33,83,104,46,94,70,29,89,31,69,63,35,77,9,92,92,83,55,92,59,34,11,81,0,38,28,52,70,18,75,80,31,54,57,84,36,52,61,66
108,74,45,51,24,84,65,75,87,30,107,92,59,44,85,77,56,66,109,112,86,104,84,7,92,66,59,94,37,74,66,69,31,63,47,17,20,104,130,59,117,88,61,82,8,102,96,53,103,29,119,112,86,74,90,71,5,42,92,38,0,65,90,61,41,96,103,54,90,95,98,4,72,67,59
73,56,31,57,50,74,80,40,45,35,75,37,58,28,105,72,9,3,92,82,32,76,41,58,47,62,16,87,47,47,83,62,37,51,38,48,62,88,101,64,97,79,35,111,58,61,56,53,78,38,91,98,101,66,112,75,62,33,95,28,65,0,28,94,40,82,84,46,42,29,95,64,64,80,90
56,53,48,67,71,71,86,34,31,61,59,14,64,47,109,71,36,26,81,67,13,62,28,83,29,65,31,81,64,44,90,64,60,55,52,74,82,78,83,70,84,75,40,119,83,43,39,61,65,61,74,88,104,66,116,78,86,51,94,52,90,28,0,105,56,74,73,54,24,13,91,88,65,86,101
88,57,63,38,51,51,22,73,83,73,84,97,42,65,26,46,87,92,72,85,95,80,83,61,88,43,79,54,47,65,20,46,61,51,55,67,43,68,98,35,80,52,64,21,57,90,85,44,75,62,89,72,29,48,29,35,57,61,43,70,61,94,105,0,53,62,71,51,90,116,52,57,47,24,4
67,34,9,19,17,47,42,34,46,27,66,53,23,12,67,42,33,39,71,71,49,64,44,34,51,30,26,60,7,32,44,32,14,23,5,31,27,67,90,27,79,52,20,71,32,61,54,17,63,16,79,76,64,38,73,40,36,8,63,18,41,40,56,53,0,59,65,14,50,65,66,37,35,42,49
30,26,62,45,73,12,40,42,43,86,26,60,37,65,48,19,81,78,12,24,61,20,46,91,46,30,67,9,60,34,41,27,73,36,55,90,76,8,37,38,20,9,48,62,88,38,37,43,15,76,27,17,41,21,53,28,90,64,24,75,96,82,74,62,59,0,8,45,51,87,18,92,24,38,59
23,31,67,52,80,20,49,44,42,91,19,59,44,70,56,27,84,80,7,15,60,14,46,98,43,37,69,17,66,37,50,34,79,41,60,96,84,5,28,45,14,18,51,70,95,34,34,50,8,81,18,14,49,29,61,37,98,69,32,80,103,84,73,71,65,8,0,50,49,86,25,99,31,46,68
53,20,18,13,30,33,34,24,36,41,52,47,11,21,59,29,41,43,57,57,44,50,35,48,42,17,30,46,17,19,37,18,28,8,10,46,37,52,76,17,64,38,13,66,46,49,43,7,48,31,64,62,55,24,66,29,49,20,51,31,54,46,54,51,14,45,50,0,41,64,52,50,21,34,47
33,33,44,53,67,49,69,17,7,65,35,9,48,45,90,50,46,38,57,43,11,37,6,82,5,47,34,58,56,25,72,45,58,38,44,76,77,54,60,54,60,53,29,100,81,20,15,48,41,60,51,64,84,45,96,58,85,48,72,54,90,42,24,90,50,51,49,41,0,37,68,87,45,68,86
69,66,56,77,77,84,98,47,44,64,71,27,75,54,121,83,39,28,94,79,26,74,41,87,42,77,38,94,72,56,101,76,65,66,61,78,89,91,96,82,97,88,51,130,88,55,52,72,78,66,87,101,116,78,128,90,91,58,106,57,95,29,13,116,65,87,86,64,37,0,104,93,77,97,112
48,39,71,48,77,20,34,57,60,93,44,78,42,74,33,23,92,92,22,40,78,38,63,94,63,35,79,9,64,48,34,34,80,45,63,95,77,20,48,40,29,15,59,47,90,56,56,49,32,82,41,20,26,29,37,27,92,72,8,84,98,95,91,52,66,18,25,52,68,104,0,93,31,32,50
104,70,42,47,20,79,61,71,84,29,103,89,54,42,81,73,54,65,105,108,84,100,81,6,89,62,57,90,33,70,62,64,28,59,43,17,16,100,126,54,113,83,58,78,5,99,92,49,98,27,115,108,81,70,86,66,1,39,88,36,4,64,88,57,37,92,99,50,87,93,93,0,67,62,55
42,11,39,20,49,12,24,30,38,62,39,54,13,43,44,7,61,61,37,42,52,35,39,66,42,5,48,24,35,21,27,3,49,13,32,66,52,32,59,14,45,17,28,55,63,43,39,19,32,52,48,41,39,2,51,13,66,41,30,52,72,64,65,47,35,24,31,21,45,77,31,67,0,23,43
63,34,50,23,48,26,2,51,61,68,60,76,22,53,24,21,75,78,49,61,74,55,61,64,65,20,64,31,38,43,4,22,54,31,42,67,46,45,75,16,57,28,46,32,60,66,62,27,50,56,65,50,21,23,31,10,61,50,25,61,67,80,86,24,42,38,46,34,68,97,32,62,23,0,21
84,53,59,34,48,48,19,69,79,70,81,93,37,61,26,42,83,88,69,82,90,76,79,58,84,39,75,52,43,61,17,42,57,47,51,64,40,65,95,31,77,49,60,23,54,86,82,39,72,59,86,69,29,44,30,31,54,58,42,66,59,90,101,4,49,59,68,47,86,112,50,55,43,21,0
