7,57,69,27,59,71,10,16,88,23,0,58,83,51,55,34,75,29,20,2,57,81,39,73,71,56,41,67,56,95,56,81,86,10,67,53,52,65,81,31,64,24,36,80,53,56,72,69,65,78,112,70,72,69,46,60,68,55,27,94,49,82,39,63,72,62,14,37,65,18,30,59,97,76,37,27,74,41,87,52,66
64,32,40,36,4,83,51,44,40,58,58,0,26,39,17,51,17,34,69,57,61,59,19,56,40,13,20,9,31,61,81,67,44,52,32,28,30,85,50,50,18,42,30,50,22,70,16,49,14,38,80,100,97,81,83,87,22,90,75,52,70,26,20,20,79,51,49,69,92,43,29,21,76,17,35,53,82,64,60,13,54
89,56,60,56,29,108,74,67,47,84,83,26,0,64,42,78,21,60,95,81,86,77,45,77,59,26,47,24,54,74,108,87,55,78,51,53,55,111,66,77,20,69,56,67,47,96,10,70,17,52,91,126,123,106,110,113,39,117,101,61,97,29,46,40,103,74,75,96,119,65,52,43,92,13,61,80,106,91,76,39,77
52,10,18,48,35,43,51,47,42,34,51,39,64,0,22,22,46,25,48,48,21,30,33,23,21,50,25,40,10,44,44,34,38,40,20,11,9,47,29,23,56,26,19,29,17,31,55,18,53,30,61,62,59,42,51,49,29,56,51,45,34,46,29,25,40,13,36,39,55,47,41,21,47,52,14,28,42,30,35,26,18
58,15,24,39,13,65,50,44,33,47,55,17,42,22,0,37,25,26,60,52,43,42,20,38,24,30,14,18,13,48,65,50,34,46,16,10,12,68,35,37,36,33,19,35,4,53,33,32,32,26,67,84,81,64,69,71,13,76,64,42,55,28,18,8,61,33,42,56,76,43,32,5,59,30,21,41,64,50,44,6,36
32,31,40,42,48,40,38,36,64,13,34,51,78,22,37,0,63,20,27,31,23,49,36,40,43,57,31,55,31,65,31,48,60,23,42,30,28,38,51,2,65,14,21,49,34,25,67,37,63,52,80,49,48,38,32,37,49,39,29,67,21,65,33,44,39,28,20,18,42,37,38,39,64,67,16,6,42,13,55,39,32
80,36,39,53,16,88,69,62,27,71,75,17,21,46,25,63,0,48,84,74,67,56,37,56,38,28,35,8,35,52,90,66,34,68,30,34,36,93,45,62,28,57,43,46,29,77,17,49,23,31,71,108,105,87,95,95,18,101,89,41,80,10,36,20,83,54,65,81,101,60,47,24,70,8,46,66,86,75,55,24,56
32,29,41,23,32,60,26,21,59,24,29,34,60,25,26,20,48,0,35,26,40,56,16,49,43,37,13,40,28,68,52,59,58,20,38,25,23,58,53,19,45,8,7,53,24,45,49,44,44,49,85,70,69,58,51,57,39,59,41,65,42,54,14,34,58,38,16,37,63,21,17,30,73,51,10,20,61,34,60,24,43
13,57,67,45,68,55,30,34,90,14,20,69,95,48,60,27,84,35,0,19,46,75,50,67,69,70,49,76,57,92,38,73,87,18,68,55,53,48,78,25,78,27,41,77,57,42,84,65,78,79,107,51,53,53,26,42,73,35,6,94,33,89,49,68,57,55,19,20,46,36,45,63,89,86,39,20,59,27,82,59,59
7,55,66,27,57,69,11,15,85,21,2,57,81,48,52,31,74,26,19,0,55,79,37,71,68,55,39,65,54,93,54,79,84,8,64,51,49,63,78,29,63,21,34,77,51,54,71,67,64,76,110,69,70,67,45,59,66,54,26,91,47,80,37,61,69,59,12,35,63,17,29,57,95,74,35,25,72,39,84,50,63
55,30,32,63,57,21,61,59,58,34,57,61,86,21,43,23,67,40,46,55,0,31,52,23,34,71,45,62,31,49,26,26,52,47,38,33,31,26,38,26,78,36,36,36,39,11,77,24,75,45,61,42,38,20,37,30,49,40,46,56,18,66,49,46,18,14,43,29,35,60,57,43,43,73,30,29,21,20,38,48,15
81,28,18,77,54,43,82,78,35,62,81,59,77,30,42,49,56,56,75,79,31,0,60,8,18,72,52,55,30,18,56,11,27,71,27,34,34,53,11,51,77,57,49,10,39,41,71,12,73,25,31,70,64,43,69,59,38,70,76,28,50,50,57,38,37,20,66,60,64,77,70,38,17,64,45,55,39,51,6,48,16
44,32,43,19,20,73,32,25,53,40,39,19,45,33,20,36,37,16,50,37,52,60,0,55,44,21,8,28,29,68,68,66,55,32,37,26,26,73,55,35,29,24,15,55,22,59,34,49,28,47,87,86,84,71,67,73,33,75,56,62,57,44,3,29,71,46,30,53,79,24,11,26,78,37,21,36,73,50,64,15,51
73,24,16,71,51,37,75,71,39,53,73,56,77,23,38,40,56,49,67,71,23,8,55,0,17,69,47,54,26,26,48,11,31,63,25,29,29,45,16,42,74,49,42,14,35,33,69,6,70,27,39,63,57,36,60,52,37,62,68,34,41,51,52,36,31,11,58,52,56,71,64,35,24,63,38,47,33,42,15,44,8
72,13,2,62,36,53,70,64,24,55,71,40,59,21,24,43,38,43,69,68,34,18,44,17,0,54,36,37,15,24,60,28,18,61,8,18,19,60,10,44,58,46,35,10,22,45,52,11,54,11,43,77,72,52,70,65,20,73,72,24,51,34,41,20,48,19,56,58,70,64,54,20,35,46,33,49,50,50,20,30,20
63,45,54,30,18,93,47,41,53,61,56,13,26,50,30,57,28,37,70,55,71,72,21,69,54,0,26,21,43,75,89,80,58,52,45,40,41,94,64,56,7,46,36,64,34,79,16,62,8,52,94,107,105,91,88,94,36,96,77,66,78,38,23,34,89,63,51,75,100,39,26,34,89,23,42,57,92,71,74,24,66
45,24,35,25,19,66,36,30,48,37,41,20,47,25,14,31,35,13,49,39,45,52,8,47,36,26,0,26,21,61,62,58,48,33,29,18,18,67,47,30,34,22,9,47,15,52,36,41,32,40,80,80,78,64,63,67,28,70,54,56,51,41,4,23,63,38,29,49,73,29,18,19,70,37,15,32,66,45,56,11,43
71,32,37,45,7,84,60,53,32,63,67,9,24,40,18,55,8,40,76,65,62,55,28,54,37,21,26,0,30,55,84,65,37,59,28,28,31,87,45,55,23,48,35,46,23,72,15,47,18,32,74,103,99,82,88,89,16,94,81,45,74,17,27,17,79,50,56,74,95,51,38,19,71,11,39,58,82,68,55,16,53
58,2,13,47,26,53,54,49,33,43,56,31,54,10,13,31,35,28,57,54,31,30,29,26,15,43,21,30,0,40,55,37,30,46,11,3,4,57,25,32,49,32,20,25,9,42,45,19,45,22,58,73,69,51,61,60,18,67,60,37,45,35,26,14,49,20,42,49,66,48,39,11,48,41,19,36,51,41,34,18,23
96,38,26,87,57,61,94,89,26,78,95,61,74,44,48,65,52,68,92,93,49,18,68,26,24,75,61,55,40,0,74,28,18,85,31,43,44,71,14,66,78,71,60,15,46,60,69,27,73,23,19,88,82,61,87,78,39,89,93,14,68,44,66,41,55,37,80,78,82,89,79,43,21,61,58,71,57,68,12,54,34
51,54,58,73,78,19,64,65,84,34,56,81,108,44,65,31,90,52,38,54,26,56,68,48,60,89,62,84,55,74,0,48,78,49,64,56,53,9,63,33,96,45,52,62,61,14,97,50,94,71,84,18,17,17,16,5,74,14,34,82,10,90,65,70,23,40,47,19,11,66,69,66,64,96,47,33,24,17,62,68,41
80,35,27,82,63,33,84,80,47,60,81,67,87,34,50,48,66,59,73,79,26,11,66,11,28,80,58,65,37,28,48,0,38,71,36,40,40,43,23,50,85,58,53,21,46,34,80,17,82,36,35,60,54,33,62,51,48,63,73,39,44,61,63,47,27,20,67,56,55,80,75,46,16,74,48,54,28,46,16,56,16
89,29,20,74,40,69,84,78,8,73,86,44,55,38,34,60,34,58,87,84,52,27,55,31,18,58,48,37,30,18,78,38,0,77,19,33,34,77,15,61,60,63,50,17,33,63,51,28,56,8,36,94,89,68,88,82,22,91,90,7,69,26,52,25,63,37,72,77,87,77,66,28,38,43,49,66,65,68,23,39,37
12,47,58,26,51,62,15,16,78,15,10,52,78,40,46,23,68,20,18,8,47,71,32,63,61,52,33,59,46,85,49,71,77,0,57,44,42,57,70,21,60,14,27,69,44,47,67,59,60,68,102,64,65,60,41,53,60,50,25,84,40,74,32,55,62,51,4,30,58,18,26,50,87,69,27,17,65,32,76,44,55
69,10,9,55,27,59,64,59,22,54,67,32,51,20,16,42,30,38,68,64,38,27,37,25,8,45,29,28,11,31,64,36,19,57,0,13,15,64,18,43,50,43,30,19,14,49,44,19,45,11,50,81,77,57,71,68,12,76,71,27,54,27,34,11,54,24,53,59,74,58,48,11,43,38,30,47,56,51,28,22,26
56,5,17,44,24,55,51,46,35,41,53,28,53,11,10,30,34,25,55,51,33,34,26,29,18,40,18,28,3,43,56,40,33,44,13,0,2,58,29,31,46,30,17,29,6,43,43,23,42,24,61,74,71,53,61,61,18,67,59,40,45,35,23,14,51,22,39,48,67,45,36,9,51,40,16,35,53,41,37,15,26
54,6,17,43,26,53,50,45,37,39,52,30,55,9,12,28,36,23,53,49,31,34,26,29,19,41,18,31,4,44,53,40,34,42,15,2,0,56,30,28,47,28,16,29,7,41,45,22,44,26,62,72,68,51,59,59,21,65,57,42,43,37,23,16,49,21,38,46,64,44,36,12,52,42,14,33,52,39,38,17,25
60,56,57,80,82,11,73,73,84,42,65,85,111,47,68,38,93,58,48,63,26,53,73,45,60,94,67,87,57,71,9,43,77,57,64,58,56,0,62,40,101,52,58,60,64,15,101,48,99,71,79,17,12,10,25,8,75,21,44,80,17,92,70,72,16,40,55,28,11,74,76,68,58,99,52,41,16,25,59,72,39
81,24,12,73,45,53,80,75,24,63,81,50,66,29,35,51,45,53,78,78,38,11,55,16,10,64,47,45,25,14,63,23,15,70,18,29,30,62,0,52,68,56,46,1,32,49,60,14,63,14,32,79,73,53,75,67,28,78,80,18,56,38,52,29,47,24,66,65,72,74,65,30,25,53,43,57,49,55,10,41,22
30,32,41,40,48,42,35,34,65,11,31,50,77,23,37,2,62,19,25,29,26,51,35,42,44,56,30,55,32,66,33,50,61,21,43,31,28,40,52,0,64,12,20,51,34,27,67,39,62,53,82,51,50,40,32,38,49,40,28,68,23,65,32,44,42,31,17,19,44,35,36,40,66,66,16,4,44,15,57,38,35
70,51,59,37,22,100,54,48,55,69,64,18,20,56,36,65,28,45,78,63,78,77,29,74,58,7,34,23,49,78,96,85,60,60,50,46,47,101,68,64,0,54,43,68,40,86,12,68,4,55,97,115,113,98,96,102,39,104,84,68,86,38,31,38,96,69,58,83,107,46,33,39,94,21,49,65,99,79,78,30,72
26,33,44,28,41,55,25,22,65,15,24,42,69,26,33,14,57,8,27,21,36,57,24,49,46,46,22,48,32,71,45,58,63,14,43,30,28,52,56,12,54,0,14,55,31,39,58,45,53,54,88,63,62,52,42,50,46,50,32,70,35,61,22,41,53,38,9,29,56,23,24,37,74,59,13,12,56,27,62,32,42
39,22,34,28,27,57,34,29,51,28,36,30,56,19,19,21,43,7,41,34,36,49,15,42,35,36,9,35,20,60,52,53,50,27,30,17,16,58,46,20,43,14,0,45,17,43,46,37,42,41,78,71,69,55,53,58,32,60,46,57,42,47,12,27,55,32,23,39,64,28,21,23,66,46,6,23,58,35,53,18,37
81,23,11,73,46,51,79,74,26,62,80,50,67,29,35,49,46,53,77,77,36,10,55,14,10,64,47,46,25,15,62,21,17,69,19,29,29,60,1,51,68,55,45,0,32,47,61,12,64,15,32,77,72,51,73,66,29,76,78,19,54,40,52,30,46,22,65,63,71,74,65,30,25,54,43,56,47,54,9,41,20
56,10,21,40,18,61,50,44,34,44,53,22,47,17,4,34,29,24,57,51,39,39,22,35,22,34,15,23,9,46,61,46,33,44,14,6,7,64,32,34,40,31,17,32,0,49,37,28,36,25,65,80,76,59,66,66,15,72,62,41,51,31,19,10,57,29,40,52,72,43,33,5,56,34,18,38,60,46,41,9,32
52,41,43,67,66,15,62,61,70,33,56,70,96,31,53,25,77,45,42,54,11,41,59,33,45,79,52,72,42,60,14,34,63,47,49,43,41,15,49,27,86,39,43,47,49,0,86,35,84,57,70,31,27,13,28,19,60,29,40,67,9,77,56,56,15,25,44,23,24,62,62,53,51,83,37,29,17,15,48,57,26
78,47,53,46,19,98,64,57,44,73,72,16,10,55,33,67,17,49,84,71,77,71,34,69,52,16,36,15,45,69,97,80,51,67,44,43,45,101,60,67,12,58,46,61,37,86,0,63,8,47,88,116,113,97,99,103,32,107,90,58,87,27,35,32,94,66,64,86,109,55,41,34,86,9,51,69,97,81,71,29,69
69,17,10,65,45,41,70,65,35,51,69,49,70,18,32,37,49,44,65,67,24,12,49,6,11,62,41,47,19,27,50,17,28,59,19,23,22,48,14,39,68,45,37,12,28,35,63,0,64,22,42,66,60,40,61,54,31,64,66,32,42,45,46,30,36,10,54,51,59,65,58,28,29,57,33,44,38,41,17,38,8
71,47,55,38,18,97,56,49,50,68,65,14,17,53,32,63,23,44,78,64,75,73,28,70,54,8,32,18,45,73,94,82,56,60,45,42,44,99,63,62,4,53,42,64,36,84,8,64,0,50,92,113,111,95,95,100,35,103,84,63,84,33,30,34,93,65,58,81,106,47,34,35,89,16,47,64,96,77,73,27,69
80,21,13,65,33,64,75,69,12,64,78,38,52,30,26,52,31,49,79,76,45,25,47,27,11,52,40,32,22,23,71,36,8,68,11,24,26,71,14,53,55,54,41,15,25,57,47,22,50,0,42,88,83,63,81,76,15,85,82,16,62,24,44,18,58,31,64,69,81,69,58,20,39,39,41,58,61,60,24,31,31
112,56,44,105,76,68,112,107,43,93,112,80,91,61,67,80,71,85,107,110,61,31,87,39,43,94,80,74,58,19,84,35,36,102,50,61,62,79,32,82,97,88,78,32,65,70,88,42,92,42,0,95,88,68,98,86,58,99,107,30,79,61,84,60,62,51,97,91,90,107,98,62,20,79,75,87,62,81,25,73,47
64,72,74,90,97,27,79,81,101,50,70,100,126,62,84,49,108,70,51,69,42,70,86,63,77,107,80,103,73,88,18,60,94,64,81,74,72,17,79,51,115,63,71,77,80,31,116,66,113,88,95,0,7,26,24,13,92,16,45,97,29,108,83,88,33,57,63,34,7,83,87,84,74,114,65,51,32,35,76,87,57
66,68,69,90,94,20,81,81,96,50,72,97,123,59,81,48,105,69,53,70,38,64,84,57,72,105,78,99,69,82,17,54,89,65,77,71,68,12,73,50,113,62,69,72,76,27,113,60,111,83,88,7,0,20,27,12,88,20,48,91,27,104,82,84,26,52,63,35,7,83,86,80,68,111,63,50,25,34,70,84,52
64,50,50,80,77,2,75,74,76,45,69,81,106,42,64,38,87,58,53,67,20,43,71,36,52,91,64,82,51,61,17,33,68,60,57,53,51,10,53,40,98,52,55,51,59,13,97,40,95,63,68,26,20,0,34,18,69,31,50,71,20,85,68,66,6,32,57,33,21,75,75,63,48,93,49,42,6,27,49,68,31
39,61,67,67,81,35,55,58,93,27,46,83,110,51,69,32,95,51,26,45,37,69,67,60,70,88,63,88,61,87,16,62,88,41,71,61,59,25,75,32,96,42,53,73,66,28,99,61,95,81,98,24,27,34,0,17,80,9,20,93,19,97,65,75,39,51,40,13,20,59,65,71,79,99,48,30,40,20,75,71,53
54,59,62,78,83,19,69,69,89,38,60,87,113,49,71,37,95,57,42,59,30,59,73,52,65,94,67,89,60,78,5,51,82,53,68,61,59,8,67,38,102,50,58,66,66,19,103,54,100,76,86,13,12,18,17,0,79,13,37,86,16,95,70,75,24,45,51,23,5,71,74,71,66,101,52,38,25,23,66,74,45
72,19,21,52,18,70,64,58,20,59,68,22,39,29,13,49,18,39,73,66,49,38,33,37,20,36,28,16,18,39,74,48,22,60,12,18,21,75,28,49,39,46,32,29,15,60,32,31,35,15,58,92,88,69,80,79,0,85,77,30,64,16,31,5,66,36,56,67,84,57,44,9,54,25,34,53,68,60,38,17,38
48,66,71,76,88,32,64,67,98,36,55,90,117,56,76,39,101,59,35,54,40,70,75,62,73,96,70,94,67,89,14,63,91,50,76,67,65,21,78,40,104,50,60,76,72,29,107,64,103,85,99,16,20,31,9,13,85,0,29,96,22,102,72,81,37,54,49,21,13,68,74,77,79,106,55,38,38,26,77,78,55
19,61,70,51,73,52,37,40,94,17,27,75,101,51,64,29,89,41,6,26,46,76,56,68,72,77,54,81,60,93,34,73,90,25,71,59,57,44,80,28,84,32,46,78,62,40,90,66,84,82,107,45,48,50,20,37,77,29,0,96,31,93,54,72,55,56,26,17,40,43,51,67,89,92,43,23,57,26,83,64,60
96,36,26,82,48,71,91,86,13,79,94,52,61,45,42,67,41,65,94,91,56,28,62,34,24,66,56,45,37,14,82,39,7,84,27,40,42,80,18,68,68,70,57,19,41,67,58,32,63,16,30,97,91,71,93,86,30,96,96,0,74,31,60,33,65,42,80,82,91,85,74,36,35,49,56,73,67,73,23,47,40
44,44,49,63,67,22,56,55,75,25,49,70,97,34,55,21,80,42,33,47,18,50,57,41,51,78,51,74,45,68,10,44,69,40,54,45,43,17,56,23,86,35,42,54,51,9,87,42,84,62,79,29,27,20,19,16,64,22,31,74,0,80,54,60,24,32,37,13,21,57,59,55,60,85,36,24,26,7,56,58,34
86,36,35,62,24,86,76,70,18,75,82,26,29,46,28,65,10,54,89,80,66,50,44,51,34,38,41,17,35,44,90,61,26,74,27,35,37,92,38,65,38,61,47,40,31,77,27,45,33,24,61,108,104,85,97,95,16,102,93,31,80,0,43,21,81,52,70,84,101,68,55,25,63,18,50,69,84,76,48,30,54
44,28,40,21,19,70,33,26,51,38,39,20,46,29,18,33,36,14,49,37,49,57,3,52,41,23,4,27,26,66,65,63,52,32,34,23,23,70,52,32,31,22,12,52,19,56,35,46,30,44,84,83,82,68,65,70,31,72,54,60,54,43,0,27,68,43,29,51,76,25,13,23,75,37,18,34,70,47,61,14,47
67,15,20,48,16,67,59,53,24,54,63,20,40,25,8,44,20,34,68,61,46,38,29,36,20,34,23,17,14,41,70,47,25,55,11,14,16,72,29,44,38,41,27,30,10,56,32,30,34,18,60,88,84,66,75,75,5,81,72,33,60,21,27,0,63,34,51,62,81,52,40,4,55,27,29,48,65,55,39,13,36
68,47,45,81,75,5,77,76,71,48,72,79,103,40,61,39,83,58,57,69,18,37,71,31,48,89,63,79,49,55,23,27,63,62,54,51,49,16,47,42,96,53,55,46,57,15,94,36,93,58,62,33,26,6,39,24,66,37,55,65,24,81,68,63,0,29,59,37,27,77,76,60,42,90,49,44,2,30,43,66,27
61,18,17,61,47,34,63,60,44,41,62,51,74,13,33,28,54,38,55,59,14,20,46,11,19,63,38,50,20,37,40,20,37,51,24,22,21,40,24,31,69,38,32,22,29,25,66,10,65,31,51,57,52,32,51,45,36,54,56,42,32,52,43,34,29,0,47,41,50,60,54,31,35,61,27,35,31,31,26,38,4
16,43,54,27,48,59,18,18,74,13,14,49,75,36,42,20,65,16,19,12,43,66,30,58,56,51,29,56,42,80,47,67,72,4,53,39,38,55,66,17,58,9,23,65,40,44,64,54,58,64,97,63,63,57,40,51,56,49,26,80,37,70,29,51,59,47,0,28,56,19,25,46,82,67,23,14,61,30,72,41,51
31,49,56,55,67,35,45,46,81,15,37,69,96,39,56,18,81,37,20,35,29,60,53,52,58,75,49,74,49,78,19,56,77,30,59,48,46,28,65,19,83,29,39,63,52,23,86,51,81,69,91,34,35,33,13,23,67,21,17,82,13,84,51,62,37,41,28,0,28,48,52,58,72,86,35,17,39,9,67,58,44
59,65,67,83,89,22,73,75,94,43,65,92,119,55,76,42,101,63,46,63,35,64,79,56,70,100,73,95,66,82,11,55,87,58,74,67,64,11,72,44,107,56,64,71,72,24,109,59,106,81,90,7,7,21,20,5,84,13,40,91,21,101,76,81,27,50,56,28,0,76,80,77,69,107,58,44,27,28,70,79,50
25,50,62,9,44,78,8,2,77,32,18,43,65,47,43,37,60,21,36,17,60,77,24,71,64,39,29,51,48,89,66,80,77,18,58,45,44,74,74,35,46,23,28,74,43,62,55,65,47,69,107,83,83,75,59,71,57,68,43,85,57,68,25,52,77,60,19,48,76,0,13,48,95,59,32,33,80,49,82,39,64
37,41,53,7,30,77,22,15,65,38,30,29,52,41,32,38,47,17,45,29,57,70,11,64,54,26,18,38,39,79,69,75,66,26,48,36,36,76,65,36,33,24,21,65,33,62,41,58,34,58,98,87,86,75,65,74,44,74,51,74,59,55,13,40,76,54,25,52,80,13,0,37,87,46,27,36,79,51,74,27,59
62,12,20,45,16,64,55,49,28,50,59,21,43,21,5,39,24,30,63,57,43,38,26,35,20,34,19,19,11,43,66,46,28,50,11,9,12,68,30,40,39,37,23,30,5,53,34,28,35,20,62,84,80,63,71,71,9,77,67,36,55,25,23,4,60,31,46,58,77,48,37,0,55,30,24,44,63,51,40,11,34
96,46,35,95,71,47,99,95,46,76,97,76,92,47,59,64,70,73,89,95,43,17,78,24,35,89,70,71,48,21,64,16,38,87,43,51,52,58,25,66,94,74,66,25,56,51,86,29,89,39,20,74,68,48,79,66,54,79,89,35,60,63,75,55,42,35,82,72,69,95,87,55,0,79,62,71,42,63,15,66,31
81,43,47,52,18,95,68,61,36,74,76,17,13,52,30,67,8,51,86,74,73,64,37,63,46,23,37,11,41,61,96,74,43,69,38,40,42,99,53,66,21,59,46,54,34,83,9,57,16,39,79,114,111,93,99,101,25,106,92,49,85,18,37,27,90,61,67,86,107,59,46,30,79,0,50,69,93,80,63,27,64
39,20,31,33,32,51,36,32,52,25,37,35,61,14,21,16,46,10,39,35,30,45,21,38,33,42,15,39,19,58,47,48,49,27,30,16,14,52,43,16,49,13,6,43,18,37,51,33,47,41,75,65,63,49,48,52,34,55,43,56,36,50,18,29,49,27,23,35,58,32,27,24,62,50,0,19,52,29,50,22,32
25,37,46,39,51,45,32,32,70,6,27,53,80,28,41,6,66,20,20,25,29,55,36,47,49,57,32,58,36,71,33,54,66,17,47,35,33,41,57,4,65,12,23,56,38,29,69,44,64,58,87,51,50,42,30,38,53,38,23,73,24,69,34,48,44,35,14,17,44,33,36,44,71,69,19,0,47,16,62,42,39
70,50,48,84,78,5,80,79,73,50,74,82,106,42,64,42,86,61,59,72,21,39,73,33,50,92,66,82,51,57,24,28,65,65,56,53,52,16,49,44,99,56,58,47,60,17,97,38,96,61,62,32,25,6,40,25,68,38,57,67,26,84,70,65,2,31,61,39,27,80,79,63,42,93,52,47,0,32,45,69,29
37,41,47,55,62,29,48,48,73,18,41,64,91,30,50,13,75,34,27,39,20,51,50,42,50,71,45,68,41,68,17,46,68,32,51,41,39,25,55,15,79,27,35,54,46,15,81,41,77,60,81,35,34,27,20,23,60,26,26,73,7,76,47,55,30,31,30,9,28,49,51,51,63,80,29,16,32,0,57,52,34
87,32,20,81,55,49,87,82,32,68,87,60,76,35,44,55,55,60,82,84,38,6,64,15,20,74,56,55,34,12,62,16,23,76,28,37,38,59,10,57,78,62,53,9,41,48,71,17,73,24,25,76,70,49,75,66,38,77,83,23,56,48,61,39,43,26,72,67,70,82,74,40,15,63,50,62,45,57,0,50,23
56,20,30,34,9,70,47,40,37,47,52,13,39,26,6,39,24,24,59,50,48,48,15,44,30,24,11,16,18,54,68,56,39,44,22,15,17,72,41,38,30,32,18,41,9,57,29,38,27,31,73,87,84,68,71,74,17,78,64,47,58,30,14,13,66,38,41,58,79,39,27,11,66,27,22,42,69,52,50,0,42
65,21,18,66,50,32,68,64,44,45,66,54,77,18,36,32,56,43,59,63,15,16,51,8,20,66,43,53,23,34,41,16,37,55,26,26,25,39,22,35,72,42,37,20,32,26,69,8,69,31,47,57,52,31,53,45,38,55,60,40,34,54,47,36,27,4,51,44,50,64,59,34,31,64,32,39,29,34,23,42,0
