37,114,58,70,45,86,48,96,86,93,62,86,0,35,103,77,92,101,23,41,74,71,36,86,69,83,109,44,94,67,71,86,100,66,75,15,7,36,74,86,30,81,58,12,84,123,95,2,23,40,43,28,89,112,86,33,65,96,63,55,48,126,74,49,52,75,107,126,68,40,10,113,44,61,66,32,96,104,49,91,92,69
7,79,24,35,10,66,35,64,63,58,29,51,35,0,68,48,66,67,18,7,47,37,14,60,43,50,75,15,60,32,38,58,65,32,56,26,29,17,40,56,7,47,24,27,55,88,65,36,13,14,34,25,54,77,53,14,30,62,44,25,33,91,53,14,36,44,73,92,36,18,37,78,13,26,48,29,62,69,29,59,67,46
67,11,48,33,58,78,81,31,70,10,43,26,103,68,0,54,65,17,83,61,52,37,70,54,60,29,22,63,23,36,36,47,4,36,76,94,97,73,32,38,73,28,46,94,42,26,50,105,81,68,84,85,15,27,33,75,39,21,67,56,75,28,64,54,71,48,13,31,46,71,105,17,63,43,77,85,26,2,71,33,58,59
42,61,28,39,45,26,35,72,18,45,50,28,77,48,54,0,18,40,67,47,74,23,60,84,8,24,44,34,31,35,53,79,53,40,22,62,75,64,27,71,56,55,46,73,73,58,18,79,61,37,40,74,41,43,21,43,31,34,81,23,77,62,85,40,77,7,66,59,15,37,83,52,35,31,24,77,30,56,28,70,91,77
59,70,47,57,63,15,45,88,7,58,69,41,92,66,65,18,0,49,84,65,93,41,79,102,23,38,49,51,41,54,71,96,65,59,21,76,90,83,44,88,74,72,65,90,90,61,15,94,78,54,50,91,54,47,33,59,49,44,100,41,96,65,103,59,96,25,78,61,34,52,99,58,53,49,28,95,38,67,42,86,109,96
64,20,44,34,58,63,72,46,54,15,47,16,101,67,17,40,49,0,84,61,63,31,72,67,48,19,9,58,9,35,43,60,19,38,62,90,97,75,27,51,73,38,49,94,54,21,33,103,80,63,76,87,15,13,19,70,36,6,76,49,81,24,75,53,78,36,30,24,37,65,104,12,58,40,64,88,10,19,62,47,73,69
25,94,42,50,26,83,48,73,81,74,41,69,23,18,83,67,84,84,0,22,50,55,13,63,61,67,92,33,77,48,49,63,79,47,72,24,15,13,57,64,11,59,37,11,61,105,84,23,6,30,45,8,70,95,71,27,47,79,41,43,26,108,52,31,31,63,86,109,55,33,21,95,31,44,64,14,80,84,45,68,69,46
11,73,20,28,3,67,40,57,63,52,22,46,41,7,61,47,65,61,22,0,41,32,13,54,43,45,70,16,54,26,30,51,58,25,58,34,36,17,35,49,11,40,16,32,48,82,63,43,19,18,39,27,48,72,49,20,25,56,39,24,31,85,47,8,32,42,66,86,33,22,43,72,14,21,50,30,57,62,32,52,61,40
52,62,49,35,40,99,80,27,93,48,24,56,74,47,52,74,93,63,50,41,0,51,38,13,74,58,72,55,62,39,22,12,48,34,92,72,66,37,49,16,46,25,29,61,13,79,83,74,52,58,80,47,47,76,63,61,43,62,16,57,29,80,11,41,24,67,47,84,59,63,70,69,53,44,87,44,66,52,71,22,19,6
33,47,13,16,29,49,43,50,42,27,28,14,71,37,37,23,41,31,55,32,51,0,45,61,25,12,38,27,23,12,29,55,35,17,44,59,66,48,5,48,43,32,25,64,49,52,33,73,50,32,47,59,22,40,16,39,8,25,59,18,58,55,62,23,57,16,47,55,10,34,74,43,27,11,41,62,25,39,33,47,68,54
21,81,33,38,16,80,49,60,76,61,27,58,36,14,70,60,79,72,13,13,38,45,0,51,56,57,81,28,66,36,35,50,66,34,70,33,29,4,46,50,8,45,24,24,48,93,76,37,14,28,47,14,58,84,61,28,37,68,32,37,19,96,41,21,22,55,72,97,47,32,35,83,26,33,62,17,69,71,43,54,57,35
65,62,60,44,53,110,92,24,103,52,35,63,86,60,54,84,102,67,63,54,13,61,51,0,85,65,76,67,68,49,31,7,50,44,103,85,78,50,58,16,59,31,41,73,12,80,91,86,65,71,93,59,53,80,71,74,54,68,24,69,39,82,14,53,34,77,46,86,70,76,82,71,66,55,99,55,72,53,83,21,7,16
36,68,25,41,41,25,26,75,20,50,50,33,69,43,60,8,23,48,61,43,74,25,56,85,0,30,52,28,38,36,53,80,59,41,18,54,67,60,30,73,51,58,45,67,74,66,26,71,55,30,31,68,46,52,28,36,31,41,79,19,74,70,84,36,74,11,71,68,15,29,76,59,29,30,17,72,37,61,20,73,92,76
45,38,25,23,41,49,52,50,41,21,37,3,83,50,29,24,38,19,67,45,58,12,57,65,30,0,26,39,10,21,35,59,29,26,47,71,79,60,10,51,56,35,35,77,53,40,26,86,63,44,57,72,16,28,5,51,20,13,68,29,69,43,69,36,67,18,41,42,18,46,87,31,40,23,47,74,12,31,43,48,72,62
71,22,51,43,66,64,77,54,55,24,57,23,109,75,22,44,49,9,92,70,72,38,81,76,52,26,0,65,15,44,52,68,26,47,65,98,105,84,35,60,81,46,58,102,63,14,33,112,88,71,81,96,24,4,24,77,45,13,85,56,90,18,84,61,87,40,35,16,43,72,113,9,66,48,68,97,14,24,68,55,81,77
8,73,14,32,15,51,24,66,48,52,32,41,44,15,63,34,51,58,33,16,55,27,28,67,28,39,65,0,49,27,39,64,60,29,41,32,41,32,31,60,22,47,26,40,60,79,51,47,27,5,25,40,48,67,42,12,23,52,56,10,47,83,62,14,48,30,70,82,23,9,49,70,1,19,34,44,51,64,16,61,75,55
56,29,36,30,51,54,62,49,46,17,44,8,94,60,23,31,41,9,77,54,62,23,66,68,38,10,15,49,0,30,41,61,24,33,53,82,89,70,19,53,66,37,44,87,55,29,26,96,73,55,66,81,15,17,10,62,29,3,74,40,77,33,74,46,75,26,36,32,28,57,97,21,50,33,55,83,3,25,53,49,74,67
30,47,14,5,22,61,49,40,54,26,15,22,67,32,36,35,54,35,48,26,39,12,36,49,36,21,44,27,30,0,17,43,33,4,54,57,62,39,11,37,37,22,14,58,38,56,45,69,45,33,51,51,22,47,27,39,5,31,47,23,47,59,49,18,45,28,42,60,21,36,69,46,27,8,51,53,33,37,39,37,56,42
40,47,29,13,28,78,63,26,72,29,8,34,71,38,36,53,71,43,49,30,22,29,35,31,53,35,52,39,41,17,0,26,32,12,72,64,64,37,26,20,40,10,13,60,21,61,61,72,48,44,65,49,27,56,41,49,22,41,33,39,38,64,33,26,35,46,37,66,38,48,70,51,38,24,68,49,44,36,54,22,38,26
62,55,55,39,50,105,89,17,98,45,31,57,86,58,47,79,96,60,63,51,12,55,50,7,80,59,68,64,61,43,26,0,43,39,98,84,79,50,51,8,58,24,37,74,5,73,85,87,65,68,89,60,46,73,65,72,49,60,28,65,42,74,19,50,37,72,39,78,64,72,83,64,63,50,94,57,65,46,79,13,12,18
64,15,46,29,55,78,79,27,70,8,39,25,100,65,4,53,65,19,79,58,48,35,66,50,59,29,26,60,24,33,32,43,0,33,76,91,94,69,30,34,69,23,42,90,37,30,51,101,77,65,82,81,13,30,33,72,36,22,63,53,70,32,59,51,67,47,12,35,44,69,101,21,60,40,76,81,27,4,69,29,55,54
31,48,17,3,21,66,52,37,59,27,11,25,66,32,36,40,59,38,47,25,34,17,34,44,41,26,47,29,33,4,12,39,33,0,59,58,61,37,15,32,36,18,10,57,33,58,50,68,44,34,54,49,23,50,31,40,10,34,42,26,43,61,44,18,41,33,41,62,25,38,68,48,28,11,55,50,36,37,42,33,51,37
49,83,43,59,56,10,27,94,13,68,68,50,75,56,76,22,21,62,72,58,92,44,70,103,18,47,65,41,53,54,72,98,76,59,0,60,75,74,48,92,63,76,63,76,93,79,33,78,66,42,32,80,63,64,43,45,49,56,96,35,89,83,101,53,90,28,88,79,34,39,83,73,43,48,9,85,52,78,27,91,110,94
26,105,46,61,37,71,33,91,71,84,56,74,15,26,94,62,76,90,24,34,72,59,33,85,54,71,98,32,82,57,64,84,91,58,60,0,17,35,63,83,25,74,51,19,81,111,80,17,20,27,28,32,79,99,74,20,54,84,65,42,50,115,75,40,54,61,99,114,55,26,24,102,31,50,51,37,83,95,34,86,91,69
34,109,53,64,39,86,49,89,86,88,56,81,7,29,97,75,90,97,15,36,66,66,29,78,67,79,105,41,89,62,64,79,94,61,75,17,0,28,70,79,24,74,51,4,77,118,92,8,16,37,45,20,84,107,82,31,60,91,56,52,40,121,66,44,45,72,101,121,64,38,8,108,40,56,66,24,91,98,48,83,84,61
25,84,37,41,20,84,53,60,80,64,29,61,36,17,73,64,83,75,13,17,37,48,4,50,60,60,84,32,70,39,37,50,69,37,74,35,28,0,50,51,11,47,26,24,48,96,80,36,15,32,51,12,61,87,65,31,40,71,29,41,16,99,39,25,19,59,74,100,51,36,33,86,30,37,66,13,72,73,47,55,56,34
37,42,17,13,31,53,49,45,46,22,26,11,74,40,32,27,44,27,57,35,49,5,46,58,30,10,35,31,19,11,26,51,30,15,48,63,70,50,0,44,46,28,25,67,46,48,34,76,53,37,52,61,17,37,15,43,10,21,58,23,58,51,60,26,57,20,41,51,15,39,78,38,31,13,47,63,22,34,39,43,64,52
59,47,50,32,47,98,84,10,90,36,27,48,86,56,38,71,88,51,64,49,16,48,50,16,73,51,60,60,53,37,20,8,34,32,92,83,79,51,44,0,57,16,33,75,3,65,77,87,64,64,85,61,37,64,57,69,42,52,33,59,45,66,26,46,40,64,31,70,57,69,84,55,59,44,88,59,56,37,74,5,21,23
14,84,31,40,15,74,41,66,71,64,32,58,30,7,73,56,74,73,11,11,46,43,8,59,51,56,81,22,66,37,40,58,69,36,63,25,24,11,46,57,0,50,27,20,55,94,73,32,7,21,39,17,60,84,60,19,36,68,40,32,28,97,50,20,31,52,77,98,44,24,31,84,21,33,55,21,68,74,36,61,66,43
49,38,36,17,37,82,71,18,74,22,18,32,81,47,28,55,72,38,59,40,25,32,45,31,58,35,46,47,37,22,10,24,23,18,76,74,74,47,28,16,50,0,23,70,18,54,61,82,58,52,73,59,22,51,40,58,27,37,39,45,47,56,37,35,43,48,27,59,42,57,80,44,47,30,73,58,41,28,61,15,37,31
26,57,19,14,14,71,51,40,65,37,6,36,58,24,46,46,65,49,37,16,29,25,24,41,45,35,58,26,44,14,13,37,42,10,63,51,51,26,25,33,27,23,0,48,33,69,58,59,35,30,52,38,34,61,41,35,16,45,34,28,33,72,38,12,31,40,49,73,31,35,58,59,25,15,57,39,47,47,42,36,48,30
32,105,51,61,36,87,50,84,85,84,52,78,12,27,94,73,90,94,11,32,61,64,24,73,67,77,102,40,87,58,60,74,90,57,76,19,4,24,67,75,20,70,48,0,72,115,91,12,13,36,46,15,81,105,80,31,57,89,51,50,35,118,61,41,40,70,97,119,63,37,10,105,38,53,67,20,89,95,48,79,79,57
59,50,50,33,46,99,84,14,92,39,27,51,84,55,42,73,90,54,61,48,13,49,48,12,74,53,63,60,55,38,21,5,37,33,93,81,77,48,46,3,55,18,33,72,0,68,79,85,62,64,85,59,40,67,59,68,43,55,29,60,42,69,23,46,37,66,35,73,59,68,82,59,58,45,89,57,59,41,75,9,18,20
85,19,65,54,79,77,91,57,68,32,67,37,123,88,26,58,61,21,105,82,79,52,93,80,66,40,14,79,29,56,61,73,30,58,79,111,118,96,48,65,94,54,69,115,68,0,46,125,101,84,96,108,34,14,39,91,57,26,94,69,100,3,90,74,97,55,35,5,57,86,126,10,79,61,82,109,28,27,83,59,84,85
59,54,42,48,60,31,52,75,22,44,61,28,95,65,50,18,15,33,84,63,83,33,76,91,26,26,33,51,26,45,61,85,51,50,33,80,92,80,34,77,73,61,58,91,79,46,0,97,78,55,57,90,41,31,20,61,42,28,93,40,91,50,95,55,90,20,63,46,29,55,101,42,52,43,39,93,23,52,46,74,98,87
40,116,60,72,46,89,51,97,89,95,64,88,2,36,105,79,94,103,23,43,74,73,37,86,71,86,112,47,96,69,72,87,101,68,78,17,8,36,76,87,32,82,59,12,85,125,97,0,24,42,46,28,91,114,89,36,67,98,63,57,48,128,74,51,53,77,109,128,70,42,7,115,46,63,69,32,98,106,52,92,92,70
19,92,37,47,22,76,42,73,74,71,39,65,23,13,81,61,78,80,6,19,52,50,14,65,55,63,88,27,73,45,48,65,77,44,66,20,16,15,53,64,7,58,35,13,62,101,78,24,0,24,39,15,67,91,67,20,43,75,45,37,31,104,55,27,35,57,84,105,49,26,24,91,25,39,57,20,75,81,38,68,71,49
6,79,20,37,18,52,21,71,50,58,37,47,40,14,68,37,54,63,30,18,58,32,28,71,30,44,71,5,55,33,44,68,65,34,42,27,37,32,37,64,21,52,30,36,64,84,55,42,24,0,21,38,53,72,47,6,29,57,57,15,48,88,65,18,50,35,75,87,28,4,45,75,5,25,34,43,56,70,15,66,78,58
27,94,37,56,40,43,5,91,44,74,58,60,43,34,84,40,50,76,45,39,80,47,47,93,31,57,81,25,66,51,65,89,82,54,32,28,45,51,52,85,39,73,52,46,85,96,57,46,39,21,0,54,69,82,57,19,46,69,78,28,67,100,86,39,70,41,93,98,38,17,52,88,26,43,23,59,67,86,13,87,100,79
32,96,47,53,30,91,57,71,88,76,41,73,28,25,85,74,91,87,8,27,47,59,14,59,68,72,96,40,81,51,49,60,81,49,80,32,20,12,61,61,17,59,38,15,59,108,90,28,15,38,54,0,73,99,76,35,51,83,35,50,20,111,46,35,24,69,86,112,61,41,23,97,38,48,72,5,84,85,53,66,64,42
52,25,33,20,45,66,66,34,58,4,32,13,89,54,15,41,54,15,70,48,47,22,58,53,46,16,24,48,15,22,27,46,13,23,63,79,84,61,17,37,60,22,34,81,40,34,41,91,67,53,69,73,0,28,21,60,24,14,61,41,65,37,59,40,62,34,25,39,31,56,91,24,48,29,63,74,19,16,56,34,59,53
74,26,53,47,69,62,77,58,54,28,60,26,112,77,27,43,47,13,95,72,76,40,84,80,52,28,4,67,17,47,56,73,30,50,64,99,107,87,37,64,84,51,61,105,67,14,31,114,91,72,82,99,28,0,25,79,47,16,90,57,93,18,88,64,91,41,40,15,44,74,115,12,68,51,67,101,16,29,69,60,85,82
49,40,29,29,46,45,52,55,37,25,42,8,86,53,33,21,33,19,71,49,63,16,61,71,28,5,24,42,10,27,41,65,33,31,43,74,82,65,15,57,60,40,41,80,59,39,20,89,67,47,57,76,21,25,0,53,25,13,74,31,74,42,75,40,73,16,45,41,19,48,91,31,42,28,45,79,10,35,44,54,78,68
9,85,26,43,21,56,21,76,54,65,41,54,33,14,75,43,59,70,27,20,61,39,28,74,36,51,77,12,62,39,49,72,72,40,45,20,31,31,43,69,19,58,35,31,68,91,61,36,20,6,19,35,60,79,53,0,35,64,59,22,47,95,67,23,50,41,81,94,34,6,39,82,12,31,37,40,63,76,17,71,81,60
27,50,9,10,21,56,44,46,49,29,19,21,65,30,39,31,49,36,47,25,43,8,37,54,31,20,45,23,29,5,22,49,36,10,49,54,60,40,10,42,36,27,16,57,43,57,42,67,43,29,46,51,24,47,25,35,0,31,51,18,49,61,54,16,48,24,47,61,15,32,68,48,23,4,45,54,32,41,34,42,61,46
58,26,38,31,53,57,65,48,49,16,44,10,96,62,21,34,44,6,79,56,62,25,68,68,41,13,13,52,3,31,41,60,22,34,56,84,91,71,21,52,68,37,45,89,55,26,28,98,75,57,69,83,14,16,13,64,31,0,75,42,78,30,74,48,75,29,34,30,31,59,99,18,52,35,58,84,5,23,56,48,73,67
51,78,53,45,40,105,79,43,99,62,31,67,63,44,67,81,100,76,41,39,16,59,32,24,79,68,85,56,74,47,33,28,63,42,96,65,56,29,58,33,40,39,34,51,29,94,93,63,45,57,78,35,61,90,74,59,51,75,0,61,15,96,10,43,10,75,64,98,66,62,58,84,54,50,90,31,78,67,72,38,29,9
18,66,9,28,22,44,26,63,39,45,33,32,55,25,56,23,41,49,43,24,57,18,37,69,19,29,56,10,40,23,39,65,53,26,35,42,52,41,23,59,32,45,28,50,60,69,40,57,37,15,28,50,41,57,31,22,18,42,61,0,55,73,66,18,55,19,64,72,12,16,60,61,12,15,29,54,41,57,16,60,76,58
41,85,49,46,32,98,69,55,94,67,33,69,48,33,75,77,96,81,26,31,29,58,19,39,74,69,90,47,77,47,38,42,70,43,89,50,40,16,58,45,28,47,33,35,42,100,91,48,31,48,67,20,65,93,74,47,49,78,15,55,0,102,26,37,5,71,73,104,62,52,42,90,45,47,82,16,80,75,63,50,44,23
88,19,68,57,82,81,95,58,72,35,70,41,126,91,28,62,65,24,108,85,80,55,96,82,70,43,18,83,33,59,64,74,32,61,83,115,121,99,51,66,97,56,72,118,69,3,50,128,104,88,100,111,37,18,42,95,61,30,96,73,102,0,92,77,99,59,36,5,61,90,129,13,83,65,86,112,32,28,87,60,85,87
58,73,58,46,47,109,87,36,104,60,34,68,74,53,64,85,103,75,52,47,11,62,41,14,84,69,84,62,74,49,33,19,59,44,101,75,66,39,60,26,50,37,38,61,23,90,95,74,55,65,86,46,59,88,75,67,54,74,10,66,26,92,0,49,21,78,58,95,70,70,69,81,61,54,96,42,78,63,79,32,18,7
13,65,12,21,5,62,38,53,57,44,18,37,49,14,54,40,59,53,31,8,41,23,21,53,36,36,61,14,46,18,26,50,51,18,53,40,44,25,26,46,20,35,12,41,46,74,55,51,27,18,39,35,40,64,40,23,16,48,43,18,37,77,49,0,37,34,59,77,25,22,51,64,12,12,46,38,48,55,29,48,60,41
43,82,49,44,33,99,71,51,95,64,30,67,52,36,71,77,96,78,31,32,24,57,22,34,74,67,87,48,75,45,35,37,67,41,90,54,45,19,57,40,31,43,31,40,37,97,90,53,35,50,70,24,62,91,73,50,48,75,10,55,5,99,21,37,0,71,69,101,62,54,48,86,47,46,83,21,78,71,64,46,39,18
38,56,22,32,39,33,36,65,26,39,44,22,75,44,48,7,25,36,63,42,67,16,55,77,11,18,40,30,26,28,46,72,47,33,28,61,72,59,20,64,52,48,40,70,66,55,20,77,57,35,41,69,34,41,16,41,24,29,75,19,71,59,78,34,71,0,59,57,8,35,80,47,32,24,28,73,26,50,28,63,84,70
73,16,56,38,63,91,90,22,82,20,45,37,107,73,13,66,78,30,86,66,47,47,72,46,71,41,35,70,36,42,37,39,12,41,88,99,101,74,41,31,77,27,49,97,35,35,63,109,84,75,93,86,25,40,45,81,47,34,64,64,73,36,58,59,69,59,0,40,56,79,107,28,69,50,88,86,39,11,80,25,49,54
88,24,68,59,82,77,93,62,68,37,71,40,126,92,31,59,61,24,109,86,84,55,97,86,68,42,16,82,32,60,66,78,35,62,79,114,121,100,51,70,98,59,73,119,73,5,46,128,105,87,98,112,39,15,41,94,61,30,98,72,104,5,95,77,101,57,40,0,60,89,129,14,82,65,83,113,31,32,85,64,90,90
30,55,13,25,31,40,34,60,33,36,35,21,68,36,46,15,34,37,55,33,59,10,47,70,15,18,43,23,28,21,38,64,44,25,34,55,64,51,15,57,44,42,31,63,59,57,29,70,49,28,38,61,31,44,19,34,15,31,66,12,62,61,70,25,62,8,56,60,0,29,73,49,24,15,31,64,29,48,25,57,77,62
11,82,23,41,22,49,17,75,48,61,41,49,40,18,71,37,52,65,33,22,63,34,32,76,29,46,72,9,57,36,48,72,69,38,39,26,38,36,39,69,24,57,35,37,68,86,55,42,26,4,17,41,56,74,48,6,32,59,62,16,52,90,70,22,54,35,79,89,29,0,46,78,10,28,30,46,58,73,11,70,83,62
42,116,61,72,46,94,57,94,94,95,62,89,10,37,105,83,99,104,21,43,70,74,35,82,76,87,113,49,97,69,70,83,101,68,83,24,8,33,78,84,31,80,58,10,82,126,101,7,24,45,52,23,91,115,91,39,68,99,58,60,42,129,69,51,48,80,107,129,73,46,0,116,48,64,74,26,99,105,57,89,87,65
75,13,55,44,69,73,84,48,64,22,57,28,113,78,17,52,58,12,95,72,69,43,83,71,59,31,9,70,21,46,51,64,21,48,73,102,108,86,38,55,84,44,59,105,59,10,42,115,91,75,88,97,24,12,31,82,48,18,84,61,90,13,81,64,86,47,28,14,49,78,116,0,70,52,76,99,21,18,75,50,76,75
6,73,14,31,13,53,26,65,50,52,31,42,44,13,63,35,53,58,31,14,53,27,26,66,29,40,66,1,50,27,38,63,60,28,43,31,40,30,31,59,21,47,25,38,58,79,52,46,25,5,26,38,48,68,42,12,23,52,54,12,45,83,61,12,47,32,69,82,24,10,48,70,0,19,36,42,52,64,17,60,73,53
23,54,5,13,18,55,41,48,49,33,19,25,61,26,43,31,49,40,44,21,44,11,33,55,30,23,48,19,33,8,24,50,40,11,48,50,56,37,13,44,33,30,15,53,45,61,43,63,39,25,43,48,29,51,28,31,4,35,50,15,47,65,54,12,46,24,50,65,15,28,64,52,19,0,44,51,35,45,31,45,62,46
41,85,38,56,49,20,17,91,21,67,63,50,66,48,77,24,28,64,64,50,87,41,62,99,17,47,68,34,55,51,68,94,76,55,9,51,66,66,47,88,55,73,57,67,89,82,39,69,57,34,23,72,63,67,45,37,45,58,90,29,82,86,96,46,83,28,88,83,31,30,74,76,36,44,0,77,54,78,19,88,106,88
36,96,51,54,33,95,62,70,92,77,42,75,32,29,85,77,95,88,14,30,44,62,17,55,72,74,97,44,83,53,49,57,81,50,85,37,24,13,63,59,21,58,39,20,57,109,93,32,20,43,59,5,74,101,79,40,54,84,31,54,16,112,42,38,21,73,86,113,64,46,26,99,42,51,77,0,86,85,57,64,60,39
58,31,38,33,53,52,62,53,44,21,47,11,96,62,26,30,38,10,80,57,66,25,69,72,37,12,14,51,3,33,44,65,27,36,52,83,91,72,22,56,68,41,47,89,59,28,23,98,75,56,67,84,19,16,10,63,32,5,78,41,80,32,78,48,78,26,39,31,29,58,99,21,52,35,54,86,0,28,54,53,78,71
68,10,50,34,59,80,82,30,72,11,43,28,104,69,2,56,67,19,84,62,52,39,71,53,61,31,24,64,25,37,36,46,4,37,78,95,98,73,34,37,74,28,47,95,41,27,52,106,81,70,86,85,16,29,35,76,41,23,67,57,75,28,63,55,71,50,11,32,48,73,105,18,64,45,78,85,28,0,73,32,57,58
21,81,25,44,31,38,10,79,37,61,47,46,49,29,71,28,42,62,45,32,71,33,43,83,20,43,68,16,53,39,54,79,69,42,27,34,48,47,39,74,36,61,42,48,75,83,46,52,38,15,13,53,56,69,44,17,34,56,72,16,63,87,79,29,64,28,80,85,25,11,57,75,17,31,19,57,54,73,0,75,90,71
62,41,50,32,50,96,85,5,89,32,29,46,91,59,33,70,86,47,68,52,22,47,54,21,73,48,55,61,49,37,22,13,29,33,91,86,83,55,43,5,61,15,36,79,9,59,74,92,68,66,87,66,34,60,54,71,42,48,38,60,50,60,32,48,46,63,25,64,57,70,89,50,60,45,88,64,53,32,75,0,25,29
72,66,67,51,60,117,99,27,110,57,43,70,92,67,58,91,109,73,69,61,19,68,57,7,92,72,81,75,74,56,38,12,55,51,110,91,84,56,64,21,66,37,48,79,18,84,98,92,71,78,100,64,59,85,78,81,61,73,29,76,44,85,18,60,39,84,49,90,77,83,87,76,73,62,106,60,78,57,90,25,0,22
51,68,50,39,39,102,79,34,96,54,26,61,69,46,59,77,96,69,46,40,6,54,35,16,76,62,77,55,67,42,26,18,54,37,94,69,61,34,52,23,43,31,30,57,20,85,87,70,49,58,79,42,53,82,68,60,46,67,9,58,23,87,7,41,18,70,54,90,62,62,65,75,53,46,88,39,71,58,71,29,22,0
