37,82,91,39,3,72,72,94,77,80,23,0,94,97,25,57,68,40,69,4,64,92,110,31,86,65,56,49,37,62,40,70,65,75,55,30,91,18,89,5,27,67,95,23,81,67,36,71,74,50,48,86,26,71,12,73,54,69,61,81,82,27,56,93,36,70,56,50,65,66,76,60,60,69,61,67,90,95,57,38,51,66,61,42,74,87,69,27,60,68,29,49,76,37,77,20,82,52,40,82,97,81,64,34
77,12,3,59,91,22,47,46,33,79,70,94,0,48,88,52,89,68,43,90,62,3,31,103,56,52,37,79,57,49,85,23,42,31,94,83,39,89,19,99,90,91,3,110,15,44,67,38,40,53,45,71,69,31,93,34,79,54,34,15,32,68,38,33,98,29,56,51,28,91,21,41,59,71,91,76,78,39,45,72,50,44,34,56,97,13,46,105,96,30,65,88,29,72,50,97,14,55,53,12,37,49,29,102
64,53,46,78,93,55,86,3,25,40,78,97,48,0,79,40,57,91,80,93,97,45,28,90,15,32,59,58,63,83,69,50,77,28,69,73,10,84,29,102,80,60,46,104,56,80,87,76,23,47,61,29,71,69,90,74,56,28,47,40,21,81,63,15,83,65,87,78,55,60,59,72,38,39,63,45,34,9,41,94,76,31,62,78,62,37,28,95,68,37,72,66,29,62,20,90,40,45,68,53,11,16,48,88
14,79,84,47,22,69,80,76,63,56,28,25,88,79,0,40,43,55,75,23,77,86,97,15,65,46,55,24,32,70,14,65,71,63,29,5,75,7,78,29,2,41,88,24,78,74,49,76,59,36,47,63,22,74,14,77,29,50,54,73,68,36,57,78,13,71,67,58,63,40,74,64,41,46,35,43,66,79,44,54,58,51,61,49,48,78,52,17,34,58,29,23,64,17,58,10,74,36,42,79,82,62,58,15
27,47,49,44,53,40,65,37,23,36,38,57,52,40,40,0,39,58,59,53,71,50,56,53,29,8,33,26,24,58,33,35,55,23,41,34,35,44,39,62,42,40,52,65,48,59,53,57,18,8,30,35,31,51,50,56,26,14,23,37,28,43,38,37,47,48,59,49,36,39,47,48,8,24,39,27,41,38,8,60,47,10,39,45,47,40,12,57,43,22,33,35,25,23,20,51,38,5,33,47,41,24,28,52
32,86,86,77,65,80,103,56,57,18,62,68,89,57,43,39,0,88,97,66,107,86,83,46,41,37,71,20,55,95,28,74,93,58,16,38,59,50,72,73,42,2,88,62,87,97,83,96,49,43,66,29,53,90,57,95,16,35,63,75,59,70,76,65,37,87,95,84,75,3,86,85,31,19,8,13,29,62,47,89,83,45,78,78,8,76,42,52,12,60,60,19,60,36,41,51,76,40,67,86,65,44,68,42
57,55,66,13,40,46,33,88,66,93,27,40,68,91,55,58,88,0,32,38,24,68,93,67,86,66,34,68,34,24,64,47,29,64,80,55,82,50,72,43,57,88,71,64,53,30,5,35,68,50,30,93,35,39,48,38,72,71,45,61,71,18,30,81,68,39,17,16,41,87,47,27,65,80,84,81,99,86,53,3,18,62,34,13,96,66,66,65,85,54,28,73,63,52,76,56,61,53,24,55,87,79,45,69
72,31,42,30,68,25,6,77,55,95,49,69,43,80,75,59,97,32,0,66,19,44,72,90,80,65,26,80,44,7,80,30,4,53,95,73,70,73,54,73,78,98,46,91,27,1,33,4,61,54,31,92,53,12,74,8,82,70,37,41,59,42,21,66,89,15,15,18,25,97,22,11,68,83,95,87,99,72,51,35,17,58,20,27,105,46,62,90,98,44,45,87,51,66,71,81,42,57,33,30,72,72,33,91
34,79,87,36,1,68,70,90,73,77,19,4,90,93,23,53,66,38,66,0,63,89,106,30,82,61,52,46,33,59,37,66,62,71,53,27,87,16,85,9,25,64,91,25,77,64,34,68,70,46,44,82,22,68,11,70,51,66,57,77,78,24,53,89,35,66,54,48,62,63,72,57,56,66,58,64,87,91,53,36,48,62,58,39,71,83,65,28,58,64,25,46,72,33,73,19,78,48,36,79,93,77,60,33
78,50,61,31,64,43,16,94,72,108,49,64,62,97,77,71,107,24,19,63,0,63,91,90,95,78,39,87,51,14,86,47,20,69,101,77,87,73,72,67,80,107,65,88,47,18,28,23,76,64,41,106,56,31,72,27,90,83,51,60,76,41,34,84,91,33,11,22,42,106,41,25,79,95,103,97,112,90,64,26,23,72,35,28,115,65,76,90,105,60,48,93,68,72,86,80,60,68,39,50,90,88,49,92
75,13,1,58,90,22,48,43,30,76,69,92,3,45,86,50,86,68,44,89,63,0,29,101,52,49,37,76,56,50,83,22,43,28,92,81,35,87,16,98,88,88,2,108,16,45,66,39,37,51,44,68,67,32,91,35,77,51,32,12,29,67,38,29,96,30,56,51,27,88,22,41,56,68,88,73,75,36,43,72,50,41,34,56,94,10,43,103,93,28,63,86,26,70,47,95,11,52,53,13,34,46,28,100
83,41,30,82,106,48,77,28,33,68,87,110,31,28,97,56,83,93,72,106,91,29,0,110,42,51,59,80,72,77,89,46,71,34,93,91,24,100,21,115,98,86,28,121,45,73,90,68,38,61,65,57,83,60,106,64,79,50,50,32,28,88,62,19,103,58,84,77,51,86,50,68,58,64,88,70,63,21,53,96,75,46,59,80,90,26,45,114,93,41,81,89,33,80,42,107,32,60,73,42,18,39,48,109
26,94,99,61,28,84,95,88,77,62,41,31,103,90,15,53,46,67,90,30,90,101,110,0,76,59,70,32,47,84,21,80,85,77,29,19,88,17,92,33,12,43,103,16,93,88,62,91,72,50,61,71,36,89,19,92,36,62,68,88,81,49,72,91,8,86,80,72,78,42,89,79,52,54,37,50,73,91,58,65,72,64,76,63,49,92,65,5,34,73,44,26,78,30,70,10,89,49,56,94,94,74,73,3
51,57,52,72,82,56,86,14,25,26,68,86,56,15,65,29,41,86,80,82,95,52,42,76,0,21,56,44,54,81,54,50,76,28,53,60,19,71,36,91,66,44,53,90,60,80,81,77,19,37,56,15,60,69,78,75,41,16,43,44,24,73,61,25,68,66,84,74,54,44,61,70,25,23,47,29,22,21,33,88,73,23,60,72,47,43,19,81,53,36,63,51,30,49,9,76,44,34,62,57,24,7,46,74
32,49,48,52,61,44,71,29,20,30,47,65,52,32,46,8,37,66,65,61,78,49,51,59,21,0,39,29,33,64,38,38,61,21,43,41,28,51,36,70,48,39,51,71,50,64,61,62,13,16,37,27,39,56,58,61,28,5,28,37,23,52,44,32,52,52,66,56,40,38,50,54,6,19,39,24,34,32,13,68,54,7,44,52,45,39,6,63,44,23,42,38,23,30,12,57,38,13,41,49,35,16,32,57
48,26,35,22,54,15,32,55,33,69,33,56,37,59,55,33,71,34,26,52,39,37,59,70,56,39,0,54,22,25,57,14,22,30,70,51,49,54,38,61,57,72,39,74,24,25,31,24,37,27,8,66,33,19,57,24,57,44,12,27,38,30,5,47,67,16,28,19,9,71,20,14,41,57,70,60,73,52,25,37,17,33,6,20,79,33,37,71,73,21,27,62,29,42,46,62,28,31,16,26,53,48,11,70
12,73,75,57,45,65,86,56,49,31,42,49,79,58,24,26,20,68,80,46,87,76,80,32,44,29,54,0,36,76,10,60,75,49,15,19,57,31,65,54,24,20,79,47,74,79,62,79,42,27,48,38,33,74,38,79,4,30,48,64,53,50,58,61,24,71,75,65,60,19,71,68,22,22,15,18,41,60,33,68,64,36,61,58,27,67,35,38,18,48,40,9,51,15,38,34,65,24,48,73,63,42,53,30
27,47,54,21,34,37,50,59,40,59,15,37,57,63,32,24,55,34,44,33,51,56,72,47,54,33,22,36,0,40,36,34,40,38,50,29,55,32,51,42,35,55,58,53,46,43,28,44,39,16,14,59,11,41,35,45,39,38,23,44,45,18,25,56,45,38,39,29,30,54,42,33,32,46,52,47,65,59,22,35,28,31,29,22,63,49,35,49,54,30,9,43,39,22,44,40,45,20,11,47,61,48,27,48
68,36,48,23,61,29,10,79,57,95,43,62,49,83,70,58,95,24,7,59,14,50,77,84,81,64,25,76,40,0,76,33,6,55,91,69,73,67,58,66,73,95,52,84,33,6,26,11,62,52,28,92,48,17,67,15,79,70,37,45,61,35,20,69,84,19,7,12,28,95,27,11,67,82,92,85,99,75,51,27,12,58,21,20,103,51,62,84,95,45,40,84,53,62,72,75,46,56,29,36,75,74,34,86
8,78,81,55,37,69,86,66,57,42,37,40,85,69,14,33,28,64,80,37,86,83,89,21,54,38,57,10,36,76,0,65,76,57,16,10,66,22,72,44,14,26,85,36,78,79,59,80,51,32,49,49,29,77,29,81,14,40,52,70,61,46,60,70,14,73,74,64,63,25,75,69,31,32,21,29,52,70,40,64,64,44,64,57,34,74,44,27,21,54,37,8,59,14,48,24,71,30,47,78,73,52,57,19
56,13,20,36,67,5,36,46,25,68,47,70,23,50,65,35,74,47,30,66,47,22,46,80,50,38,14,60,34,33,65,0,27,22,76,61,39,66,25,75,68,75,25,87,13,30,45,26,31,33,21,63,45,19,69,24,61,42,12,13,28,44,16,36,76,15,38,31,5,75,11,22,43,58,74,62,70,42,27,51,29,30,13,34,82,19,34,83,78,14,41,69,20,51,42,74,14,35,30,13,42,43,7,80
67,29,41,26,64,23,10,74,52,91,45,65,42,77,71,55,93,29,4,62,20,43,71,85,76,61,22,75,40,6,76,27,0,49,90,69,67,69,51,69,74,94,45,87,26,3,30,5,57,49,26,88,49,10,70,9,78,66,33,39,56,38,17,63,84,13,14,14,22,93,21,7,63,79,91,82,95,69,47,33,14,54,16,23,101,44,58,86,94,40,41,83,48,62,67,76,39,53,29,29,69,69,29,87
50,29,27,51,72,28,59,24,2,49,54,75,31,28,63,23,58,64,53,71,69,28,34,77,28,21,30,49,38,55,57,22,49,0,64,57,18,66,15,81,65,60,30,87,32,53,60,49,9,27,33,42,49,42,71,47,49,23,19,17,7,55,35,17,70,38,59,49,27,60,33,43,28,40,60,45,49,21,18,67,48,13,33,50,66,18,15,80,65,9,47,58,2,46,20,73,17,27,41,30,23,20,20,76
23,88,90,70,51,81,100,67,63,34,53,55,94,69,29,41,16,80,95,53,101,92,93,29,53,43,70,15,50,91,16,76,90,64,0,26,69,37,79,58,28,13,94,46,89,94,75,94,56,43,63,44,45,90,43,94,15,43,63,79,66,62,74,74,21,86,89,79,75,13,87,83,36,30,8,24,45,72,49,81,79,50,77,72,19,82,49,35,5,64,52,7,66,28,50,36,80,40,62,89,76,54,69,26
8,75,80,46,26,65,79,70,58,51,28,30,83,73,5,34,38,55,73,27,77,81,91,19,60,41,51,19,29,69,10,61,69,57,26,0,69,12,73,34,7,37,84,30,75,72,49,74,53,31,44,57,20,71,19,75,24,44,49,69,63,36,54,72,15,68,66,56,59,36,71,62,35,40,31,37,61,73,39,55,56,45,58,48,44,73,46,22,31,53,28,19,59,11,52,16,70,30,40,75,76,56,54,19
61,43,36,70,87,44,76,7,16,44,71,91,39,10,75,35,59,82,70,87,87,35,24,88,19,28,49,57,55,73,66,39,67,18,69,69,0,79,19,97,76,62,36,100,46,70,79,66,16,41,52,34,64,58,85,63,55,26,37,29,11,73,54,6,80,55,77,68,44,62,48,62,35,40,64,46,40,3,33,85,67,24,52,68,66,26,23,92,69,28,65,65,19,58,18,86,30,40,60,43,6,15,38,86
21,79,86,43,14,69,78,81,67,63,24,18,89,84,7,44,50,50,73,16,73,87,100,17,71,51,54,31,32,67,22,66,69,66,37,12,79,0,81,22,9,49,90,21,79,71,45,74,63,39,46,69,20,72,6,75,36,55,55,75,72,32,56,82,19,70,63,55,63,48,74,62,46,53,43,50,73,83,47,49,55,55,60,46,56,80,56,17,42,60,27,31,67,21,64,7,76,40,40,79,86,67,59,19
65,24,16,60,86,28,59,26,16,60,66,89,19,29,78,39,72,72,54,85,72,16,21,92,36,36,38,65,51,58,72,25,51,15,79,73,19,81,0,94,80,74,17,102,27,54,69,49,23,42,43,52,62,42,86,46,64,37,28,12,13,66,41,13,86,38,63,56,31,74,31,47,43,53,75,59,58,20,33,75,54,29,38,58,79,7,30,96,80,20,60,74,13,61,32,88,12,42,52,25,18,30,27,91
42,87,96,43,9,77,76,99,82,85,28,5,99,102,29,62,73,43,73,9,67,98,115,33,91,70,61,54,42,66,44,75,69,81,58,34,97,22,94,0,30,71,100,22,86,71,40,75,80,55,53,91,32,76,15,77,58,75,66,86,87,31,61,98,39,74,59,54,70,70,80,64,66,74,65,72,95,100,63,40,55,72,66,46,78,92,74,28,64,73,34,53,81,42,82,23,87,57,45,87,103,86,69,36
15,81,86,50,23,71,83,77,65,56,30,27,90,80,2,42,42,57,78,25,80,88,98,12,66,48,57,24,35,73,14,68,74,65,28,7,76,9,80,30,0,40,90,23,81,77,52,79,60,38,49,63,24,76,15,80,29,51,56,76,70,39,60,80,11,74,69,60,65,39,77,67,42,46,34,43,66,80,46,56,60,52,64,52,47,80,53,15,33,60,32,22,66,18,59,10,77,37,44,81,83,63,61,13
31,87,87,77,63,81,104,58,59,21,62,67,91,60,41,40,2,88,98,64,107,88,86,43,44,39,72,20,55,95,26,75,94,60,13,37,62,49,74,71,40,0,90,59,89,97,82,97,51,44,67,32,53,91,55,96,16,37,64,76,61,70,77,67,34,88,95,84,76,1,87,86,33,21,6,15,32,64,48,89,84,47,79,78,7,78,44,49,10,62,60,18,62,35,43,49,77,40,67,88,68,46,69,40
77,15,4,61,92,24,50,43,31,78,72,95,3,46,88,52,88,71,46,91,65,2,28,103,53,51,39,79,58,52,85,25,45,30,94,84,36,90,17,100,90,90,0,111,18,47,69,41,39,53,47,69,70,34,94,37,79,53,35,14,30,70,41,30,98,32,59,54,30,90,24,43,58,70,90,75,76,36,45,74,52,43,36,58,96,11,45,106,95,30,66,88,27,73,49,98,13,54,55,15,34,47,31,103
39,100,107,61,23,90,95,101,87,78,42,23,110,104,24,65,62,64,91,25,88,108,121,16,90,71,74,47,53,84,36,87,87,87,46,30,100,21,102,22,23,59,111,0,99,89,60,92,83,60,66,86,41,92,17,94,51,75,76,96,92,48,76,103,25,90,79,72,83,58,94,81,65,69,53,65,88,103,68,62,73,75,80,64,65,101,76,10,50,81,47,42,88,41,83,13,97,60,59,100,106,87,80,19
70,3,14,44,79,9,32,53,34,80,58,81,15,56,78,48,87,53,27,77,47,16,45,93,60,50,24,74,46,33,78,13,26,32,89,75,46,79,27,86,81,89,18,99,0,28,52,23,42,46,33,74,58,15,82,19,75,54,25,16,36,54,24,41,90,14,40,36,15,88,5,25,56,70,88,75,81,47,40,57,34,43,20,42,95,20,46,96,92,27,52,83,30,64,52,87,16,49,40,3,46,53,20,94
71,32,43,28,66,26,6,77,55,95,47,67,44,80,74,59,97,30,1,64,18,45,73,88,80,64,25,79,43,6,79,30,3,53,94,72,70,71,54,71,77,97,47,89,28,0,31,6,61,53,30,91,52,12,72,9,81,69,36,42,59,40,20,67,87,15,13,16,26,96,23,11,67,83,94,86,98,72,51,33,16,58,19,25,105,47,62,89,97,44,44,86,51,65,71,79,42,57,32,31,72,72,33,90
52,54,64,8,36,44,36,84,62,87,21,36,67,87,49,53,83,5,33,34,28,66,90,62,81,61,31,62,28,26,59,45,30,60,75,49,79,45,69,40,52,82,69,60,52,31,0,36,64,45,26,88,30,38,43,39,66,66,41,58,67,13,28,77,63,38,19,16,39,81,46,27,60,75,78,76,94,82,48,7,17,58,32,10,90,64,61,61,80,50,22,67,59,47,71,51,59,48,19,54,83,74,42,64
72,26,38,32,70,21,9,73,52,93,50,71,38,76,76,57,96,35,4,68,23,39,68,91,77,62,24,79,44,11,80,26,5,49,94,74,66,74,49,75,79,97,41,92,23,6,36,0,57,52,30,89,54,7,75,3,81,67,34,37,55,44,20,62,89,11,19,20,22,96,18,11,66,81,94,85,96,68,49,39,19,56,17,29,104,42,59,91,98,41,46,86,47,66,68,82,37,56,34,26,68,69,30,92
45,39,37,55,71,37,67,20,7,39,54,74,40,23,59,18,49,68,61,70,76,37,38,72,19,13,37,42,39,62,51,31,57,9,56,53,16,63,23,80,60,51,39,83,42,61,64,57,0,24,38,32,48,50,69,55,41,14,24,26,10,57,42,19,65,46,65,55,35,51,42,51,20,30,52,36,39,20,17,71,54,8,41,54,57,27,7,76,57,16,48,51,12,42,10,69,27,23,45,40,22,11,27,70
24,46,49,37,46,38,60,44,27,43,31,50,53,47,36,8,43,50,54,46,64,51,61,50,37,16,27,27,16,52,32,33,49,27,43,31,41,39,42,55,38,44,53,60,46,53,45,52,24,0,23,43,23,47,44,52,29,22,20,38,32,35,32,43,45,43,52,41,32,43,44,42,15,31,42,33,49,45,8,52,40,16,34,37,51,42,19,53,46,22,25,36,28,19,28,46,39,3,26,46,47,31,26,49
41,34,42,17,45,23,37,57,36,66,25,48,45,61,47,30,66,30,31,44,41,44,65,61,56,37,8,48,14,28,49,21,26,33,63,44,52,46,43,53,49,67,47,66,33,30,26,30,38,23,0,65,25,27,49,31,51,43,15,34,41,23,10,51,59,24,29,18,17,66,28,19,38,54,64,56,71,55,23,33,17,32,14,16,74,39,36,63,67,24,19,56,33,35,46,54,35,27,8,34,57,49,16,62
48,71,68,80,82,69,98,29,39,11,72,86,71,29,63,35,29,93,92,82,106,68,57,71,15,27,66,38,59,92,49,63,88,42,44,57,34,69,52,91,63,32,69,86,74,91,88,89,32,43,65,0,63,82,76,87,34,22,55,58,39,78,71,41,62,78,94,83,66,33,74,81,27,16,37,20,7,36,41,95,82,33,72,80,34,58,29,76,42,48,67,44,44,49,21,73,59,39,69,72,39,21,58,68
21,59,66,25,23,48,58,68,50,60,9,26,69,71,22,31,53,35,53,22,56,67,83,36,60,39,33,33,11,48,29,45,49,49,45,20,64,20,62,32,24,53,70,41,58,52,30,54,48,23,25,63,0,52,24,55,37,44,35,55,55,16,35,66,35,49,45,36,42,52,53,42,36,48,48,48,68,68,31,35,36,40,39,28,61,61,42,38,50,42,7,37,49,17,51,28,56,26,19,59,70,55,39,37
68,19,30,33,70,14,17,65,44,87,49,71,31,69,74,51,90,39,12,68,31,32,60,89,69,56,19,74,41,17,77,19,10,42,90,71,58,72,42,76,76,91,34,92,15,12,38,7,50,47,27,82,52,0,74,5,76,61,28,29,47,44,16,54,86,3,24,22,15,91,10,11,60,75,89,79,89,60,43,42,21,49,13,30,99,34,53,90,93,34,45,82,40,62,61,80,29,50,32,18,60,62,23,89
27,83,90,44,9,72,78,87,72,70,25,12,93,90,14,50,57,48,74,11,72,91,106,19,78,58,57,38,35,67,29,69,70,71,43,19,85,6,86,15,15,55,94,17,82,72,43,75,69,44,49,76,24,74,0,77,43,62,59,79,77,32,58,88,24,72,63,55,66,54,77,64,53,60,49,57,80,89,53,46,56,61,63,47,62,85,62,17,48,65,29,37,72,28,70,8,80,45,42,83,92,74,63,22
72,22,34,34,72,19,12,70,49,92,52,73,34,74,77,56,95,38,8,70,27,35,64,92,75,61,24,79,45,15,81,24,9,47,94,75,63,75,46,77,80,96,37,94,19,9,39,3,55,52,31,87,55,5,77,0,81,66,33,34,52,46,20,59,90,9,23,23,21,95,15,13,65,80,94,84,94,65,48,42,22,54,17,31,103,39,58,93,97,39,48,87,45,66,66,83,34,55,35,22,65,67,28,93
16,74,75,60,50,67,88,54,48,27,46,54,79,56,29,26,16,72,82,51,90,77,79,36,41,28,57,4,39,79,14,61,78,49,15,24,55,36,64,58,29,16,79,51,75,81,66,81,41,29,51,34,37,76,43,81,0,28,49,64,52,54,61,59,27,73,79,68,61,15,73,70,21,18,13,14,37,58,34,73,67,35,63,62,24,67,34,41,17,49,44,10,51,19,36,39,65,26,51,74,61,40,54,33
35,52,51,58,66,48,76,26,21,26,52,69,54,28,50,14,35,71,70,66,83,51,50,62,16,5,44,30,38,70,40,42,66,23,43,44,26,55,37,75,51,37,53,75,54,69,66,67,14,22,43,22,44,61,62,66,28,0,33,40,24,57,49,31,54,57,72,61,45,37,54,59,9,16,38,22,29,30,19,73,60,11,50,58,42,41,8,66,43,27,47,39,25,33,8,61,41,18,47,53,33,12,37,60
44,25,30,32,58,17,43,43,21,59,38,61,34,47,54,23,63,45,37,57,51,32,50,68,43,28,12,48,23,37,52,12,33,19,63,49,37,55,28,66,56,64,35,76,25,36,41,34,24,20,15,55,35,28,59,33,49,33,0,20,26,37,17,36,64,24,40,31,12,63,23,26,32,47,62,51,62,40,15,48,29,21,16,31,71,26,25,71,66,9,32,57,18,39,34,63,21,23,23,25,41,36,5,68
62,13,11,49,78,16,47,37,19,66,58,81,15,40,73,37,75,61,41,77,60,12,32,88,44,37,27,64,44,45,70,13,39,17,79,69,29,75,12,86,76,76,14,96,16,42,58,37,26,38,34,58,55,29,79,34,64,40,20,0,20,57,30,25,83,26,51,44,19,76,19,35,44,57,76,62,65,31,30,64,43,29,26,47,82,5,32,91,81,15,52,73,14,58,37,83,1,39,42,13,30,37,17,88
55,33,28,58,78,33,65,18,5,47,61,82,32,21,68,28,59,71,59,78,76,29,28,81,24,23,38,53,45,61,61,28,56,7,66,63,11,72,13,87,70,61,30,92,36,59,67,55,10,32,41,39,55,47,77,52,52,24,26,20,0,62,42,10,75,44,66,57,33,61,38,50,30,40,62,46,46,14,24,74,55,17,40,57,66,18,17,86,67,16,54,62,8,51,18,78,20,32,49,33,15,17,27,80
38,56,65,12,25,45,46,77,57,76,8,27,68,81,36,43,70,18,42,24,41,67,88,49,73,52,30,50,18,35,46,44,38,55,62,36,73,32,66,31,39,70,70,48,54,40,13,44,57,35,23,78,16,44,32,46,54,57,37,57,62,0,30,73,50,43,31,23,39,69,49,33,50,63,65,64,83,76,40,18,24,50,34,15,78,63,53,49,67,46,10,54,55,34,63,39,58,38,14,56,78,66,40,51
52,26,36,20,54,16,27,60,38,74,34,56,38,63,57,38,76,30,21,53,34,38,62,72,61,44,5,58,25,20,60,16,17,35,74,54,54,56,41,61,60,77,41,76,24,20,28,20,42,32,10,71,35,16,58,20,61,49,17,30,42,30,0,51,70,14,23,14,11,76,19,9,46,62,74,65,78,56,30,34,13,38,4,17,84,36,42,73,77,25,29,66,34,46,51,64,30,36,16,26,57,53,15,73
64,38,30,68,89,40,72,13,16,51,71,93,33,15,78,37,65,81,66,89,84,29,19,91,25,32,47,61,56,69,70,36,63,17,74,72,6,82,13,98,80,67,30,103,41,67,77,62,19,43,51,41,66,54,88,59,59,31,36,25,10,73,51,0,84,51,74,66,41,67,44,59,39,46,69,52,47,6,35,84,64,27,49,67,71,21,26,95,74,27,65,70,18,61,24,89,25,42,59,38,5,21,36,90
20,90,94,61,33,80,94,80,70,53,41,36,98,83,13,47,37,68,89,35,91,96,103,8,68,52,67,24,45,84,14,76,84,70,21,15,80,19,86,39,11,34,98,25,90,87,63,89,65,45,59,62,35,86,24,90,27,54,64,83,75,50,70,84,0,83,80,71,74,33,86,77,45,46,28,41,64,84,53,68,71,57,73,63,40,87,58,14,26,67,43,18,72,25,62,16,84,43,55,90,87,66,69,5
65,17,28,32,68,10,21,62,40,83,47,70,29,65,71,48,87,39,15,66,33,30,58,86,66,52,16,71,38,19,73,15,13,38,86,68,55,70,38,74,74,88,32,90,14,15,38,11,46,43,24,78,49,3,72,9,73,57,24,26,44,43,14,51,83,0,26,22,12,87,8,11,56,71,86,75,85,57,39,43,21,45,9,29,95,31,49,87,89,30,43,79,36,59,57,78,26,47,30,16,57,58,19,87
66,43,55,19,55,35,16,84,61,96,39,56,56,87,67,59,95,17,15,54,11,56,84,80,84,66,28,75,39,7,74,38,14,59,89,66,77,63,63,59,69,95,59,79,40,13,19,19,65,52,29,94,45,24,63,23,79,72,40,51,66,31,23,74,80,26,0,10,33,94,34,15,68,83,91,86,101,80,52,20,11,61,25,17,103,57,65,80,94,49,37,82,58,61,75,70,52,56,27,43,80,77,38,82
