93,66,33,60,70,107,56,93,41,57,0,44,49,38,88,53,26,91,52,76,37,94,67,20,35,42,23,90,70,43,37,89,80,51,81,42,35,76,103,27,22,69,78,34,81,90,28,31,75,91,45,87,53,18,67,38,61,50,57,89,63,59,82,40,31,33,49,67,74,37,73,91,59,63,6,67,41,92,62,52,107,26,68,44,59
48,29,24,17,26,62,49,51,45,18,44,0,49,42,58,51,40,65,50,33,23,53,31,31,17,42,58,62,29,30,45,48,45,9,66,8,17,31,59,17,29,26,52,42,55,55,23,34,32,49,48,47,17,40,25,9,37,53,54,70,24,38,41,5,17,40,16,26,39,44,47,50,22,24,44,33,33,48,23,10,63,20,39,44,48
85,78,26,64,60,97,91,95,81,44,49,49,0,11,50,4,22,49,2,61,64,71,80,58,57,7,39,50,76,18,79,94,94,58,33,40,32,70,88,39,57,71,38,75,40,57,57,69,77,93,4,62,39,30,53,40,27,3,8,42,46,85,60,50,35,74,37,74,88,78,35,68,71,73,55,82,73,84,46,47,95,37,36,82,13
83,71,18,58,58,96,81,91,71,42,38,42,11,0,56,15,11,57,13,60,55,73,74,47,48,4,31,57,71,15,68,90,88,51,43,34,25,67,89,29,47,66,45,64,47,62,47,58,72,89,7,64,36,19,51,32,31,13,19,52,45,76,61,43,26,63,33,68,81,67,41,70,64,67,43,75,63,82,44,43,95,27,39,72,22
58,74,55,60,44,64,106,75,103,40,88,58,50,56,0,47,66,8,49,39,82,32,77,86,75,52,87,5,68,45,103,79,87,61,28,53,54,52,53,64,84,62,12,99,10,11,80,92,63,74,54,26,41,73,39,56,27,52,46,24,35,93,29,63,59,98,43,67,84,102,15,31,70,71,92,81,91,57,36,48,61,64,20,103,37
84,79,29,65,60,96,94,95,84,44,53,51,4,15,47,0,26,45,1,61,67,69,82,61,60,11,44,46,77,20,82,95,95,59,29,42,34,70,87,41,61,72,35,78,36,54,60,72,77,93,8,61,39,34,53,42,26,5,4,38,46,88,58,53,37,77,38,75,89,82,32,67,72,74,59,84,76,83,46,48,94,40,34,86,10
85,68,16,57,60,98,73,91,61,44,26,40,22,11,66,26,0,67,25,64,48,79,70,37,41,16,22,67,69,21,58,89,84,49,54,33,23,68,92,24,37,66,54,54,57,70,39,49,72,89,18,70,39,8,54,30,39,24,31,63,48,70,66,39,22,53,35,66,78,58,50,76,61,64,32,72,55,84,48,43,98,21,47,63,33
67,82,58,68,53,73,113,84,109,47,91,65,49,57,8,45,67,0,47,47,88,41,85,91,81,52,88,3,77,47,109,88,96,69,22,58,58,61,62,68,89,70,13,105,10,19,85,98,72,83,53,35,47,75,47,61,30,51,44,16,42,101,37,69,63,104,49,76,92,108,18,40,78,79,95,89,97,66,43,55,70,68,25,109,36
85,79,28,65,61,97,93,96,83,45,52,50,2,13,49,1,25,47,0,62,66,71,82,60,59,10,42,48,77,20,81,95,95,59,30,42,34,71,88,41,60,72,36,77,38,56,59,71,77,94,6,62,40,33,53,41,27,3,5,39,46,87,60,52,37,76,38,75,89,81,34,68,72,74,57,84,75,84,46,48,95,39,35,85,11
23,37,47,25,8,35,74,37,75,19,76,33,61,60,39,61,64,47,62,0,54,20,39,65,49,58,86,44,30,45,76,40,48,31,60,34,42,13,28,48,62,24,40,73,42,31,56,66,24,36,63,16,25,67,9,38,35,65,63,60,15,59,11,38,45,72,28,30,45,75,37,17,35,34,77,43,62,22,16,23,34,50,30,73,53
63,31,38,30,46,77,27,58,21,42,37,23,64,55,82,67,48,88,66,54,0,74,31,17,7,57,59,86,36,48,22,53,43,23,87,29,33,47,76,25,15,37,75,19,78,79,9,13,43,56,62,69,41,44,47,27,59,68,72,92,47,22,63,18,29,18,39,33,36,21,70,71,25,28,34,30,9,62,46,33,78,27,62,21,67
28,55,63,45,28,32,94,46,95,36,94,53,71,73,32,69,79,41,71,20,74,0,57,85,69,70,101,37,48,58,97,52,63,51,60,52,59,30,21,66,82,42,40,94,41,21,77,87,40,46,74,8,41,83,28,56,44,75,70,56,31,78,12,58,63,92,45,48,62,95,39,3,54,53,96,61,82,27,32,42,29,68,35,93,60
37,2,55,17,32,49,38,28,45,40,67,31,80,74,77,82,70,85,82,39,31,57,0,49,32,74,86,82,9,61,49,22,14,22,92,39,48,27,52,47,46,15,75,47,78,70,40,43,17,26,79,56,43,69,38,41,64,84,85,95,43,21,51,31,48,46,44,9,7,47,70,55,9,7,65,3,34,37,42,34,51,49,63,42,78
78,48,33,44,57,92,36,76,24,49,20,31,58,47,86,61,37,91,60,65,17,85,49,0,17,50,43,89,52,45,21,71,61,35,85,33,32,61,90,22,2,52,77,17,80,85,9,12,59,73,54,78,46,31,56,30,60,60,66,92,55,38,73,26,27,16,43,50,54,20,72,82,41,45,17,48,20,77,53,42,92,22,66,26,64
60,31,31,27,41,74,34,58,28,35,35,17,57,48,75,60,41,81,59,49,7,69,32,17,0,50,54,79,35,41,28,54,45,18,79,22,25,44,73,18,14,35,68,25,71,72,8,17,42,56,55,63,34,38,41,20,52,61,64,85,41,28,58,11,22,23,32,33,39,27,62,66,24,28,33,32,17,60,40,27,75,20,55,28,60
81,71,19,58,56,93,83,90,73,40,42,42,7,4,52,11,16,52,10,58,57,70,74,50,50,0,35,52,70,13,71,89,88,51,38,34,25,65,86,31,50,65,40,67,42,57,49,61,71,88,5,61,34,24,49,32,26,10,15,47,42,78,58,43,27,66,31,68,81,70,36,67,64,67,48,75,66,80,42,42,92,29,35,75,17
106,85,38,76,81,120,79,110,65,66,23,58,39,31,87,44,22,88,42,86,59,101,86,43,54,35,0,88,87,44,61,107,100,67,73,53,44,89,114,40,44,84,76,58,78,92,49,54,91,108,35,93,61,18,76,50,61,39,47,82,71,81,89,56,41,57,57,84,93,61,72,98,78,81,29,87,64,105,70,64,119,38,70,68,52
64,79,57,65,50,70,111,81,107,44,90,62,50,57,5,46,67,3,48,44,86,37,82,89,79,52,88,0,74,47,107,85,92,66,25,56,57,58,58,67,88,67,12,103,10,16,84,96,69,80,54,32,45,74,44,59,29,52,45,19,40,98,34,67,62,102,47,73,89,106,17,36,76,76,95,86,95,63,41,53,67,67,23,107,36
28,7,53,12,23,41,47,23,53,33,70,29,76,71,68,77,69,77,77,30,36,48,9,52,35,70,87,74,0,57,56,19,19,20,85,36,46,17,43,46,49,6,67,54,70,61,43,48,8,21,76,46,37,68,30,38,57,80,80,87,35,30,41,30,46,53,39,2,15,54,63,46,10,7,68,13,40,28,35,28,43,48,55,50,72
68,59,11,45,42,80,75,76,67,26,43,30,18,15,45,20,21,47,20,45,48,58,61,45,41,13,44,47,57,0,66,76,75,39,39,22,15,52,73,23,44,52,34,62,37,48,43,55,58,75,18,49,21,27,36,22,18,22,24,46,29,68,46,33,19,60,18,55,69,65,29,55,52,54,48,64,58,66,29,29,79,23,26,68,19
84,49,54,52,68,97,20,77,4,64,37,45,79,68,103,82,58,109,81,76,22,97,49,21,28,71,61,107,56,66,0,70,57,45,105,50,51,70,98,42,21,58,96,4,99,101,23,11,64,75,76,91,62,52,69,47,79,81,87,112,70,30,86,40,47,5,60,54,51,1,90,94,45,48,32,46,15,83,68,56,99,43,84,8,85
24,22,72,31,36,32,58,7,67,50,89,48,94,90,79,95,89,88,95,40,53,52,22,71,54,89,107,85,19,76,70,0,15,40,100,56,65,27,39,66,68,23,81,69,83,70,62,65,18,6,95,54,55,88,44,58,73,98,98,100,51,41,50,50,66,69,57,22,19,69,77,51,29,26,87,24,56,25,50,47,35,68,69,64,89
38,16,69,30,42,48,43,23,53,53,80,45,94,88,87,95,84,96,95,48,43,63,14,61,45,88,100,92,19,75,57,15,0,36,105,53,62,35,53,61,58,25,87,57,89,79,52,53,24,22,93,63,56,83,49,55,76,98,99,106,55,26,59,45,62,56,58,21,6,56,82,62,23,20,78,13,43,38,54,47,50,63,74,50,91
42,20,33,9,23,56,45,43,44,21,51,9,58,51,61,59,49,69,59,31,23,51,22,35,18,51,67,66,20,39,45,40,36,0,72,17,26,26,54,26,33,18,57,42,60,57,27,36,24,41,57,46,23,48,24,19,43,62,63,76,26,32,41,10,26,41,23,17,30,44,52,48,12,15,50,24,31,41,25,13,57,28,44,42,56
83,89,51,74,63,91,114,98,107,52,81,66,33,43,28,29,54,22,30,60,87,60,92,85,79,38,73,25,85,39,105,100,105,72,0,58,54,73,80,63,84,79,20,101,19,39,82,94,82,96,37,52,49,63,56,59,28,33,25,9,49,104,53,69,58,100,49,84,100,105,23,58,84,85,86,95,97,81,50,59,88,62,30,107,21
52,37,16,24,28,66,56,57,51,15,42,8,40,34,53,42,33,58,42,34,29,52,39,33,22,34,53,56,36,22,50,56,53,17,58,0,9,35,61,14,31,32,45,46,49,51,27,39,39,55,39,45,12,34,24,4,29,44,46,62,21,46,40,11,11,45,9,34,47,49,40,49,30,32,44,41,39,51,20,10,66,16,33,50,40
62,46,7,34,37,75,60,67,52,22,35,17,32,25,54,34,23,58,34,42,33,59,48,32,25,25,44,57,46,15,51,65,62,26,54,9,0,45,70,9,30,42,45,47,48,55,28,40,48,65,31,51,17,25,32,7,28,36,39,60,27,53,46,18,4,46,13,43,56,50,40,56,39,42,38,50,42,61,26,20,75,10,34,53,34
16,25,51,17,10,31,64,25,67,25,76,31,70,67,52,70,68,61,71,13,47,30,27,61,44,65,89,58,17,52,70,27,35,26,73,35,45,0,28,49,59,12,53,67,56,44,53,61,10,23,71,29,31,70,17,39,46,74,72,73,24,48,24,36,47,66,34,18,32,68,50,28,25,23,76,31,54,16,24,25,31,51,42,65,63
15,50,76,46,33,11,91,32,95,47,103,59,88,89,53,87,92,62,88,28,76,21,52,90,73,86,114,58,43,73,98,39,53,54,80,61,70,28,0,76,87,39,60,95,61,42,81,89,34,32,90,28,53,95,38,65,61,92,89,77,44,74,29,64,73,94,57,44,54,96,59,22,52,50,104,55,83,15,44,51,8,77,54,93,79
66,45,12,35,42,80,52,69,43,30,27,17,39,29,64,41,24,68,41,48,25,66,47,22,18,31,40,67,46,23,42,66,61,26,63,14,9,49,76,0,21,43,55,38,58,64,19,31,50,67,36,59,25,22,39,10,38,42,46,70,35,47,54,15,5,36,22,43,54,41,50,63,37,40,29,48,34,65,34,24,80,2,44,44,43
75,45,33,42,55,89,35,73,23,47,22,29,57,47,84,61,37,89,60,62,15,82,46,2,14,50,44,88,49,44,21,68,58,33,84,31,30,59,87,21,0,50,76,17,79,83,6,11,56,71,54,76,44,32,54,28,59,60,65,91,52,36,71,24,26,16,41,47,52,20,70,79,39,42,19,45,19,74,51,39,90,21,64,25,63
25,12,49,8,17,39,52,25,56,28,69,26,71,66,62,72,66,70,72,24,37,42,15,52,35,65,84,67,6,52,58,23,25,18,79,32,42,12,39,43,50,0,61,56,64,55,43,50,6,23,71,40,32,66,23,35,51,75,75,81,29,35,35,28,43,55,34,5,21,57,56,40,13,11,68,19,43,25,29,23,40,46,49,53,67
62,72,45,58,44,71,101,78,96,35,78,52,38,45,12,35,54,13,36,40,75,40,75,77,68,40,76,12,67,34,96,81,87,57,20,45,45,53,60,55,76,61,0,92,3,20,72,85,64,77,42,32,34,61,37,48,17,40,34,19,32,89,32,57,50,91,36,66,82,95,5,38,68,69,82,79,85,61,33,43,68,55,13,96,25
82,48,50,50,65,95,22,76,7,60,34,42,75,64,99,78,54,105,77,73,19,94,47,17,25,67,58,103,54,62,4,69,57,42,101,46,47,67,95,38,17,56,92,0,95,97,19,7,62,74,72,88,58,48,66,43,75,77,83,108,66,30,83,36,43,1,56,52,51,3,86,91,43,46,28,45,13,81,65,52,97,38,80,10,81
64,75,48,60,47,72,104,80,100,38,81,55,40,47,10,36,57,10,38,42,78,41,78,80,71,42,78,10,70,37,99,83,89,60,19,49,48,56,61,58,79,64,3,95,0,20,76,88,66,79,44,33,37,64,40,51,20,42,35,17,34,92,34,60,53,94,39,69,85,98,8,39,71,71,85,81,88,63,35,46,69,58,16,99,26
48,67,57,54,37,53,102,66,101,37,90,55,57,62,11,54,70,19,56,31,79,21,70,85,72,57,92,16,61,48,101,70,79,57,39,51,55,44,42,64,83,55,20,97,20,0,79,90,55,65,60,16,39,76,33,55,31,60,54,35,31,88,19,61,60,96,42,60,76,100,22,20,65,65,93,74,88,47,32,45,50,65,22,100,44
69,39,31,35,49,83,34,66,24,42,28,23,57,47,80,60,39,85,59,56,9,77,40,9,8,49,49,84,43,43,23,62,52,27,82,27,28,53,81,19,6,43,72,19,76,79,0,12,50,64,55,70,39,34,48,24,56,60,65,88,47,32,65,18,23,18,37,41,46,22,67,74,32,35,25,39,16,68,46,34,83,20,60,25,62
76,43,43,43,59,90,24,71,12,53,31,34,69,58,92,72,49,98,71,66,13,87,43,12,17,61,54,96,48,55,11,65,53,36,94,39,40,61,89,31,11,50,85,7,88,90,12,0,56,69,66,81,51,43,59,36,68,71,76,100,59,29,76,29,36,6,49,46,47,10,79,84,38,40,26,41,10,75,58,45,91,32,72,14,74
20,15,55,15,19,33,56,18,61,32,75,32,77,72,63,77,72,72,77,24,43,40,17,59,42,71,91,69,8,58,64,18,24,24,82,39,48,10,34,50,56,6,64,62,66,55,50,56,0,16,77,39,37,73,26,42,55,81,80,83,33,39,35,35,50,61,39,10,21,63,59,38,18,16,75,21,49,19,32,29,34,53,52,59,71
18,26,72,31,33,25,63,2,71,48,91,49,93,89,74,93,89,83,94,36,56,46,26,73,56,88,108,80,21,75,75,6,22,41,96,55,65,23,32,67,71,23,77,74,79,65,64,69,16,0,93,48,54,89,41,58,70,97,96,96,48,46,45,51,66,73,56,23,24,74,73,45,31,28,90,28,60,19,48,46,28,69,66,68,87
86,77,24,64,61,98,89,95,78,45,45,48,4,7,54,8,18,53,6,63,62,74,79,54,55,5,35,54,76,18,76,95,93,57,37,39,31,71,90,36,54,71,42,72,44,60,55,66,77,93,0,65,40,26,54,38,30,5,12,46,47,83,62,49,33,71,37,73,87,75,38,71,70,72,51,81,71,85,47,47,97,34,38,80,17
32,53,55,41,24,38,90,49,90,29,87,47,62,64,26,61,70,35,62,16,69,8,56,78,63,61,93,32,46,49,91,54,63,46,52,45,51,29,28,59,76,40,32,88,33,16,70,81,39,48,65,0,33,75,22,49,35,66,61,50,23,75,5,52,55,87,37,46,61,90,30,6,51,51,89,59,77,31,24,36,36,60,27,89,51
46,41,22,26,21,59,66,55,62,5,53,17,39,36,41,39,39,47,40,25,41,41,43,46,34,34,61,45,37,21,62,55,56,23,49,12,17,31,53,25,44,32,34,58,37,39,39,51,37,54,40,33,0,42,15,16,20,43,42,53,10,55,29,22,21,57,3,35,51,61,29,38,35,36,55,46,50,45,9,9,58,26,21,62,34
87,67,20,57,62,101,67,91,55,48,18,40,30,19,73,34,8,75,33,67,44,83,69,31,38,24,18,74,68,27,52,88,83,48,63,34,25,70,95,22,32,66,61,48,64,76,34,43,73,89,26,75,42,0,57,31,45,32,39,71,52,66,71,38,23,47,39,66,76,51,57,80,60,63,24,70,50,86,52,45,100,20,53,57,41
31,35,38,21,7,44,69,43,68,9,67,25,53,51,39,53,54,47,53,9,47,28,38,56,41,49,76,44,30,36,69,44,49,24,56,24,32,17,38,39,54,23,37,66,40,33,48,59,26,41,54,22,15,57,0,28,29,57,55,57,7,55,16,30,36,65,19,29,45,68,33,25,32,32,68,42,56,30,7,14,43,40,25,67,46
56,39,14,26,32,70,54,60,48,19,38,9,40,32,56,42,30,61,41,38,27,56,41,30,20,32,50,59,38,22,47,58,55,19,59,4,7,39,65,10,28,35,48,43,51,55,24,36,42,58,38,49,16,31,28,0,32,43,46,64,25,46,44,10,8,42,12,36,49,46,43,53,31,34,39,43,37,55,24,14,70,12,36,48,40
59,61,28,46,36,70,86,72,80,23,61,37,27,31,27,26,39,30,27,35,59,44,64,60,52,26,61,29,57,18,79,73,76,43,28,29,28,46,61,38,59,51,17,75,20,31,56,68,55,70,30,35,20,45,29,32,0,31,27,33,22,75,32,41,33,74,21,55,71,78,11,41,55,57,65,67,69,58,22,30,68,38,8,80,17
89,81,30,68,64,100,94,99,84,48,50,53,3,13,52,5,24,51,3,65,68,75,84,60,61,10,39,52,80,22,81,98,98,62,33,44,36,74,92,42,60,75,40,77,42,60,60,71,81,97,5,66,43,32,57,43,31,0,8,42,50,89,63,54,38,76,41,78,92,81,38,72,75,77,56,86,76,88,50,51,99,40,39,85,15
86,83,33,68,62,97,98,98,89,47,57,54,8,19,46,4,31,44,5,63,72,70,85,66,64,15,47,45,80,24,87,98,99,63,25,46,39,72,89,46,65,75,34,83,35,54,65,76,80,96,12,61,42,39,55,46,27,8,0,34,48,92,60,57,42,82,41,78,93,86,32,68,76,78,63,87,81,85,48,51,96,44,34,90,9
81,92,58,77,64,88,119,97,113,54,89,70,42,52,24,38,63,16,39,60,92,56,95,92,85,47,82,19,87,46,112,100,106,76,9,62,60,73,77,70,91,81,19,108,17,35,88,100,83,96,46,50,53,71,57,64,33,42,34,0,51,108,51,74,65,106,54,85,102,111,24,55,87,88,94,98,102,80,52,62,85,69,32,113,29
38,40,32,26,14,51,71,50,69,5,63,24,46,45,35,46,48,42,46,15,47,31,43,55,41,42,71,40,35,29,70,51,55,26,49,21,27,24,44,35,52,29,32,66,34,31,47,59,33,48,47,23,10,52,7,25,22,50,48,51,0,58,18,29,31,65,13,34,50,68,27,28,36,37,65,46,56,37,1,13,49,36,19,68,39
59,23,59,33,51,71,17,48,26,54,59,38,85,76,93,88,70,101,87,59,22,78,21,38,28,78,81,98,30,68,30,41,26,32,104,46,53,48,74,47,36,35,89,30,92,88,32,29,39,46,83,75,55,66,55,46,75,89,92,108,58,0,70,35,50,30,54,30,22,29,84,75,23,24,55,18,18,58,57,45,73,49,76,23,86
30,48,51,36,18,38,85,46,85,24,82,41,60,61,29,58,66,37,60,11,63,12,51,73,58,58,89,34,41,46,86,50,59,41,53,40,46,24,29,54,71,35,32,83,34,19,65,76,35,45,62,5,29,71,16,44,32,63,60,51,18,70,0,47,50,82,32,41,57,85,30,9,46,46,84,55,72,29,19,31,36,55,25,83,50
52,29,24,20,31,66,44,54,40,24,40,5,50,43,63,53,39,69,52,38,18,58,31,26,11,43,56,67,30,33,40,50,45,10,69,11,18,36,64,15,24,28,57,36,60,61,18,29,35,51,49,52,22,38,30,10,41,54,57,74,29,35,47,0,16,35,20,28,39,39,51,55,22,25,40,32,28,52,28,16,67,18,44,39,51
64,46,8,35,40,78,56,68,48,26,31,17,35,26,59,37,22,63,37,45,29,63,48,27,22,27,41,62,46,19,47,66,62,26,58,11,4,47,73,5,26,43,50,43,53,60,23,36,50,66,33,55,21,23,36,8,33,38,42,65,31,50,50,16,0,41,18,44,56,46,45,60,38,41,33,49,39,63,30,22,78,5,39,49,38
81,47,49,48,64,94,22,75,8,59,33,40,74,63,98,77,53,104,76,72,18,92,46,16,23,66,57,102,53,60,5,69,56,41,100,45,46,66,94,36,16,55,91,1,94,96,18,6,61,73,71,87,57,47,65,42,74,76,82,106,65,30,82,35,41,0,55,51,50,4,85,90,42,45,28,44,12,80,64,51,96,37,78,10,79
50,41,19,27,24,63,65,58,60,9,49,16,37,33,43,38,35,49,38,28,39,45,44,43,32,31,57,47,39,18,60,57,58,23,49,9,13,34,57,22,41,34,36,56,39,42,37,49,39,56,37,37,3,39,19,12,21,41,41,54,13,54,32,20,18,55,0,37,52,59,31,42,35,37,52,47,48,49,13,10,62,23,23,60,33
30,7,50,9,23,43,46,25,51,32,67,26,74,68,67,75,66,76,75,30,33,48,9,50,33,68,84,73,2,55,54,22,21,17,84,34,43,18,44,43,47,5,66,52,69,60,41,46,10,23,73,46,35,66,29,36,55,78,78,85,34,30,41,28,44,51,37,0,16,53,61,46,8,6,66,13,39,29,33,26,44,46,53,49,70
39,10,63,25,39,50,38,26,48,48,74,39,88,81,84,89,78,92,89,45,36,62,7,54,39,81,93,89,15,69,51,19,6,30,100,47,56,32,54,54,52,21,82,51,85,76,46,47,21,24,87,61,51,76,45,49,71,92,93,102,50,22,57,39,56,50,52,16,0,50,78,60,17,14,71,6,37,39,49,41,52,56,70,44,86
83,48,53,51,67,96,19,76,4,63,37,44,78,67,102,82,58,108,81,75,21,95,47,20,27,70,61,106,54,65,1,69,56,44,105,49,50,68,96,41,20,57,95,3,98,100,22,10,63,74,75,90,61,51,68,46,78,81,86,111,68,29,85,39,46,4,59,53,50,0,89,93,44,46,32,45,13,82,67,55,97,42,82,7,84
60,68,40,53,40,69,96,74,91,30,73,47,35,41,15,32,50,18,34,37,70,39,70,72,62,36,72,17,63,29,90,77,82,52,23,40,40,50,59,50,70,56,5,86,8,22,67,79,59,73,38,30,29,57,33,43,11,38,32,24,27,84,30,51,45,85,31,61,78,89,0,37,63,64,77,74,79,59,28,38,66,50,7,91,22
28,53,60,42,25,33,91,46,92,33,91,50,68,70,31,67,76,40,68,17,71,3,55,82,66,67,98,36,46,55,94,51,62,48,58,49,56,28,22,63,79,40,38,91,39,20,74,84,38,45,71,6,38,80,25,53,41,72,68,55,28,75,9,55,60,90,42,46,60,93,37,0,52,51,93,59,79,27,29,39,30,65,33,91,58
38,7,46,10,27,52,39,34,43,32,59,22,71,64,70,72,61,78,72,35,25,54,9,41,24,64,78,76,10,52,45,29,23,12,84,30,39,25,52,37,39,13,68,43,71,65,32,38,18,31,70,51,35,60,32,31,55,75,76,87,36,23,46,22,38,42,35,8,17,44,63,52,0,3,58,11,30,38,35,25,53,40,55,40,69
36,4,49,11,27,49,40,30,45,33,63,24,73,67,71,74,64,79,74,34,28,53,7,45,28,67,81,76,7,54,48,26,20,15,85,32,42,23,50,40,42,11,69,46,71,65,35,40,16,28,72,51,36,63,32,34,57,77,78,88,37,24,46,25,41,45,37,6,14,46,64,51,3,0,61,9,32,35,36,27,51,43,56,42,71
93,65,37,60,71,107,51,92,36,59,6,44,55,43,92,59,32,95,57,77,34,96,65,17,33,48,29,95,68,48,32,87,78,50,86,44,38,76,104,29,19,68,82,28,85,93,25,26,75,90,51,89,55,24,68,39,65,56,63,94,65,55,84,40,33,28,52,66,71,32,77,93,58,61,0,65,37,92,64,54,107,28,72,39,64
40,6,57,20,36,52,35,30,43,43,67,33,82,75,81,84,72,89,84,43,30,61,3,48,32,75,87,86,13,64,46,24,13,24,95,41,50,31,55,48,45,19,79,45,81,74,39,41,21,28,81,59,46,70,42,43,67,86,87,98,46,18,55,32,49,44,47,13,6,45,74,59,11,9,65,0,32,40,45,36,54,50,66,40,80
69,34,47,37,54,82,17,62,13,51,41,33,73,63,91,76,55,97,75,62,9,82,34,20,17,66,64,95,40,58,15,56,43,31,97,39,42,54,83,34,19,43,85,13,88,88,16,10,49,60,71,77,50,50,56,37,69,76,81,102,56,18,72,28,39,12,48,39,37,13,79,79,30,32,37,32,0,68,55,43,83,36,72,11,77
1,35,67,32,24,14,75,19,81,40,92,48,84,82,57,83,84,66,84,22,62,27,37,77,60,80,105,63,28,66,83,25,38,41,81,51,61,16,15,65,74,25,61,81,63,47,68,75,19,19,85,31,45,86,30,55,58,88,85,80,37,58,29,52,63,80,49,29,39,82,59,27,38,35,92,40,68,0,37,41,15,67,52,78,76
38,39,32,24,14,51,70,49,68,4,62,23,46,44,36,46,48,43,46,16,46,32,42,53,40,42,70,41,35,29,68,50,54,25,50,20,26,24,44,34,51,29,33,65,35,32,46,58,32,48,47,24,9,52,7,24,22,50,48,52,1,57,19,28,30,64,13,33,49,67,28,29,35,36,64,45,55,37,0,12,50,35,20,67,39
41,31,26,16,17,55,58,48,55,8,52,10,47,43,48,48,43,55,48,23,33,42,34,42,27,42,64,53,28,29,56,47,47,13,59,10,20,25,51,24,39,23,43,52,46,45,34,45,29,46,47,36,9,45,14,14,30,51,51,62,13,45,31,16,22,51,10,26,41,55,38,39,25,27,54,36,43,41,12,0,55,26,30,54,44
14,50,81,48,38,3,90,27,96,53,107,63,95,95,61,94,98,70,95,34,78,29,51,92,75,92,119,67,43,79,99,35,50,57,88,66,75,31,8,80,90,40,68,97,69,50,83,91,34,28,97,36,58,100,43,70,68,99,96,85,49,73,36,67,78,96,62,44,52,97,66,30,53,51,107,54,83,15,50,55,0,82,61,93,86
68,47,11,37,44,82,54,71,44,31,26,20,37,27,64,40,21,68,39,50,27,68,49,22,20,29,38,67,48,23,43,68,63,28,62,16,10,51,77,2,21,46,55,38,58,65,20,32,53,69,34,60,26,20,40,12,38,40,44,69,36,49,55,18,5,37,23,46,56,42,50,65,40,43,28,50,36,67,35,26,82,0,44,45,42
