72,28,42,68,41,59,71,16,37,75,72,20,9,78,30,64,62,43,68,33,17,81,52,38,23,36,37,22,0,5,54,64,53,26,25,74,41,59,14,3,32,76,22,15,21,40,38,67,39,54,41,39,27,53,15,43,45,53,18,38,53,22,15,55,57,62,11,17,49,93,84,84,20,78,37
72,32,44,69,46,60,76,17,41,80,76,23,13,82,33,68,63,42,68,36,22,82,52,35,18,40,41,24,5,0,56,69,55,30,29,78,39,61,19,3,37,81,26,20,25,35,42,72,35,57,45,44,31,54,13,45,50,57,23,35,58,17,19,54,62,66,9,19,53,98,89,85,21,81,40
26,65,12,22,60,6,56,38,34,64,49,68,47,58,77,33,13,27,20,25,51,29,23,50,65,27,67,73,54,56,0,42,3,73,67,35,30,9,43,52,65,72,68,59,33,72,79,44,61,13,32,43,71,7,69,14,41,91,43,45,45,62,40,25,56,35,65,68,91,69,69,32,34,29,26
67,55,44,64,40,47,13,56,27,22,8,66,55,16,70,10,55,64,60,35,50,64,65,83,85,30,51,72,64,69,42,0,45,67,61,19,67,35,50,65,52,31,64,58,46,99,66,3,91,28,23,27,64,49,78,35,20,73,46,78,14,83,50,67,22,7,76,69,76,30,26,65,52,33,30
24,66,11,20,62,5,59,37,36,67,53,68,47,61,77,36,11,24,17,26,52,28,20,47,63,29,68,73,53,55,3,45,0,73,68,39,28,13,43,52,66,75,68,59,34,70,80,48,59,17,35,45,72,4,68,15,43,93,44,42,48,60,40,22,59,38,64,68,92,73,72,31,33,32,28
95,12,62,91,30,78,69,41,44,70,73,6,27,76,4,71,83,68,90,47,21,102,77,65,45,48,20,8,26,30,73,67,73,0,6,83,66,75,30,30,16,66,4,14,39,63,12,70,64,68,48,40,4,73,25,59,47,27,29,65,53,45,34,80,52,68,26,11,22,91,79,105,42,90,49
90,6,57,86,24,73,63,37,38,64,67,7,24,70,9,64,78,65,85,42,16,97,73,63,46,42,15,12,25,29,67,61,68,6,0,77,63,69,26,29,11,61,4,10,35,63,13,64,64,62,42,34,3,69,27,54,40,28,24,63,46,46,30,76,46,62,27,13,25,85,73,99,38,84,43
55,71,42,53,58,38,30,63,39,38,21,80,66,28,86,12,45,62,49,41,63,49,59,84,92,38,68,86,74,78,35,19,39,83,77,0,65,26,60,75,69,49,79,72,53,103,83,19,94,24,35,42,79,43,89,35,36,92,57,79,33,90,59,61,42,15,86,83,94,35,39,50,58,14,37
35,63,23,32,68,31,79,25,47,86,75,60,39,83,70,60,29,4,33,34,48,47,13,20,40,40,69,63,41,39,30,67,28,66,63,65,0,40,38,37,66,92,62,53,31,43,76,69,31,41,48,55,66,24,52,31,56,91,42,14,63,37,34,15,73,60,48,58,89,96,93,50,25,60,39
32,66,19,29,59,12,48,44,33,57,41,71,52,49,79,25,20,36,25,27,54,31,33,59,72,27,66,76,59,61,9,35,13,75,69,26,40,0,46,58,65,66,70,62,37,81,80,36,70,8,30,41,73,17,74,16,38,91,46,54,40,70,44,35,51,27,71,72,92,60,61,33,40,20,26
64,25,31,60,31,48,57,13,22,62,57,25,5,63,34,49,52,39,59,19,10,72,47,43,36,22,31,30,14,19,43,50,43,30,26,60,38,46,0,15,28,63,25,16,9,52,39,53,47,40,26,26,29,43,29,30,31,53,5,40,39,35,4,50,44,47,26,25,51,78,70,74,12,64,22
69,31,40,66,44,57,73,14,38,77,73,24,10,79,34,64,60,40,65,33,20,79,49,34,21,37,40,25,3,3,52,65,52,30,29,75,37,58,15,0,35,78,26,19,21,37,42,68,35,53,42,41,31,50,16,42,46,57,20,34,54,19,15,52,59,63,12,20,53,94,86,82,18,77,37
89,5,56,85,13,71,53,41,32,53,57,18,28,60,18,57,77,67,84,39,17,95,74,69,55,38,4,23,32,37,65,52,66,16,11,69,66,65,28,35,0,50,15,16,35,72,14,55,71,58,36,26,12,67,37,51,32,26,24,68,37,54,32,77,35,54,37,23,26,74,62,97,40,78,39
98,55,71,94,37,78,18,74,45,11,27,68,67,22,68,42,85,90,91,57,58,96,93,104,99,52,46,74,76,81,72,31,75,66,61,49,92,66,63,78,50,0,65,63,64,115,60,31,111,58,44,38,62,79,86,62,35,60,58,100,28,98,66,95,19,39,85,73,65,30,16,97,71,64,52
90,10,57,86,28,74,66,36,40,68,70,3,22,74,8,67,78,64,85,43,16,97,72,61,42,43,19,8,22,26,68,64,68,4,4,79,62,70,25,26,15,65,0,9,35,60,15,67,61,64,44,37,5,69,23,55,43,30,24,60,50,42,29,75,49,64,23,9,27,88,77,100,37,86,44
81,12,48,77,27,65,62,27,32,65,65,8,13,69,18,60,69,55,76,34,8,88,63,53,38,35,21,14,15,20,59,58,59,14,10,72,53,62,16,19,16,63,9,0,25,55,23,61,55,55,36,31,13,59,22,46,37,38,15,52,44,38,20,66,46,58,21,11,35,84,74,91,28,78,36
55,33,22,51,36,39,55,10,19,61,54,34,14,60,43,43,43,32,50,11,18,62,39,40,39,16,38,39,21,25,33,46,34,39,35,53,31,37,9,21,35,64,35,25,0,53,47,49,47,32,22,26,38,34,37,21,29,61,11,37,37,37,6,41,45,42,33,34,60,75,68,65,7,56,16
77,67,61,74,81,74,108,42,72,113,107,57,47,114,65,95,72,47,76,64,58,90,56,24,17,69,77,55,40,35,72,99,70,63,63,103,43,81,52,37,72,115,60,55,53,0,75,102,12,79,75,77,65,67,38,67,82,90,57,29,90,17,49,57,96,94,36,51,84,129,122,93,46,102,68
102,13,69,99,26,85,65,50,47,65,71,18,37,73,10,71,90,78,97,53,28,108,86,76,58,52,15,20,38,42,79,66,80,12,13,83,76,80,39,42,14,60,15,23,47,75,0,69,76,72,50,41,10,81,37,65,47,15,36,76,51,58,43,89,48,68,38,23,12,87,74,111,51,93,53
68,58,46,65,42,49,12,59,30,20,5,68,58,13,73,11,57,67,62,38,53,65,67,85,88,33,53,75,67,72,44,3,48,70,64,19,69,36,53,68,55,31,67,61,49,102,69,0,94,30,26,30,66,51,81,38,23,75,49,81,17,86,53,69,23,9,79,72,78,27,24,66,55,33,33
64,67,52,62,79,63,102,36,66,108,100,58,44,107,67,87,61,35,64,56,55,78,44,11,20,61,76,58,39,35,61,91,59,64,64,94,31,70,47,35,71,111,61,55,47,12,76,94,0,70,69,72,66,55,41,58,76,92,53,17,84,19,44,45,91,86,39,53,87,122,115,80,40,91,61
39,59,18,35,51,19,42,40,25,50,36,64,46,44,72,19,26,38,32,21,47,39,37,59,69,20,59,70,54,57,13,28,17,68,62,24,41,8,40,53,58,58,64,55,32,79,72,30,70,0,22,33,66,21,69,12,30,83,39,54,32,67,39,39,43,21,66,66,84,56,55,41,36,23,19
59,37,28,55,28,39,33,33,3,39,31,45,32,38,51,23,46,46,53,13,28,61,50,61,61,7,36,51,41,45,32,23,35,48,42,35,48,30,26,42,36,44,44,36,22,75,50,26,69,22,0,10,45,37,55,20,9,61,22,57,15,60,26,52,25,21,52,48,62,53,46,63,29,42,8
69,29,37,66,17,50,32,36,9,36,33,38,30,38,43,30,57,54,63,21,23,72,59,66,62,16,26,45,39,44,43,27,45,40,34,42,55,41,26,41,26,38,37,31,26,77,41,30,72,33,10,0,37,48,52,30,6,50,21,63,13,61,28,62,19,27,50,42,52,53,44,74,33,52,18
94,8,61,90,26,77,65,40,41,66,69,8,27,72,6,67,82,68,88,45,19,100,76,66,48,45,16,12,27,31,71,64,72,4,3,79,66,73,29,31,12,62,5,13,38,65,10,66,66,66,45,37,0,72,28,57,43,25,27,65,49,48,33,79,48,65,29,13,22,87,75,103,41,87,46
22,67,11,18,64,7,63,36,38,71,57,68,47,65,78,40,9,20,16,28,52,28,16,44,61,31,69,73,53,54,7,49,4,73,69,43,24,17,43,50,67,79,69,59,34,67,81,51,55,21,37,48,72,0,67,17,46,94,44,39,51,58,39,18,62,42,63,68,93,77,76,31,32,36,30
86,32,57,82,49,74,84,31,51,87,85,20,23,91,27,78,76,55,82,48,28,96,65,45,21,51,42,17,15,13,69,78,68,25,27,89,52,74,29,16,37,86,23,22,37,38,37,81,41,69,55,52,28,67,0,58,58,51,32,46,66,22,30,68,68,77,3,14,46,106,96,98,35,93,52
39,51,8,35,47,20,48,28,21,55,43,54,35,51,63,28,26,29,33,11,38,43,30,48,57,13,53,60,43,45,14,35,15,59,54,35,31,16,30,42,51,62,55,46,21,67,65,38,58,12,20,30,57,17,58,0,29,77,30,43,34,55,27,33,45,29,54,55,77,65,61,46,24,35,12
67,35,37,64,22,47,26,40,10,31,27,45,36,32,50,24,55,55,61,22,29,69,59,69,67,16,32,51,45,50,41,20,43,47,40,36,56,38,31,46,32,35,43,37,29,82,47,23,76,30,9,6,43,46,58,29,0,56,26,65,8,65,32,62,16,21,56,49,58,48,39,71,36,46,17
116,27,82,112,33,98,69,65,58,67,76,33,52,76,24,80,104,92,110,66,42,121,100,92,72,64,24,34,53,57,91,73,93,27,28,92,91,91,53,57,26,60,30,38,61,90,15,75,92,83,61,50,25,94,51,77,56,0,50,91,58,73,57,103,52,76,53,38,6,89,75,123,66,102,65
66,22,33,62,26,49,53,18,18,57,53,24,9,59,33,46,54,43,61,18,8,73,50,48,41,20,27,30,18,23,43,46,44,29,24,57,42,46,5,20,24,58,24,15,11,57,36,49,53,39,22,21,27,44,32,30,26,50,0,45,34,39,8,53,39,44,29,26,49,74,65,75,16,62,20
48,64,36,45,72,46,90,27,55,96,86,58,40,94,68,72,44,18,47,44,50,61,27,5,29,49,72,59,38,35,45,78,42,65,63,79,14,54,40,34,68,100,60,52,37,29,76,81,17,54,57,63,65,39,46,43,65,91,45,0,73,27,37,28,81,73,42,54,87,108,103,64,30,75,48
71,41,42,68,25,51,18,48,17,23,20,51,44,25,56,21,58,62,65,29,37,71,64,76,75,23,36,58,53,58,45,14,48,53,46,33,63,40,39,54,37,28,50,44,37,90,51,17,84,32,15,13,49,51,66,34,8,58,34,73,0,73,40,67,11,18,63,56,61,40,31,73,44,45,24
73,50,51,70,63,65,92,27,56,97,91,39,30,98,48,81,66,41,70,49,40,85,51,24,2,53,59,38,22,17,62,83,60,45,46,90,37,70,35,19,54,98,42,38,37,17,58,86,19,67,60,61,48,58,22,55,65,73,39,27,73,0,33,53,79,80,19,34,68,113,105,87,32,90,53
60,29,28,57,35,45,59,9,23,64,58,28,7,65,38,49,49,35,55,18,14,68,43,39,35,21,35,33,15,19,40,50,40,34,30,59,34,44,4,15,32,66,29,20,6,49,43,53,44,39,26,28,33,39,30,27,32,57,8,37,40,33,0,46,47,47,27,28,55,80,72,71,8,62,21
20,75,24,17,77,23,80,39,52,88,75,74,52,83,84,58,18,12,19,41,60,33,2,33,55,45,80,77,55,54,25,67,22,80,76,61,15,35,50,52,77,95,75,66,41,57,89,69,45,39,52,62,79,18,68,33,62,103,53,28,67,53,46,0,78,60,64,72,101,95,94,35,37,53,44
82,40,53,79,22,62,17,55,26,18,24,52,49,25,54,31,70,72,76,38,40,82,75,85,81,33,32,58,57,62,56,22,59,52,46,42,73,51,44,59,35,19,49,46,45,96,48,23,91,43,25,19,48,62,68,45,16,52,39,81,11,79,47,78,0,27,67,57,56,39,27,84,52,55,34
59,56,37,56,43,40,21,52,25,29,14,66,53,22,71,3,47,58,53,31,49,57,58,77,82,26,53,72,62,66,35,7,38,68,62,15,60,27,47,63,54,39,64,58,42,94,68,9,86,21,21,27,65,42,77,29,21,76,44,73,18,80,47,60,27,0,74,69,79,35,33,58,48,27,26
82,32,53,78,48,70,82,27,48,85,83,20,20,88,28,75,72,51,78,45,26,92,61,41,19,48,42,19,11,9,65,76,64,26,27,86,48,71,26,12,37,85,23,21,33,36,38,79,39,66,52,50,29,63,3,54,56,53,29,42,63,19,27,64,67,74,0,15,48,104,94,95,31,90,48
88,18,57,84,36,73,73,33,44,75,76,5,20,80,14,71,77,60,84,44,19,97,69,54,34,46,28,5,17,19,68,69,68,11,13,83,58,72,25,20,23,73,9,11,34,51,23,72,53,66,48,42,13,68,14,55,49,38,26,54,56,34,28,72,57,69,15,0,33,95,84,99,35,89,46
115,26,82,111,35,97,73,63,59,72,80,29,49,81,19,82,103,90,110,65,41,121,98,88,67,64,26,29,49,53,91,76,92,22,25,94,89,92,51,53,26,65,27,35,60,84,12,78,87,84,62,52,22,93,46,77,58,6,49,87,61,68,55,101,56,79,48,33,0,94,80,123,64,104,65
91,79,73,88,61,73,22,86,56,21,21,91,84,15,93,36,81,94,85,65,77,85,93,113,115,60,71,97,93,98,69,30,73,91,85,35,96,60,78,94,74,30,88,84,75,129,87,27,122,56,53,53,87,77,106,65,48,89,74,108,40,113,80,95,39,35,104,95,94,0,13,85,82,49,60
93,67,70,90,49,73,13,79,49,8,19,79,75,11,81,36,81,91,86,59,67,88,91,107,107,54,59,86,84,89,69,26,72,79,73,39,93,61,70,86,62,16,77,74,68,122,74,24,115,55,46,44,75,76,96,61,39,75,65,103,31,105,72,94,27,33,94,84,80,13,0,89,75,54,54
16,97,42,18,92,26,79,67,66,87,70,99,78,78,109,55,22,46,17,57,83,2,36,69,90,59,99,104,84,85,32,65,31,105,99,50,50,33,74,82,97,97,100,91,65,93,111,66,80,41,63,74,103,31,98,46,71,123,75,64,73,87,71,35,84,58,95,99,123,85,89,0,64,36,58
53,38,22,49,43,39,62,4,26,68,60,36,15,67,46,49,42,26,48,17,23,61,34,33,34,22,44,40,20,21,34,52,33,42,38,58,25,40,12,18,40,71,37,28,7,46,51,55,40,36,29,33,41,32,35,24,36,66,16,30,44,32,8,37,52,48,31,35,64,82,75,64,0,59,21
43,80,40,42,69,30,45,64,46,53,36,87,70,43,94,23,36,57,38,44,69,35,52,80,93,42,78,93,78,81,29,33,32,90,84,14,60,20,64,77,78,64,86,78,56,102,93,33,91,23,42,52,87,36,93,35,46,102,62,75,45,90,62,53,55,27,90,89,104,49,54,36,59,0,42
52,39,19,48,34,32,41,26,8,47,38,45,28,46,52,27,39,37,46,4,27,56,41,53,55,1,40,51,37,40,26,30,28,49,43,37,39,26,22,37,39,52,44,36,16,68,53,33,61,19,8,18,46,30,52,12,17,65,20,48,24,53,21,44,34,26,48,46,65,60,54,58,21,42,0
