41,42,19,39,49,14,29,28,36,58,0,53,47,4,57,22,22,18,9,15,39,47,40,26,23,41,36,55,28,33,48,62,33,47,14,55,47,58,46,51,42,65,50,29,24,49,13,45,57,55,1,26,24,42,34,17,17,34,37,26,30,56,21,33,44,16,16,41,37,47,58,37,52,25,24
63,61,72,80,102,50,71,27,88,21,53,0,73,49,109,71,71,70,55,37,23,35,73,69,67,76,35,2,77,76,45,74,28,8,42,74,93,7,34,58,50,13,81,40,75,60,64,46,110,83,52,42,66,86,81,69,55,22,36,63,82,78,44,39,70,65,63,47,87,95,76,82,81,32,78
9,11,47,21,75,34,74,64,46,89,47,73,0,45,84,36,63,56,56,49,74,87,8,25,27,86,77,75,35,77,91,109,70,73,41,103,85,80,86,97,87,86,9,72,62,96,55,89,77,10,48,71,25,27,74,53,64,52,37,73,63,9,33,76,91,36,33,86,38,82,105,28,98,44,51
38,38,22,39,54,10,33,26,39,55,4,49,45,0,62,23,26,23,12,11,37,46,38,25,23,44,35,52,30,38,48,64,31,44,10,58,51,55,45,52,43,61,48,29,29,51,17,45,61,53,5,26,23,42,39,21,20,29,33,30,34,54,17,33,47,17,16,42,39,52,60,38,55,21,28
85,87,42,64,8,68,41,82,38,108,57,109,84,62,0,50,38,39,53,73,90,91,75,60,59,45,81,112,49,37,85,77,84,102,72,68,23,114,90,78,75,120,80,73,33,75,45,82,12,86,57,70,62,59,29,40,55,91,94,49,27,93,76,77,58,53,57,77,47,17,68,57,53,83,36
35,36,10,20,41,22,40,50,16,79,22,71,36,23,50,0,28,21,27,35,61,70,27,10,9,53,58,74,6,42,70,80,55,67,29,72,49,78,68,71,63,84,35,51,27,69,22,67,44,41,23,48,11,21,39,18,36,50,46,42,27,45,29,55,60,6,9,63,15,46,74,16,65,40,15
60,61,18,49,31,35,11,44,33,70,22,71,63,26,38,28,0,7,15,35,52,55,55,38,35,24,44,73,33,13,51,53,45,64,36,45,25,75,53,48,42,81,63,36,5,45,9,47,41,69,21,33,38,49,12,10,17,54,59,15,12,73,43,40,33,27,29,43,39,25,47,44,36,47,17
53,54,10,41,31,30,19,44,26,72,18,70,56,23,39,21,7,0,15,33,53,58,48,30,28,31,47,73,26,21,55,60,47,64,33,52,30,75,57,54,47,82,56,39,6,51,6,52,39,62,18,36,31,41,18,2,20,52,55,22,11,66,38,43,40,19,23,48,32,29,54,36,43,44,11
50,51,21,47,46,23,20,29,39,56,9,55,56,12,53,27,15,15,0,20,38,43,49,33,31,31,32,58,34,25,42,53,31,49,22,46,40,60,42,43,35,66,58,24,19,41,9,39,55,64,7,21,32,49,27,15,8,38,45,17,26,66,30,28,35,22,23,35,42,41,49,43,42,32,25
41,40,34,48,65,16,40,15,51,44,15,37,49,11,73,35,35,33,20,0,26,38,45,35,33,49,27,40,41,45,42,62,21,32,8,58,60,43,37,49,39,50,54,23,39,48,28,40,72,58,15,22,32,52,48,32,24,18,27,34,45,58,16,27,49,28,26,37,51,61,60,48,58,12,40
65,64,58,75,83,42,50,11,75,18,39,23,74,37,90,61,52,53,38,26,0,14,71,62,59,53,11,25,67,55,23,51,6,15,34,50,72,25,13,35,27,30,80,17,57,37,47,23,93,84,38,20,59,79,61,53,35,25,42,42,64,82,41,16,46,54,53,24,77,75,53,74,58,30,63
78,78,65,86,86,54,50,23,83,19,47,35,87,46,91,70,55,58,43,38,14,0,83,72,70,50,11,36,76,54,10,39,17,27,46,40,70,34,1,23,18,38,93,19,60,26,52,12,96,97,46,22,70,89,61,59,38,39,57,41,67,95,54,15,40,63,63,15,85,75,42,85,51,44,69
12,15,38,13,66,29,66,60,37,87,40,73,8,38,75,27,55,48,49,45,71,83,0,17,19,79,72,75,26,69,86,102,66,71,37,96,77,80,82,91,82,86,9,67,54,90,47,84,68,14,42,65,17,20,66,45,58,51,38,66,54,18,29,71,84,28,26,81,30,73,98,19,90,42,42
24,26,21,13,51,19,49,51,24,79,26,69,25,25,60,10,38,30,33,35,62,72,17,0,2,62,61,71,11,51,74,87,56,66,28,80,59,76,71,77,68,82,25,54,36,75,30,71,54,31,27,52,2,17,49,27,42,47,40,49,37,35,25,59,68,11,10,67,19,56,82,13,73,37,25
26,27,19,16,50,17,46,48,24,77,23,67,27,23,59,9,35,28,31,33,59,70,19,2,0,59,58,70,11,49,71,84,54,64,26,77,58,74,68,74,65,80,28,52,34,73,28,69,53,33,24,50,2,19,47,25,40,45,39,47,35,37,23,56,66,9,7,65,20,55,79,15,71,35,24
82,82,42,73,43,55,12,50,55,69,41,76,86,44,45,53,24,31,31,49,53,50,79,62,59,0,43,79,57,11,41,32,48,68,53,23,22,79,49,33,32,84,87,36,27,29,31,38,53,93,39,34,61,73,18,34,25,66,76,14,31,96,62,38,12,50,52,34,62,28,24,68,12,61,41
68,68,53,75,76,43,40,14,71,26,36,35,77,35,81,58,44,47,32,27,11,11,72,61,58,43,0,37,65,45,15,40,8,26,35,39,62,36,10,25,15,41,82,8,49,26,41,13,85,86,35,11,59,78,52,47,27,33,49,32,57,85,44,4,35,52,51,13,74,66,41,73,46,35,57
65,63,74,83,104,52,74,29,90,21,55,2,75,52,112,74,73,73,58,40,25,36,75,71,70,79,37,0,80,79,47,76,30,10,44,76,95,5,36,60,52,11,83,42,78,62,67,48,112,85,55,45,68,88,84,72,57,24,37,66,84,80,47,41,72,67,65,49,89,98,78,84,84,34,80
35,37,15,16,40,27,45,56,12,85,28,77,35,30,49,6,33,26,34,41,67,76,26,11,11,57,65,80,0,46,76,85,61,73,35,78,52,84,75,77,69,90,32,57,30,75,27,73,43,38,30,55,13,15,42,23,42,56,50,47,29,44,34,62,66,12,14,69,9,48,80,10,69,46,17
73,74,31,62,33,47,5,49,44,72,33,76,77,38,37,42,13,21,25,45,55,54,69,51,49,11,45,79,46,0,48,43,49,69,47,35,16,80,53,42,38,86,77,38,15,38,22,45,43,83,32,35,51,61,7,23,21,63,71,13,20,87,55,40,23,40,43,40,51,20,36,57,23,57,29
83,83,63,88,80,57,44,29,81,30,48,45,91,48,85,70,51,55,42,42,23,10,86,74,71,41,15,47,76,48,0,28,23,37,50,29,63,45,11,12,9,48,96,19,56,15,50,3,91,101,47,21,72,90,55,56,35,47,64,36,63,100,59,15,30,64,64,7,85,68,32,85,41,50,66
102,102,70,100,75,74,42,54,86,58,62,74,109,64,77,80,53,60,53,62,51,39,102,87,84,32,40,76,85,43,28,0,49,66,69,8,53,73,39,15,24,77,112,40,58,14,57,27,86,117,60,40,86,101,51,62,44,73,88,38,63,118,78,37,20,75,77,27,92,60,8,96,24,73,71
61,60,51,70,77,37,44,6,69,25,33,28,70,31,84,55,45,47,31,21,6,17,66,56,54,48,8,30,61,49,23,49,0,20,29,47,66,31,15,33,24,36,76,11,50,34,41,22,86,80,32,14,54,74,55,47,28,24,40,36,57,78,37,12,42,48,47,21,71,69,50,69,53,27,56
63,62,67,78,95,46,64,20,83,16,47,8,73,44,102,67,64,64,49,32,15,27,71,66,64,68,26,10,73,69,37,66,20,0,38,65,85,11,26,50,42,17,80,32,68,52,58,38,104,83,47,34,63,83,74,63,47,20,37,56,75,79,42,31,62,61,59,39,83,88,68,79,73,29,72
33,33,31,41,63,8,43,23,46,51,14,42,41,10,72,29,36,33,22,8,34,46,37,28,26,53,35,44,35,47,50,69,29,38,0,64,61,48,45,56,46,55,46,31,39,55,27,48,70,50,15,29,25,45,49,31,28,20,23,38,44,50,9,35,54,23,20,45,45,62,67,41,63,11,37
96,97,63,93,66,69,34,52,78,60,55,74,103,58,68,72,45,52,46,58,50,40,96,80,77,23,39,76,78,35,29,8,47,65,64,0,44,74,40,17,23,78,105,37,49,14,50,28,77,111,54,36,79,93,42,55,38,70,84,30,55,112,73,35,12,69,70,26,84,51,2,88,15,69,63
83,84,38,68,23,60,21,65,45,88,47,93,85,51,23,49,25,30,40,60,72,70,77,59,58,22,62,95,52,16,63,53,66,85,61,44,0,97,69,55,53,102,84,54,23,51,34,60,33,90,46,51,60,66,12,33,38,78,85,29,22,95,68,57,34,49,53,56,53,7,45,62,29,72,34
70,69,78,87,107,56,75,31,94,17,58,7,80,55,114,78,75,75,60,43,25,34,80,76,74,79,36,5,84,80,45,73,31,11,48,74,97,0,34,58,51,6,88,42,80,60,69,46,115,90,58,45,73,93,85,75,59,29,43,67,87,86,51,41,72,71,69,48,93,100,76,89,83,38,83
77,76,63,85,85,52,49,22,81,20,46,34,86,45,90,68,53,57,42,37,13,1,82,71,68,49,10,36,75,53,11,39,15,26,45,40,69,34,0,23,17,38,91,18,59,26,51,12,94,95,45,21,69,88,60,57,36,38,56,40,66,94,53,13,39,62,61,14,84,74,42,83,50,43,67
90,89,63,90,75,62,39,39,80,43,51,58,97,52,78,71,48,54,43,49,35,23,91,77,74,33,25,60,77,42,12,15,33,50,56,17,55,58,23,0,9,61,101,25,53,3,50,11,85,106,49,26,76,92,50,56,35,57,73,32,60,106,65,22,21,66,67,12,85,61,19,87,30,59,65
80,80,56,82,71,53,34,29,73,38,42,50,87,43,75,63,42,47,35,39,27,18,82,68,65,32,15,52,69,38,9,24,24,42,46,23,53,51,17,9,0,55,91,15,47,10,42,6,81,96,40,16,66,84,46,48,27,48,63,27,54,96,55,12,21,58,58,3,77,59,25,79,33,49,58
76,74,84,94,113,63,81,37,100,19,65,13,86,61,120,84,81,82,66,50,30,38,86,82,80,84,41,11,90,86,48,77,36,17,55,78,102,6,38,61,55,0,94,48,86,64,76,50,121,96,64,51,79,99,91,81,65,35,48,73,93,91,57,46,76,78,75,52,100,106,80,95,88,45,90
18,20,46,16,72,39,74,70,41,96,50,81,9,48,80,35,63,56,58,54,80,93,9,25,28,87,82,83,32,77,96,112,76,80,46,105,84,88,91,101,91,94,0,77,62,99,56,94,71,6,51,75,26,21,74,53,67,60,46,75,61,13,39,81,93,37,35,90,33,80,107,23,99,51,49
64,64,45,68,67,37,33,14,63,34,29,40,72,29,73,51,36,39,24,23,17,19,67,54,52,36,8,42,57,38,19,40,11,32,31,37,54,42,18,25,15,48,77,0,41,25,33,17,77,81,27,3,52,71,44,39,19,33,48,24,48,81,40,4,30,45,45,14,66,58,39,66,42,33,49
60,61,16,47,26,36,15,48,28,75,24,75,62,29,33,27,5,6,19,39,57,60,54,36,34,27,49,78,30,15,56,58,50,68,39,49,23,80,59,53,47,86,62,41,0,50,11,53,35,68,24,38,37,46,12,9,22,58,62,20,7,72,45,45,37,26,29,48,35,22,51,41,39,50,13
89,89,61,89,71,61,35,39,78,46,49,60,96,51,75,69,45,51,41,48,37,26,90,75,73,29,26,62,75,38,15,14,34,52,55,14,51,60,26,3,10,64,99,25,50,0,47,14,82,104,48,26,74,90,46,53,33,58,73,29,56,105,65,23,17,64,65,13,83,57,16,85,26,59,62
51,52,13,42,37,26,18,38,30,66,13,64,55,17,45,22,9,6,9,28,47,52,47,30,28,31,41,67,27,22,50,57,41,58,27,50,34,69,51,50,42,76,56,33,11,47,0,47,45,61,12,30,30,43,21,6,15,46,50,19,17,65,34,37,38,19,21,43,35,34,52,38,43,38,16
81,81,60,85,77,55,41,28,78,32,45,46,89,45,82,67,47,52,39,40,23,12,84,71,69,38,13,48,73,45,3,27,22,38,48,28,60,46,12,11,6,50,94,17,53,14,47,0,87,98,44,19,69,88,52,53,32,46,63,33,60,98,57,12,28,61,61,4,82,65,30,83,39,49,63
78,80,39,55,10,65,46,84,30,111,57,110,77,61,12,44,41,39,55,72,93,96,68,54,53,53,85,112,43,43,91,86,86,104,70,77,33,115,94,85,81,121,71,77,35,82,45,87,0,77,57,74,56,50,35,40,58,91,90,54,28,85,73,81,66,49,53,83,38,26,78,48,62,82,32
19,21,52,22,78,43,80,73,48,99,55,83,10,53,86,41,69,62,64,58,84,97,14,31,33,93,86,85,38,83,101,117,80,83,50,111,90,90,95,106,96,96,6,81,68,104,61,98,77,0,56,80,31,27,80,59,72,62,47,80,67,8,42,85,99,42,40,95,39,86,113,29,105,54,55
42,43,19,41,49,15,28,28,37,57,1,52,48,5,57,23,21,18,7,15,38,46,42,27,24,39,35,55,30,32,47,60,32,47,15,54,46,58,45,49,40,64,51,27,24,48,12,44,57,56,0,25,26,43,34,17,16,34,38,25,30,58,22,32,43,17,17,40,39,46,56,38,50,26,25
63,63,42,66,64,36,30,16,60,37,26,42,71,26,70,48,33,36,21,22,20,22,65,52,50,34,11,45,55,35,21,40,14,34,29,36,51,45,21,26,16,51,75,3,38,26,30,19,74,80,25,0,50,69,41,36,15,34,48,22,45,80,39,7,29,42,42,15,63,55,39,64,40,33,46
23,25,21,15,53,17,49,48,26,77,24,66,25,23,62,11,38,31,32,32,59,70,17,2,2,61,59,68,13,51,72,86,54,63,25,79,60,73,69,76,66,79,26,52,37,74,30,69,56,31,26,50,0,20,49,28,41,44,37,49,38,35,22,57,67,11,8,66,22,58,81,15,73,34,27
32,35,30,6,51,37,60,68,21,97,42,86,27,42,59,21,49,41,49,52,79,89,20,17,19,73,78,88,15,61,90,101,74,83,45,93,66,93,88,92,84,99,21,71,46,90,43,88,50,27,43,69,20,0,57,38,57,64,55,63,43,34,41,76,81,26,26,84,12,61,95,5,85,54,32
72,73,28,58,25,48,11,54,38,78,34,81,74,39,29,39,12,18,27,48,61,61,66,49,47,18,52,84,42,7,55,51,55,74,49,42,12,85,60,50,46,91,74,44,12,46,21,52,35,80,34,41,49,57,0,21,26,66,72,19,13,84,56,47,31,38,41,48,45,14,43,52,29,59,24
50,51,8,39,32,27,21,44,24,72,17,69,53,21,40,18,10,2,15,32,53,59,45,27,25,34,47,72,23,23,56,62,47,63,31,55,33,75,57,56,48,81,53,39,9,53,6,53,40,59,17,36,28,38,21,0,21,51,53,24,13,63,36,44,42,17,20,49,29,31,56,34,46,42,9
58,59,28,55,48,31,16,27,46,53,17,55,64,20,55,36,17,20,8,24,35,38,58,42,40,25,27,57,42,21,35,44,28,47,28,38,38,59,36,35,27,65,67,19,22,33,15,32,58,72,16,15,41,57,26,21,0,41,50,10,29,74,37,23,27,31,32,27,50,40,40,52,35,36,31
42,41,52,58,83,28,58,18,67,36,34,22,52,29,91,50,54,52,38,18,25,39,51,47,45,66,33,24,56,63,47,73,24,20,20,70,78,29,38,57,48,35,60,33,58,58,46,46,91,62,34,34,44,64,66,51,41,0,17,51,64,59,22,35,63,44,41,45,65,80,73,60,73,10,58
27,26,52,48,85,25,66,34,63,53,37,36,37,33,94,46,59,55,45,27,42,57,38,40,39,76,49,37,50,71,64,88,40,37,23,84,85,43,56,73,63,48,46,48,62,73,50,63,90,47,38,48,37,55,72,53,50,17,0,61,66,42,17,50,76,41,37,61,59,85,87,52,85,14,58
68,68,32,62,44,40,8,36,48,59,26,63,73,30,49,42,15,22,17,34,42,41,66,49,47,14,32,66,47,13,36,38,36,56,38,30,29,67,40,32,27,73,75,24,20,29,19,33,54,80,25,22,49,63,19,24,10,51,61,0,27,83,47,27,18,38,40,28,54,33,32,58,25,47,33
61,63,16,45,19,41,21,55,24,82,30,82,63,34,27,27,12,11,26,45,64,67,54,37,35,31,57,84,29,20,63,63,57,75,44,55,22,87,66,60,54,93,61,48,7,56,17,60,28,67,30,45,38,43,13,13,29,64,66,27,0,73,49,52,43,28,31,55,32,19,56,39,43,56,12
16,17,56,29,84,44,84,72,54,95,56,78,9,54,93,45,73,66,66,58,82,95,18,35,37,96,85,80,44,87,100,118,78,79,50,112,95,86,94,106,96,91,13,81,72,105,65,98,85,8,58,80,35,34,84,63,74,59,42,83,73,0,41,85,101,46,43,95,46,92,115,36,108,51,61
24,24,34,36,67,8,50,31,46,57,21,44,33,17,76,29,43,38,30,16,41,54,29,25,23,62,44,47,34,55,59,78,37,42,9,73,68,51,53,65,55,57,39,40,45,65,34,57,73,42,22,39,22,41,56,36,37,22,17,47,49,41,0,44,63,24,20,54,43,68,76,37,72,12,40
68,68,50,73,71,42,36,16,68,31,33,39,76,33,77,55,40,43,28,27,16,15,71,59,56,38,4,41,62,40,15,37,12,31,35,35,57,41,13,22,12,46,81,4,45,23,37,12,81,85,32,7,57,76,47,44,23,35,50,27,52,85,44,0,30,49,49,10,71,61,38,71,42,36,53
86,86,50,81,55,58,22,45,66,59,44,70,91,47,58,60,33,40,35,49,46,40,84,68,66,12,35,72,66,23,30,20,42,62,54,12,34,72,39,21,21,76,93,30,37,17,38,28,66,99,43,29,67,81,31,42,27,63,76,18,43,101,63,30,0,57,58,24,72,41,14,76,11,61,50
33,35,11,24,44,16,37,43,22,72,16,65,36,17,53,6,27,19,22,28,54,63,28,11,9,50,52,67,12,40,64,75,48,61,23,69,49,71,62,66,58,78,37,45,26,64,19,61,49,42,17,42,11,26,38,17,31,44,41,38,28,46,24,49,57,0,3,57,22,47,71,21,62,34,17
30,31,15,23,48,13,40,42,25,71,16,63,33,16,57,9,29,23,23,26,53,63,26,10,7,52,51,65,14,43,64,77,47,59,20,70,53,69,61,67,58,75,35,45,29,65,21,61,53,40,17,42,8,26,41,20,32,41,37,40,31,43,20,49,58,3,0,57,24,51,72,21,64,31,21
78,78,56,81,73,51,36,27,74,35,41,47,86,42,77,63,43,48,35,37,24,15,81,67,65,34,13,49,69,40,7,27,21,39,45,26,56,48,14,12,3,52,90,14,48,13,43,4,83,95,40,15,66,84,48,49,27,45,61,28,55,95,54,10,24,57,57,0,77,61,29,79,36,47,59
41,43,21,17,38,37,50,66,8,95,37,87,38,39,47,15,39,32,42,51,77,85,30,19,20,62,74,89,9,51,85,92,71,83,45,84,53,93,84,85,77,100,33,66,35,83,35,82,38,39,39,63,22,12,45,29,50,65,59,54,32,46,43,71,72,22,24,77,0,48,86,10,74,55,21
81,82,36,64,16,59,25,68,40,92,47,95,82,52,17,46,25,29,41,61,75,75,73,56,55,28,66,98,48,20,68,60,69,88,62,51,7,100,74,61,59,106,80,58,22,57,34,65,26,86,46,55,58,61,14,31,40,80,85,33,19,92,68,61,41,47,51,61,48,0,51,57,36,73,31
99,99,64,95,67,71,35,54,80,62,58,76,105,60,68,74,47,54,49,60,53,42,98,82,79,24,41,78,80,36,32,8,50,68,67,2,45,76,42,19,25,80,107,39,51,16,52,30,78,113,56,39,81,95,43,56,40,73,87,32,56,115,76,38,14,71,72,29,86,51,0,90,15,72,64
31,33,25,7,48,32,55,63,18,92,37,82,28,38,57,16,44,36,43,48,74,85,19,13,15,68,73,84,10,57,85,96,69,79,41,88,62,89,83,87,79,95,23,66,41,85,38,83,48,29,38,64,15,5,52,34,52,60,52,58,39,36,37,71,76,21,21,79,10,57,90,0,80,50,27
93,94,54,85,52,66,24,56,67,71,52,81,98,55,53,65,36,43,42,58,58,51,90,73,71,12,46,84,69,23,41,24,53,73,63,15,29,83,50,30,33,88,99,42,39,26,43,39,62,105,50,40,73,85,29,46,35,73,85,25,43,108,72,42,11,62,64,36,74,36,15,80,0,70,53
35,34,43,48,75,18,52,21,57,44,25,32,44,21,83,40,47,44,32,12,30,44,42,37,35,61,35,34,46,57,50,73,27,29,11,69,72,38,43,59,49,45,51,33,50,59,38,49,82,54,26,33,34,54,59,42,36,10,14,47,56,51,12,36,61,34,31,47,55,73,72,50,70,0,49
50,52,6,34,27,32,29,53,15,81,24,78,51,28,36,15,17,11,25,40,63,69,42,25,24,41,57,80,17,29,66,71,56,72,37,63,34,83,67,65,58,90,49,49,13,62,16,63,32,55,25,46,27,32,24,9,31,58,58,33,12,61,40,53,50,17,21,59,21,31,64,27,53,49,0
