84,94,32,90,62,14,34,57,46,69,0,73,31,67,43,82,82,88,21,61,99,29,2,23,18,62,96,9,43,83,9,70,83,63,73,46,68,48,71,68,72,88,77,48,91,37,11,72,56,64,39,32,73,81,33,33,26,17,64,69,78,72,79,60,73,38,62,87,92,20,78,37,64,13
10,81,49,47,73,85,82,38,31,44,73,0,46,46,84,50,19,60,79,37,86,46,72,76,57,87,77,80,83,89,72,103,55,10,35,61,10,29,6,21,81,14,18,72,70,53,74,107,82,18,81,76,110,13,56,44,54,59,28,85,88,3,31,36,44,86,47,50,41,75,96,85,111,81
57,69,30,58,43,39,36,26,15,39,31,46,0,37,41,51,52,59,32,29,75,3,30,45,24,51,69,35,40,65,34,65,53,36,42,25,44,18,42,37,53,61,46,34,64,13,28,68,45,33,36,30,70,51,12,25,7,25,33,54,61,46,48,29,42,41,33,56,60,28,64,39,67,35
50,36,64,23,30,71,55,12,30,2,67,46,37,0,52,14,35,21,59,10,42,41,67,83,62,46,34,68,50,43,72,62,16,39,13,27,52,30,39,24,36,55,31,37,28,30,61,66,43,28,50,49,70,39,35,58,41,63,17,42,43,48,22,11,5,57,5,20,29,56,51,56,75,67
93,62,66,75,28,35,9,50,53,55,43,84,41,52,0,64,83,66,22,53,66,43,44,66,54,20,66,36,1,45,52,27,63,74,64,25,84,55,79,68,35,98,77,15,63,30,31,29,16,67,4,11,30,84,29,62,35,53,61,29,38,85,73,53,58,7,46,70,81,22,36,7,26,33
52,30,77,11,38,85,68,25,43,12,82,50,51,14,64,0,35,9,73,23,35,55,81,97,75,54,26,83,62,44,86,69,4,47,15,40,58,42,44,30,41,56,32,48,20,45,75,74,52,35,62,62,77,40,49,71,55,76,25,48,47,53,20,23,9,70,19,6,20,70,56,69,84,82
17,66,64,29,65,91,83,32,36,33,82,19,52,35,83,35,0,43,83,30,70,53,81,89,69,81,61,87,81,78,83,97,39,22,22,58,29,34,15,15,71,21,5,69,55,54,81,101,77,18,80,77,104,6,57,58,59,70,21,77,78,22,14,30,31,86,39,33,22,79,87,85,108,87
61,22,85,16,38,90,70,33,51,20,88,60,59,21,66,9,43,0,77,31,26,62,87,104,83,53,17,88,64,39,93,67,5,56,25,44,68,51,53,39,38,65,42,50,11,50,81,71,52,44,65,66,75,49,54,79,62,84,35,46,43,62,29,32,18,72,26,11,25,74,52,71,84,87
89,79,49,83,45,14,13,52,47,62,21,79,32,59,22,73,83,77,0,55,83,32,23,44,35,42,82,14,22,65,31,49,73,68,68,33,76,50,75,67,54,94,77,30,78,29,9,51,37,65,19,13,51,83,25,47,24,34,62,50,59,78,76,55,65,16,53,79,87,3,57,15,43,11
43,47,54,29,36,66,53,3,20,11,61,37,29,10,53,23,30,31,55,0,53,32,60,74,53,51,45,63,51,52,64,67,25,29,12,27,42,20,30,16,44,48,25,39,39,26,56,71,46,18,50,48,74,32,30,48,34,54,9,48,51,38,20,0,13,57,10,27,31,52,59,56,78,62
88,5,104,43,38,98,73,54,72,42,99,86,75,42,66,35,70,26,83,53,0,78,99,119,99,47,9,97,64,24,106,56,31,81,50,53,93,72,79,65,31,92,68,53,15,63,90,60,49,69,67,70,63,76,67,98,76,100,59,38,30,88,56,54,41,73,44,38,52,82,38,73,76,94
57,73,26,61,46,38,38,29,16,42,29,46,3,41,43,55,53,62,32,32,78,0,28,42,20,54,73,34,42,68,31,68,57,36,44,29,43,19,43,38,57,61,47,37,67,16,28,71,48,35,39,32,73,52,15,21,8,21,35,57,64,46,50,32,45,42,36,60,63,29,68,41,70,35
82,94,30,89,62,16,35,56,44,69,2,72,30,67,44,81,81,87,23,60,99,28,0,21,16,63,96,11,44,84,8,71,83,62,72,46,66,46,69,67,72,86,75,48,91,37,13,74,57,62,40,34,74,79,33,30,25,15,63,70,78,70,78,59,72,39,61,86,91,22,78,38,65,15
87,113,26,103,83,34,57,71,56,85,23,76,45,83,66,97,89,104,44,74,119,42,21,0,21,85,114,31,66,105,13,93,99,67,86,66,68,57,76,77,93,90,84,70,109,55,34,95,79,72,62,55,96,86,52,31,43,20,76,91,100,74,90,74,87,61,78,102,103,44,100,60,86,35
68,93,13,81,65,32,46,50,34,63,18,57,24,62,54,75,69,83,35,53,99,20,16,21,0,70,94,27,53,87,14,81,78,48,64,47,51,36,56,56,75,72,64,53,88,35,26,83,63,51,49,42,85,66,33,14,23,1,54,75,82,56,68,52,66,50,57,80,82,33,84,49,78,30
94,44,80,66,16,56,29,49,59,49,62,87,51,46,20,54,81,53,42,51,47,54,63,85,70,0,49,56,19,25,71,15,52,78,59,27,90,61,81,68,16,99,76,17,48,38,51,20,6,69,23,29,23,84,39,76,47,70,60,9,18,88,68,52,51,28,42,61,74,41,15,28,30,53
79,6,98,33,37,96,72,47,65,34,96,77,69,34,66,26,61,17,82,45,9,73,96,114,94,49,0,94,64,28,102,60,22,73,42,50,85,65,71,56,32,83,59,52,6,59,87,64,50,61,66,69,68,67,63,92,71,95,51,40,34,80,47,46,33,73,37,28,43,79,43,73,79,92
90,92,41,91,58,5,27,60,50,71,9,80,35,68,36,83,87,88,14,63,97,34,11,31,27,56,94,0,37,79,18,63,83,69,76,44,75,53,77,72,68,95,81,44,90,37,7,65,51,69,33,27,65,86,33,41,28,26,68,64,73,79,82,63,74,30,63,88,95,15,72,29,55,3
92,60,65,73,27,36,10,48,52,53,43,83,40,50,1,62,81,64,22,51,64,42,44,66,53,19,64,37,0,43,53,27,61,73,62,23,83,54,78,66,33,97,76,13,62,29,32,30,15,66,4,11,31,83,28,62,34,53,60,28,37,83,71,51,56,8,45,69,80,22,35,8,28,34
94,22,95,55,22,79,53,52,67,45,83,89,65,43,45,44,78,39,65,52,24,68,84,105,87,25,28,79,43,0,91,32,41,82,55,40,94,68,83,68,11,99,74,35,30,52,73,35,28,71,47,52,39,82,54,90,63,87,61,15,6,91,63,53,46,52,42,50,64,64,14,52,52,76
82,101,26,93,70,23,43,61,47,74,9,72,34,72,52,86,83,93,31,64,106,31,8,13,14,71,102,18,53,91,0,80,88,62,76,53,65,49,70,69,80,86,77,56,97,43,21,82,65,64,49,42,82,80,39,28,31,13,67,78,86,70,81,63,77,47,67,91,94,30,86,46,73,22
110,54,92,81,32,61,36,65,74,64,70,103,65,62,27,69,97,67,49,67,56,68,71,93,81,15,60,63,27,32,80,0,66,93,75,42,105,76,97,83,29,115,92,31,61,52,58,4,20,84,31,38,8,100,52,88,60,80,76,21,26,104,84,67,67,32,58,75,89,49,17,33,19,59
57,26,80,14,36,86,67,28,46,14,83,55,53,16,63,4,39,5,73,25,31,57,83,99,78,52,22,83,61,41,88,66,0,51,19,40,62,46,48,34,38,61,37,47,15,46,76,71,50,39,62,62,75,45,50,74,57,79,29,45,43,57,25,26,12,69,21,9,23,70,52,68,82,82
21,76,41,46,64,74,71,29,21,38,63,10,36,39,74,47,22,56,68,29,81,36,62,67,48,78,73,69,73,82,62,93,51,0,31,51,12,18,8,16,73,25,19,63,66,43,64,97,72,11,70,65,100,19,45,36,43,49,22,77,81,10,29,28,39,76,40,47,42,65,87,74,101,71
38,45,64,17,43,79,65,16,30,10,73,35,42,13,64,15,22,25,68,12,50,44,72,86,64,59,42,76,62,55,76,75,19,31,0,39,43,29,29,14,49,43,18,49,35,39,68,79,56,19,61,60,83,26,43,57,47,65,10,55,56,38,8,13,9,69,18,17,19,65,64,68,88,75
69,48,55,51,17,46,27,25,32,30,46,61,25,27,25,40,58,44,33,27,53,29,46,66,47,27,50,44,23,40,53,42,40,51,39,0,62,34,55,43,28,74,52,11,45,12,37,46,21,43,22,21,49,60,14,50,23,47,36,29,35,62,47,28,33,29,21,47,56,30,39,29,50,42
19,88,41,56,76,80,81,42,31,51,68,10,44,52,84,58,29,68,76,42,93,43,66,68,51,90,85,75,83,94,65,105,62,12,43,62,0,29,14,28,85,21,28,74,78,53,71,109,84,24,80,75,112,24,55,37,51,52,34,89,93,7,40,41,51,85,52,58,51,73,99,84,111,77
39,67,34,46,48,57,53,18,2,31,48,29,18,30,55,42,34,51,50,20,72,19,46,57,36,61,65,53,54,68,49,76,46,18,29,34,29,0,24,20,58,43,28,45,59,24,47,80,55,16,52,47,83,33,26,28,25,37,18,61,66,29,32,19,33,57,28,46,46,46,72,56,82,53
14,74,49,41,66,81,77,31,27,38,71,6,42,39,79,44,15,53,75,30,79,43,69,76,56,81,71,77,78,83,70,97,48,8,29,55,14,24,0,15,74,19,13,67,64,48,71,101,76,12,75,71,104,11,51,44,50,57,22,79,82,9,25,30,38,81,41,44,36,71,89,80,105,78
26,59,53,29,52,76,67,18,22,23,68,21,37,24,68,30,15,39,67,16,65,38,67,77,56,68,56,72,66,68,69,83,34,16,14,43,28,20,15,0,60,31,9,54,49,39,66,88,63,5,65,61,91,16,42,47,44,57,7,65,67,23,13,16,23,71,26,31,27,64,75,70,94,72
86,27,84,52,10,68,43,43,57,38,72,81,53,36,35,41,71,38,54,44,31,57,72,93,75,16,32,68,33,11,80,29,38,73,49,28,85,58,74,60,0,92,67,24,32,40,61,33,18,62,36,41,37,75,42,79,52,76,53,7,7,83,58,44,40,42,33,47,61,53,15,42,46,65
5,87,63,50,84,100,96,50,46,53,88,14,61,55,98,56,21,65,94,48,92,61,86,90,72,99,83,95,97,99,86,115,61,25,43,74,21,43,19,31,92,0,24,86,76,67,89,119,95,31,95,90,123,16,70,58,69,73,39,97,99,16,36,47,52,100,58,54,42,90,107,99,124,96
19,63,59,28,60,85,77,27,30,29,77,18,46,31,77,32,5,42,77,25,68,47,75,84,64,76,59,81,76,74,77,92,37,19,18,52,28,28,13,9,67,24,0,64,52,48,75,96,72,12,74,71,99,8,51,53,53,65,16,73,74,21,12,24,28,81,34,31,23,73,82,80,103,82
80,49,63,60,15,44,20,36,43,40,48,72,34,37,15,48,69,50,30,39,53,37,48,70,53,17,52,44,13,35,56,31,47,63,49,11,74,45,67,54,24,86,64,0,49,21,37,35,10,55,14,17,37,71,21,58,30,53,47,21,30,73,58,39,43,21,31,55,66,28,31,21,39,41
72,11,92,27,35,92,70,41,59,28,91,70,64,28,63,20,55,11,78,39,15,67,91,109,88,48,6,90,62,30,97,61,15,66,35,45,78,59,64,49,32,76,52,49,0,54,83,65,48,54,63,66,68,60,58,86,66,89,44,40,35,73,40,40,27,71,31,22,37,76,44,70,79,88
62,58,43,54,29,40,29,23,22,33,37,53,13,30,30,45,54,50,29,26,63,16,37,55,35,38,59,37,29,52,43,52,46,43,39,12,53,24,48,39,40,67,48,21,54,0,30,56,32,37,27,22,58,55,4,38,12,36,33,41,48,54,46,26,36,32,25,51,58,26,51,31,57,36
85,84,40,84,51,10,22,52,44,63,11,74,28,61,31,75,81,81,9,56,90,28,13,34,26,51,87,7,32,73,21,58,76,64,68,37,71,47,71,66,61,89,75,37,83,30,0,61,45,62,28,21,61,80,26,39,22,25,61,58,67,74,75,55,67,26,55,81,87,9,66,25,52,6
114,58,95,85,36,63,38,69,78,69,72,107,68,66,29,74,101,71,51,71,60,71,74,95,83,20,64,65,30,35,82,4,71,97,79,46,109,80,101,88,33,119,96,35,65,56,61,0,25,89,34,41,3,104,56,92,63,83,80,25,30,108,88,72,71,34,62,80,93,52,21,35,17,61
89,45,74,64,14,51,25,45,53,45,56,82,45,43,16,52,77,52,37,46,49,48,57,79,63,6,50,51,15,28,65,20,50,72,56,21,84,55,76,63,18,95,72,10,48,32,45,25,0,64,18,24,28,79,32,69,41,63,56,13,22,83,65,47,48,24,38,59,71,36,21,24,32,48
25,64,47,35,54,73,66,19,18,27,64,18,33,28,67,35,18,44,65,18,69,35,62,72,51,69,61,69,66,71,64,84,39,11,19,43,24,16,12,5,62,31,12,55,54,37,62,89,64,0,64,60,92,17,40,41,40,52,10,67,70,20,19,17,27,70,29,36,32,61,77,69,93,69
89,62,62,73,28,32,6,47,49,53,39,81,36,50,4,62,80,65,19,50,67,39,40,62,49,23,66,33,4,47,49,31,62,70,61,22,80,52,75,65,36,95,74,14,63,27,28,34,18,64,0,7,35,81,25,58,30,49,58,31,40,81,70,50,56,7,44,69,79,18,38,6,30,30
85,66,54,73,32,27,6,44,44,52,32,76,30,49,11,62,77,66,13,48,70,32,34,55,42,29,69,27,11,52,42,38,62,65,60,21,75,47,71,61,41,90,71,17,66,22,21,41,24,60,7,0,42,78,20,51,24,42,55,37,46,76,68,47,55,10,43,69,78,12,45,9,37,24
117,62,97,89,39,62,39,72,80,72,73,110,70,70,30,77,104,75,51,74,63,73,74,96,85,23,68,65,31,39,82,8,75,100,83,49,112,83,104,91,37,123,99,37,68,58,61,3,28,92,35,42,0,107,58,93,65,84,83,29,34,111,92,75,75,35,65,83,97,52,24,36,15,61
11,71,60,35,68,90,84,35,35,37,81,13,51,39,84,40,6,49,83,32,76,52,79,86,66,84,67,86,83,82,80,100,45,19,26,60,24,33,11,16,75,16,8,71,60,55,80,104,79,17,81,78,107,0,58,55,58,68,23,81,83,17,20,32,36,88,42,38,28,79,91,86,110,87
65,61,41,58,32,36,26,27,24,37,33,56,12,35,29,49,57,54,25,30,67,15,33,52,33,39,63,33,28,54,39,52,50,45,43,14,55,26,51,42,42,70,51,21,58,4,26,56,32,40,25,20,58,58,0,37,9,33,36,42,50,56,50,30,40,30,29,55,61,22,52,29,56,32
55,93,6,75,68,46,56,45,27,59,33,44,25,58,62,71,58,79,47,48,98,21,30,31,14,76,92,41,62,90,28,88,74,36,57,50,37,28,44,47,79,58,53,58,86,38,39,92,69,41,58,51,93,55,37,0,28,15,47,79,86,42,60,47,61,60,54,74,74,44,89,59,88,44
64,70,32,63,41,32,29,31,23,43,26,54,7,41,35,55,59,62,24,34,76,8,25,43,23,47,71,28,34,63,31,60,57,43,47,23,51,25,50,44,52,69,53,30,66,12,22,63,41,40,30,24,65,58,9,28,0,24,39,51,59,54,54,34,46,34,36,61,66,21,61,33,61,28
69,94,15,82,65,31,45,51,35,64,17,59,25,63,53,76,70,84,34,54,100,21,15,20,1,70,95,26,53,87,13,80,79,49,65,47,52,37,57,57,76,73,65,53,89,36,25,83,63,52,49,42,84,68,33,15,24,0,55,75,83,57,70,53,67,50,58,81,83,32,84,49,77,29
34,53,53,27,45,72,61,11,19,16,64,28,33,17,61,25,21,35,62,9,59,35,63,76,54,60,51,68,60,61,67,76,29,22,10,36,34,18,22,7,53,39,16,47,44,33,61,80,56,10,58,55,83,23,36,47,39,55,0,57,60,30,14,8,17,65,19,28,27,58,68,64,86,68
92,34,84,60,12,64,38,47,59,44,69,85,54,42,29,48,77,46,50,48,38,57,70,91,75,9,40,64,28,15,78,21,45,77,55,29,89,61,79,65,7,97,73,21,40,41,58,25,13,67,31,37,29,81,42,79,51,75,57,0,9,87,64,49,46,37,38,54,68,49,10,37,39,61
94,28,91,58,18,73,47,51,65,45,78,88,61,43,38,47,78,43,59,51,30,64,78,100,82,18,34,73,37,6,86,26,43,81,56,35,93,66,82,67,7,99,74,30,35,48,67,30,22,70,40,46,34,83,50,86,59,83,60,9,0,90,64,52,47,46,41,52,67,58,9,46,45,70
12,83,47,50,74,84,82,39,31,47,72,3,46,48,85,53,22,62,78,38,88,46,70,74,56,88,80,79,83,91,70,104,57,10,38,62,7,29,9,23,83,16,21,73,73,54,74,108,83,20,81,76,111,17,56,42,54,57,30,87,90,0,34,38,47,86,49,53,44,75,97,85,111,80
31,51,66,16,52,86,74,23,34,19,79,31,48,22,73,20,14,29,76,20,56,50,78,90,68,68,47,82,71,63,81,84,25,29,8,47,40,32,25,13,58,36,12,58,40,46,75,88,65,19,70,68,92,20,50,60,54,70,14,64,64,34,0,20,17,77,26,19,13,72,73,76,97,82
42,48,53,29,36,66,53,3,19,12,60,36,29,11,53,23,30,32,55,0,54,32,59,74,52,52,46,63,51,53,63,67,26,28,13,28,41,19,30,16,44,47,24,39,40,26,55,72,47,17,50,47,75,32,30,47,34,53,8,49,52,38,20,0,14,57,11,27,32,52,59,56,78,62
48,36,67,17,35,77,61,16,33,3,73,44,42,5,58,9,31,18,65,13,41,45,72,87,66,51,33,74,56,46,77,67,12,39,9,33,51,33,38,23,40,52,28,43,27,36,67,71,48,27,56,55,75,36,40,61,46,67,17,46,47,47,17,14,0,63,11,14,23,62,55,62,80,73
95,69,63,81,35,28,4,54,54,60,38,86,41,57,7,70,86,72,16,57,73,42,39,61,50,28,73,30,8,52,47,32,69,76,69,29,85,57,81,71,42,100,81,21,71,32,26,34,24,70,7,10,35,88,30,60,34,50,65,37,46,86,77,57,63,0,51,76,86,17,43,1,27,26
53,38,61,29,26,65,49,10,28,8,62,47,33,5,46,19,39,26,53,10,44,36,61,78,57,42,37,63,45,42,67,58,21,40,18,21,52,28,41,26,33,58,34,31,31,25,55,62,38,29,44,43,65,42,29,54,36,58,19,38,41,49,26,11,11,51,0,25,35,50,48,51,70,62
50,33,81,5,45,91,74,30,46,17,87,50,56,20,70,6,33,11,79,27,38,60,86,102,80,61,28,88,69,50,91,75,9,47,17,47,58,46,44,31,47,54,31,55,22,51,81,80,59,36,69,69,83,38,55,74,61,81,28,54,52,53,19,27,14,76,25,0,14,76,62,75,91,87
39,48,80,9,58,98,84,35,47,26,92,41,60,29,81,20,22,25,87,31,52,63,91,103,82,74,43,95,80,64,94,89,23,42,19,56,51,46,36,27,61,42,23,66,37,58,87,93,71,32,79,78,97,28,61,74,66,83,27,68,67,44,13,32,23,86,35,14,0,84,76,86,104,94
85,77,46,80,43,16,13,49,44,59,20,75,28,56,22,70,79,74,3,52,82,29,22,44,33,41,79,15,22,64,30,49,70,65,65,30,73,46,71,64,53,90,73,28,76,26,9,52,36,61,18,12,52,79,22,44,21,32,58,49,58,75,72,52,62,17,50,76,84,0,57,16,44,12
102,37,94,67,23,71,45,58,70,54,78,96,64,51,36,56,87,52,57,59,38,68,78,100,84,15,43,72,35,14,86,17,52,87,64,39,99,72,89,75,15,107,82,31,44,51,66,21,21,77,38,45,24,91,52,89,61,84,68,10,9,97,73,59,55,43,48,62,76,57,0,43,37,69
94,69,62,80,35,28,3,53,53,59,37,85,39,56,7,69,85,71,15,56,73,41,38,60,49,28,73,29,8,52,46,33,68,74,68,29,84,56,80,70,42,99,80,21,70,31,25,35,24,69,6,9,36,86,29,59,33,49,64,37,46,85,76,56,62,1,51,75,86,16,43,0,28,26
119,73,91,96,46,52,32,75,80,78,64,111,67,75,26,84,108,84,43,78,76,70,65,86,78,30,79,55,28,52,73,19,82,101,88,50,111,82,105,94,46,124,103,39,79,57,52,17,32,93,30,37,15,110,56,88,61,77,86,39,45,111,97,78,80,27,70,91,104,44,37,28,0,51
92,89,44,91,56,3,24,59,51,70,13,81,35,67,33,82,87,87,11,62,94,35,15,35,30,53,92,3,34,76,22,59,82,71,75,42,77,53,78,72,65,96,82,41,88,36,6,61,48,69,30,24,61,87,32,44,28,29,68,61,70,80,82,62,73,26,62,87,94,12,69,26,51,0
