6,29,92,35,36,74,20,30,54,46,0,49,15,18,14,69,36,81,37,77,33,79,24,56,39,37,17,47,77,33,74,28,33,45,20,83,33,59,57,63,17,50,11,38,84,36,56,60,22,55,70,31,17,45,55,25,46,56,23,77,18,39,42,77,34,26,40,59,36,39,77,28,12,71,38,66
55,67,53,20,43,92,33,35,66,70,49,0,34,66,41,72,18,87,86,80,61,50,28,42,16,28,66,70,49,82,33,35,73,55,47,50,27,77,56,86,61,43,47,13,47,68,78,21,72,83,26,19,32,30,39,26,46,7,58,64,38,25,91,47,62,29,90,57,83,63,94,42,60,70,87,84
22,40,80,20,28,79,12,19,56,52,15,34,0,32,14,69,22,82,53,77,39,69,13,44,23,23,31,53,67,49,61,23,45,45,19,72,19,63,54,69,28,44,14,22,72,45,62,46,38,63,56,15,6,32,47,9,42,41,32,72,10,25,58,67,41,16,56,56,51,44,82,26,27,70,54,71
17,35,110,49,41,83,39,39,68,56,18,66,32,0,32,84,54,93,28,90,44,97,42,63,53,48,0,57,95,24,92,46,38,59,25,102,45,69,73,72,7,67,19,54,103,45,66,78,9,62,88,47,35,56,73,40,62,73,34,94,30,51,31,95,45,44,28,75,30,51,86,45,16,86,25,76
16,27,78,33,43,65,8,34,43,37,14,41,14,32,0,56,24,69,45,64,25,64,12,59,35,38,31,38,63,41,62,14,32,32,30,69,34,49,43,55,31,35,22,33,71,31,48,47,34,49,58,24,10,46,41,23,31,47,18,63,23,39,50,63,26,13,50,45,42,30,67,14,20,58,48,56
67,52,65,80,97,27,56,87,16,31,69,72,69,84,56,0,57,15,79,8,40,43,57,108,79,87,83,31,43,77,62,46,53,24,87,52,84,22,15,30,86,28,79,75,59,43,28,57,81,38,65,68,62,94,34,73,27,71,50,22,79,87,84,45,39,54,87,14,72,33,28,42,67,4,86,24
40,49,57,23,44,75,16,34,49,51,36,18,22,54,24,57,0,72,70,65,42,47,12,51,22,31,53,52,45,66,38,16,55,38,41,50,28,59,41,67,50,28,37,17,49,50,60,24,58,65,34,13,18,38,28,20,29,23,40,54,31,30,75,45,43,11,75,43,66,44,77,23,45,56,72,67
77,59,78,94,111,19,70,101,26,37,81,87,82,93,69,15,72,0,84,7,48,56,71,123,94,102,92,37,56,83,77,60,59,37,99,65,98,24,31,28,96,44,91,90,72,49,30,73,89,38,80,83,76,109,49,87,42,87,59,34,92,102,88,59,48,68,92,30,77,42,18,56,77,17,91,21
31,27,122,73,69,69,54,66,62,48,37,86,53,28,45,79,70,84,0,84,40,104,58,91,77,74,28,48,103,4,106,57,25,59,52,111,70,59,73,58,36,73,45,76,114,36,54,93,19,47,104,68,54,82,81,63,66,93,33,96,55,76,5,104,41,59,8,75,7,46,72,52,26,82,7,64
74,57,70,88,106,24,65,96,22,35,77,80,77,90,64,8,65,7,84,0,46,49,66,117,87,96,90,35,49,82,69,54,58,32,95,57,92,24,24,30,93,37,87,83,65,48,30,65,87,39,73,77,71,103,42,81,36,80,56,27,87,96,88,51,45,62,92,23,77,39,24,51,74,10,91,23
29,13,84,57,67,40,30,59,23,13,33,61,39,44,25,40,42,48,40,46,0,65,34,84,59,63,44,13,63,38,71,26,16,18,53,72,59,25,32,30,48,33,44,56,76,7,23,59,41,24,70,47,35,71,42,48,26,65,10,55,48,64,45,65,1,32,48,34,34,6,43,19,28,43,46,32
80,77,21,68,91,71,58,81,51,64,79,50,69,97,64,43,47,56,104,49,65,0,56,93,65,76,96,64,1,101,24,50,81,47,88,8,75,62,35,71,95,31,83,61,16,72,67,29,98,76,30,60,63,80,23,67,38,46,71,22,78,75,109,3,65,53,111,34,99,61,72,53,83,39,109,66
27,39,68,24,40,71,4,30,46,45,24,28,13,42,12,57,12,71,58,66,34,56,0,52,25,30,41,46,54,54,50,11,44,35,32,60,27,55,42,62,39,32,27,22,61,41,55,36,46,58,46,13,7,38,34,15,30,34,30,59,23,31,63,54,35,3,63,44,55,37,73,16,32,58,60,62
63,84,93,28,22,123,54,26,99,96,56,42,44,63,59,108,51,123,91,117,84,93,52,0,29,21,63,97,91,87,74,63,89,87,38,92,25,107,92,114,56,80,46,33,88,90,106,63,72,108,66,39,49,13,78,36,80,47,77,104,37,21,94,89,85,55,92,94,91,89,125,68,68,108,89,114
45,62,69,4,27,95,28,18,70,70,39,16,23,53,35,79,22,94,77,87,59,65,25,29,0,11,53,71,63,72,50,35,68,59,31,66,11,79,63,87,47,51,34,4,63,66,80,37,60,83,43,11,24,16,49,13,51,24,54,75,23,9,81,62,60,27,79,65,75,62,98,41,50,78,76,87
44,64,81,8,15,101,32,9,77,75,37,28,23,48,38,87,31,102,74,96,63,76,30,21,11,0,48,75,75,69,61,41,69,65,24,77,4,85,72,92,41,60,29,15,75,69,85,48,56,87,55,18,27,8,59,15,60,35,56,85,18,3,78,74,64,33,75,73,73,67,104,47,49,87,73,93
16,34,110,49,41,83,38,39,67,56,17,66,31,0,31,83,53,92,28,90,44,96,41,63,53,48,0,56,95,24,92,46,37,59,25,101,45,69,72,71,8,67,19,53,102,44,65,77,8,62,88,47,35,56,73,40,62,73,33,94,29,51,31,95,44,44,28,74,30,50,85,44,15,85,25,75
42,22,85,70,81,27,43,72,15,0,47,70,53,57,38,31,52,37,48,35,13,64,46,97,71,75,56,0,64,46,75,36,22,17,67,73,71,12,29,16,61,35,58,67,78,12,9,65,52,13,75,59,48,84,45,60,29,73,23,50,62,76,52,65,12,43,56,30,41,8,30,29,41,35,55,19
79,76,22,66,89,70,57,79,50,63,77,49,67,95,63,43,45,56,103,49,63,1,54,91,63,75,95,64,0,100,22,48,80,46,86,9,73,61,34,71,94,30,82,59,16,70,66,27,97,75,28,58,61,79,22,65,37,44,69,22,76,73,108,2,64,51,110,34,97,60,72,51,82,39,108,66
27,25,118,69,65,69,50,62,61,46,33,82,49,24,41,77,66,83,4,82,38,101,54,87,72,69,24,46,100,0,103,53,24,56,48,107,66,58,71,57,32,70,40,71,110,34,53,89,15,47,100,63,49,78,78,59,63,88,30,93,50,72,9,101,38,55,9,73,7,44,72,49,21,81,8,63
78,82,19,53,77,88,54,68,65,75,74,33,61,92,62,62,38,77,106,69,71,24,50,74,50,61,92,75,22,103,0,49,87,57,78,19,60,76,49,86,89,39,76,46,14,79,80,14,96,88,7,48,57,63,30,56,46,26,74,44,68,59,111,20,72,48,112,49,102,70,90,54,82,59,110,82
30,34,65,35,51,60,10,41,35,35,28,35,23,46,14,46,16,60,57,54,26,50,11,63,35,41,46,36,48,53,49,0,39,23,42,55,38,44,31,52,46,22,35,31,57,33,44,35,48,48,46,24,16,49,27,27,19,39,25,49,33,42,62,49,27,8,63,33,52,28,62,6,33,47,60,52
27,5,100,65,70,46,40,64,37,22,33,73,45,38,32,53,55,59,25,58,16,81,44,89,68,69,37,22,80,24,87,39,0,34,54,88,65,34,48,34,43,50,45,66,92,10,29,74,31,24,85,57,43,78,59,55,43,78,14,70,52,71,30,81,16,44,33,50,18,21,49,33,23,57,32,40
42,31,68,58,74,36,33,64,11,17,45,55,45,59,32,24,38,37,59,32,18,47,35,87,59,65,59,17,46,56,57,23,34,0,63,55,62,21,14,30,61,17,54,55,60,24,23,47,58,30,58,47,39,73,27,50,11,57,27,36,55,66,64,48,18,32,66,16,52,13,39,19,43,26,65,28
27,49,97,27,17,94,31,15,73,66,20,47,19,25,30,87,41,99,52,95,53,88,32,38,31,24,25,67,86,48,78,42,54,63,0,91,21,79,73,83,17,64,9,33,90,57,77,64,33,76,72,30,25,31,67,22,61,55,44,91,9,27,56,86,54,35,53,75,53,59,97,44,31,88,50,86
85,84,13,69,92,79,63,83,59,72,83,50,72,102,69,52,50,65,111,57,72,8,60,92,66,77,101,73,9,107,19,55,88,55,91,0,76,70,43,80,100,38,87,62,7,79,75,28,104,84,26,61,67,80,29,69,45,44,77,30,81,75,116,7,72,57,117,43,105,69,80,58,89,48,115,75
40,59,80,7,16,97,29,7,73,71,33,27,19,45,34,84,28,98,70,92,59,75,27,25,11,4,45,71,73,66,60,38,65,62,21,76,0,81,68,88,38,57,25,14,74,65,81,47,52,83,54,15,23,12,57,11,56,35,52,83,15,6,74,72,60,30,72,70,69,63,100,43,45,84,69,89
54,35,83,79,92,15,52,83,11,13,59,77,63,69,49,22,59,24,59,24,25,62,55,107,79,85,69,12,61,58,76,44,34,21,79,70,81,0,27,9,73,37,70,76,77,25,5,68,65,15,78,68,58,94,45,70,32,79,36,44,73,86,63,63,24,52,67,27,52,19,18,38,53,26,66,7
56,46,56,64,82,38,42,72,16,29,57,56,54,73,43,15,41,31,73,24,32,35,42,92,63,72,72,29,34,71,49,31,48,14,73,43,68,27,0,37,74,13,66,59,49,38,31,43,72,40,51,53,48,79,19,58,12,56,41,22,65,72,78,36,32,39,81,1,67,27,40,29,57,15,79,32
58,36,93,86,98,12,59,89,21,17,63,86,69,72,55,30,67,28,58,30,30,71,62,114,87,92,71,16,71,57,86,52,34,30,83,80,88,9,37,0,76,47,74,84,86,27,7,77,66,10,87,76,64,101,55,77,41,88,39,53,78,93,61,73,29,60,65,37,51,24,14,45,56,34,65,7
19,40,108,43,34,88,36,32,71,60,17,61,28,7,31,86,50,96,36,93,48,95,39,56,47,41,8,61,94,32,89,46,43,61,17,100,38,73,74,76,0,67,13,48,100,49,70,75,16,67,84,42,32,48,73,35,63,69,37,95,23,44,39,94,49,42,35,76,38,55,91,45,20,88,33,80
50,46,50,52,71,50,32,61,26,35,50,43,44,67,35,28,28,44,73,37,33,31,32,80,51,60,67,35,30,70,39,22,50,17,64,38,57,37,13,47,67,0,57,46,42,41,40,31,68,48,40,41,38,66,9,46,6,43,39,27,55,59,78,31,34,28,80,14,67,30,52,22,53,28,78,43
17,40,95,30,25,85,25,21,65,57,11,47,14,19,22,79,37,91,45,87,44,83,27,46,34,29,19,58,82,40,76,35,45,54,9,87,25,70,66,74,13,57,0,34,87,48,67,61,27,66,71,28,20,37,61,21,54,55,34,85,10,32,49,82,45,30,46,68,45,50,88,36,22,80,43,77
44,60,66,7,30,91,25,21,66,67,38,13,22,54,33,75,17,90,76,83,56,61,22,33,4,15,53,67,59,71,46,31,66,55,33,62,14,76,59,84,48,46,34,0,59,63,76,33,60,80,40,8,22,20,45,13,47,21,52,71,24,13,80,58,57,24,79,61,73,59,94,38,50,74,76,83
87,88,7,67,90,86,64,81,65,77,84,47,72,103,71,59,49,72,114,65,76,16,61,88,63,75,102,78,16,110,14,57,92,60,90,7,74,77,49,86,100,42,87,59,0,83,81,26,106,90,21,60,67,77,33,68,49,40,81,38,80,72,119,13,77,58,120,49,109,73,87,61,91,55,118,81
31,9,91,64,72,38,37,65,26,12,36,68,45,45,31,43,50,49,36,48,7,72,41,90,66,69,44,12,70,34,79,33,10,24,57,79,65,25,38,27,49,41,48,63,83,0,21,67,40,18,78,55,41,78,50,54,34,73,13,60,53,70,40,72,7,40,44,40,29,10,41,27,29,46,42,31
51,30,88,79,91,17,52,82,15,10,56,78,62,66,48,28,60,30,54,30,23,67,55,106,80,85,65,9,66,53,80,44,29,23,77,75,81,5,31,7,70,40,67,76,81,21,0,71,61,9,81,68,57,93,49,70,34,81,33,50,71,86,58,68,22,52,62,32,47,17,20,38,50,32,61,10
63,69,33,40,63,81,39,54,57,64,60,21,46,78,47,57,24,73,93,65,59,29,36,63,37,48,77,65,27,89,14,35,74,47,64,28,47,68,43,77,75,31,61,33,26,67,71,0,82,78,11,34,42,51,23,42,36,16,61,45,54,46,98,26,60,34,98,43,88,58,83,41,68,55,95,74
18,30,113,56,50,78,42,48,65,52,22,72,38,9,34,81,58,89,19,87,41,98,46,72,60,56,8,52,97,15,96,48,31,58,33,104,52,65,72,66,16,68,27,60,106,40,61,82,0,56,92,53,40,64,75,47,62,79,31,94,37,59,22,97,42,48,19,74,21,48,81,45,15,84,16,71
50,27,97,82,91,22,54,83,24,13,55,83,63,62,49,38,65,38,47,39,24,76,58,108,83,87,62,13,75,47,88,48,24,30,76,84,83,15,40,10,67,48,66,80,90,18,9,78,56,0,88,71,59,96,57,72,42,86,32,59,72,88,51,77,22,56,55,41,40,20,25,42,47,42,55,17
74,80,26,47,70,90,50,61,66,75,70,26,56,88,58,65,34,80,104,73,70,30,46,66,43,55,88,75,28,100,7,46,85,58,72,26,54,78,51,87,84,40,71,40,21,78,81,11,92,88,0,42,52,56,32,50,46,19,72,49,63,52,109,26,71,45,109,52,99,69,92,52,79,62,106,84
36,51,67,11,31,84,17,21,59,58,31,19,15,47,24,68,13,83,68,77,47,60,13,39,11,18,47,59,58,63,48,24,57,47,30,61,15,68,53,76,42,41,28,8,60,55,68,34,53,71,42,0,14,26,41,7,41,26,43,67,20,18,72,57,49,16,71,55,65,51,86,30,42,68,69,76
22,37,75,22,34,74,6,25,50,47,17,32,6,35,10,62,18,76,54,71,35,63,7,49,24,27,35,48,61,49,57,16,43,39,25,67,23,58,48,64,32,38,20,22,67,41,57,42,40,59,52,14,0,36,41,12,36,39,29,66,16,29,58,61,36,10,58,50,51,39,76,20,27,63,55,65
52,72,83,14,18,109,41,16,85,83,45,30,32,56,46,94,38,109,82,103,71,80,38,13,16,8,56,84,79,78,63,49,78,73,31,80,12,94,79,101,48,66,37,20,77,78,93,51,64,96,56,26,36,0,65,23,67,36,65,91,27,7,86,77,73,41,83,80,82,76,112,55,58,94,81,101
57,54,41,51,72,58,36,62,34,44,55,39,47,73,41,34,28,49,81,42,42,23,34,78,49,59,73,45,22,78,30,27,59,27,67,29,57,45,19,55,73,9,61,45,33,50,49,23,75,57,32,41,41,65,0,47,16,37,47,26,57,58,86,23,43,31,88,20,75,40,60,29,60,32,85,51
32,49,75,10,25,86,17,14,62,59,25,26,9,40,23,73,20,87,63,81,48,67,15,36,13,15,40,60,65,59,56,27,55,50,22,69,11,70,58,77,35,46,21,13,68,54,70,42,47,72,50,7,12,23,47,0,45,33,41,73,12,16,67,65,49,19,66,59,61,52,89,32,37,73,63,78
45,39,57,52,70,46,30,60,20,28,46,46,42,62,31,27,29,42,66,36,26,38,30,80,51,60,62,29,37,63,46,19,43,11,61,45,56,32,12,41,63,6,54,47,49,34,34,36,62,42,46,41,36,67,16,45,0,47,33,31,52,59,71,38,27,26,73,14,60,24,48,17,47,27,71,38
61,72,46,28,51,93,38,42,68,73,56,7,41,73,47,71,23,87,93,80,65,46,34,47,24,35,73,73,44,88,26,39,78,57,55,44,35,79,56,88,69,43,55,21,40,73,81,16,79,86,19,26,39,36,37,33,47,0,64,61,45,33,97,42,66,34,97,57,89,66,95,46,66,70,94,86
18,8,88,52,59,51,26,51,34,23,23,58,32,34,18,50,40,59,33,56,10,71,30,77,54,56,33,23,69,30,74,25,14,27,44,77,52,36,41,39,37,39,34,52,81,13,33,61,31,32,72,43,29,65,47,41,33,64,0,63,40,58,38,70,11,29,40,43,28,17,53,19,17,53,38,43
77,68,43,77,98,50,60,88,35,50,77,64,72,94,63,22,54,34,96,27,55,22,59,104,75,85,94,50,22,93,44,49,70,36,91,30,83,44,22,53,95,27,85,71,38,60,50,45,94,59,49,67,66,91,26,73,31,61,63,0,82,85,101,25,55,56,103,20,89,49,51,49,79,18,101,47
25,47,87,19,19,88,22,11,66,61,18,38,10,30,23,79,31,92,55,87,48,78,23,37,23,18,29,62,76,50,68,33,52,55,9,81,15,73,65,78,23,55,10,24,80,53,71,54,37,72,63,20,16,27,57,12,52,45,40,82,0,21,59,76,49,26,57,67,54,54,91,36,30,80,54,80
46,65,79,7,18,102,33,12,77,76,39,25,25,51,39,87,30,102,76,96,64,75,31,21,9,3,51,76,73,72,59,42,71,66,27,75,6,86,72,93,44,59,32,13,72,70,86,46,59,88,52,18,29,7,58,16,59,33,58,85,21,0,80,72,65,34,78,73,75,68,104,48,51,87,75,94
36,32,127,77,73,73,59,70,67,52,42,91,58,31,50,84,75,88,5,88,45,109,63,94,81,78,31,52,108,9,111,62,30,64,56,116,74,63,78,61,39,78,49,80,119,40,58,98,22,51,109,72,58,86,86,67,71,97,38,101,59,80,0,109,45,64,5,80,11,51,75,57,30,87,6,68
79,77,20,65,88,73,57,78,52,65,77,47,67,95,63,45,45,59,104,51,65,3,54,89,62,74,95,65,2,101,20,49,81,48,86,7,72,63,36,73,94,31,82,58,13,72,68,26,97,77,26,57,61,77,23,65,38,42,70,25,76,72,109,0,65,51,111,36,98,61,74,52,82,42,108,68
30,13,84,59,69,39,32,60,23,11,34,62,41,45,26,39,43,48,41,45,1,65,35,85,60,64,44,12,64,38,72,27,16,18,54,72,60,24,32,29,49,34,45,57,77,7,22,60,42,22,71,49,36,73,43,49,27,66,11,55,49,65,45,65,0,33,48,34,34,6,42,20,29,42,47,31
29,38,66,26,43,68,5,33,43,43,26,29,16,44,13,54,11,68,59,62,32,53,3,55,27,33,44,43,51,55,48,8,44,32,35,57,30,52,39,60,42,28,30,24,58,40,52,34,48,56,45,16,10,41,31,19,26,34,29,56,26,34,64,51,33,0,64,41,55,35,70,14,34,54,61,60
35,35,128,76,69,77,59,67,70,56,40,90,56,28,50,87,75,92,8,92,48,111,63,92,79,75,28,56,110,9,112,63,33,66,53,117,72,67,81,65,35,80,46,79,120,44,62,98,19,55,109,71,58,83,88,66,73,97,40,103,57,78,5,111,48,64,0,83,15,54,80,58,30,90,2,72
58,47,56,66,84,38,44,74,16,30,59,57,56,75,45,14,43,30,75,23,34,34,44,94,65,73,74,30,34,73,49,33,50,16,75,43,70,27,1,37,76,14,68,61,49,40,32,43,74,41,52,55,50,80,20,59,14,57,43,20,67,73,80,36,34,41,83,0,69,29,40,31,59,13,81,32
29,21,116,71,70,63,50,66,55,41,36,83,51,30,42,72,66,77,7,77,34,99,55,91,75,73,30,41,97,7,102,52,18,52,53,105,69,52,67,51,38,67,45,73,109,29,47,88,21,40,99,65,51,82,75,61,60,89,28,89,54,75,11,98,34,55,15,69,0,39,65,47,24,76,14,57
35,18,81,61,73,34,34,64,16,7,39,63,44,51,30,33,44,42,46,39,6,61,37,89,62,67,50,8,60,44,70,28,21,13,59,69,63,19,27,24,55,30,50,59,73,10,17,58,48,20,69,51,39,76,40,52,24,66,17,49,54,68,51,61,6,35,54,29,39,0,37,21,35,36,52,26
72,51,94,97,111,2,71,102,27,30,77,94,82,86,67,28,77,18,72,24,43,72,73,125,98,104,85,30,72,72,90,62,49,39,97,80,100,18,40,14,91,52,88,94,87,41,20,83,81,25,92,86,76,112,60,89,48,95,53,51,91,104,75,74,42,70,80,40,65,37,0,56,70,32,80,10
28,27,69,41,55,54,14,45,30,28,28,42,26,45,14,42,23,56,52,51,19,53,16,68,41,47,44,29,51,49,54,6,33,19,44,58,43,38,29,45,45,22,36,38,61,27,38,41,45,42,52,30,20,55,29,32,17,46,19,49,36,48,57,52,20,14,58,31,47,21,56,0,30,44,56,46
5,20,99,47,47,67,28,42,51,40,12,60,27,16,20,67,45,77,26,74,28,83,32,68,50,49,15,41,82,21,82,33,23,43,31,89,45,53,57,56,20,53,22,50,91,29,50,68,15,47,79,42,27,58,60,37,47,66,17,79,30,51,30,82,29,34,30,59,24,35,70,30,0,70,27,60
69,55,61,79,98,31,57,88,20,34,71,70,70,86,58,4,56,17,82,10,43,39,58,108,78,87,85,35,39,81,59,47,57,26,88,48,84,26,15,34,88,28,80,74,55,46,32,55,84,42,62,68,63,94,32,73,27,70,53,18,80,87,87,42,42,54,90,13,76,36,32,44,70,0,89,28
32,33,126,73,67,77,56,64,69,55,38,87,54,25,48,86,72,91,7,91,46,109,60,89,76,73,25,55,108,8,110,60,32,65,50,115,69,66,79,65,33,78,43,76,118,42,61,95,16,55,106,69,55,81,85,63,71,94,38,101,54,75,6,108,47,61,2,81,14,52,80,56,27,89,0,71
61,41,88,87,100,8,60,91,17,19,66,84,71,76,56,24,67,21,64,23,32,66,62,114,87,93,75,19,66,63,82,52,40,28,86,75,89,7,32,7,80,43,77,83,81,31,10,74,71,17,84,76,65,101,51,78,38,86,43,47,80,94,68,68,31,60,72,32,57,26,10,46,60,28,71,0
