96,78,90,69,47,69,11,32,60,10,104,21,41,62,66,27,72,90,0,99,73,109,43,58,105,95,18,39,82,57,51,29,55,52,19,67,88,101,77,97,47,14,83,29,97,67,50,79,87,60,75,28,29,14,88,83,63,66,91,88,65,84,41,67,27,69,76,57,87,91,52,21,32,74,81,24,78,53,18,62,68,57,44,51,74,46,66,43,26,68,27,89,49,65,90,73
99,76,96,60,61,85,105,69,50,108,23,116,79,73,54,71,73,86,99,0,42,25,74,93,9,14,80,78,63,44,100,70,46,55,80,53,17,42,96,37,101,94,24,72,8,40,65,20,31,48,41,80,70,92,82,97,38,57,10,54,45,39,95,57,81,76,67,74,22,61,65,82,72,41,63,90,33,47,89,39,41,60,69,68,38,78,53,57,79,62,79,84,55,68,52,29
114,88,109,70,57,92,83,52,54,83,61,94,41,79,63,48,84,102,73,42,0,65,36,94,51,49,56,71,80,21,96,50,40,21,56,63,45,74,104,68,95,63,18,55,46,49,63,32,56,13,57,66,46,72,98,108,19,15,32,76,52,61,87,15,66,84,80,76,20,84,64,52,41,1,80,75,8,26,57,39,51,20,33,29,52,38,62,33,48,72,64,100,24,75,75,18
84,65,83,53,65,77,113,77,51,117,5,123,97,68,51,83,64,71,109,25,65,0,93,88,16,16,91,80,51,61,97,80,54,74,91,49,23,22,85,20,100,107,47,80,19,42,66,35,23,68,38,86,82,99,68,86,55,80,33,40,46,29,95,80,86,68,57,70,47,45,64,95,88,64,51,95,57,62,102,47,42,81,88,88,37,97,50,71,93,55,85,70,72,62,37,49
114,90,108,74,52,88,54,37,59,52,87,65,4,76,68,28,84,104,43,74,36,93,0,84,82,76,31,59,87,31,81,33,45,19,31,69,70,93,99,88,79,30,52,38,75,60,59,57,76,26,69,49,26,47,101,104,37,25,64,88,60,77,71,25,48,83,84,72,55,94,61,22,13,38,87,54,44,31,24,50,62,16,4,8,66,5,68,25,18,75,47,103,20,75,88,45
38,28,31,35,37,14,52,46,43,58,84,55,86,20,39,55,26,35,58,93,94,88,84,0,94,82,55,25,40,73,11,50,54,78,55,40,76,70,19,69,15,68,91,45,86,53,30,77,66,82,52,35,57,44,35,25,75,96,90,51,48,59,17,97,36,21,32,19,94,49,30,64,70,93,39,34,92,67,69,58,52,88,81,88,55,89,40,63,68,33,37,35,73,26,54,81
95,73,93,59,64,85,110,73,52,113,15,121,87,73,54,77,71,82,105,9,51,16,82,94,0,12,86,81,60,51,101,75,50,63,86,53,18,36,94,32,103,100,33,77,8,42,67,25,28,56,41,84,76,97,79,95,45,67,19,50,46,36,97,67,85,75,65,74,31,57,66,88,80,50,61,94,43,53,95,43,42,69,78,77,38,86,53,64,86,61,83,81,62,67,48,37
85,62,82,47,53,73,99,63,40,103,11,110,81,61,42,68,60,71,95,14,49,16,76,82,12,0,77,69,49,44,89,65,39,57,76,41,7,28,82,23,91,92,32,66,5,30,55,18,17,51,29,73,67,86,68,84,39,64,19,39,34,25,85,64,74,63,54,62,32,47,54,79,72,48,49,83,41,46,87,32,30,64,71,72,26,80,41,55,77,49,72,70,55,55,37,32
89,68,83,55,32,62,26,15,44,28,86,38,31,52,51,8,62,81,18,80,56,91,31,55,86,77,0,31,69,39,51,11,37,34,0,53,69,85,72,80,48,17,64,13,78,50,37,61,70,42,58,19,10,16,79,78,45,51,72,74,48,68,41,52,18,60,64,48,68,78,40,9,18,57,69,23,60,34,15,44,51,41,30,37,57,36,51,24,13,55,18,80,31,54,75,54
58,38,51,30,16,31,37,21,28,43,75,45,61,22,30,30,32,50,39,78,71,80,59,25,81,69,31,0,43,50,25,25,33,53,31,32,62,66,41,63,24,46,71,20,73,38,13,59,56,58,42,12,32,25,48,46,53,72,72,51,34,51,17,73,13,29,36,17,75,53,15,40,45,71,42,16,70,44,46,39,38,64,56,63,43,64,30,39,43,29,13,50,49,25,52,60
36,14,33,13,36,27,80,54,28,86,47,87,91,22,19,63,14,23,82,63,80,51,87,40,60,49,69,43,0,62,50,58,42,73,68,18,45,30,34,30,54,86,69,55,54,31,32,52,32,72,23,53,64,68,19,35,61,89,63,11,28,23,52,89,55,18,7,26,72,10,29,77,76,79,0,60,75,59,84,40,28,84,83,87,28,93,19,62,78,13,54,21,69,17,13,62
95,69,90,51,36,72,65,31,35,67,56,77,36,58,44,30,64,83,57,44,21,61,31,73,51,44,39,50,62,0,75,30,20,12,38,44,38,63,83,57,74,50,25,35,44,32,42,26,45,10,41,46,28,53,79,88,6,26,34,61,34,48,66,26,46,65,62,56,29,68,44,38,28,21,63,55,21,5,44,22,34,22,26,28,37,36,44,14,35,53,44,82,10,56,61,15
48,39,42,43,40,25,43,45,49,49,93,45,83,29,46,53,36,46,51,100,96,97,81,11,101,89,51,25,50,75,0,49,58,78,51,48,83,80,29,78,4,63,95,43,93,59,34,82,74,83,60,32,55,38,46,34,78,97,95,61,55,67,10,97,33,32,43,27,99,60,35,60,68,96,50,28,95,69,64,62,58,88,80,86,62,87,47,64,64,41,34,46,74,35,63,85
82,59,76,45,22,55,35,4,33,38,74,46,35,44,40,5,53,73,29,70,50,80,33,50,75,65,11,25,58,30,49,0,25,30,11,42,58,73,66,68,47,28,55,5,67,38,27,50,58,36,46,17,7,22,70,71,36,48,62,63,36,56,39,49,16,51,54,39,60,67,30,18,19,50,58,25,52,25,25,33,40,39,31,37,45,39,40,16,19,45,15,71,26,44,63,45
74,49,69,31,17,52,60,23,14,63,48,70,49,38,24,28,44,62,55,46,40,54,45,54,50,39,37,33,42,20,58,25,0,30,36,24,32,49,63,44,58,53,37,27,42,14,23,26,33,30,23,34,28,46,59,67,21,46,39,43,14,32,51,47,35,44,41,36,41,49,24,41,36,40,43,44,38,16,49,7,16,41,41,45,21,51,23,20,40,32,33,61,26,35,43,27
104,79,98,61,42,79,61,33,45,62,68,73,23,66,54,27,73,93,52,55,21,74,19,78,63,57,34,53,73,12,78,30,30,0,34,55,51,76,91,70,77,42,33,35,56,44,49,38,58,8,53,47,25,51,89,95,18,18,45,73,45,60,69,19,47,73,72,63,37,79,51,31,19,22,73,55,26,14,36,33,46,11,14,15,49,23,54,14,26,62,45,91,4,64,73,26
89,67,82,55,32,62,27,14,43,28,85,38,32,52,50,8,61,81,19,80,56,91,31,55,86,76,0,31,68,38,51,11,36,34,0,52,69,84,72,79,48,17,64,12,78,49,36,60,69,42,57,19,10,17,78,77,44,51,71,73,47,67,40,51,18,59,63,47,68,77,39,9,17,56,68,23,59,34,15,43,51,41,30,37,56,36,51,23,13,55,17,80,31,53,74,54
51,25,46,7,20,32,68,37,10,73,44,77,73,20,1,46,21,38,67,53,63,49,69,40,53,41,53,32,18,44,48,42,24,55,52,0,35,34,43,31,50,70,54,39,46,14,18,38,25,54,11,40,47,55,35,46,44,71,50,21,11,19,46,71,41,23,17,21,58,25,16,60,58,62,18,48,59,41,67,23,12,66,65,69,15,75,1,44,60,9,40,37,51,15,22,46
82,58,79,42,46,68,92,56,34,96,17,103,74,56,37,61,55,68,88,17,45,23,70,76,18,7,69,62,45,38,83,58,32,51,69,35,0,29,78,23,84,84,29,59,10,24,49,13,14,45,24,66,59,79,64,80,33,59,18,37,28,21,79,59,67,58,50,56,30,45,48,72,65,44,46,76,37,39,80,25,24,59,65,66,20,74,36,48,70,44,65,67,49,50,35,27
62,44,61,36,53,57,102,69,40,107,20,111,98,50,36,77,44,49,101,42,74,22,93,70,36,28,85,66,30,63,80,73,49,76,84,34,29,0,64,5,83,101,58,72,33,34,53,41,17,72,26,74,77,89,46,64,59,87,46,18,36,16,79,87,75,49,37,53,59,23,50,90,86,73,31,83,66,62,98,43,33,85,89,91,28,99,35,69,90,38,74,48,73,44,16,55
18,20,12,36,48,11,71,61,50,77,82,74,102,25,42,71,22,19,77,96,104,85,99,19,94,82,72,41,34,83,29,66,63,91,72,43,78,64,0,65,33,87,98,61,88,57,41,82,65,93,54,52,73,63,21,5,84,109,94,46,53,57,37,109,53,19,28,27,101,41,39,82,86,103,34,53,101,78,87,65,56,102,96,102,58,105,43,77,85,34,54,20,86,28,48,89
64,44,62,34,49,57,98,65,36,103,17,108,92,48,33,72,43,51,97,37,68,20,88,69,32,23,80,63,30,57,78,68,44,70,79,31,23,5,65,0,80,97,52,67,28,29,49,36,11,66,22,70,72,85,47,65,53,81,41,19,31,12,77,81,71,48,37,51,54,25,47,85,80,67,31,79,61,56,93,37,28,79,83,85,23,93,32,64,84,36,70,50,67,42,16,50
52,43,46,46,40,29,39,44,50,45,95,40,80,32,49,51,40,51,47,101,95,100,79,15,103,91,48,24,54,74,4,47,58,77,48,50,84,83,33,80,0,59,95,41,95,60,35,83,76,82,62,30,53,35,50,39,77,95,96,65,56,70,7,96,31,35,46,29,99,64,36,58,65,95,53,25,95,69,61,63,60,86,77,84,64,84,49,62,62,44,32,50,72,38,67,85
104,84,98,72,50,77,26,32,61,23,102,35,28,69,68,24,78,97,14,94,63,107,30,68,100,92,17,46,86,50,63,28,53,42,17,70,84,101,87,97,59,0,75,30,93,67,54,74,86,50,75,34,25,24,95,93,56,54,84,91,65,85,52,55,33,76,81,64,79,95,57,12,22,64,86,34,69,47,6,60,68,45,32,38,73,32,68,36,15,72,33,96,40,70,92,66
105,80,101,62,55,87,91,55,48,92,43,102,56,73,55,55,76,92,83,24,18,47,52,91,33,32,64,71,69,25,95,55,37,33,64,54,29,58,98,52,95,75,0,59,28,40,60,17,42,25,46,69,53,78,89,101,19,33,14,64,44,48,88,33,69,78,72,72,4,71,61,63,53,17,70,79,9,30,69,33,42,37,47,45,41,55,54,40,59,64,68,91,34,69,62,10
77,55,71,42,19,50,33,3,31,36,75,44,41,39,38,10,49,68,29,72,55,80,38,45,77,66,13,20,55,35,43,5,27,35,12,39,59,72,61,67,41,30,59,0,69,38,23,52,58,41,45,11,12,19,65,66,40,54,64,60,36,55,33,54,11,47,50,35,63,64,26,21,25,55,55,20,57,30,28,34,39,45,36,43,44,44,38,21,24,42,9,67,31,40,61,49
90,67,88,52,56,78,102,65,44,105,15,113,80,66,47,69,65,77,97,8,46,19,75,86,8,5,78,73,54,44,93,67,42,56,78,46,10,33,88,28,95,93,28,69,0,34,59,18,22,50,34,76,68,89,73,89,38,61,14,45,38,30,89,61,77,68,59,67,28,52,58,81,72,45,55,86,38,46,88,35,35,63,71,70,31,80,46,56,78,54,75,76,55,60,43,30
65,40,61,22,22,47,70,35,10,75,37,80,64,34,15,42,36,53,67,40,49,42,60,53,42,30,50,38,31,32,59,38,14,44,49,14,24,34,57,29,60,67,40,38,34,0,25,24,19,42,9,43,42,57,49,60,30,58,36,29,4,18,55,59,44,38,32,33,43,35,24,55,51,48,31,52,44,29,63,10,2,54,55,59,6,65,14,35,55,24,42,51,40,29,28,32
55,31,49,18,6,29,49,22,15,55,61,58,62,17,16,32,25,45,50,65,63,66,59,30,67,55,37,13,32,42,34,27,23,49,36,18,49,53,41,49,35,54,60,23,59,25,0,47,42,52,28,22,34,37,42,46,44,67,60,38,21,37,29,68,23,24,27,13,64,41,2,45,46,63,31,29,62,37,52,27,25,60,56,61,29,65,17,35,47,18,22,44,45,17,40,50
88,63,84,45,42,71,85,49,33,88,30,96,62,58,39,52,59,75,79,20,32,35,57,77,25,18,61,59,52,26,82,50,26,38,60,38,13,41,82,36,83,74,17,52,18,24,47,0,24,32,28,60,50,72,71,84,20,46,13,46,28,30,77,46,61,62,55,57,20,54,47,62,54,31,53,70,25,28,69,20,25,46,53,53,24,62,38,38,60,47,59,74,37,53,45,14
68,45,65,31,41,56,90,55,28,94,18,99,80,45,27,61,43,54,87,31,56,23,76,66,28,17,70,56,32,45,74,58,33,58,69,25,14,17,65,11,76,86,42,58,22,19,42,24,0,54,14,62,61,76,51,67,41,69,32,23,22,8,71,69,63,46,37,47,43,30,40,74,69,55,32,71,49,44,82,26,18,67,71,73,13,81,26,52,73,33,62,53,55,39,21,38
105,79,100,61,45,82,69,38,45,70,63,80,31,68,54,34,74,93,60,48,13,68,26,82,56,51,42,58,72,10,83,36,30,8,42,54,45,72,93,66,82,50,25,41,50,42,52,32,54,0,51,52,32,58,89,97,12,16,37,71,44,57,74,16,52,74,72,65,29,78,53,39,28,14,73,61,18,14,44,32,44,13,22,20,46,30,54,19,35,63,51,92,10,65,70,19
59,35,55,18,27,44,76,43,14,81,33,86,73,32,13,51,31,46,75,41,57,38,69,52,41,29,58,42,23,41,60,46,23,53,57,11,24,26,54,22,62,75,46,45,34,9,28,28,14,51,0,49,51,63,42,56,39,67,40,19,10,9,57,67,50,34,26,33,49,26,26,64,60,56,24,57,51,38,71,19,7,63,65,68,4,75,12,44,64,20,48,45,49,26,19,39
70,50,63,40,21,43,27,14,34,32,80,37,50,34,38,20,44,63,28,80,66,86,49,35,84,73,19,12,53,46,32,17,34,47,19,40,66,74,52,70,30,34,69,11,76,43,22,60,62,52,49,0,23,14,60,58,50,65,73,60,39,58,22,66,1,41,47,29,73,63,24,29,35,66,53,9,67,40,34,41,43,56,47,54,49,54,39,33,32,40,1,62,43,37,62,59
88,66,82,51,28,62,37,11,37,39,76,49,28,51,46,2,60,79,29,70,46,82,26,57,76,67,10,32,64,28,55,7,28,25,10,47,59,77,73,72,53,25,53,12,68,42,34,50,61,32,51,23,0,26,76,78,34,42,61,68,41,60,46,43,22,58,60,46,57,73,36,13,12,46,64,30,49,23,20,35,44,33,24,31,48,32,46,13,13,51,21,78,21,51,68,43
81,64,75,55,35,55,13,23,48,18,94,24,47,48,53,23,58,76,14,92,72,99,47,44,97,86,16,25,68,53,38,22,46,51,17,55,79,89,63,85,35,24,78,19,89,57,37,72,76,58,63,14,26,0,74,69,59,68,84,75,54,73,28,68,13,55,62,43,82,78,39,24,34,72,68,10,75,48,26,53,58,58,47,54,63,52,53,39,29,55,14,75,47,51,77,68
17,10,14,28,48,20,84,65,44,90,65,89,104,26,35,75,16,3,88,82,98,68,101,35,79,68,79,48,19,79,46,70,59,89,78,35,64,46,21,47,50,95,89,65,73,49,42,71,51,89,42,60,76,74,0,18,79,106,82,28,46,43,51,106,61,19,17,31,91,22,39,87,89,97,18,64,93,75,94,58,47,100,97,103,47,107,35,76,89,26,61,2,85,25,30,81
13,21,7,38,53,16,77,67,53,83,83,80,107,29,45,76,24,16,83,97,108,86,104,25,95,84,78,46,35,88,34,71,67,95,77,46,80,64,5,65,39,93,101,66,89,60,46,84,67,97,56,58,78,69,18,0,88,113,96,46,57,59,43,114,59,23,30,32,104,40,44,87,91,107,34,59,104,83,93,68,59,106,101,107,60,110,46,82,90,36,60,17,91,32,48,92
95,69,90,51,38,73,71,36,35,73,50,82,42,59,43,36,64,83,63,38,19,55,37,75,45,39,45,53,61,6,78,36,21,18,44,44,33,59,84,53,77,56,19,40,38,30,44,20,41,12,39,50,34,59,79,88,0,28,28,58,33,45,70,28,50,65,61,57,23,66,45,44,34,19,61,60,17,10,51,20,32,26,32,32,34,41,43,20,41,52,49,81,17,56,58,9
121,96,116,78,60,97,77,51,61,76,76,88,28,84,71,45,90,109,66,57,15,80,25,96,67,64,51,72,89,26,97,48,46,18,51,71,59,87,109,81,95,54,33,54,61,58,67,46,69,16,67,65,42,68,106,113,28,0,47,87,60,73,87,0,65,90,88,81,36,94,69,45,34,16,89,73,24,30,48,48,60,9,22,16,63,25,70,33,40,79,63,108,23,82,86,31
99,75,96,58,56,83,97,61,46,100,30,108,69,70,51,63,71,86,91,10,32,33,64,90,19,19,72,72,63,34,95,62,39,45,71,50,18,46,94,41,96,84,14,64,14,36,60,13,32,37,40,73,61,84,82,96,28,47,0,55,41,39,90,47,74,74,66,70,13,63,60,72,63,31,63,83,23,37,79,33,38,50,59,58,35,67,50,48,69,60,72,84,45,65,54,19
45,25,43,20,41,39,88,58,30,93,36,96,92,32,22,67,25,32,88,54,76,40,88,51,50,39,74,51,11,61,61,63,43,73,73,21,37,18,46,19,65,91,64,60,45,29,38,46,23,71,19,60,68,75,28,46,58,87,55,0,28,15,62,87,62,30,19,36,66,7,36,81,78,75,12,68,70,58,88,39,26,83,84,88,24,94,22,63,81,21,61,31,69,26,2,58
62,36,57,18,18,42,67,33,5,72,40,77,64,29,11,41,32,50,65,45,52,46,60,48,46,34,48,34,28,34,55,36,14,45,47,11,28,36,53,31,56,65,44,36,38,4,21,28,22,44,10,39,41,54,46,57,33,60,41,28,0,19,50,61,40,33,28,29,47,34,19,54,50,51,28,49,48,30,61,12,4,56,56,59,9,66,10,35,54,20,39,48,41,24,28,35
60,37,57,24,37,48,86,52,24,91,25,95,82,38,21,60,35,46,84,39,61,29,77,59,36,25,68,51,23,48,67,56,32,60,67,19,21,16,57,12,70,85,48,55,30,18,37,30,8,57,9,58,60,73,43,59,45,73,39,15,19,0,65,73,59,39,29,40,50,23,35,73,69,60,24,67,55,46,81,27,16,70,73,76,11,83,20,53,73,26,58,45,57,32,14,43
55,43,49,42,34,30,34,36,45,40,90,37,72,30,44,43,39,52,41,95,87,95,71,17,97,85,41,17,52,66,10,39,51,69,40,46,79,79,37,77,7,52,88,33,89,55,29,77,71,74,57,22,46,28,51,43,70,87,90,62,50,65,0,88,23,34,44,26,92,62,31,50,58,87,51,17,88,61,54,56,54,79,70,77,59,76,45,55,54,41,24,52,65,35,64,78
122,96,116,78,61,98,78,52,62,77,76,89,29,85,71,46,91,110,67,57,15,80,25,97,67,64,52,73,89,26,97,49,47,19,51,71,59,87,109,81,96,55,33,54,61,59,68,46,69,16,67,66,43,68,106,114,28,0,47,87,61,73,88,0,65,91,89,82,36,94,70,46,34,16,90,73,24,31,49,48,61,10,23,17,63,25,71,33,41,79,64,109,23,82,87,32
71,51,65,42,22,44,26,14,35,31,81,36,50,35,39,20,45,64,27,81,66,86,48,36,85,74,18,13,55,46,33,16,35,47,18,41,67,75,53,71,31,33,69,11,77,44,23,61,63,52,50,1,22,13,61,59,50,65,74,62,40,59,23,65,0,42,48,30,74,64,25,28,34,66,54,9,67,40,33,42,44,56,46,53,50,54,40,33,32,41,1,63,42,38,63,59
30,8,25,16,30,9,65,46,30,72,64,71,86,7,22,56,4,21,69,76,84,68,83,21,75,63,60,29,18,65,32,51,44,73,59,23,58,49,19,48,35,76,78,47,68,38,24,62,46,74,34,41,58,55,19,23,65,90,74,30,33,39,34,91,42,0,11,12,81,28,22,69,71,84,18,45,81,60,75,45,36,84,80,86,38,89,23,60,71,14,42,20,68,9,32,69
33,8,29,10,32,20,73,49,27,79,54,80,88,14,17,59,6,21,76,67,80,57,84,32,65,54,64,36,7,62,43,54,41,72,63,17,50,37,28,37,46,81,72,50,59,32,27,55,37,72,26,47,60,62,17,30,61,88,66,19,28,29,44,89,48,11,0,19,75,17,24,72,73,80,7,53,76,58,79,41,30,83,81,85,30,90,18,59,74,9,48,19,67,10,21,64
42,20,36,16,20,16,54,35,24,60,65,61,75,4,20,45,15,33,57,74,76,70,72,19,74,62,48,17,26,56,27,39,36,63,47,21,56,53,27,51,29,64,72,35,67,33,13,57,47,65,33,29,46,43,31,32,57,81,70,36,29,40,26,82,30,12,19,0,76,36,12,57,59,76,25,34,74,51,63,39,32,74,69,75,36,78,20,49,59,15,30,32,58,9,38,62
108,83,104,65,58,90,95,60,51,97,43,106,60,77,58,60,79,95,87,22,20,47,55,94,31,32,68,75,72,29,99,60,41,37,68,58,30,59,101,54,99,79,4,63,28,43,64,20,43,29,49,73,57,82,91,104,23,36,13,66,47,50,92,36,74,81,75,76,0,73,64,67,56,19,73,83,12,34,73,36,45,40,51,48,44,58,58,44,63,67,72,94,38,72,64,14
38,21,37,22,45,36,90,63,35,96,43,97,98,32,27,72,23,25,91,61,84,45,94,49,57,47,78,53,10,68,60,67,49,79,77,25,45,23,41,25,64,95,71,64,52,35,41,54,30,78,26,63,73,78,22,40,66,94,63,7,34,23,62,94,64,28,17,36,73,0,38,85,84,83,10,69,78,65,93,46,33,90,90,94,31,100,27,69,86,23,64,24,75,27,9,65
52,29,47,16,8,28,52,25,14,57,59,60,64,15,14,35,23,42,52,65,64,64,61,30,66,54,40,15,29,44,35,30,24,51,39,16,48,50,39,47,36,57,61,26,58,24,2,47,40,53,26,24,36,39,39,44,45,69,60,36,19,35,31,70,25,22,24,12,64,38,0,48,49,64,29,32,62,39,55,28,23,62,58,64,28,67,14,38,50,15,25,41,47,14,37,51
98,77,92,63,40,71,31,22,51,31,90,42,22,61,58,13,71,90,21,82,52,95,22,64,88,79,9,40,77,38,60,18,41,31,9,60,72,90,82,85,58,12,63,21,81,55,45,62,74,39,64,29,13,24,87,87,44,45,72,81,54,73,50,46,28,69,72,57,67,85,48,0,11,53,77,33,57,35,7,48,57,35,23,30,62,27,58,24,5,63,27,89,29,62,82,54
