13,77,58,51,44,44,48,72,77,59,28,79,0,37,95,56,61,40,90,43,42,89,76,34,66,69,102,71,79,107,103,74,18,70,4,63,69,77,53,46,54,46,32,38,59,54,95,98,10,33,72,68,70,13,57,16,42,57,19,21,54,102,48,29,74,86,80,70,19,69,88,48,40,78,40,63,72,57,20,41,6,100,17
34,44,43,36,25,12,10,34,50,29,22,50,37,0,58,36,55,30,54,25,31,51,41,16,33,48,67,42,48,72,66,51,55,48,33,35,32,44,48,33,34,19,17,10,27,41,57,63,38,27,42,43,32,26,39,29,32,30,27,55,28,66,27,24,38,57,46,40,18,58,61,32,35,46,39,29,62,21,54,30,36,63,20
90,31,72,68,63,52,47,25,51,46,74,43,95,58,0,64,88,72,25,64,71,8,25,65,37,61,30,44,38,36,16,58,113,58,91,51,26,36,85,72,62,55,69,59,47,75,1,34,95,74,41,54,26,84,68,86,74,51,83,112,57,23,63,74,27,48,34,46,76,85,58,66,80,35,85,38,88,39,111,73,93,14,78
61,68,8,73,62,46,38,41,81,61,57,79,56,36,64,0,24,66,46,62,67,56,61,52,60,82,55,72,74,58,63,84,73,81,54,13,45,71,20,11,70,54,26,46,18,10,63,49,49,62,71,76,50,53,3,40,15,64,58,77,9,58,9,59,59,86,33,20,42,23,31,68,19,71,24,57,27,48,76,15,59,61,44
70,91,15,91,80,66,59,65,104,82,72,102,61,55,88,24,0,83,68,80,84,80,85,70,83,103,75,94,98,76,85,105,75,103,61,37,69,94,8,22,90,74,40,65,42,14,87,68,51,78,94,98,74,63,20,46,23,85,70,82,32,79,29,74,83,109,55,42,54,9,43,87,22,95,21,80,10,70,80,25,66,83,56
27,46,73,11,9,24,33,56,39,26,12,43,40,30,72,66,83,0,78,7,2,68,48,13,36,29,90,35,44,97,85,35,51,31,36,65,49,43,75,61,15,17,43,20,57,70,72,88,47,6,38,30,46,27,69,44,60,22,21,46,59,87,57,10,46,48,72,69,30,88,90,9,61,45,64,34,92,34,45,58,34,82,30
88,48,53,78,69,54,46,22,68,56,76,62,90,54,25,46,68,78,0,70,77,19,40,67,49,76,12,60,56,18,16,74,108,74,86,33,29,53,67,56,72,60,59,60,32,57,24,11,87,78,57,68,34,81,49,77,59,61,82,110,41,12,48,76,41,68,12,26,71,63,33,74,65,53,70,48,66,44,109,59,90,15,74
32,38,69,11,1,17,27,48,34,19,14,37,43,25,64,62,80,7,70,0,6,60,40,10,28,27,83,29,38,89,77,31,56,27,39,59,42,36,73,58,11,10,40,15,51,67,64,81,49,10,31,25,38,30,64,44,56,15,24,52,54,80,52,13,38,43,65,63,30,84,84,7,59,38,63,26,88,26,51,55,38,74,31
30,44,74,9,8,23,33,55,36,25,14,40,42,31,71,67,84,2,77,6,0,67,46,14,34,27,90,33,42,96,84,32,53,28,38,65,48,41,77,63,12,16,44,21,57,72,70,88,50,8,35,27,45,30,70,46,61,20,23,48,59,86,58,13,44,45,72,69,32,89,91,7,63,43,66,32,93,33,48,59,37,81,32
84,31,64,65,59,47,40,17,51,43,69,44,89,51,8,56,80,68,19,60,67,0,23,60,34,61,27,43,39,33,17,58,106,57,84,43,19,36,77,64,59,51,61,53,39,67,7,29,88,69,40,53,21,77,59,78,66,48,77,106,49,21,55,69,25,50,27,38,69,76,51,62,71,35,77,35,80,34,105,65,87,14,72
69,8,70,43,39,32,30,23,27,21,52,21,76,41,25,61,85,48,40,40,46,23,0,43,12,37,51,19,16,57,40,34,93,34,72,50,16,12,80,65,37,32,56,38,43,71,25,51,79,51,17,29,10,64,65,70,66,26,61,90,52,45,56,52,2,28,43,49,58,84,67,41,71,12,76,14,88,19,90,65,73,38,60
25,43,59,22,11,13,21,45,43,24,8,45,34,16,65,52,70,13,67,10,14,60,43,0,32,37,80,37,44,86,76,41,49,37,30,51,40,42,62,48,22,11,30,7,44,57,65,77,40,10,38,34,39,21,55,34,46,23,17,47,45,78,43,9,41,51,60,56,19,74,77,18,48,44,52,29,78,26,46,44,30,74,20
58,11,68,31,26,22,24,28,22,9,40,18,66,33,37,60,83,36,49,28,34,34,12,32,0,27,60,12,15,67,51,26,82,25,62,51,20,11,77,62,25,21,49,28,43,68,37,60,70,39,10,19,14,53,63,61,62,14,50,79,51,55,53,40,10,26,48,52,48,84,72,28,66,12,71,3,88,12,78,61,63,49,50
57,30,90,18,25,36,44,55,12,22,41,19,69,48,61,82,103,29,76,27,27,61,37,37,27,0,87,17,24,94,77,5,80,3,65,76,48,25,97,81,15,29,65,39,68,89,61,88,76,36,20,8,42,57,86,71,80,18,50,75,74,82,74,40,36,21,76,78,57,106,99,20,84,26,88,29,110,36,75,79,64,75,58
101,58,61,90,81,67,58,34,78,68,88,72,102,67,30,55,75,90,12,83,90,27,51,80,60,87,0,70,66,6,15,85,120,84,98,42,41,63,75,66,84,73,71,72,44,65,30,6,99,90,68,79,46,93,58,89,69,73,94,122,52,7,58,89,51,77,22,35,83,68,34,86,74,63,79,60,71,56,121,69,102,16,86
61,13,80,27,27,30,34,40,9,13,43,8,71,42,44,72,94,35,60,29,33,43,19,37,12,17,70,0,8,77,60,14,85,14,67,63,32,8,88,73,21,25,59,35,55,80,44,71,76,40,2,9,26,58,75,69,73,14,53,81,62,65,64,43,18,15,60,64,55,95,84,26,77,10,81,14,99,24,81,71,67,57,57
69,8,83,36,36,36,39,39,12,20,52,5,79,48,38,74,98,44,56,38,42,39,16,44,15,24,66,8,0,73,55,20,94,20,75,65,31,3,92,77,30,33,64,42,57,83,38,67,83,49,6,17,25,66,78,76,77,22,62,90,65,60,68,51,16,12,59,64,62,98,83,35,81,3,86,18,102,27,89,76,75,52,64
106,65,63,96,88,73,64,41,85,74,94,78,107,72,36,58,76,97,18,89,96,33,57,86,67,94,6,77,73,0,20,91,125,91,103,46,47,70,77,69,90,79,75,78,48,67,36,9,103,96,74,86,52,98,60,93,73,80,100,127,55,13,62,95,58,84,27,38,88,69,34,93,78,69,83,66,72,63,126,72,107,22,91
99,47,70,82,76,63,56,31,67,60,85,60,103,66,16,63,85,85,16,77,84,17,40,76,51,77,15,60,55,20,0,74,121,74,99,49,35,52,84,72,76,67,73,69,48,73,16,20,101,86,57,69,38,92,66,91,75,66,92,121,57,7,64,85,42,65,29,42,83,79,48,80,81,51,86,52,83,51,120,75,102,2,86
62,27,92,23,30,39,46,54,7,23,46,15,74,51,58,84,105,35,74,31,32,58,34,41,26,5,85,14,20,91,74,0,86,3,70,77,46,22,99,83,20,32,68,42,68,91,58,86,81,40,17,7,41,61,87,75,83,20,55,80,75,79,76,44,33,15,75,78,61,107,98,25,86,23,91,28,111,36,80,81,69,72,62
24,93,74,62,58,61,65,90,90,74,41,93,18,55,113,73,75,51,108,56,53,106,93,49,82,80,120,85,94,125,121,86,0,82,22,81,87,92,67,62,66,61,50,54,77,70,112,116,24,45,87,81,87,29,73,33,58,71,32,9,72,120,65,42,90,99,98,88,37,84,105,60,56,93,54,79,86,74,8,58,19,118,34
59,27,89,20,26,36,43,53,9,20,42,16,70,48,58,81,103,31,74,27,28,57,34,37,25,3,84,14,20,91,74,3,82,0,66,74,45,22,96,80,16,29,65,39,66,88,58,85,77,37,16,5,39,58,84,72,80,17,52,77,72,79,73,41,33,18,73,76,57,105,96,22,83,23,87,26,109,34,77,78,65,72,58
10,73,57,47,40,40,44,67,73,54,24,75,4,33,91,54,61,36,86,39,38,84,72,30,62,65,98,67,75,103,99,70,22,66,0,60,65,72,52,44,50,41,29,33,55,52,90,94,12,29,68,64,65,8,55,15,40,53,15,23,51,98,45,25,69,81,76,67,15,68,85,44,39,74,39,58,71,53,22,39,5,96,12
65,57,21,69,58,42,32,28,73,54,57,69,63,35,51,13,37,65,33,59,65,43,50,51,51,76,42,63,65,46,49,77,81,74,60,0,34,61,34,23,66,50,31,44,8,24,50,36,58,62,62,69,40,57,17,48,27,58,61,84,9,45,16,59,49,77,20,7,46,34,26,65,32,61,37,48,38,40,83,26,64,47,49
64,23,54,48,40,27,21,7,41,27,49,36,69,32,26,45,69,49,29,42,48,19,16,40,20,48,41,32,31,47,35,46,87,45,65,34,0,27,65,50,43,32,44,33,27,55,25,40,69,50,30,40,6,58,49,60,52,32,57,86,37,37,41,50,15,43,28,33,50,68,52,45,57,28,62,19,72,15,85,51,67,33,52
67,4,79,35,34,33,35,35,15,17,50,9,77,44,36,71,94,43,53,36,41,36,12,42,11,25,63,8,3,70,52,22,92,22,72,61,27,0,88,73,29,30,61,39,53,79,36,64,81,47,5,18,21,63,74,73,73,20,59,88,61,57,64,49,12,16,55,60,59,94,79,34,78,1,83,15,98,24,88,72,73,50,61
62,86,14,84,73,60,53,61,98,76,64,96,53,48,85,20,8,75,67,73,77,77,80,62,77,97,75,88,92,77,84,99,67,96,52,34,65,88,0,15,83,67,32,57,38,10,84,69,43,70,88,91,70,55,17,37,16,78,61,73,28,79,24,66,78,103,54,41,46,16,46,80,14,89,13,74,18,65,72,17,57,82,47
51,71,12,69,58,44,38,47,82,60,51,80,46,33,72,11,22,61,56,58,63,64,65,48,62,81,66,73,77,69,72,83,62,80,44,23,50,73,15,0,68,52,18,42,25,9,71,60,38,56,72,76,55,44,11,29,3,63,50,67,15,69,9,52,63,88,44,31,34,26,43,65,8,74,13,58,30,49,66,4,49,71,36
42,33,78,6,10,24,33,50,23,16,26,28,54,34,62,70,90,15,72,11,12,59,37,22,25,15,84,21,30,90,76,20,66,16,50,66,43,29,83,68,0,16,51,25,57,76,62,83,61,20,23,15,38,41,73,56,67,10,35,61,62,80,61,24,35,32,69,69,42,93,90,5,69,31,73,24,97,28,61,65,49,74,42
37,32,62,19,8,8,17,38,32,13,19,34,46,19,55,54,74,17,60,10,16,51,32,11,21,29,73,25,33,79,67,32,61,29,41,50,32,30,67,52,16,0,35,10,42,60,55,71,50,18,26,25,29,33,57,44,51,12,29,58,46,70,45,19,30,40,55,53,29,77,75,15,54,32,58,18,81,16,57,50,42,65,31
34,60,30,51,41,29,25,44,67,46,32,67,32,17,69,26,40,43,59,40,44,61,56,30,49,65,71,59,64,75,73,68,50,65,29,31,44,61,32,18,51,35,0,25,27,27,68,66,27,38,59,60,46,26,27,17,16,47,32,53,22,72,16,34,53,74,48,38,16,45,56,47,18,62,22,46,48,37,52,15,33,71,18
31,40,53,26,15,6,14,38,43,22,15,43,38,10,59,46,65,20,60,15,21,53,38,7,28,39,72,35,42,78,69,42,54,39,33,44,33,39,57,42,25,10,25,0,36,51,58,69,41,18,36,35,32,25,49,34,41,22,23,52,38,70,37,16,36,50,53,48,20,68,70,22,44,41,48,25,72,19,52,40,35,66,22
59,50,26,61,50,34,24,22,65,45,50,61,59,27,47,18,42,57,32,51,57,39,43,44,43,68,44,55,57,48,48,68,77,66,55,8,27,53,38,25,57,42,27,36,0,28,46,39,55,54,54,61,32,51,21,45,27,49,54,79,10,45,16,52,41,69,21,12,41,41,33,57,33,54,38,40,45,31,78,27,60,46,44
60,77,5,78,67,52,45,51,89,68,60,87,54,41,75,10,14,70,57,67,72,67,71,57,68,89,65,80,83,67,73,91,70,88,52,24,55,79,10,9,76,60,27,51,28,0,74,59,45,66,79,84,60,53,7,37,12,71,59,75,18,69,15,62,69,95,44,30,43,17,38,74,13,80,16,65,21,56,74,13,57,71,45
89,31,71,68,62,52,46,24,51,46,74,44,95,57,1,63,87,72,24,64,70,7,25,65,37,61,30,44,38,36,16,58,112,58,90,50,25,36,84,71,62,55,68,58,46,74,0,33,94,74,41,53,26,83,67,85,73,51,82,111,56,23,62,74,26,48,33,45,75,83,57,65,79,35,84,38,87,39,110,72,93,14,78
97,59,54,88,80,64,55,33,79,67,85,73,98,63,34,49,68,88,11,81,88,29,51,77,60,88,6,71,67,9,20,86,116,85,94,36,40,64,69,60,83,71,66,69,39,59,33,0,94,88,68,79,45,89,51,84,64,72,91,118,46,13,53,86,52,79,17,29,79,62,28,85,69,64,73,59,65,55,117,63,98,21,82
23,81,50,59,51,47,49,71,83,63,35,84,10,38,95,49,51,47,87,49,50,88,79,40,70,76,99,76,83,103,101,81,24,77,12,58,69,81,43,38,61,50,27,41,55,45,94,94,0,41,77,74,71,20,49,10,34,62,27,30,48,100,42,37,76,91,76,65,21,60,81,56,31,82,30,66,62,59,29,34,16,99,19
21,49,68,17,12,23,32,56,44,30,6,48,33,27,74,62,78,6,78,10,8,69,51,10,39,36,90,40,49,96,86,40,45,37,29,62,50,47,70,56,20,18,38,18,54,66,74,88,41,0,42,35,48,21,65,38,54,26,14,41,55,88,53,4,48,53,71,67,24,83,88,15,56,49,59,36,87,35,40,53,28,83,24
63,10,79,30,29,30,34,37,11,13,45,8,72,42,41,71,94,38,57,31,35,40,17,38,10,20,68,2,6,74,57,17,87,16,68,62,30,5,88,72,23,26,59,36,54,79,41,68,77,42,0,12,24,59,74,70,72,15,55,83,61,62,64,44,16,15,58,62,56,94,82,29,76,7,81,13,98,23,83,71,68,55,58
57,22,84,20,23,31,38,48,8,15,40,13,68,43,54,76,98,30,68,25,27,53,29,34,19,8,79,9,17,86,69,7,81,5,64,69,40,18,91,76,15,25,60,35,61,84,53,79,74,35,12,0,34,55,79,68,75,13,50,76,67,74,68,39,28,17,68,70,54,100,91,20,79,19,83,21,104,29,76,74,63,67,55
64,18,59,44,37,26,22,13,35,22,48,30,70,32,26,50,74,46,34,38,45,21,10,39,14,42,46,26,25,52,38,41,87,39,65,40,6,21,70,55,38,29,46,32,32,60,26,45,71,48,24,34,0,58,54,62,56,27,56,85,41,41,45,48,9,37,34,39,50,74,58,41,61,22,66,14,78,13,85,54,67,36,53
8,65,57,39,31,32,36,61,64,46,15,66,13,26,84,53,63,27,81,30,30,77,64,21,53,57,93,58,66,98,92,61,29,58,8,57,58,63,55,44,41,33,26,25,51,53,83,89,20,21,59,55,58,0,54,18,41,44,7,28,48,92,43,17,61,72,72,64,10,70,83,36,41,65,42,50,73,45,27,40,9,90,8
62,71,4,76,64,49,41,44,85,64,59,82,57,39,68,3,20,69,49,64,70,59,65,55,63,86,58,75,78,60,66,87,73,84,55,17,49,74,17,11,73,57,27,49,21,7,67,51,49,65,74,79,54,54,0,40,15,67,59,78,12,61,12,61,63,90,36,23,44,20,32,71,18,75,22,60,24,51,77,15,60,64,46
24,73,42,55,45,39,39,61,76,56,31,77,16,29,86,40,46,44,77,44,46,78,70,34,61,71,89,69,76,93,91,75,33,72,15,48,60,73,37,29,56,44,17,34,45,37,85,84,10,38,70,68,62,18,40,0,26,56,25,37,38,90,32,33,67,84,66,56,14,53,72,51,24,74,24,58,56,51,36,25,20,89,13
48,72,16,68,57,44,38,49,82,60,48,80,42,32,74,15,23,60,59,56,61,66,66,46,62,80,69,73,77,73,75,83,58,80,40,27,52,73,16,3,67,51,16,41,27,12,73,64,34,54,72,75,56,41,15,26,0,62,47,63,18,72,11,50,64,88,47,34,31,28,47,64,5,74,10,58,32,49,62,1,45,73,33
47,23,72,16,13,18,26,39,20,5,29,22,57,30,51,64,85,22,61,15,20,48,26,23,14,18,73,14,22,80,66,20,71,17,53,58,32,20,78,63,10,12,47,22,49,71,51,72,62,26,15,13,27,44,67,56,62,0,39,67,55,69,55,28,24,28,59,60,42,87,81,14,66,22,70,13,91,18,67,61,53,63,43
7,61,62,32,26,30,36,61,58,42,9,61,19,27,83,58,70,21,82,24,23,77,61,17,50,50,94,53,62,100,92,55,32,52,15,61,57,59,61,50,35,29,32,23,54,59,82,91,27,14,55,50,56,7,59,25,47,39,0,29,52,93,48,10,59,67,74,67,15,76,86,29,47,61,49,47,79,43,28,46,13,90,13
21,90,80,56,54,59,65,90,85,71,38,89,21,55,112,77,82,46,110,52,48,106,90,47,79,75,122,81,90,127,121,80,9,77,23,84,86,88,73,67,61,58,53,52,79,75,111,118,30,41,83,76,85,28,78,37,63,67,29,0,75,121,69,39,88,94,100,91,38,90,109,55,61,90,60,76,92,72,1,63,19,118,35
56,59,17,65,53,37,29,33,72,51,50,69,54,28,57,9,32,59,41,54,59,49,52,45,51,74,52,62,65,55,57,75,72,72,51,9,37,61,28,15,62,46,22,38,10,18,56,46,48,55,61,67,41,48,12,38,18,55,52,75,0,54,6,52,50,77,29,17,37,32,34,60,23,62,28,48,37,38,74,17,55,55,40
100,53,65,86,78,64,56,32,73,64,86,66,102,66,23,58,79,87,12,80,86,21,45,78,55,82,7,65,60,13,7,79,120,79,98,45,37,57,79,69,80,70,72,70,45,69,23,13,100,88,62,74,41,92,61,90,72,69,93,121,54,0,60,87,46,71,25,38,83,74,41,83,77,57,82,55,77,53,120,71,102,8,86
51,62,16,64,52,37,30,38,74,53,47,72,48,27,63,9,29,57,48,52,58,55,56,43,53,74,58,64,68,62,64,76,65,73,45,16,41,64,24,9,61,45,16,37,16,15,62,53,42,53,64,68,45,43,12,32,11,55,48,69,6,60,0,49,54,79,36,24,33,31,39,59,16,65,22,50,35,40,68,10,50,62,35
18,51,64,22,15,22,30,55,47,31,1,51,29,24,74,59,74,10,76,13,13,69,52,9,40,40,89,43,51,95,85,44,42,41,25,59,50,49,66,52,24,19,34,16,52,62,74,86,37,4,44,39,48,17,61,33,50,28,10,39,52,87,49,0,49,56,69,64,20,79,85,19,52,51,54,37,83,35,38,49,24,83,20
66,8,68,41,36,29,28,22,27,19,49,21,74,38,27,59,83,46,41,38,44,25,2,41,10,36,51,18,16,58,42,33,90,33,69,49,15,12,78,63,35,30,53,36,41,69,26,52,76,48,16,28,9,61,63,67,64,24,59,88,50,46,54,49,0,28,42,48,55,83,67,39,69,13,74,11,87,16,87,63,71,39,57
75,20,95,37,41,45,50,51,8,28,57,7,86,57,48,86,109,48,68,43,45,50,28,51,26,21,77,15,12,84,65,15,99,18,81,77,43,16,103,88,32,40,74,50,69,95,48,79,91,53,15,17,37,72,90,84,88,28,67,94,77,71,79,56,28,0,71,76,70,110,96,38,92,15,97,29,114,38,94,86,81,63,72
79,51,40,74,64,48,39,20,70,54,68,64,80,46,34,33,55,72,12,65,72,27,43,60,48,76,22,60,59,27,29,75,98,73,76,20,28,55,54,44,69,55,48,53,21,44,33,17,76,71,58,68,34,72,36,66,47,59,74,100,29,25,36,69,42,71,0,13,61,50,24,70,52,55,57,47,54,40,99,46,80,28,64
72,57,27,73,62,46,36,26,73,55,63,69,70,40,46,20,42,69,26,63,69,38,49,56,52,78,35,64,64,38,42,78,88,76,67,7,33,60,41,31,69,53,38,48,12,30,45,29,65,67,62,70,39,64,23,56,34,60,67,91,17,38,24,64,48,76,13,0,53,38,21,68,39,61,44,49,42,41,90,34,71,41,56
18,60,47,41,31,26,28,52,62,42,18,64,19,18,76,42,54,30,71,30,32,69,58,19,48,57,83,55,62,88,83,61,37,57,15,46,50,59,46,34,42,29,16,20,41,43,75,79,21,24,56,54,50,10,44,14,31,42,15,38,37,83,33,20,55,70,61,53,0,60,72,37,32,61,34,45,64,38,37,30,18,81,2
77,91,15,95,84,69,61,63,105,84,77,102,69,58,85,23,9,88,63,84,89,76,84,74,84,106,68,95,98,69,79,107,84,105,68,34,68,94,16,26,93,77,45,68,41,17,83,62,60,83,94,100,74,70,20,53,28,87,76,90,32,74,31,79,83,110,50,38,60,0,35,91,29,95,29,81,4,71,89,30,73,78,62
91,75,33,94,83,67,57,44,93,76,83,88,88,61,58,31,43,90,33,84,91,51,67,77,72,99,34,84,83,34,48,98,105,96,85,26,52,79,46,43,90,75,56,70,33,38,57,28,81,88,82,91,58,83,32,72,47,81,86,109,34,41,39,85,67,96,24,21,72,35,0,90,51,80,54,70,38,62,108,47,90,48,74
37,37,76,4,6,23,32,52,29,19,20,34,48,32,66,68,87,9,74,7,7,62,41,18,28,20,86,26,35,93,80,25,60,22,44,65,45,34,80,65,5,15,47,22,57,74,65,85,56,15,29,20,41,36,71,51,64,14,29,55,60,83,59,19,39,38,70,68,37,91,90,0,66,36,70,27,95,30,55,62,43,77,37
48,76,18,70,59,47,42,54,86,64,50,84,40,35,80,19,22,61,65,59,63,71,71,48,66,84,74,77,81,78,81,86,56,83,39,32,57,78,14,8,69,54,18,44,33,13,79,69,31,56,76,79,61,41,18,24,5,66,47,61,23,77,16,52,69,92,52,39,32,29,51,66,0,79,5,63,32,54,60,6,44,79,33
69,4,80,37,36,35,37,35,16,19,51,9,78,46,35,71,95,45,53,38,43,35,12,44,12,26,63,10,3,69,51,23,93,23,74,61,28,1,89,74,31,32,62,41,54,80,35,64,82,49,7,19,22,65,75,74,74,22,61,90,62,57,65,51,13,15,55,61,61,95,80,36,79,0,84,16,99,25,89,73,74,49,63
49,81,21,74,63,52,47,60,90,69,52,89,40,39,85,24,21,64,70,63,66,77,76,52,71,88,79,81,86,83,86,91,54,87,39,37,62,83,13,13,73,58,22,48,38,16,84,73,30,59,81,83,66,42,22,24,10,70,49,60,28,82,22,54,74,97,57,44,34,29,54,70,5,84,0,68,32,59,59,11,44,84,35
55,14,65,30,24,19,20,26,24,8,38,21,63,29,38,57,80,34,48,26,32,35,14,29,3,29,60,14,18,66,52,28,79,26,58,48,19,15,74,58,24,18,46,25,40,65,38,59,66,36,13,21,14,50,60,58,58,13,47,76,48,55,50,37,11,29,47,49,45,81,70,27,63,16,68,0,85,9,76,57,60,49,47
80,95,19,99,88,73,65,67,109,88,81,106,72,62,88,27,10,92,66,88,93,80,88,78,88,110,71,99,102,72,83,111,86,109,71,38,72,98,18,30,97,81,48,72,45,21,87,65,62,87,98,104,78,73,24,56,32,91,79,92,37,77,35,83,87,114,54,42,64,4,38,95,32,99,32,85,0,75,91,33,76,82,65
51,22,56,33,25,13,11,22,33,14,34,31,57,21,39,48,70,34,44,26,33,34,19,26,12,36,56,24,27,63,51,36,74,34,53,40,15,24,65,49,28,16,37,19,31,56,39,55,59,35,23,29,13,45,51,51,49,18,43,72,38,53,40,35,16,38,40,41,38,71,62,30,54,25,59,9,75,0,72,48,54,48,41
21,89,78,56,53,58,64,89,85,70,38,89,20,54,111,76,80,45,109,51,48,105,90,46,78,75,121,81,89,126,120,80,8,77,22,83,85,88,72,66,61,57,52,52,78,74,110,117,29,40,83,76,85,27,77,36,62,67,28,1,74,120,68,38,87,94,99,90,37,89,108,55,60,89,59,76,91,72,0,61,18,118,34
47,70,17,66,55,42,36,48,80,59,47,79,41,30,73,15,25,58,59,55,59,65,65,44,61,79,69,71,76,72,75,81,58,78,39,26,51,72,17,4,65,50,15,40,27,13,72,63,34,53,71,74,54,40,15,25,1,61,46,63,17,71,10,49,63,86,46,34,30,30,47,62,6,73,11,57,33,48,61,0,44,73,32
6,74,62,46,40,41,46,70,72,55,23,75,6,36,93,59,66,34,90,38,37,87,73,30,63,64,102,67,75,107,102,69,19,65,5,64,67,73,57,49,49,42,33,35,60,57,93,98,16,28,68,63,67,9,60,20,45,53,13,19,55,102,50,24,71,81,80,71,18,73,90,43,44,74,44,60,76,54,18,44,0,99,16
97,45,68,80,73,60,53,28,65,58,82,58,100,63,14,61,83,82,15,74,81,14,38,74,49,75,16,57,52,22,2,72,118,72,96,47,33,50,82,71,74,65,71,66,46,71,14,21,99,83,55,67,36,90,64,89,73,63,90,118,55,8,62,83,39,63,28,41,81,78,48,77,79,49,84,49,82,48,118,73,99,0,83
16,62,49,41,32,28,31,55,64,44,18,65,17,20,78,44,56,30,74,31,32,72,60,20,50,58,86,57,64,91,86,62,34,58,12,49,52,61,47,36,42,31,18,22,44,45,78,82,19,24,58,55,53,8,46,13,33,43,13,35,40,86,35,20,57,72,64,56,2,62,74,37,33,63,35,47,65,41,34,32,16,83,0
