49,36,69,26,33,47,37,78,30,52,53,61,28,0,32,28,68,17,58,13,32,68,19,54,49,24,36,12,29,53,24,14,29,70,44,76,40,59,51,32,16,46,75,32,43,57,55,43,26,48,50,54,64,40,61,45,18,28,45,28,51,35,52,39,86,12,14,55,53,56,6,58,71,66,49,20,16,21,43,72,48,42,36,65,26,60,34
42,35,75,58,38,27,9,94,63,51,57,76,43,32,0,49,60,44,48,45,64,47,51,58,50,7,68,37,22,53,7,25,59,72,34,89,36,91,33,53,37,71,95,21,63,88,59,48,20,79,80,64,51,71,58,76,48,60,15,51,83,67,83,72,102,23,36,30,27,78,30,78,74,46,81,12,42,11,75,51,79,72,68,88,9,88,35
38,64,43,35,19,48,57,50,34,33,30,32,8,28,49,0,53,12,46,29,41,64,32,31,30,42,40,39,31,35,42,41,21,47,38,48,31,58,48,4,13,22,47,58,15,44,32,23,53,39,35,27,54,47,42,55,15,33,55,53,48,44,39,43,57,39,42,59,57,29,23,30,47,61,50,38,13,43,52,67,35,52,34,39,48,40,62
19,93,31,87,36,34,69,61,87,19,25,50,46,68,60,53,0,62,11,77,93,27,82,25,23,59,93,80,42,18,60,74,74,22,26,52,28,112,28,53,55,66,69,81,55,94,24,29,77,91,86,36,11,100,11,107,67,85,50,97,101,96,89,97,67,71,82,39,41,63,62,57,25,25,104,59,61,65,105,27,86,104,87,71,67,84,93
45,53,56,24,26,51,52,61,24,43,42,44,16,17,44,12,62,0,54,16,30,69,20,43,40,37,31,27,32,45,37,31,15,59,43,60,37,52,52,16,9,28,58,49,26,43,44,33,44,36,35,40,61,37,53,44,4,22,54,40,42,33,38,34,69,29,30,61,59,39,15,41,60,67,43,32,2,36,42,73,34,41,27,47,41,44,51
8,81,35,78,27,23,57,63,78,15,23,50,38,58,48,46,11,54,0,67,84,22,73,23,17,47,85,69,30,14,48,63,67,28,14,56,17,104,17,46,46,62,70,69,50,88,23,23,66,85,80,35,8,91,13,98,58,77,39,86,94,87,84,88,70,59,71,30,31,61,51,56,31,20,96,47,52,53,96,24,81,95,79,70,55,81,81
58,42,73,12,40,60,50,77,17,59,58,60,32,13,45,29,77,16,67,0,19,80,6,59,56,38,22,14,40,61,38,24,20,76,55,76,50,46,63,32,21,41,71,42,41,46,60,49,37,36,40,56,74,26,68,32,14,15,58,24,38,22,41,26,84,23,18,68,66,53,17,56,76,78,36,33,17,34,30,84,37,29,24,60,38,52,40
76,55,83,6,57,79,68,81,7,74,71,67,47,32,64,41,93,30,84,19,0,98,13,72,71,57,5,29,60,76,57,41,22,88,73,82,67,27,81,43,38,43,73,58,48,35,74,64,54,25,32,67,92,7,83,14,26,8,78,28,21,3,32,8,87,41,32,88,85,55,37,60,88,96,17,53,32,53,11,103,29,11,13,60,57,46,52
27,82,57,92,44,20,53,86,94,38,46,73,56,68,47,64,27,69,22,80,98,0,86,46,39,49,100,78,39,37,50,69,84,49,26,78,33,121,17,65,60,83,93,69,71,108,46,44,67,103,100,58,16,106,35,112,74,92,32,94,111,102,103,104,93,65,78,17,20,83,62,79,52,2,112,51,67,56,110,4,100,109,96,92,56,102,83
64,45,76,7,46,66,55,78,12,64,62,62,37,19,51,32,82,20,73,6,13,86,0,63,60,44,17,17,47,66,44,28,19,80,61,78,55,40,69,35,27,41,72,46,43,43,65,54,41,33,37,60,80,20,73,26,17,10,64,23,32,16,38,20,85,28,21,74,72,53,23,58,80,84,30,39,21,40,24,90,34,23,19,60,44,50,42
20,85,17,66,22,41,67,41,66,8,1,26,26,54,58,31,25,43,23,59,72,46,63,0,8,53,72,66,36,8,54,63,52,16,27,34,22,88,36,30,38,42,47,75,30,69,1,11,70,67,61,12,30,79,13,86,47,64,54,82,78,75,65,75,48,60,68,50,50,38,47,33,17,43,81,52,42,58,83,47,62,84,64,47,62,59,84
13,79,25,64,16,33,60,48,64,3,7,33,23,49,50,30,23,40,17,56,71,39,60,8,0,46,71,61,28,5,47,57,51,22,19,42,14,88,29,29,34,44,53,68,33,71,9,6,64,68,63,18,25,78,12,85,45,63,46,77,78,74,67,74,56,54,63,42,42,43,42,39,24,37,81,45,39,51,82,42,64,82,64,52,54,63,78
39,34,71,51,32,28,15,88,55,48,53,70,36,24,7,42,59,37,47,38,57,49,44,53,46,0,61,31,17,49,1,20,52,69,32,84,32,84,34,45,29,63,88,22,56,80,55,43,18,72,72,59,50,64,55,69,40,53,21,45,75,60,75,64,96,17,30,34,30,71,22,71,70,48,74,4,34,6,68,54,71,66,60,81,8,81,34
76,60,82,10,58,81,72,77,6,74,71,64,47,36,68,40,93,31,85,22,5,100,17,72,71,61,0,33,62,76,61,45,20,87,74,79,68,23,83,42,39,39,69,63,46,30,73,64,58,20,27,66,93,7,83,14,26,8,81,34,16,5,27,3,83,46,37,90,88,52,39,57,87,98,13,56,33,57,11,104,24,13,9,56,61,41,57
61,28,81,24,45,57,40,88,30,64,65,71,40,12,37,39,80,27,69,14,29,78,17,66,61,31,33,0,40,66,30,12,34,83,56,87,52,56,61,43,28,54,84,29,53,60,67,55,25,50,53,65,76,35,73,39,26,27,52,16,49,31,55,37,96,14,4,64,61,65,19,68,84,77,46,27,26,26,38,83,51,35,37,73,29,66,26
22,51,53,53,16,19,31,72,55,30,35,55,24,29,22,31,42,32,30,40,60,39,47,36,28,17,62,40,0,31,18,32,47,51,16,67,14,84,22,34,23,53,74,40,44,74,37,26,36,68,66,42,36,67,37,73,36,53,23,56,74,63,69,65,80,29,41,28,26,58,23,57,53,37,74,17,29,23,71,43,65,70,59,69,26,72,51
13,83,23,69,20,33,62,49,69,1,8,35,28,53,53,35,18,45,14,61,76,37,66,8,5,49,76,66,31,0,50,62,56,19,20,42,17,93,28,34,39,48,55,72,37,76,8,11,67,73,67,20,22,83,7,90,50,68,48,82,83,79,71,79,56,58,68,42,42,46,47,41,21,34,86,48,44,54,87,39,68,87,69,55,58,67,82
40,33,72,51,33,29,15,89,55,49,54,71,37,24,7,42,60,37,48,38,57,50,44,54,47,1,61,30,18,50,0,19,52,70,33,85,33,84,35,46,30,64,89,21,57,80,56,44,17,72,72,60,52,64,56,69,40,53,21,45,75,60,75,64,97,16,29,34,31,72,22,72,72,49,74,4,34,5,68,55,71,65,60,82,7,81,33
55,22,80,35,42,48,27,91,41,60,63,74,40,14,25,41,74,31,63,24,41,69,28,63,57,20,45,12,32,62,19,0,42,80,48,89,46,69,52,46,28,60,89,18,56,70,65,52,13,60,63,65,68,48,69,52,32,39,40,25,61,44,65,49,99,3,10,54,51,70,18,72,81,67,59,17,29,14,51,73,61,48,48,79,16,74,21
58,63,62,18,40,66,66,59,14,54,51,45,28,29,59,21,74,15,67,20,22,84,19,52,51,52,20,34,47,56,52,42,0,67,57,60,51,37,67,22,24,22,53,61,26,28,53,44,56,20,20,45,74,27,64,35,11,14,69,43,27,24,23,22,66,41,38,76,74,34,29,39,66,81,29,47,18,50,31,88,19,33,12,40,55,31,60
31,102,9,83,38,51,82,39,81,20,17,32,43,70,72,47,22,59,28,76,88,49,80,16,22,69,87,83,51,19,70,80,67,0,39,30,36,102,45,45,55,53,49,91,43,81,15,27,86,80,73,22,33,95,15,102,63,80,66,99,92,91,77,90,45,76,85,58,59,46,64,40,3,47,96,67,59,73,99,49,75,100,79,53,77,69,101
7,67,43,66,18,13,43,68,68,19,27,52,30,44,34,38,26,43,14,55,73,26,61,27,19,32,74,56,16,20,33,48,57,39,0,61,7,95,10,39,34,58,72,54,46,82,28,21,51,77,74,37,19,80,24,87,48,66,27,72,85,76,77,78,75,45,57,23,23,59,38,56,41,23,86,32,41,38,84,30,74,84,70,69,40,77,66
55,112,21,78,51,75,99,8,75,42,34,15,49,76,89,48,52,60,56,76,82,78,78,34,42,84,79,87,67,42,85,89,60,30,61,0,56,87,70,44,60,40,20,104,35,63,33,42,99,66,57,25,62,87,42,94,62,74,88,101,78,84,61,81,14,86,90,84,84,28,71,21,27,75,84,81,61,87,91,79,60,92,70,29,91,48,110
8,66,39,60,11,20,45,62,62,15,22,45,22,40,36,31,28,37,17,50,67,33,55,22,14,32,68,52,14,17,33,46,51,36,7,56,0,89,18,32,28,50,65,55,39,75,23,14,50,70,66,31,24,74,23,81,42,60,32,69,78,70,70,72,69,42,53,30,29,52,33,49,38,30,80,31,35,37,79,36,66,78,63,62,41,69,65
96,81,95,33,77,103,96,83,28,92,87,74,66,59,91,58,112,52,104,46,27,121,40,88,88,84,23,56,84,93,84,69,37,102,95,87,89,0,105,59,61,49,73,86,59,25,89,82,81,22,30,80,112,21,101,21,47,31,104,53,10,25,27,19,87,69,59,113,110,59,62,66,101,119,10,79,54,80,20,125,27,24,25,59,84,41,79
15,68,52,74,28,6,41,77,77,28,36,62,40,51,33,48,28,52,17,63,81,17,69,36,29,34,83,61,22,28,35,52,67,45,10,70,18,105,0,50,43,68,82,55,57,93,37,31,52,87,84,47,18,89,30,95,57,75,22,77,95,84,88,87,85,49,62,13,14,70,45,67,48,15,95,35,50,40,93,21,84,92,79,80,41,87,68
38,68,40,37,21,51,61,45,36,33,29,28,10,32,53,4,53,16,46,32,43,65,35,30,29,45,42,43,34,34,46,46,22,45,39,44,32,59,50,0,17,19,43,62,10,42,31,23,57,38,34,24,54,49,42,56,18,34,58,57,48,45,38,45,53,43,46,61,60,25,28,26,45,63,51,42,16,47,53,69,34,54,34,35,52,37,66
37,51,53,31,19,42,45,63,33,37,37,45,12,16,37,13,55,9,46,21,38,60,27,38,34,29,39,28,23,39,30,28,24,55,34,60,28,61,43,17,0,34,61,45,28,52,39,28,39,45,44,37,53,46,47,52,13,31,45,43,51,41,47,43,70,25,31,51,49,43,10,44,56,58,52,25,6,29,50,64,43,49,36,52,34,51,49
55,82,46,39,40,70,79,37,35,47,41,25,29,46,71,22,66,28,62,41,43,83,41,42,44,63,39,54,53,48,64,60,22,53,58,40,50,49,68,19,34,0,30,78,11,27,42,39,72,27,20,31,70,47,55,54,28,35,77,65,39,44,23,41,44,58,58,80,79,12,43,18,52,80,44,59,30,64,51,86,21,52,30,19,69,19,80
67,111,39,70,58,86,104,12,65,55,46,20,51,75,95,47,69,58,70,71,73,93,72,47,53,88,69,84,74,55,89,89,53,49,72,20,65,73,82,43,61,30,0,106,32,47,46,51,100,52,43,35,77,76,58,83,58,66,97,96,65,74,46,70,14,86,88,95,95,18,71,17,46,90,71,85,59,90,79,94,46,82,59,13,95,31,109
62,13,92,53,54,49,16,107,59,70,74,89,55,32,21,58,81,49,69,42,58,69,46,75,68,22,63,29,40,72,21,18,61,91,54,104,55,86,55,62,45,78,106,0,73,89,77,65,5,79,82,79,72,64,78,67,51,57,36,36,79,60,84,66,115,20,26,51,48,88,35,89,93,68,76,23,47,17,67,73,80,63,66,97,14,93,14
44,79,36,43,29,59,72,35,40,35,29,19,20,43,63,15,55,26,50,41,48,71,43,30,33,56,46,53,44,37,57,56,26,43,46,35,39,59,57,10,28,11,32,73,0,39,31,27,68,37,31,21,58,53,43,60,27,40,68,66,49,50,34,48,43,53,56,69,68,14,38,15,42,69,53,53,27,58,57,74,32,59,37,24,63,30,77
81,88,73,37,64,93,94,58,30,74,68,51,52,57,88,44,94,43,88,46,35,108,43,69,71,80,30,60,74,76,80,70,28,81,82,63,75,25,93,42,52,27,47,89,39,0,70,65,83,10,8,59,97,35,82,40,40,33,97,64,19,35,5,29,61,69,64,103,101,35,57,42,79,106,25,75,46,78,37,112,9,40,23,34,83,15,86
21,87,16,68,23,41,69,40,67,9,2,26,27,55,59,32,24,44,23,60,74,46,65,1,9,55,73,67,37,8,56,65,53,15,28,33,23,89,37,31,39,42,46,77,31,70,0,12,72,68,62,12,30,80,12,88,48,65,55,83,79,76,66,76,47,61,70,50,51,38,48,33,16,43,82,53,43,59,84,48,63,85,66,47,63,60,86
17,74,27,58,11,34,57,47,57,9,10,31,17,43,48,23,29,33,23,49,64,44,54,11,6,43,64,55,26,11,44,52,44,27,21,42,14,82,31,23,28,39,51,65,27,65,12,0,60,62,57,17,31,71,19,78,38,56,46,71,72,67,61,67,55,49,58,44,44,39,36,35,28,41,74,41,32,47,75,47,57,75,57,49,51,57,73
58,15,88,48,49,46,17,102,54,66,70,84,50,26,20,53,77,44,66,37,54,67,41,70,64,18,58,25,36,67,17,13,56,86,51,99,50,81,52,57,39,72,100,5,68,83,72,60,0,74,76,74,69,60,74,63,45,52,35,33,74,56,79,62,110,14,21,50,47,82,29,83,88,66,71,19,42,13,62,71,74,59,61,91,10,87,16
77,78,73,27,59,86,85,62,20,71,66,52,47,48,79,39,91,36,85,36,25,103,33,67,68,72,20,50,68,73,72,60,20,80,77,66,70,22,87,38,45,27,52,79,37,10,68,62,74,0,8,58,93,25,80,31,31,22,90,53,12,25,7,19,67,60,54,96,94,38,49,44,79,101,18,67,38,69,28,107,5,31,13,39,74,22,75
73,82,66,32,55,84,87,53,26,66,60,44,44,50,80,35,86,35,80,40,32,100,37,61,63,72,27,53,66,67,72,63,20,73,74,57,66,30,84,34,44,20,43,82,31,8,62,57,76,8,0,51,88,33,74,39,32,28,89,59,21,33,3,27,58,62,58,94,93,29,50,36,72,97,27,68,38,71,36,103,2,39,18,30,75,14,80
31,88,16,62,26,51,74,30,60,20,11,15,25,54,64,27,36,40,35,56,67,58,60,12,18,59,66,65,42,20,60,65,45,22,37,25,31,80,47,24,37,31,35,79,21,59,12,17,74,58,51,0,42,73,24,80,43,59,63,80,70,70,55,68,38,62,68,60,60,26,48,21,21,55,73,56,40,62,77,59,53,78,57,35,67,48,87
16,85,41,85,35,24,59,70,86,23,31,57,46,64,51,54,11,61,8,74,92,16,80,30,25,50,93,76,36,22,52,68,74,33,19,62,24,112,18,54,53,70,77,72,58,97,30,31,69,93,88,42,0,99,19,106,66,84,39,92,102,95,92,96,76,65,77,27,30,69,57,64,36,14,104,52,59,57,103,17,89,103,87,78,59,89,85
83,60,89,14,64,86,75,85,13,81,78,72,54,40,71,47,100,37,91,26,7,106,20,79,78,64,7,35,67,83,64,48,27,95,80,87,74,21,89,49,46,47,76,64,53,35,80,71,60,25,33,73,99,0,90,7,33,15,85,32,17,4,33,6,90,48,38,95,93,59,44,65,94,104,12,60,39,60,4,110,30,5,16,63,64,47,57
16,89,22,77,28,36,67,50,77,9,14,38,36,61,58,42,11,53,13,68,83,35,73,13,12,55,83,73,37,7,56,69,64,15,24,42,23,101,30,42,47,55,58,78,43,82,12,19,74,80,74,24,19,90,0,97,57,75,51,90,90,86,78,86,57,65,75,43,44,51,54,46,18,33,93,54,52,61,94,36,75,95,76,60,64,72,88
90,61,97,20,71,93,79,91,20,88,85,79,61,45,76,55,107,44,98,32,14,112,26,86,85,69,14,39,73,90,69,52,35,102,87,94,81,21,95,56,52,54,83,67,60,40,88,78,63,31,39,80,106,7,97,0,40,22,90,32,21,11,38,12,97,53,41,101,98,66,50,72,102,110,14,65,46,65,3,117,36,3,23,69,68,53,58
50,54,59,19,31,56,54,62,20,48,46,46,21,18,48,15,67,4,58,14,26,74,17,47,45,40,26,26,36,50,40,32,11,63,48,62,42,47,57,18,13,28,58,51,27,40,48,38,45,31,32,43,66,33,57,40,0,18,58,38,37,29,34,30,70,30,30,65,63,39,17,42,63,72,38,35,7,39,37,78,30,37,22,47,43,41,52
68,55,75,4,49,73,65,73,2,66,63,59,39,28,60,33,85,22,77,15,8,92,10,64,63,53,8,27,53,68,53,39,14,80,66,74,60,31,75,34,31,35,66,57,40,33,65,56,52,22,28,59,84,15,75,22,18,0,72,31,22,11,28,12,79,38,31,82,79,48,31,53,80,89,21,48,25,49,19,96,25,19,9,53,53,41,53
35,50,71,71,39,15,21,94,75,47,54,77,48,45,15,55,50,54,39,58,78,32,64,54,46,21,81,52,23,48,21,40,69,66,27,88,32,104,22,58,45,77,97,36,68,97,55,46,35,90,89,63,39,85,51,90,58,72,0,66,95,81,92,84,102,38,51,15,11,82,41,80,69,32,94,25,51,26,88,37,88,86,79,92,25,95,51
77,28,96,27,61,73,50,101,33,80,81,85,56,28,51,53,97,40,86,24,28,94,23,82,77,45,34,16,56,82,45,25,43,99,72,101,69,53,77,57,43,65,96,36,66,64,83,71,33,53,59,80,92,32,90,32,38,31,66,0,49,29,60,36,108,28,15,79,76,77,35,81,99,93,44,42,40,39,33,99,56,29,41,84,41,73,26
86,76,85,25,67,93,88,75,20,81,77,65,56,51,83,48,101,42,94,38,21,111,32,78,78,75,16,49,74,83,75,61,27,92,85,78,78,10,95,48,51,39,65,79,49,19,79,72,74,12,21,70,102,17,90,21,37,22,95,49,0,19,18,13,79,61,53,103,101,50,53,57,91,109,6,71,45,72,18,115,18,22,15,51,76,34,73
79,56,86,9,60,82,71,82,9,77,74,69,50,35,67,44,96,33,87,22,3,102,16,75,74,60,5,31,63,79,60,44,24,91,76,84,70,25,84,45,41,44,74,60,50,35,76,67,56,25,33,70,95,4,86,11,29,11,81,29,19,0,32,6,88,44,34,91,88,57,40,63,91,99,15,56,35,56,8,106,30,8,15,61,59,47,54
77,84,69,33,59,88,89,56,27,70,64,48,47,52,83,39,89,38,84,41,32,103,38,65,67,75,27,55,69,71,75,65,23,77,77,61,70,27,88,38,47,23,46,84,34,5,66,61,79,7,3,55,92,33,78,38,34,28,92,60,18,32,0,26,60,64,59,98,96,33,52,39,76,101,25,70,41,73,35,107,4,38,19,32,78,15,81
80,63,84,13,61,85,76,78,9,77,74,66,50,39,72,43,97,34,88,26,8,104,20,75,74,64,3,37,65,79,64,49,22,90,78,81,72,19,87,45,43,41,70,66,48,29,76,67,62,19,27,68,96,6,86,12,30,12,84,36,13,6,26,0,84,49,40,94,91,53,43,59,89,102,9,60,37,61,9,108,24,12,11,57,64,41,60
69,122,35,84,64,89,111,7,79,56,48,25,60,86,102,57,67,69,70,84,87,93,85,48,56,96,83,96,80,56,97,99,66,45,75,14,69,87,85,53,70,44,14,115,43,61,47,55,110,67,58,38,76,90,57,97,70,79,102,108,79,88,60,84,0,96,99,98,98,31,81,27,41,90,85,93,70,98,94,94,61,96,73,28,103,46,120
51,26,76,36,38,45,26,88,41,56,59,71,37,12,23,39,71,29,59,23,41,65,28,60,54,17,46,14,29,58,16,3,41,76,45,86,42,69,49,43,25,58,86,20,53,69,61,49,14,60,62,62,65,48,65,53,30,38,38,28,61,44,64,49,96,0,13,51,48,68,15,69,78,64,59,14,27,11,51,70,60,49,47,77,15,72,24
62,24,84,27,47,57,37,92,33,66,67,75,43,14,36,42,82,30,71,18,32,78,21,68,63,30,37,4,41,68,29,10,38,85,57,90,53,59,62,46,31,58,88,26,56,64,70,58,21,54,58,68,77,38,75,41,30,31,51,15,53,34,59,40,99,13,0,64,61,69,21,72,86,77,49,27,29,24,41,83,55,38,41,77,27,70,22
29,65,65,81,40,10,36,91,84,41,50,75,51,55,30,59,39,61,30,68,88,17,74,50,42,34,90,64,28,42,34,54,76,58,23,84,30,113,13,61,51,80,95,51,69,103,50,44,50,96,94,60,27,95,43,101,65,82,15,79,103,91,98,94,98,51,64,0,3,82,51,79,61,17,103,37,58,40,99,22,94,97,87,93,40,99,66
29,62,66,78,39,9,32,91,82,42,50,75,49,53,27,57,41,59,31,66,85,20,72,50,42,30,88,61,26,42,31,51,74,59,23,84,29,110,14,60,49,79,95,48,68,101,51,44,47,94,93,60,30,93,44,98,63,79,11,76,101,88,96,91,98,48,61,3,0,82,48,79,62,20,101,34,56,37,96,25,92,95,85,92,36,97,63
56,93,37,52,43,72,87,25,48,45,37,15,34,56,78,29,63,39,61,53,55,83,53,38,43,71,52,65,58,46,72,70,34,46,59,28,52,59,70,25,43,12,18,88,14,35,38,39,82,38,29,26,69,59,51,66,39,48,82,77,50,57,33,53,31,68,69,82,82,0,53,6,44,80,56,67,40,72,63,85,32,65,42,10,77,22,91
42,40,63,30,26,42,37,73,33,45,46,56,22,6,30,23,62,15,51,17,37,62,23,47,42,22,39,19,23,47,22,18,29,64,38,71,33,62,45,28,10,43,71,35,38,57,48,36,29,49,50,48,57,44,54,50,17,31,41,35,53,40,52,43,81,15,21,51,48,53,0,54,65,60,52,18,12,21,48,66,48,46,38,62,26,59,39
52,95,31,57,41,70,87,20,53,41,32,8,34,58,78,30,57,41,56,56,60,79,58,33,39,71,57,68,57,41,72,72,39,40,56,21,49,66,67,26,44,18,17,89,15,42,33,35,83,44,36,21,64,65,46,72,42,53,80,81,57,63,39,59,27,69,72,79,79,6,54,0,38,76,62,67,42,73,69,81,38,71,48,14,78,29,93
34,103,7,82,39,54,84,36,81,22,18,29,43,71,74,47,25,60,31,76,88,52,80,17,24,70,87,84,53,21,72,81,66,3,41,27,38,101,48,45,56,52,46,93,42,79,16,28,88,79,72,21,36,94,18,102,63,80,69,99,91,91,76,89,41,78,86,61,62,44,65,38,0,50,95,69,59,75,98,53,73,99,79,51,79,67,102
24,81,55,89,42,19,53,83,92,35,43,70,53,66,46,61,25,67,20,78,96,2,84,43,37,48,98,77,37,34,49,67,81,47,23,75,30,119,15,63,58,80,90,68,69,106,43,41,66,101,97,55,14,104,33,110,72,89,32,93,109,99,101,102,90,64,77,17,20,80,60,76,50,0,110,50,64,54,108,6,97,107,94,90,55,99,82
88,72,89,23,69,94,85,80,18,84,80,69,58,49,81,50,104,43,96,36,17,112,30,81,81,74,13,46,74,86,74,59,29,96,86,84,80,10,95,51,52,44,71,76,53,25,82,74,71,18,27,73,104,12,93,14,38,21,94,44,6,15,25,9,85,59,49,103,101,56,52,62,95,110,0,69,45,70,12,116,24,16,16,57,74,40,69
39,34,69,46,30,31,19,85,51,47,51,67,33,20,12,38,59,32,47,33,53,51,39,52,45,4,56,27,17,48,4,17,47,67,32,81,31,79,35,42,25,59,85,23,53,75,53,41,19,67,68,56,52,60,54,65,35,48,25,42,71,56,70,60,93,14,27,37,34,67,18,67,69,50,69,0,30,6,64,56,66,61,56,77,10,76,34
43,52,56,25,24,48,49,62,27,42,41,45,15,16,42,13,61,2,52,17,32,67,21,42,39,34,33,26,29,44,34,29,18,59,41,61,35,54,50,16,6,30,59,47,27,46,43,32,42,38,38,40,59,39,52,46,7,25,51,40,45,35,41,37,70,27,29,58,56,40,12,42,59,64,45,30,0,33,44,71,37,43,29,49,38,46,50
45,28,75,47,36,35,16,91,52,53,57,73,39,21,11,43,65,36,53,34,53,56,40,58,51,6,57,26,23,54,5,14,50,73,38,87,37,80,40,47,29,64,90,17,58,78,59,47,13,69,71,62,57,60,61,65,39,49,26,39,72,56,73,61,98,11,24,40,37,72,21,73,75,54,70,6,33,0,63,60,69,61,58,82,4,80,28
87,61,93,18,68,90,78,88,17,85,82,76,58,43,75,52,105,42,96,30,11,110,24,83,82,68,11,38,71,87,68,51,31,99,84,91,79,20,93,53,50,51,79,67,57,37,84,75,62,28,36,77,103,4,94,3,37,19,88,33,18,8,35,9,94,51,41,99,96,63,48,69,98,108,12,64,44,63,0,114,33,3,20,66,67,50,58
30,87,58,96,48,25,58,87,98,40,48,74,59,72,51,67,27,73,24,84,103,4,90,47,42,54,104,83,43,39,55,73,88,49,30,79,36,125,21,69,64,86,94,73,74,112,48,47,71,107,103,59,17,110,36,117,78,96,37,99,115,106,107,108,94,70,83,22,25,85,66,81,53,6,116,56,71,60,114,0,103,113,100,95,61,105,87
