81,45,77,66,85,54,72,41,74,28,38,74,48,80,71,94,79,53,23,63,24,65,26,0,18,57,102,36,73,31,38,21,73,57,40,33,58,77,109,37,48,42,48,66,25,89,100,20,88,83,96,40,61,52,75,115,98,25,68,88,25,53,85,79,65,75,40,78,113,31,12,58,110,47,65,16,96,85,16,45,46,40,80,63,67
63,28,61,78,87,50,57,49,73,40,45,58,39,72,81,84,61,60,14,45,8,62,30,18,0,64,94,47,55,28,37,28,62,63,33,21,42,66,104,20,34,32,42,47,7,85,97,31,73,73,82,23,69,50,63,109,96,23,78,87,14,36,72,68,62,79,32,70,106,12,20,55,106,44,57,10,87,81,26,49,52,34,66,68,55
92,69,86,24,31,31,73,17,28,31,19,76,46,56,20,72,96,4,77,86,72,33,33,57,64,0,73,23,86,38,29,37,61,1,41,53,72,63,67,66,60,47,38,89,63,48,52,37,83,62,86,66,8,25,64,74,49,82,20,39,77,70,74,61,32,18,44,51,77,70,45,30,65,31,44,70,67,45,41,14,11,40,74,5,61
63,73,57,96,54,50,47,81,45,91,76,48,54,22,87,13,70,75,107,75,98,41,80,102,94,73,0,88,63,71,66,85,32,74,62,72,62,28,24,78,62,61,54,77,87,27,34,90,39,20,33,76,80,54,33,23,39,117,91,41,106,66,29,26,42,66,62,25,15,89,91,47,29,56,37,104,6,29,91,70,73,62,38,70,40
91,61,86,30,54,38,75,6,48,8,11,77,45,68,35,84,93,19,58,80,55,46,19,36,47,23,88,0,83,29,26,19,68,22,38,44,68,71,86,56,56,43,39,83,49,67,73,16,88,73,94,57,24,33,70,93,71,62,31,61,59,65,81,70,45,41,40,63,94,56,26,40,86,34,53,51,81,63,21,17,15,36,79,28,65
8,27,6,109,90,55,16,81,74,81,74,15,39,48,106,50,10,84,63,14,55,60,65,73,55,86,63,83,0,54,58,68,34,86,46,41,15,37,84,35,27,40,48,15,48,72,86,74,26,45,35,32,94,60,32,85,88,73,106,82,61,20,33,40,60,92,44,52,78,44,67,58,88,54,46,64,58,70,71,73,77,47,25,87,29
62,32,56,57,58,22,47,28,45,27,21,49,18,49,57,63,63,35,42,50,36,34,11,31,28,38,71,29,54,0,9,16,44,38,10,15,39,47,77,28,26,14,17,53,26,57,69,22,61,52,68,29,45,22,45,83,68,51,56,58,43,35,56,48,34,52,11,46,81,32,19,27,79,16,33,37,64,54,21,23,27,9,52,42,39
66,39,60,51,49,15,49,22,36,26,15,51,19,45,49,60,68,27,51,57,45,27,13,38,37,29,66,26,58,9,0,19,42,30,12,23,44,45,71,36,31,18,14,60,35,50,61,23,62,49,68,37,37,14,44,76,60,59,48,50,51,41,55,45,27,43,15,41,76,41,25,20,72,10,29,45,59,47,24,15,19,11,53,33,39
77,44,72,50,64,35,63,21,53,13,18,65,35,64,53,79,77,33,40,63,36,46,5,21,28,37,85,19,68,16,19,0,60,36,26,27,53,63,90,38,41,30,32,66,30,69,79,5,77,68,85,40,41,32,62,95,77,45,50,67,41,49,72,64,46,54,27,60,95,37,8,39,90,29,48,33,79,66,5,24,26,25,69,42,55
38,41,31,86,58,30,18,63,42,69,56,19,25,14,80,21,44,61,75,44,66,29,55,73,62,61,32,68,34,44,42,60,0,62,34,41,30,4,50,46,29,31,28,46,55,37,51,65,21,12,26,43,69,36,2,52,53,85,82,48,74,34,13,6,30,62,33,17,46,57,63,31,54,33,16,73,26,35,65,52,56,34,14,61,7
93,69,87,23,32,32,74,16,30,30,18,77,46,58,19,73,96,3,76,86,72,34,33,57,63,1,74,22,86,38,30,36,62,0,41,53,72,64,68,66,60,47,38,90,63,50,54,36,84,63,88,67,7,26,65,75,50,81,20,41,77,70,75,62,34,19,44,52,78,70,45,31,67,32,46,69,69,46,40,14,11,40,75,6,61
53,28,48,63,56,17,37,35,41,36,28,40,8,40,61,54,55,39,47,44,40,28,21,40,33,41,62,38,46,10,12,26,34,41,0,14,31,37,70,26,19,5,9,48,28,51,64,31,51,43,58,26,49,19,35,75,63,57,61,54,47,29,46,38,28,52,2,37,73,34,29,22,73,12,24,43,55,48,31,27,32,1,43,44,29
49,17,45,72,70,31,38,43,55,40,36,40,18,50,72,62,49,50,35,36,27,42,24,33,21,53,72,44,41,15,23,27,41,53,14,0,26,45,83,13,14,11,22,39,15,64,77,33,54,52,62,13,60,33,42,88,77,45,71,68,34,21,51,47,42,65,11,49,84,20,26,36,86,26,36,31,65,61,30,38,42,15,46,56,34
23,14,19,95,80,42,16,66,64,66,59,17,26,43,92,49,24,70,51,15,43,49,50,58,42,72,62,68,15,39,44,53,30,72,31,26,0,33,80,22,12,25,34,18,34,65,79,59,32,42,41,18,80,47,29,82,81,62,92,73,49,6,34,36,49,80,29,46,77,32,52,46,84,40,37,51,56,63,56,59,63,33,26,74,23
39,45,32,88,57,33,20,66,43,72,59,21,29,11,81,17,46,63,79,47,71,30,58,77,66,63,28,71,37,47,45,63,4,64,37,45,33,0,47,50,33,35,31,49,59,35,49,69,20,8,23,47,71,38,4,49,52,90,84,47,78,38,10,3,31,63,37,16,43,61,67,33,51,36,18,77,22,34,68,55,59,38,14,63,11
85,89,79,87,40,55,67,80,38,92,76,68,65,36,76,36,92,70,118,94,110,43,84,109,104,67,24,86,84,77,71,90,50,68,70,83,80,47,0,92,76,72,61,96,99,20,16,93,62,38,57,90,72,57,51,7,21,128,81,27,118,83,51,43,43,54,72,35,14,102,96,50,5,61,47,114,26,23,95,69,71,70,59,63,57
43,8,40,85,83,43,38,56,68,51,49,39,27,57,85,67,41,63,30,26,21,53,36,37,20,66,78,56,35,28,36,38,46,66,26,13,22,50,92,0,16,22,34,28,12,74,88,43,54,58,63,3,73,46,46,96,88,40,84,80,28,16,54,52,54,79,23,57,92,11,34,48,95,38,45,29,72,71,39,52,55,28,47,70,38
35,12,30,82,71,32,23,53,55,53,47,25,15,41,80,51,36,58,45,26,37,40,37,48,34,60,62,56,27,26,31,41,29,60,19,14,12,33,76,16,0,13,23,29,26,59,73,47,39,41,48,13,68,36,29,80,74,56,80,66,44,10,38,36,41,69,16,41,75,27,40,36,80,29,30,44,55,57,44,46,51,20,32,63,22
48,22,42,69,61,21,33,40,45,41,33,35,6,39,67,52,50,45,46,39,38,31,25,42,32,47,61,43,40,14,18,30,31,47,5,11,25,35,72,22,13,0,12,42,26,53,66,36,47,41,55,21,55,24,33,76,66,56,67,57,45,23,43,37,32,57,3,38,73,31,32,26,74,16,25,42,55,50,34,33,37,7,39,50,26
54,34,48,61,48,9,36,35,33,40,29,38,8,32,58,46,57,36,57,49,49,19,26,48,42,38,54,39,48,17,14,32,28,38,9,22,34,31,61,34,23,12,0,52,38,42,54,37,48,35,54,33,46,12,30,66,54,66,58,45,56,33,41,32,19,46,11,29,64,43,37,14,63,6,16,52,47,39,37,26,30,8,39,40,25
20,22,22,111,99,61,30,82,83,79,75,29,44,60,109,64,15,87,52,3,45,67,64,66,47,89,77,83,15,53,60,66,46,90,48,39,18,49,96,28,29,42,52,0,40,83,97,71,41,58,50,26,97,65,45,98,99,62,109,92,50,19,47,53,68,98,45,63,92,35,63,65,101,58,55,54,72,81,68,75,80,49,39,92,40
56,20,53,79,84,46,50,50,70,43,45,51,33,65,81,77,54,60,19,38,11,57,30,25,7,63,87,49,48,26,35,30,55,63,28,15,34,59,99,12,26,26,38,40,0,80,93,34,65,67,74,16,69,47,56,103,92,30,79,83,18,28,65,61,57,78,26,64,100,7,24,51,101,40,51,17,80,77,29,49,52,29,58,68,48
75,72,68,70,27,35,55,60,19,72,56,57,47,23,60,32,81,51,99,80,91,23,64,89,85,48,27,67,72,57,50,69,37,50,51,64,65,35,20,74,59,53,42,83,80,0,14,73,54,28,53,73,55,36,39,26,16,108,65,14,99,67,43,32,23,39,53,19,28,84,76,30,21,41,29,94,23,3,75,49,51,50,49,45,42
89,86,82,71,24,47,69,67,26,80,64,71,60,37,60,43,95,56,111,94,104,35,74,100,97,52,34,73,86,69,61,79,51,54,64,77,79,49,16,88,73,66,54,97,93,14,0,82,67,41,65,86,57,47,53,23,5,120,65,12,111,82,57,46,35,39,66,33,29,97,87,41,13,53,43,106,34,16,85,57,58,63,63,48,57
82,49,77,46,66,39,69,20,56,8,18,71,40,69,51,84,82,32,42,68,39,50,10,20,31,37,90,16,74,22,23,5,65,36,31,33,59,69,93,43,47,36,37,71,34,73,82,0,83,73,90,45,40,36,67,99,80,46,47,70,43,54,78,69,50,54,32,65,99,41,10,43,94,34,53,34,83,69,4,25,26,31,74,42,61
24,46,19,108,78,52,15,83,63,88,77,14,42,31,101,25,32,82,83,40,75,51,73,88,73,83,39,88,26,61,62,77,21,84,51,54,32,20,62,54,39,47,48,41,65,54,67,83,0,26,9,50,91,57,18,62,71,94,104,67,82,38,10,23,51,84,50,37,53,65,79,52,67,54,38,83,35,54,82,73,77,52,8,83,23
47,53,40,87,52,35,28,67,39,75,61,30,35,6,79,11,54,63,86,55,78,29,62,83,73,62,20,73,45,52,49,68,12,63,43,52,42,8,38,58,41,41,35,58,67,28,41,73,26,0,25,55,70,39,13,40,45,97,82,41,85,46,15,5,29,60,43,12,34,69,72,33,43,39,20,84,14,28,73,56,60,43,21,61,19
33,56,28,111,78,56,25,89,65,94,83,24,49,32,105,21,40,87,93,49,84,53,80,96,82,86,33,94,35,68,68,85,26,88,58,62,41,23,57,63,48,55,54,50,74,53,65,90,9,25,0,59,95,62,23,56,69,104,107,67,91,47,12,25,54,86,57,37,47,74,87,56,63,59,42,92,31,53,89,78,82,59,16,86,29
40,4,37,86,82,42,34,57,66,53,50,35,26,55,86,64,38,64,33,23,24,52,38,40,23,66,76,57,32,29,37,40,43,67,26,13,18,47,90,3,13,21,33,26,16,73,86,45,50,55,59,0,74,45,43,94,87,44,85,78,31,12,51,49,52,78,23,55,89,14,36,47,93,38,43,33,69,70,41,52,56,27,44,70,35
101,77,94,16,34,39,82,20,35,33,24,84,54,64,12,80,104,10,82,94,78,41,39,61,69,8,80,24,94,45,37,41,69,7,49,60,80,71,72,73,68,55,46,97,69,55,57,40,91,70,95,74,0,34,72,79,53,86,12,45,82,78,82,70,41,19,52,59,83,76,50,38,70,40,53,74,75,52,45,21,17,47,83,9,69
67,47,60,50,37,5,47,27,23,37,22,50,21,34,45,50,70,25,65,62,58,13,27,52,50,25,54,33,60,22,14,32,36,26,19,33,47,38,57,46,36,24,12,65,47,36,47,36,57,39,62,45,34,0,39,63,46,73,46,36,65,46,49,37,13,33,22,30,63,53,39,7,58,7,20,59,48,33,38,16,20,18,49,27,35
35,40,28,89,60,33,15,65,45,71,59,17,27,16,82,21,41,64,75,42,67,32,56,75,63,64,33,70,32,45,44,62,2,65,35,42,29,4,51,46,29,33,30,45,56,39,53,67,18,13,23,43,72,39,0,53,56,86,85,51,74,33,10,8,33,65,35,20,47,57,65,33,56,35,19,73,27,38,66,55,59,36,11,64,7
86,92,80,94,47,60,68,86,45,99,83,70,70,39,83,36,93,77,123,96,115,49,90,115,109,74,23,93,85,83,76,95,52,75,75,88,82,49,7,96,80,76,66,98,103,26,23,99,62,40,56,94,79,63,53,0,27,132,88,34,122,86,52,45,49,61,77,38,9,107,102,56,10,67,51,119,27,30,101,75,77,75,60,70,59
91,87,84,67,19,46,71,64,23,77,62,73,60,40,55,47,98,52,111,96,104,35,72,98,96,49,39,71,88,68,60,77,53,50,63,77,81,52,21,88,74,66,54,99,92,16,5,80,71,45,69,87,53,46,56,27,0,119,61,10,111,83,60,48,34,34,65,35,34,97,85,41,17,52,44,105,38,18,83,54,55,62,66,44,59
81,48,80,92,108,73,78,66,96,53,63,79,63,95,97,107,77,78,10,61,19,85,49,25,23,82,117,62,73,51,59,45,85,81,57,45,62,90,128,40,56,56,66,62,30,108,120,46,94,97,104,44,86,73,86,132,119,0,93,109,12,56,95,92,85,99,55,94,130,29,36,78,130,67,81,13,110,105,41,69,71,57,88,87,78
113,88,107,6,41,52,94,28,45,39,34,97,66,76,6,92,116,22,90,106,87,53,48,68,78,20,91,31,106,56,48,50,82,20,61,71,92,84,81,84,80,67,58,109,79,65,65,47,104,82,107,85,12,46,85,88,61,93,0,53,91,90,94,82,53,26,63,70,93,86,58,51,79,52,65,82,86,62,52,33,29,59,95,21,82
86,78,79,59,13,36,66,54,13,67,52,68,52,36,48,46,92,43,101,89,94,26,62,88,87,39,41,61,82,58,50,67,48,41,54,68,73,47,27,80,66,57,45,92,83,14,12,70,67,41,67,78,45,36,51,34,10,109,53,0,101,75,56,44,25,27,56,30,39,88,75,31,26,42,36,96,37,13,73,44,45,53,61,35,52
68,35,67,90,101,64,66,62,88,51,58,67,52,84,94,95,65,73,2,48,7,76,44,25,14,77,106,59,61,43,51,41,74,77,47,34,49,78,118,28,44,45,56,50,18,99,111,43,82,85,91,31,82,65,74,122,111,12,91,101,0,44,82,80,76,94,45,83,119,17,33,69,120,58,70,9,99,95,38,64,66,48,75,82,67
28,8,24,92,81,42,22,63,65,62,56,23,25,47,90,54,28,68,45,15,37,50,46,53,36,70,66,65,20,35,41,49,34,70,29,21,6,38,83,16,10,23,33,19,28,67,82,54,38,46,47,12,78,46,33,86,83,56,90,75,44,0,40,40,50,80,26,48,81,26,47,46,87,39,38,45,60,65,51,56,61,30,32,73,26
33,47,27,99,67,44,18,76,53,82,70,18,37,20,92,16,40,74,84,45,75,41,67,85,72,74,29,81,33,56,55,72,13,75,46,51,34,10,51,54,38,43,41,47,65,43,57,78,10,15,12,51,82,49,10,52,60,95,94,56,82,40,0,13,42,74,45,26,45,65,75,43,56,46,29,82,25,43,77,65,69,47,8,74,17
43,47,36,86,54,32,23,65,40,72,59,25,30,8,79,15,49,62,81,50,73,28,58,79,68,61,26,70,40,48,45,64,6,62,38,47,36,3,43,52,36,37,32,53,61,32,46,69,23,5,25,49,70,37,8,45,48,92,82,44,80,40,13,0,29,61,38,13,40,63,68,31,48,36,17,78,19,31,69,54,58,39,17,61,14
66,53,59,57,30,11,45,39,14,50,34,47,26,24,50,39,70,33,76,65,69,0,40,65,62,32,42,45,60,34,27,46,30,34,28,42,49,31,43,54,41,32,19,68,57,23,35,50,51,29,54,52,41,13,33,49,34,85,53,25,76,50,42,29,0,32,31,18,49,62,52,6,45,18,14,71,36,20,51,28,31,28,44,31,31
98,80,91,32,15,37,78,35,21,49,36,80,54,54,21,68,102,22,93,95,88,33,50,75,79,18,66,41,92,52,43,54,62,19,52,65,80,63,54,79,69,57,46,98,78,39,39,54,84,60,86,78,19,33,65,61,34,99,26,27,94,80,74,61,32,0,55,48,66,84,63,34,52,40,47,86,61,36,58,30,28,51,77,12,64
51,25,46,66,59,19,36,37,44,38,30,38,8,40,64,54,53,41,46,42,38,30,22,40,32,44,62,40,44,11,15,27,33,44,2,11,29,37,72,23,16,3,11,45,26,53,66,32,50,43,57,23,52,22,35,77,65,55,63,56,45,26,45,38,31,55,0,38,74,31,29,25,74,14,25,41,56,50,31,30,34,4,42,47,28
56,54,49,75,41,25,35,57,27,66,52,37,31,5,67,21,62,52,84,60,76,17,55,78,70,51,25,63,52,46,41,60,17,52,37,49,46,16,35,57,41,38,29,63,64,19,33,65,37,12,37,55,59,30,20,38,35,94,70,30,83,48,26,13,18,48,38,0,35,68,66,23,38,31,13,80,18,18,66,46,49,37,30,49,23
78,87,72,99,52,60,62,88,48,99,84,63,67,34,88,28,85,79,120,90,111,49,89,113,106,77,15,94,78,81,76,95,46,78,73,84,77,43,14,92,75,73,64,92,100,28,29,99,53,34,47,89,83,63,47,9,34,130,93,39,119,81,45,40,49,66,74,35,0,103,101,56,19,66,49,116,20,31,100,77,79,73,53,73,54
52,18,50,87,90,51,49,57,75,50,52,50,37,68,89,78,49,67,18,33,10,62,38,31,12,70,89,56,44,32,41,37,57,70,34,20,32,61,102,11,27,31,43,35,7,84,97,41,65,69,74,14,76,53,57,107,97,29,86,88,17,26,65,63,62,84,31,68,103,0,31,56,105,46,55,19,83,81,37,56,59,35,58,74,50
75,41,71,57,72,41,64,30,61,19,26,66,37,69,61,83,75,41,31,60,29,53,13,12,20,45,91,26,67,19,25,8,63,45,29,26,52,67,96,34,40,32,37,63,24,76,87,10,79,72,87,36,50,39,65,102,85,36,58,75,33,47,75,68,52,63,29,66,101,31,0,46,97,35,53,24,84,72,5,33,34,29,71,51,58
64,48,57,55,34,5,44,34,19,44,29,46,21,28,49,43,68,30,70,61,62,6,33,58,55,30,47,40,58,27,20,39,31,31,22,36,46,33,50,48,36,26,14,65,51,30,41,43,52,33,56,47,38,7,33,56,41,78,51,31,69,46,43,31,6,34,25,23,56,56,46,0,51,11,14,64,41,26,45,23,26,21,44,30,31
90,92,83,85,37,56,71,79,38,92,76,73,68,40,73,41,97,69,120,98,113,44,85,110,106,65,29,86,88,79,72,90,54,67,73,86,84,51,5,95,80,74,63,101,101,21,13,94,67,43,63,93,70,58,56,10,17,130,79,26,120,87,56,48,45,52,74,38,19,105,97,51,0,63,50,116,31,25,96,69,70,72,64,61,61
61,39,54,55,44,6,42,29,29,36,23,45,14,35,51,50,64,30,58,55,51,18,23,47,44,31,56,34,54,16,10,29,33,32,12,26,40,36,61,38,29,16,6,58,40,41,53,34,54,39,59,38,40,7,35,67,52,67,52,42,58,39,46,36,18,40,14,31,66,46,35,11,63,0,19,53,49,38,34,19,24,10,45,34,31
51,43,44,69,44,15,31,47,28,55,41,33,18,15,63,31,56,45,71,52,63,13,42,65,57,44,37,53,46,33,29,48,16,46,24,36,37,18,47,45,30,25,16,55,51,29,43,53,38,20,42,43,53,20,19,51,44,81,65,36,70,38,29,17,14,47,25,13,49,55,53,14,50,19,0,67,31,26,53,36,40,24,30,45,17
72,37,70,81,95,59,67,54,82,43,51,68,49,82,86,94,69,66,7,53,9,71,36,16,10,70,104,51,64,37,45,33,73,69,43,31,51,77,114,29,44,42,52,54,17,94,106,34,83,84,92,33,74,59,73,119,105,13,82,96,9,45,82,78,71,86,41,80,116,19,24,64,116,53,67,0,97,91,30,56,59,44,76,75,66
59,67,53,91,50,44,42,75,40,85,70,43,48,15,82,9,66,69,100,69,92,35,73,96,87,67,6,81,58,64,59,79,26,69,55,65,56,22,26,72,55,55,47,72,80,23,34,83,35,14,31,69,75,48,27,27,38,110,86,37,99,60,25,19,36,61,56,18,20,83,84,41,31,49,31,97,0,25,84,64,67,55,33,65,33
74,69,67,68,25,31,53,56,16,68,53,55,44,22,58,33,80,47,96,78,88,19,60,85,81,45,29,63,70,54,47,66,35,46,48,61,63,34,23,71,57,50,39,81,77,3,16,69,54,28,53,70,52,33,38,30,18,105,62,13,95,65,43,31,20,36,50,18,31,81,72,26,25,38,26,91,25,0,71,45,47,47,48,42,41
79,46,75,51,69,40,67,25,59,13,22,69,39,69,56,84,79,37,37,65,34,52,11,16,26,41,91,21,71,21,24,5,65,40,31,30,56,68,95,39,44,34,37,68,29,75,85,4,82,73,89,41,45,38,66,101,83,41,52,73,38,51,77,69,51,58,31,66,100,37,5,45,96,34,53,30,84,71,0,29,30,30,73,46,60
80,55,74,35,40,21,62,11,31,23,7,64,33,51,34,67,83,11,63,72,58,28,20,45,49,14,70,17,73,23,15,24,52,14,27,38,59,55,69,52,46,33,26,75,49,49,57,25,73,56,78,52,21,16,55,75,54,69,33,44,64,56,65,54,28,30,30,46,77,56,33,23,69,19,36,56,64,45,29,0,4,26,65,18,50
85,59,78,31,39,25,67,8,32,22,8,69,38,54,29,70,87,7,65,77,61,31,22,46,52,11,73,15,77,27,19,26,56,11,32,42,63,59,71,55,51,37,30,80,52,51,58,26,77,60,82,56,17,20,59,77,55,71,29,45,66,61,69,58,31,28,34,49,79,59,34,26,70,24,40,59,67,47,30,4,0,30,69,16,55
55,29,49,62,55,16,38,33,40,35,26,41,9,40,60,54,57,37,48,46,41,27,20,40,34,40,62,36,47,9,11,25,34,40,1,15,33,38,70,28,20,7,8,49,29,50,63,31,52,43,59,27,47,18,36,75,62,57,59,53,48,30,47,39,28,51,4,37,73,35,29,21,72,10,24,44,55,47,30,26,30,0,43,43,29
