67,84,28,100,9,82,63,66,12,46,92,37,20,75,88,19,80,31,0,8,63,93,14,84,80,71,44,47,20,59,14,30,7,24,39,31,31,59,51,87,85,26,40,22,15,52,20,56,30,85,64,71,83,72,90,24,63,31,37,81,56,83,77,41,63,61,39,50,11,14,84,31,80,33,34,13
63,89,35,98,16,87,57,61,16,44,91,39,26,77,85,12,82,33,8,0,64,92,9,85,84,77,48,52,27,62,20,38,14,31,42,39,37,57,55,84,88,28,34,30,22,46,28,49,22,91,56,71,82,67,89,22,56,38,33,86,59,81,74,33,69,61,44,52,14,7,82,39,79,26,41,20
38,48,82,42,58,46,57,40,52,22,30,27,49,20,35,56,23,33,63,64,0,32,55,21,35,53,27,39,57,19,76,80,70,47,29,84,88,21,27,39,33,37,56,78,56,51,75,67,70,54,72,11,23,43,29,42,57,87,39,47,24,25,31,61,48,2,36,15,51,71,25,81,16,51,49,56
41,68,114,11,89,67,64,44,82,47,4,59,80,39,15,81,37,65,93,92,32,0,82,23,54,79,59,71,90,49,107,112,100,80,61,116,120,35,58,22,47,67,73,109,88,63,107,79,92,75,80,22,9,43,3,69,64,119,61,68,55,11,25,78,76,34,68,48,81,98,9,114,16,72,82,88
53,84,42,88,18,82,49,52,14,35,82,32,24,69,76,5,75,27,14,9,55,82,0,77,77,74,42,48,28,54,28,44,22,28,36,45,45,47,49,75,81,21,26,37,23,38,34,43,22,86,50,61,72,58,79,12,48,46,23,81,53,71,64,27,65,52,39,44,11,15,73,45,70,18,40,21
52,44,101,34,79,43,74,54,73,43,19,48,68,16,36,78,14,54,84,85,21,23,77,0,30,56,43,52,76,30,97,98,91,66,47,103,107,38,40,42,23,58,76,97,76,70,94,86,92,51,89,19,20,56,21,64,74,106,60,44,36,25,39,81,54,24,52,34,73,92,23,100,12,72,66,76
73,14,88,65,72,12,92,75,68,53,50,45,60,16,64,80,16,50,80,84,35,54,77,30,0,28,35,35,65,23,89,83,84,56,41,89,95,56,28,70,9,56,87,86,67,85,83,100,97,21,105,42,48,79,51,66,92,93,70,14,24,53,65,91,29,36,41,35,69,91,52,85,40,80,51,68
89,19,71,90,62,19,103,90,61,63,75,46,51,40,87,78,42,48,71,77,53,79,74,56,28,0,36,25,53,34,76,65,73,46,40,70,77,71,30,92,37,54,91,69,56,94,67,107,96,16,114,63,72,95,76,66,103,75,75,17,29,76,84,95,8,52,35,44,63,85,75,66,63,83,37,58
55,42,57,69,37,40,67,55,32,27,57,10,25,31,61,45,36,14,44,48,27,59,42,43,35,36,0,14,33,14,54,54,49,23,5,59,64,38,7,64,41,20,55,54,33,57,51,71,62,45,77,37,50,61,56,32,67,62,39,40,11,52,55,59,28,25,9,11,33,55,52,56,43,47,22,34
69,37,52,81,38,35,80,70,36,41,68,23,26,37,75,53,42,23,47,52,39,71,48,52,35,25,14,0,30,22,54,48,50,22,16,53,59,52,12,78,43,29,67,50,33,70,47,83,70,38,90,50,62,75,68,41,80,57,51,34,16,65,69,70,16,38,9,25,38,60,65,50,55,58,15,34
73,68,24,98,11,66,75,72,15,46,88,30,9,64,88,34,69,24,20,27,57,90,28,76,65,53,33,30,0,47,23,22,20,10,29,26,31,60,38,89,72,24,54,20,5,64,18,71,49,68,79,67,80,78,87,30,74,29,45,65,43,81,79,56,44,55,25,42,17,34,81,24,74,45,16,7
55,33,72,59,52,31,71,56,46,31,46,22,40,16,54,57,21,28,59,62,19,49,54,30,23,34,14,22,47,0,69,68,64,37,19,73,78,37,10,58,26,33,64,68,48,63,65,78,74,38,84,29,40,61,46,43,71,77,47,31,6,44,50,68,29,18,22,12,47,69,43,70,32,57,35,48
82,91,16,114,17,89,77,80,24,60,106,49,29,86,102,33,91,43,14,20,76,107,28,97,89,76,54,54,23,69,0,20,6,32,50,19,17,73,60,102,95,39,54,11,21,67,11,69,40,91,76,85,97,86,104,39,77,18,52,88,65,97,92,53,68,74,47,62,25,21,98,20,93,47,39,20
94,83,6,120,26,81,94,93,34,68,110,52,31,84,111,50,89,46,30,38,80,112,44,98,83,65,54,48,22,68,20,0,24,32,50,5,13,82,58,111,91,46,71,9,25,82,10,87,60,81,94,90,102,99,109,50,93,10,65,80,63,103,101,71,58,78,45,64,36,41,104,2,97,63,33,26
75,87,21,107,12,85,71,74,18,53,99,43,24,80,96,26,86,37,7,14,70,100,22,91,84,73,49,50,20,64,6,24,0,27,44,24,23,67,55,95,90,33,48,15,17,60,14,63,36,88,70,78,90,80,97,32,70,24,45,84,60,90,85,47,65,68,43,56,18,17,91,25,86,40,36,15
65,60,34,88,16,58,70,65,14,38,78,20,4,54,79,34,59,15,24,31,47,80,28,66,56,46,23,22,10,37,32,32,27,0,19,36,41,52,28,80,63,16,52,30,10,59,28,69,50,60,76,58,70,71,77,26,70,39,40,57,33,71,70,54,38,45,15,32,17,38,72,34,64,42,11,12
53,48,54,70,32,45,64,53,27,25,59,6,21,35,62,40,41,9,39,42,29,61,36,47,41,40,5,16,29,19,50,50,44,19,0,55,60,37,12,64,46,15,51,50,28,54,47,67,57,50,73,39,52,59,58,26,63,58,35,45,17,54,55,55,32,27,8,13,28,50,54,52,46,42,21,29
97,88,3,124,29,87,95,96,36,72,115,56,35,89,114,51,95,51,31,39,84,116,45,103,89,70,59,53,26,73,19,5,24,36,55,0,7,86,63,115,97,49,72,8,28,84,11,88,60,86,95,94,106,102,113,53,94,4,67,85,68,107,104,72,63,82,50,69,38,41,108,3,101,64,38,29
98,95,6,128,30,93,94,97,38,74,119,60,39,95,117,50,100,54,31,37,88,120,45,107,95,77,64,59,31,78,17,13,23,41,60,7,0,88,68,117,103,52,71,10,31,83,13,86,57,93,93,98,110,103,117,54,93,2,68,92,73,110,107,70,70,86,55,73,39,38,111,11,105,64,44,32
17,69,83,40,57,67,36,19,50,13,36,32,51,41,29,46,44,36,59,57,21,35,47,38,56,71,38,52,60,37,73,82,67,52,37,86,88,0,42,29,54,36,38,78,57,31,75,48,56,75,51,18,26,23,33,35,36,88,25,67,41,24,18,44,64,20,45,27,48,62,26,84,27,36,57,56
59,35,62,68,43,33,73,60,39,32,56,18,31,26,62,52,31,21,51,55,27,58,49,40,28,30,7,12,38,10,60,58,55,28,12,63,68,42,0,66,34,27,62,58,39,64,56,78,69,38,84,38,49,65,55,39,73,67,46,32,5,52,57,66,23,26,13,14,40,62,52,60,42,54,25,40
24,84,112,18,86,83,44,26,79,43,26,60,80,54,6,72,54,65,87,84,39,22,75,42,70,92,64,78,89,58,102,111,95,80,64,115,117,29,66,0,65,65,59,107,86,47,104,61,80,91,61,29,22,23,23,63,45,117,51,84,64,16,10,64,87,40,72,52,77,89,18,113,30,61,85,85
71,21,96,57,78,21,91,73,73,54,42,49,66,13,59,84,10,55,85,88,33,47,81,23,9,37,41,43,72,26,95,91,90,63,46,97,103,54,34,65,0,60,88,93,74,85,90,101,100,29,105,38,42,76,44,70,91,101,71,22,29,48,60,93,38,35,47,37,74,96,46,93,34,82,58,75
49,63,47,75,21,61,54,48,14,22,66,10,14,49,65,24,54,6,26,28,37,67,21,58,56,54,20,29,24,33,39,46,33,16,15,49,52,36,27,65,60,0,37,42,21,43,39,54,42,65,61,45,57,54,64,12,54,51,24,60,32,58,55,41,46,34,19,23,14,35,59,47,53,29,25,20
35,97,69,76,45,95,23,33,39,34,75,44,47,74,63,21,79,43,40,34,56,73,26,76,87,91,55,67,54,64,54,71,48,52,51,72,71,38,62,59,88,37,0,63,49,13,61,17,20,101,24,57,65,37,71,25,22,72,17,94,65,62,50,5,83,53,57,51,37,35,64,72,66,9,62,47
88,86,5,117,21,85,86,87,28,64,108,50,29,85,107,42,90,44,22,30,78,109,37,97,86,69,54,50,20,68,11,9,15,30,50,8,10,78,58,107,93,42,63,0,21,75,2,79,51,85,86,87,100,93,107,45,85,9,59,83,64,100,97,63,62,76,45,63,30,32,101,9,95,55,35,22
69,70,26,96,6,68,70,68,9,43,87,28,7,64,86,29,70,22,15,22,56,88,23,76,67,56,33,33,5,48,21,25,17,10,28,28,31,57,39,86,74,21,49,21,0,59,18,66,44,71,73,66,78,74,85,26,69,30,41,67,44,79,76,51,48,54,26,41,12,29,79,26,73,40,19,2
23,96,81,65,56,94,11,20,49,31,65,47,56,71,51,33,75,48,52,46,51,63,38,70,85,94,57,70,64,63,67,82,60,59,54,84,83,31,64,47,85,43,13,75,59,0,73,16,34,101,20,50,56,24,62,33,10,84,19,94,65,52,39,17,86,49,61,51,47,48,54,83,59,19,69,57
86,84,8,115,18,82,84,85,25,61,105,47,26,82,104,40,87,41,20,28,75,107,34,94,83,67,51,47,18,65,11,10,14,28,47,11,13,75,56,104,90,39,61,2,18,73,0,77,50,83,84,84,97,91,104,42,83,12,56,81,61,97,94,61,60,73,43,60,27,31,98,11,92,53,32,19
37,112,84,79,62,109,17,35,56,47,81,60,65,87,66,37,91,60,56,49,67,79,43,86,100,107,71,83,71,78,69,87,63,69,67,88,86,48,78,61,101,54,17,79,66,16,77,0,30,116,7,66,72,37,78,42,15,87,32,109,80,68,54,15,99,65,73,66,54,48,70,88,75,26,79,64
56,105,56,96,38,103,43,53,36,48,93,52,46,87,83,17,92,48,30,22,70,92,22,92,97,96,62,70,49,74,40,60,36,50,57,60,57,56,69,80,100,42,20,51,44,34,50,30,0,107,36,74,83,58,90,30,41,58,31,102,73,81,70,17,87,68,61,62,33,19,83,61,83,20,62,42
92,7,87,86,76,8,109,94,74,69,71,56,65,37,86,90,37,59,85,91,54,75,86,51,21,16,45,38,68,38,91,81,88,60,50,86,93,75,38,91,29,65,101,85,71,101,83,116,107,0,121,63,70,98,73,77,109,91,84,7,35,75,85,105,23,55,47,50,76,98,73,83,61,93,51,72
39,117,91,80,69,115,16,36,64,52,83,67,72,91,66,45,95,66,64,56,72,80,50,89,105,114,77,90,79,84,76,94,70,76,73,95,93,51,84,61,105,61,24,86,73,20,84,7,36,121,0,70,74,37,79,50,15,94,38,115,86,70,55,23,106,70,80,71,61,55,72,95,78,33,86,71
33,56,92,31,67,54,54,35,60,26,21,37,58,26,24,61,28,43,71,71,11,22,61,19,42,63,37,50,67,29,85,90,78,58,39,94,98,18,38,29,38,45,57,87,66,50,84,66,74,63,70,0,12,37,19,48,54,97,42,55,35,14,22,62,58,12,47,26,60,77,14,91,9,54,60,65
35,63,104,19,79,61,58,38,72,37,9,49,70,32,16,72,32,55,83,82,23,9,72,20,48,72,50,62,80,40,97,102,90,70,52,106,110,26,49,22,42,57,65,100,78,56,97,72,83,70,74,12,0,38,7,60,59,109,52,62,46,5,20,70,68,24,59,38,72,88,3,104,8,63,72,78
5,92,99,42,72,90,21,6,65,34,46,54,69,63,29,54,65,57,72,67,43,43,58,56,79,95,61,75,78,61,86,99,80,71,59,102,103,23,65,23,76,54,37,93,74,24,91,37,58,98,37,37,38,0,42,48,22,103,34,91,65,33,18,42,88,43,67,51,63,70,35,101,44,41,79,73
40,65,111,13,86,64,62,43,79,44,3,56,77,36,16,79,35,62,90,89,29,3,79,21,51,76,56,68,87,46,104,109,97,77,58,113,117,33,55,23,44,64,71,107,85,62,104,78,90,73,79,19,7,42,0,67,63,116,59,65,52,9,24,77,73,31,65,45,79,95,7,111,13,70,79,85
43,74,50,76,24,72,44,42,16,22,69,21,22,57,64,14,62,18,24,22,42,69,12,64,66,66,32,41,30,43,39,50,32,26,26,53,54,35,39,63,70,12,25,45,26,33,42,42,30,77,50,48,60,48,67,0,44,54,14,72,43,59,53,29,58,40,31,32,14,28,60,52,57,16,36,24
23,104,91,64,66,102,1,20,60,40,67,57,66,77,51,43,81,58,63,56,57,64,48,74,92,103,67,80,74,71,77,93,70,70,63,94,93,36,73,45,91,54,22,85,69,10,83,15,41,109,15,54,59,22,63,44,0,94,29,102,74,54,39,24,95,56,71,59,57,57,56,94,62,30,79,68
98,93,4,127,30,91,95,97,38,74,118,59,38,93,116,50,98,53,31,38,87,119,46,106,93,75,62,57,29,77,18,10,24,39,58,4,2,88,67,117,101,51,72,9,30,84,12,87,58,91,94,97,109,103,116,54,94,0,68,90,72,110,106,71,68,85,54,72,39,39,110,8,104,64,42,31
29,80,64,65,38,78,30,28,31,17,62,28,37,58,53,21,62,28,37,33,39,61,23,60,70,75,39,51,45,47,52,65,45,40,35,67,68,25,46,51,71,24,17,59,41,19,56,32,31,84,38,42,52,34,59,14,29,68,0,78,48,50,41,21,67,37,42,34,29,38,51,67,51,11,49,39
85,3,85,79,73,1,102,86,70,62,64,50,61,29,78,85,30,54,81,86,47,68,81,44,14,17,40,34,65,31,88,80,84,57,45,85,92,67,32,84,22,60,94,83,67,94,81,109,102,7,115,55,62,91,65,72,102,90,78,0,29,67,78,99,22,47,42,43,72,94,66,81,54,87,49,69
59,31,67,65,48,29,74,60,44,34,52,21,36,21,60,56,26,26,56,59,24,55,53,36,24,29,11,16,43,6,65,63,60,33,17,68,73,41,5,64,29,32,65,64,44,65,61,80,73,35,86,35,46,65,52,43,74,72,48,29,0,50,56,69,23,24,18,14,45,67,49,65,38,57,30,45
31,68,105,17,80,66,53,33,72,36,13,51,71,37,10,71,38,56,83,81,25,11,71,25,53,76,52,65,81,44,97,103,90,71,54,107,110,24,52,16,48,58,62,100,79,52,97,68,81,75,70,14,5,33,9,59,54,110,50,67,50,0,15,67,72,27,61,40,72,87,2,105,13,61,74,78
16,79,102,25,76,77,38,19,68,32,28,50,69,48,12,62,50,55,77,74,31,25,64,39,65,84,55,69,79,50,92,101,85,70,55,104,107,18,57,10,60,55,50,97,76,39,94,54,70,85,55,22,20,18,24,53,39,106,41,78,56,15,0,55,79,31,63,43,67,79,17,103,27,51,75,75
40,101,69,81,46,99,26,37,41,39,80,48,50,79,67,22,84,47,41,33,61,78,27,81,91,95,59,70,56,68,53,71,47,54,55,72,70,44,66,64,93,41,5,63,51,17,61,15,17,105,23,62,70,42,77,29,24,71,21,99,69,67,55,0,87,59,60,56,39,33,69,72,71,12,65,49
82,25,63,87,54,23,95,83,52,55,73,38,43,38,83,70,41,40,63,69,48,76,65,54,29,8,28,16,44,29,68,58,65,38,32,63,70,64,23,87,38,46,83,62,48,86,60,99,87,23,106,58,68,88,73,58,95,68,67,22,23,72,79,87,0,47,26,37,54,76,72,60,60,75,28,50
37,49,80,43,56,47,56,39,49,19,32,25,46,21,36,53,25,31,61,61,2,34,52,24,36,52,25,38,55,18,74,78,68,45,27,82,86,20,26,40,35,34,53,76,54,49,73,65,68,55,70,12,24,43,31,40,56,85,37,47,24,27,31,59,47,0,34,13,49,68,27,79,19,48,48,54
61,45,49,78,31,43,71,62,27,33,66,14,19,39,70,43,44,13,39,44,36,68,39,52,41,35,9,9,25,22,47,45,43,15,8,50,55,45,13,72,47,19,57,45,26,61,43,73,61,47,80,47,59,67,65,31,71,54,42,42,18,61,63,60,26,34,0,20,29,51,61,47,52,48,13,27
45,45,67,57,44,43,59,45,38,19,46,13,34,25,49,46,30,19,50,52,15,48,44,34,35,44,11,25,42,12,62,64,56,32,13,69,73,27,14,52,37,23,51,63,41,51,60,66,62,50,71,26,38,51,45,32,59,72,34,43,14,40,43,56,37,13,20,0,38,59,40,66,32,44,34,42
58,74,35,89,9,72,58,57,2,35,81,25,12,63,77,17,68,19,11,14,51,81,11,73,69,63,33,38,17,47,25,36,18,17,28,38,39,48,40,77,74,14,37,30,12,47,27,54,33,76,61,60,72,63,79,14,57,39,29,72,45,72,67,39,54,49,29,38,0,22,72,37,68,28,28,10
67,97,37,103,23,95,58,65,24,51,98,46,33,84,91,16,90,41,14,7,71,98,15,92,91,85,55,60,34,69,21,41,17,38,50,41,38,62,62,89,96,35,35,32,29,48,31,48,19,98,55,77,88,70,95,28,57,39,38,94,67,87,79,33,76,68,51,59,22,0,88,42,86,29,48,27
33,66,106,16,81,65,55,35,73,38,11,51,72,36,12,72,36,57,84,82,25,9,73,23,52,75,52,65,81,43,98,104,91,72,54,108,111,26,52,18,46,59,64,101,79,54,98,70,83,73,72,14,3,35,7,60,56,110,51,66,49,2,17,69,72,27,61,40,72,88,0,106,12,63,75,79
95,85,5,122,28,83,95,94,35,70,112,54,33,86,112,50,91,48,31,39,81,114,45,100,85,66,56,50,24,70,20,2,25,34,52,3,11,84,60,113,93,47,72,9,26,83,11,88,61,83,95,91,104,101,111,52,94,8,67,81,65,105,103,72,60,79,47,66,37,42,106,0,98,64,35,27
40,54,99,26,75,52,62,42,68,35,13,44,65,24,24,70,24,50,80,79,16,16,70,12,40,63,43,55,74,32,93,97,86,64,46,101,105,27,42,30,34,53,66,95,73,59,92,75,83,61,78,9,8,44,13,57,62,104,51,54,38,13,27,71,60,19,52,32,68,86,12,98,0,63,66,73
37,89,61,76,36,87,30,35,30,28,73,36,38,69,63,13,73,34,33,26,51,72,18,72,80,83,47,58,45,57,47,63,40,42,42,64,64,36,54,61,82,29,9,55,40,19,53,26,20,93,33,54,63,41,70,16,30,64,11,87,57,61,51,12,75,48,48,44,28,29,63,64,63,0,53,38
73,52,37,91,25,50,80,73,25,44,80,25,15,51,83,45,56,22,34,41,49,82,40,66,51,37,22,15,16,35,39,33,36,11,21,38,44,57,25,85,58,25,62,35,19,69,32,79,62,51,86,60,72,79,79,36,79,42,49,49,30,74,75,65,28,48,13,34,28,48,75,35,66,53,0,21
67,72,26,95,4,70,68,67,8,42,86,28,8,65,85,27,70,22,13,20,56,88,21,76,68,58,34,34,7,48,20,26,15,12,29,29,32,56,40,85,75,20,47,22,2,57,19,64,42,72,71,65,78,73,85,24,68,31,39,69,45,78,75,49,50,54,27,42,10,27,79,27,73,38,21,0
