28,36,94,65,86,92,77,95,95,44,99,65,83,56,104,54,49,77,25,114,87,33,105,26,77,112,73,93,82,68,72,0,63,101,11,37,73,85,99,63,54,101,77,97,47,97,89,63,99,79,84,45,91,83,69,128,91,91,72,124,28,53,59,80,57,72,51,124,104,74,24,103,66,93,86,17,71,92,103,115,82,40,84,28,48,56,109,95,102,67,85,70,69,59,67,26
58,31,70,51,26,29,60,60,61,19,75,34,30,27,59,49,27,53,49,81,72,60,72,52,30,78,42,35,19,65,69,63,0,55,52,34,91,22,57,43,47,66,36,35,74,58,53,75,37,18,43,23,69,25,19,86,28,67,69,80,35,52,45,93,16,32,18,83,64,38,54,78,49,32,58,64,13,67,49,76,19,55,22,66,23,66,62,38,51,14,83,19,17,64,83,54
81,83,33,44,36,49,39,16,19,70,36,36,26,45,3,53,52,32,77,29,44,79,24,79,26,26,30,25,45,55,56,101,55,0,91,64,84,49,5,41,53,19,24,40,83,11,15,71,39,40,17,77,35,33,37,30,47,31,55,25,75,56,45,81,72,29,73,27,12,27,81,36,42,63,26,93,63,31,15,21,49,70,43,89,78,66,7,25,10,67,61,71,70,61,77,79
23,29,85,56,75,82,68,84,85,34,90,54,72,45,93,45,39,67,17,105,79,27,95,18,67,103,62,82,71,60,64,11,52,91,0,26,69,75,89,53,45,91,66,86,43,86,79,58,88,68,73,37,82,72,58,118,81,82,65,114,17,45,50,76,48,62,42,113,93,63,17,94,56,84,77,17,61,82,92,105,72,33,74,26,40,50,98,84,91,58,78,61,60,52,63,19
24,31,60,32,52,61,45,58,59,24,66,28,46,19,66,23,12,42,15,79,57,25,69,18,40,77,36,57,50,41,46,37,34,64,26,0,60,55,62,28,22,65,39,64,40,60,53,46,66,46,47,32,58,48,33,91,60,58,46,87,12,25,25,65,38,35,34,87,67,37,20,69,32,67,51,32,46,58,66,79,52,22,52,32,35,36,72,60,65,45,60,50,48,36,53,19
46,90,55,43,98,111,45,68,66,85,56,62,85,64,84,42,63,52,54,76,42,41,70,51,77,76,59,95,100,29,28,73,91,84,69,60,0,106,79,52,44,70,70,109,25,73,69,15,110,94,72,93,52,92,79,95,109,55,28,95,70,39,48,9,99,70,95,90,77,65,52,59,47,121,58,55,104,55,96,83,104,39,102,44,96,25,90,97,92,104,27,109,108,27,8,50
80,53,73,63,12,6,68,59,62,42,79,44,26,42,53,64,45,60,71,78,79,80,71,74,32,75,50,24,6,78,82,85,22,49,75,55,106,0,53,55,63,65,40,14,93,56,53,91,17,12,44,44,74,17,27,79,6,71,81,72,57,68,58,107,33,38,38,76,61,45,76,80,61,15,62,86,19,70,38,71,3,75,5,88,43,82,53,25,41,24,93,26,25,79,98,75
78,83,27,40,40,53,34,11,13,70,30,34,28,44,4,50,50,27,75,24,38,76,18,76,26,22,27,30,48,50,51,99,57,5,89,62,79,53,0,38,49,13,23,45,79,5,11,66,44,43,15,78,29,36,38,29,51,25,50,24,74,52,42,75,73,28,74,26,7,25,78,30,38,67,20,90,66,25,20,18,52,67,47,85,79,62,11,29,16,70,55,74,73,57,72,77
40,56,32,8,46,59,18,31,31,45,38,10,34,16,42,12,19,14,38,51,30,38,42,38,26,49,10,44,48,23,27,63,43,41,53,28,52,55,38,0,11,37,19,57,44,34,27,36,58,42,24,54,30,40,27,65,57,30,26,61,40,16,4,52,55,18,53,60,41,14,40,41,6,70,23,52,56,30,48,52,52,29,50,48,56,28,48,46,45,57,40,62,61,25,43,39
29,53,40,11,55,68,23,42,41,45,45,20,44,20,54,1,20,23,28,60,34,26,51,28,36,59,22,55,56,19,23,54,47,53,45,22,44,63,49,11,0,47,31,67,32,45,38,28,68,51,36,53,37,50,36,75,66,37,24,72,35,5,7,46,57,29,54,71,52,26,30,49,12,77,33,42,60,37,60,62,60,17,58,36,56,19,60,57,57,61,38,66,64,16,35,28
77,89,14,37,52,66,27,6,5,77,17,38,39,48,16,47,54,23,75,14,27,74,5,76,36,12,28,43,60,43,43,101,66,19,91,65,70,65,13,37,47,0,30,58,74,9,13,59,58,54,23,85,18,48,46,28,64,14,42,25,77,49,41,65,82,35,82,23,8,29,78,16,35,80,14,89,76,14,34,15,64,64,59,83,87,56,22,43,30,80,44,84,83,51,63,76
58,60,34,26,29,43,28,23,25,47,39,12,15,20,27,32,27,20,53,44,39,56,36,55,8,42,10,25,34,41,43,77,36,24,66,39,70,40,23,19,31,30,0,39,63,22,16,55,40,28,7,55,33,23,16,53,41,31,42,48,50,35,24,69,52,4,52,49,29,5,57,42,23,56,22,69,47,31,28,41,38,48,34,66,56,48,32,27,26,50,53,55,53,44,62,55
88,67,69,65,11,10,67,53,56,55,74,47,23,48,44,68,53,59,80,69,77,88,64,83,31,67,50,15,15,80,82,97,35,40,86,64,109,14,45,57,67,58,39,0,99,49,48,94,2,18,40,58,70,16,31,67,9,66,82,60,69,72,61,109,48,38,52,65,52,44,85,75,62,24,58,96,34,66,26,61,17,81,13,96,57,86,43,15,30,39,92,41,40,82,101,84
20,67,62,39,87,99,46,70,69,64,65,52,77,50,84,31,47,51,30,85,51,17,76,26,69,83,54,87,87,31,33,47,74,83,43,40,25,93,79,44,32,74,63,99,0,74,68,19,100,82,68,71,58,82,67,102,97,61,34,100,47,27,39,33,79,62,74,97,80,58,27,69,41,106,60,29,87,61,92,89,90,18,89,18,75,17,90,90,89,86,42,90,89,22,21,25
74,82,21,36,43,57,29,5,7,70,25,32,30,42,10,46,48,22,72,22,32,72,15,73,27,20,23,33,50,45,45,97,58,11,86,60,73,56,5,34,45,9,22,49,74,0,7,61,49,45,15,78,23,39,38,31,55,19,45,27,71,48,38,69,74,27,74,27,7,23,75,25,33,71,15,87,67,19,26,19,55,63,50,81,79,57,16,34,21,71,49,75,74,52,66,73
67,76,20,29,40,55,24,6,8,64,25,25,27,35,16,39,41,16,65,28,30,65,19,65,22,25,16,32,47,40,40,89,53,15,79,53,69,53,11,27,38,13,16,48,68,7,0,55,48,42,9,71,22,35,33,38,52,18,40,34,65,41,31,66,68,21,68,34,14,16,68,27,26,68,11,80,63,18,28,25,52,56,47,74,73,51,22,33,24,66,46,71,69,46,61,66
35,76,45,28,82,95,32,56,54,70,48,46,70,48,71,26,48,39,42,68,33,30,60,39,62,67,45,80,84,15,16,63,75,71,58,46,15,91,66,36,28,59,55,94,19,61,55,0,95,78,58,78,42,77,63,85,93,44,16,84,56,23,32,19,84,55,80,81,66,50,40,51,31,105,46,46,88,45,82,73,88,25,86,36,82,9,78,82,78,89,23,94,92,11,7,38
89,69,69,66,13,12,68,53,56,57,73,48,24,50,43,70,54,59,82,68,77,89,63,85,32,66,50,15,18,81,83,99,37,39,88,66,110,17,44,58,68,58,40,2,100,49,48,95,0,20,40,60,70,18,33,66,11,66,83,59,71,73,62,109,50,39,54,64,51,45,86,74,63,26,58,98,36,66,25,60,19,83,15,98,59,87,41,14,29,41,93,43,43,83,102,86
70,50,61,51,7,17,56,48,51,37,67,32,15,31,44,52,35,48,61,68,67,70,60,64,20,65,37,17,6,66,69,79,18,40,68,46,94,12,43,42,51,54,28,18,82,45,42,78,20,0,32,42,62,7,14,71,15,59,69,64,50,56,46,95,33,25,36,68,51,32,66,69,48,28,50,77,22,59,32,61,10,64,7,78,41,70,46,20,34,27,80,31,30,67,86,65
64,68,29,29,31,46,28,16,18,55,34,19,17,28,19,37,35,19,60,37,37,62,29,61,12,35,13,24,38,42,44,84,43,17,73,47,72,44,15,24,36,23,7,40,68,15,9,58,40,32,0,63,30,26,23,45,43,27,43,40,58,40,29,70,59,12,59,41,21,10,63,36,26,59,18,76,53,26,24,33,42,54,38,72,64,51,25,26,21,57,52,61,60,47,64,62
52,9,85,61,49,50,72,78,80,8,91,48,52,38,80,55,34,67,41,100,85,54,91,45,51,97,58,59,42,73,77,45,23,77,37,32,93,44,78,54,53,85,55,58,71,78,71,78,60,42,63,0,84,49,40,108,50,82,77,102,24,57,54,97,11,50,6,104,84,55,46,94,60,49,74,52,26,82,73,96,41,54,45,58,3,69,84,62,73,22,92,24,23,68,85,46
65,86,3,26,62,76,13,18,15,75,7,35,47,45,33,36,50,16,65,26,9,61,18,65,41,25,26,54,67,27,26,91,69,35,82,58,52,74,29,30,37,18,33,70,58,23,22,42,70,62,30,84,0,56,50,43,74,3,25,43,71,37,32,47,83,37,82,39,26,30,67,11,25,89,11,77,81,4,49,31,72,52,68,70,86,41,39,55,45,83,26,88,87,36,46,65
72,56,56,49,5,19,52,42,44,43,61,30,8,32,37,52,37,44,64,61,63,71,54,67,15,58,34,10,11,63,66,83,25,33,72,48,92,17,36,40,50,48,23,16,82,39,35,77,18,7,26,49,56,0,15,63,17,53,66,57,55,55,44,92,41,22,43,60,44,28,69,63,46,32,45,80,30,53,24,54,16,64,11,80,48,69,38,13,26,35,77,38,37,65,84,68
56,46,50,36,19,32,42,40,41,33,56,17,13,16,40,37,21,35,49,61,54,56,52,52,11,58,24,23,20,51,54,69,19,37,58,33,79,27,38,27,36,46,16,31,67,38,33,63,33,14,23,40,50,15,0,67,30,47,54,62,41,41,31,80,35,12,36,64,45,19,54,58,33,42,39,65,30,47,34,56,24,49,22,65,41,55,44,26,34,33,66,38,37,52,71,53
105,113,40,65,66,77,55,33,33,100,38,63,56,73,27,76,80,51,103,18,52,102,25,103,56,18,55,54,75,71,69,128,86,30,118,91,95,79,29,65,75,28,53,67,102,31,38,85,66,71,45,108,43,63,67,0,75,41,69,6,103,78,69,89,103,58,104,4,24,54,105,35,63,91,42,117,94,40,41,13,79,93,73,111,109,84,25,53,37,98,68,102,101,79,89,104
84,59,73,66,12,2,70,58,61,47,78,47,26,46,51,68,50,61,76,76,80,85,70,79,33,73,51,21,10,81,84,91,28,47,81,60,109,6,51,57,66,64,41,9,97,55,52,93,11,15,43,50,74,17,30,75,0,71,83,69,63,71,61,109,39,39,44,73,59,46,80,80,63,16,62,91,25,70,34,68,9,79,7,92,49,85,50,22,38,30,94,31,31,82,101,80
66,85,3,26,58,73,14,14,12,74,8,34,44,44,29,37,49,15,66,23,13,62,15,66,38,22,24,51,65,30,28,91,67,31,82,58,55,71,25,30,37,14,31,66,61,19,18,44,66,59,27,82,3,53,47,41,71,0,28,39,70,38,32,50,81,35,80,36,22,28,68,12,25,86,8,79,78,0,45,28,69,53,65,72,85,43,36,52,41,81,30,86,84,38,49,66
44,77,28,18,71,85,16,40,38,69,31,37,58,42,55,22,43,24,48,51,17,40,43,46,50,50,32,68,75,4,0,72,69,55,65,46,28,81,50,26,24,42,42,82,34,45,40,16,83,69,43,77,25,66,54,69,83,28,0,68,58,21,24,26,80,43,77,64,49,37,48,35,20,97,29,57,82,28,67,56,79,32,76,48,80,17,61,69,63,84,14,89,87,12,21,46
102,108,39,62,60,70,53,30,31,95,39,59,50,69,21,73,75,49,99,20,52,99,24,100,51,19,51,48,68,69,68,124,80,25,114,87,95,72,24,61,72,25,48,60,100,27,34,84,59,64,40,102,43,57,62,6,69,39,68,0,98,75,65,89,97,53,98,6,20,50,102,36,60,85,40,114,87,39,34,11,72,90,67,108,103,82,18,46,31,92,68,96,94,77,89,100
27,19,73,45,57,64,58,70,71,18,79,39,54,29,77,36,23,55,17,91,69,30,82,21,50,89,48,64,53,54,58,28,35,75,17,12,70,57,74,40,35,77,50,69,47,71,65,56,71,50,58,24,71,55,41,103,63,70,58,98,0,37,38,75,33,45,27,99,79,48,22,82,45,67,64,30,44,71,75,90,54,31,56,34,27,47,82,67,74,42,73,46,44,48,63,22
27,56,41,12,60,73,24,45,44,49,45,25,49,25,57,3,24,26,28,62,33,24,53,27,41,60,26,60,62,16,20,53,52,56,45,25,39,68,52,16,5,49,35,72,27,48,41,23,73,56,40,57,37,55,41,78,71,38,21,75,37,0,11,41,61,34,57,73,55,30,29,49,14,82,35,40,65,38,64,65,65,15,63,33,60,14,64,62,61,66,35,71,69,11,30,27
36,55,35,7,50,63,19,35,35,45,40,14,38,17,47,8,19,17,34,55,31,33,45,34,30,53,15,49,52,20,24,59,45,45,50,25,48,58,42,4,7,41,24,61,39,38,31,32,62,46,29,54,32,44,31,69,61,32,24,65,38,11,0,49,56,23,53,64,45,19,36,44,6,73,27,48,58,32,53,56,55,24,53,43,56,24,53,51,50,59,38,64,62,20,40,35
52,95,50,43,98,112,42,64,62,89,50,62,85,66,80,44,66,50,60,70,37,48,64,57,77,70,58,94,101,28,26,80,93,81,76,65,9,107,75,52,46,65,69,109,33,69,66,19,109,95,70,97,47,92,80,89,109,50,26,89,75,41,49,0,102,70,99,85,73,64,58,53,46,122,55,62,106,51,93,78,104,44,102,52,101,28,86,96,90,107,21,112,110,29,12,56
60,21,84,63,40,39,73,75,77,14,90,47,46,39,75,58,37,67,50,97,86,63,88,54,46,94,57,51,32,76,80,57,16,72,48,38,99,33,73,55,57,82,52,48,79,74,68,84,50,33,59,11,83,41,35,103,39,81,80,97,33,61,56,102,0,47,5,99,80,53,55,93,61,37,73,63,15,81,65,92,31,61,35,67,9,74,78,54,67,10,94,13,12,73,91,55
55,55,38,26,27,41,30,28,29,42,43,9,15,16,32,31,23,22,49,49,42,53,40,51,7,47,12,25,31,41,44,72,32,29,62,35,70,38,28,18,29,35,4,38,62,27,21,55,39,25,12,50,37,22,12,58,39,35,43,53,45,34,23,70,47,0,47,54,34,7,53,46,23,53,26,65,43,35,31,46,35,45,32,63,52,47,36,28,30,46,55,51,49,43,62,52
55,15,83,61,44,44,71,75,77,9,89,46,48,37,77,55,34,66,45,97,84,57,88,48,47,94,56,54,36,73,77,51,18,73,42,34,95,38,74,53,54,82,52,52,74,74,68,80,54,36,59,6,82,43,36,104,44,80,77,98,27,57,53,99,5,47,0,100,81,53,49,92,59,43,72,57,20,80,68,93,35,56,39,62,4,70,80,56,69,16,92,19,18,69,87,50
100,110,35,60,64,75,50,28,29,97,34,59,53,69,24,71,76,47,98,14,48,97,21,99,53,14,50,52,72,66,65,124,83,27,113,87,90,76,26,60,71,23,49,65,97,27,34,81,64,68,41,104,39,60,64,4,73,36,64,6,99,73,64,85,99,54,100,0,20,50,101,31,58,89,38,113,91,36,39,8,76,88,71,107,105,79,22,51,35,95,63,99,98,74,85,99
81,90,23,42,48,61,34,9,11,77,25,39,35,49,9,52,55,28,79,17,35,78,12,80,33,14,31,37,56,50,50,104,64,12,93,67,77,61,7,41,52,8,29,52,80,7,14,66,51,51,21,84,26,44,45,24,59,22,49,20,79,55,45,73,80,34,81,20,0,30,82,24,40,75,20,93,73,22,27,11,60,69,55,88,86,62,14,37,22,77,52,81,80,57,71,80
54,60,31,21,34,48,23,23,24,47,36,8,20,18,29,27,25,15,50,44,35,52,35,51,13,42,5,30,38,35,38,74,38,27,63,37,65,45,25,14,26,29,5,44,58,23,16,50,45,32,10,55,30,28,19,54,46,28,37,50,48,30,19,64,53,7,53,50,30,0,53,39,18,60,19,65,50,28,33,42,43,43,39,61,57,42,35,32,31,53,48,58,56,38,57,52
6,40,70,41,73,82,53,72,72,40,75,45,66,38,83,30,32,54,4,91,63,10,82,2,59,89,51,77,70,43,47,24,54,81,17,20,52,76,78,40,30,78,57,85,27,75,68,40,86,66,63,46,67,69,54,105,80,68,48,102,22,29,36,58,55,53,49,101,82,53,0,78,42,87,63,12,65,68,85,92,72,15,73,12,49,32,88,79,83,63,61,67,66,35,45,1
76,97,9,37,68,82,25,21,18,86,3,46,54,56,33,48,61,27,77,17,17,72,13,77,49,17,36,59,74,38,36,103,78,36,94,69,59,80,30,41,49,16,42,75,69,25,27,51,74,69,36,94,11,63,58,35,80,12,35,36,82,49,44,53,93,46,92,31,24,39,78,0,37,96,20,89,89,12,51,25,79,64,74,81,96,51,38,59,47,92,32,97,96,47,55,77
